alias,coordinate,family,generated_iqr,generated_median,iqr_ratio,median_difference,method_id,missing_templates,painter_id,reference_iqr,reference_median,status
gpt-image-1,wavelet_energy_1,texture,0.3896507354544937,0.3364290017676294,0.3592134545305638,0.3542481644675893,style_instruction,[],claude_monet,1.0847331316242224,-0.01781916269995985,descriptive_all_available
gpt-image-1,wavelet_energy_2,texture,0.3663845863222367,0.3289998097609435,0.35238002187799516,0.4171780926524211,style_instruction,[],claude_monet,1.0397427878277683,-0.08817828289147762,descriptive_all_available
gpt-image-1,wavelet_energy_3,texture,0.35860530632403964,0.08297929640155453,0.3514464602910649,0.23980054732059508,style_instruction,[],claude_monet,1.02036966321142,-0.15682125091904053,descriptive_all_available
gpt-image-1,wavelet_energy_4,texture,0.47028973701017446,-0.5623719571604315,0.4415330233825684,-0.3188417277971439,style_instruction,[],claude_monet,1.0651292476546872,-0.2435302293632876,descriptive_all_available
gpt-image-1,wavelet_slope,texture,0.3683844511584383,-0.9001968564683849,0.3862029894283189,-0.7174005020809665,style_instruction,[],claude_monet,0.9538622466484358,-0.18279635438741837,descriptive_all_available
gpt-image-1,wavelet_curvature,texture,0.6669712289159085,-1.2061080267287037,0.6137133479649708,-1.3287862230854264,style_instruction,[],claude_monet,1.0867797337756089,0.12267819635672272,descriptive_all_available
gpt-image-1,lbp_entropy_8,texture,0.2743090443541998,0.7353132589777058,0.23626324351273995,0.8908781029077497,style_instruction,[],claude_monet,1.161031399873287,-0.15556484393004383,descriptive_all_available
gpt-image-1,lbp_entropy_16,texture,0.5011801109346119,0.04855241339569639,0.42917078115574964,0.28016283872613235,style_instruction,[],claude_monet,1.1677871209800033,-0.23161042533043597,descriptive_all_available
gpt-image-1,lbp_entropy_32,texture,0.34261010536951153,-0.4788850632424946,0.356633544738575,-0.2505788105185794,style_instruction,[],claude_monet,0.9606782940753844,-0.2283062527239152,descriptive_all_available
gpt-image-1,local_cv_01,texture,0.45922084822627607,0.2028453225928056,0.4443495897151645,0.40039401343007286,style_instruction,[],claude_monet,1.0334674743835013,-0.19754869083726723,descriptive_all_available
gpt-image-1,local_cv_04,texture,0.4520063583487015,-0.19902019096789883,0.4173047783716429,0.2257008845427861,style_instruction,[],claude_monet,1.0831564405096605,-0.42472107551068494,descriptive_all_available
gpt-image-1,local_cv_16,texture,0.3873353871548283,-0.4675188940126719,0.3804831089357761,0.03245728978954321,style_instruction,[],claude_monet,1.0180094150255927,-0.4999761838022151,descriptive_all_available
gpt-image-1,lightness_median,color,0.30095712418351783,0.5461299080103782,0.3225239669743428,0.08916278303956232,style_instruction,[],alfred_sisley,0.9331310383127569,0.4569671249708159,descriptive_all_available
gpt-image-1,lightness_iqr,color,0.29576020994161806,-0.496805234896179,0.3320138156264946,-0.4464211681338942,style_instruction,[],alfred_sisley,0.8908069364027287,-0.0503840667622848,descriptive_all_available
gpt-image-1,chroma_median,color,0.29582644208853115,-0.37525701190569977,0.3580290825119125,-0.38414823344841265,style_instruction,[],alfred_sisley,0.8262637214078504,0.008891221542712902,descriptive_all_available
gpt-image-1,chroma_iqr,color,0.3511651856990232,-0.09613871780328921,0.4387931857065303,-0.037198664361192194,style_instruction,[],alfred_sisley,0.8002977191489167,-0.05894005344209702,descriptive_all_available
gpt-image-1,chromatic_fraction,color,0.4774133729258236,-0.6646810170969533,0.511992315538263,-0.6666270330544615,style_instruction,[],alfred_sisley,0.9324619890513666,0.0019460159575082018,descriptive_all_available
gpt-image-1,hue_concentration,color,1.0397511392522238,-0.6004806958638281,0.7367554933353627,-0.29860046908961574,style_instruction,[],alfred_sisley,1.4112567176732824,-0.3018802267742124,descriptive_all_available
gpt-image-1,hue_entropy,color,0.35862091952834374,-0.8030631560919415,0.31199822996733517,-0.8588285725177629,style_instruction,[],alfred_sisley,1.1494325450688927,0.05576541642582149,descriptive_all_available
gpt-image-1,deltae_01,color,0.4861795310163459,0.01996638716886228,0.4698909701904217,0.05231876044277764,style_instruction,[],alfred_sisley,1.0346645538204817,-0.03235237327391536,descriptive_all_available
gpt-image-1,deltae_04,color,0.39146108860767864,-0.2550485219447545,0.4534322850849196,-0.09236091445503894,style_instruction,[],alfred_sisley,0.8633286633623036,-0.16268760748971559,descriptive_all_available
gpt-image-1,deltae_16,color,0.3925906805743613,-0.33684965744492557,0.3835739400436512,-0.14358560924644542,style_instruction,[],alfred_sisley,1.0235071770769515,-0.19326404819848014,descriptive_all_available
gpt-image-1,deltae_slope,color,0.45499613861554816,-0.45337430771687465,0.45278398178489226,-0.2633806434701914,style_instruction,[],alfred_sisley,1.0048856782034017,-0.18999366424668324,descriptive_all_available
gpt-image-1,spectral_slope,spatial,0.46451222993846375,0.8337780318392692,0.5578851888233596,0.7023724151715385,style_instruction,[],alfred_sisley,0.832630511159779,0.1314056166677308,descriptive_all_available
gpt-image-1,spectral_residual,spatial,1.009657243207547,0.33862586587522464,0.9567429161094883,0.5571788782047985,style_instruction,[],alfred_sisley,1.055306735181516,-0.21855301232957383,descriptive_all_available
gpt-image-1,spectral_anisotropy,spatial,0.45372879741551786,-0.21119539729265932,0.48172892344102597,-0.4378361225657247,style_instruction,[],alfred_sisley,0.9418757631875182,0.22664072527306534,descriptive_all_available
gpt-image-1,orientation_entropy,spatial,0.42271963649673006,-0.05971053611463883,0.3991295016037206,-0.017808309315912117,style_instruction,[],alfred_sisley,1.0591039619928448,-0.04190222679872671,descriptive_all_available
gpt-image-1,horizontal_vertical_balance,spatial,0.4088567187045914,-0.35923647698245503,0.41926292419857336,-0.11236392439867704,style_instruction,[],alfred_sisley,0.9751797621650578,-0.246872552583778,descriptive_all_available
gpt-image-1,gradient_median,spatial,0.4975868130383192,0.4749535353972516,0.4181610158677496,0.3419309385345959,style_instruction,[],alfred_sisley,1.1899407026399833,0.13302259686265572,descriptive_all_available
gpt-image-1,gradient_iqr,spatial,0.46369722985851447,0.3140734331365167,0.43662843174736016,0.1061270425953996,style_instruction,[],alfred_sisley,1.0619950423357147,0.2079463905411171,descriptive_all_available
gpt-image-1,quadrant_jsd,spatial,0.9482588474989312,0.2818520283962751,1.0488460198109166,0.3631163602451326,style_instruction,[],alfred_sisley,0.9040972932040883,-0.08126433184885748,descriptive_all_available
gpt-image-1,wavelet_energy_1,texture,0.31566956559167125,0.06420402788954295,0.30229618276603115,-0.03103763983522477,style_instruction,[],alfred_sisley,1.0442393374050334,0.09524166772476772,descriptive_all_available
gpt-image-1,wavelet_energy_2,texture,0.3413197157686214,0.17778839623507248,0.30577280627515213,0.02144963410676798,style_instruction,[],alfred_sisley,1.1162526842281786,0.1563387621283045,descriptive_all_available
gpt-image-1,wavelet_energy_3,texture,0.3343906139563887,-0.05256954789914301,0.2808641848422802,-0.21487223498044508,style_instruction,[],alfred_sisley,1.1905776243566488,0.16230268708130208,descriptive_all_available
gpt-image-1,wavelet_energy_4,texture,0.4979089076102675,-0.5575411908413491,0.39290249056318904,-0.6701424454980007,style_instruction,[],alfred_sisley,1.2672582118188194,0.11260125465665155,descriptive_all_available
gpt-image-1,wavelet_slope,texture,0.29036696473447654,-0.6905692389428414,0.38769562903159505,-0.736499442959816,style_instruction,[],alfred_sisley,0.7489559927713635,0.045930204016974605,descriptive_all_available
gpt-image-1,wavelet_curvature,texture,0.7179519104242934,-1.2673693309763734,0.622111071161952,-1.0000325128574552,style_instruction,[],alfred_sisley,1.1540574403913664,-0.2673368181189181,descriptive_all_available
gpt-image-1,lbp_entropy_8,texture,0.26194288640230096,0.616642521435781,0.3303836182302285,0.451290456518715,style_instruction,[],alfred_sisley,0.7928446567824847,0.16535206491706603,descriptive_all_available
gpt-image-1,lbp_entropy_16,texture,0.4566258074704007,0.060002036260830276,0.46855740808684765,-0.11937872208705938,style_instruction,[],alfred_sisley,0.974535456252491,0.17938075834788966,descriptive_all_available
gpt-image-1,lbp_entropy_32,texture,0.28389510565754583,-0.34628226357166836,0.37374163606039534,-0.39091213027896005,style_instruction,[],alfred_sisley,0.7596025656923848,0.044629866707291674,descriptive_all_available
gpt-image-1,local_cv_01,texture,0.44981114084062845,-0.17844364231063015,0.4690285323739232,0.02056235822766031,style_instruction,[],alfred_sisley,0.959027244172058,-0.19900600053829046,descriptive_all_available
gpt-image-1,local_cv_04,texture,0.41059986784853897,-0.46972062765894546,0.4502575294522377,-0.1572102788622895,style_instruction,[],alfred_sisley,0.9119222689025448,-0.31251034879665596,descriptive_all_available
gpt-image-1,local_cv_16,texture,0.3120140927197048,-0.6897358043590162,0.34490293935754035,-0.3619650571889011,style_instruction,[],alfred_sisley,0.9046431825165119,-0.32777074717011506,descriptive_all_available
gpt-image-1,lightness_median,color,0.3619711173405501,0.030023100928853283,0.4693071091930994,-0.24074349826557662,style_instruction,[],camille_pissarro,0.7712883743928429,0.2707665991944299,descriptive_all_available
gpt-image-1,lightness_iqr,color,0.23991379524314194,-0.07194651109335398,0.2710848764676842,-0.0888753648132614,style_instruction,[],camille_pissarro,0.8850135734950964,0.01692885371990742,descriptive_all_available
gpt-image-1,chroma_median,color,0.5198345561938025,0.017724898762812462,0.594140570720783,0.10336691212031088,style_instruction,[],camille_pissarro,0.8749352961423995,-0.08564201335749841,descriptive_all_available
gpt-image-1,chroma_iqr,color,0.394444115958388,0.1864319438516501,0.3755133301649041,0.19683271869725075,style_instruction,[],camille_pissarro,1.0504130859620098,-0.010400774845600659,descriptive_all_available
gpt-image-1,chromatic_fraction,color,0.5079811791781479,-0.18326016911111295,0.41998759083726733,-0.05461980454322313,style_instruction,[],camille_pissarro,1.2095147339126395,-0.12864036456788983,descriptive_all_available
gpt-image-1,hue_concentration,color,0.19807110323519123,0.5569197965028223,0.28781630672936115,0.3139558973668022,style_instruction,[],camille_pissarro,0.6881858275717542,0.24296389913602015,descriptive_all_available
gpt-image-1,hue_entropy,color,0.5841069737835866,-1.1851987874556202,0.5371512211733829,-0.906115355603274,style_instruction,[],camille_pissarro,1.0874162633524893,-0.2790834318523462,descriptive_all_available
gpt-image-1,deltae_01,color,0.5573276842896607,0.4993491081689425,0.6062648682919528,0.5250506638685648,style_instruction,[],camille_pissarro,0.9192808513873414,-0.025701555699622347,descriptive_all_available
gpt-image-1,deltae_04,color,0.32873723935913846,0.0784092844743348,0.39604293182604117,0.17360168898633394,style_instruction,[],camille_pissarro,0.8300545545489846,-0.09519240451199912,descriptive_all_available
gpt-image-1,deltae_16,color,0.21191376153646002,-0.24307811754311448,0.21297828060095875,0.021621375053574532,style_instruction,[],camille_pissarro,0.9950017482463706,-0.264699492596689,descriptive_all_available
gpt-image-1,deltae_slope,color,0.5171994342814917,-0.9766667819161015,0.510883199893706,-0.846245456344058,style_instruction,[],camille_pissarro,1.012363362876485,-0.1304213255720434,descriptive_all_available
gpt-image-1,spectral_slope,spatial,0.4837359446236007,0.8974779673664331,0.44406345326960045,0.8558148246352556,style_instruction,[],camille_pissarro,1.0893396902219608,0.04166314273117759,descriptive_all_available
gpt-image-1,spectral_residual,spatial,0.9093247800208158,0.9439266870371252,0.8955180625100833,1.2277521960357687,style_instruction,[],camille_pissarro,1.015417575690247,-0.28382550899864345,descriptive_all_available
gpt-image-1,spectral_anisotropy,spatial,0.42729102553134024,-0.3400927950041951,0.5156979192013003,-0.23701391406359223,style_instruction,[],camille_pissarro,0.8285684499040012,-0.10307888094060286,descriptive_all_available
gpt-image-1,orientation_entropy,spatial,0.31231280705926817,0.31399765381120426,0.4095197279780059,0.019039057739038356,style_instruction,[],camille_pissarro,0.7626318971281442,0.2949585960721659,descriptive_all_available
gpt-image-1,horizontal_vertical_balance,spatial,0.4875586397520283,-0.007334339975571997,0.6095911254259281,-0.09598234889736872,style_instruction,[],camille_pissarro,0.7998125619223306,0.08864800892179672,descriptive_all_available
gpt-image-1,gradient_median,spatial,0.5054796633863279,0.8685288655721013,0.3964404303021445,0.5810187110423322,style_instruction,[],camille_pissarro,1.2750456935007357,0.2875101545297692,descriptive_all_available
gpt-image-1,gradient_iqr,spatial,0.4191254028985534,0.4293949138736927,0.37591816881704115,0.18659199649248567,style_instruction,[],camille_pissarro,1.1149378712326647,0.24280291738120705,descriptive_all_available
gpt-image-1,quadrant_jsd,spatial,0.7477932748152576,-0.3388725307662941,1.4648326847749311,-0.015196815519296802,style_instruction,[],camille_pissarro,0.5104973984999213,-0.3236757152469973,descriptive_all_available
gpt-image-1,wavelet_energy_1,texture,0.3125368718494108,0.34546318220022987,0.29744619648716564,0.13985020312714316,style_instruction,[],camille_pissarro,1.0507341345778356,0.2056129790730867,descriptive_all_available
gpt-image-1,wavelet_energy_2,texture,0.3844107357405807,0.35669563516005703,0.397025044877585,0.141421892086235,style_instruction,[],camille_pissarro,0.9682279259211628,0.21527374307382202,descriptive_all_available
gpt-image-1,wavelet_energy_3,texture,0.35210150359030795,0.0010125637509113782,0.3990599392044457,-0.14986242958737947,style_instruction,[],camille_pissarro,0.8823273623813186,0.15087499333829085,descriptive_all_available
gpt-image-1,wavelet_energy_4,texture,0.4987695246901632,-0.5815426239252414,0.5588305525265356,-0.6983429830355942,style_instruction,[],camille_pissarro,0.892523721967545,0.11680035911035276,descriptive_all_available
gpt-image-1,wavelet_slope,texture,0.3856989031724327,-0.9646504078163671,0.37951432587480044,-0.8577221957699065,style_instruction,[],camille_pissarro,1.0162960312061382,-0.10692821204646066,descriptive_all_available
gpt-image-1,wavelet_curvature,texture,0.5101860254938448,-1.04042675393567,0.5608754478048962,-1.2233863279647728,style_instruction,[],camille_pissarro,0.9096244584970958,0.18295957402910284,descriptive_all_available
gpt-image-1,lbp_entropy_8,texture,0.20422445684950963,0.6617931231697359,0.21265429684989667,0.6830753767896979,style_instruction,[],camille_pissarro,0.9603589481836932,-0.02128225361996194,descriptive_all_available
gpt-image-1,lbp_entropy_16,texture,0.30993728152504874,-0.32364551703189476,0.311166023378991,-0.039026600327985994,style_instruction,[],camille_pissarro,0.9960511695955772,-0.28461891670390876,descriptive_all_available
gpt-image-1,lbp_entropy_32,texture,0.2819681438219117,-0.7337330575816138,0.29719655093735975,-0.4193180450847093,style_instruction,[],camille_pissarro,0.9487598120926453,-0.31441501249690446,descriptive_all_available
gpt-image-1,local_cv_01,texture,0.4223114426580392,0.4204303259191838,0.4172689407587893,0.4728311183977206,style_instruction,[],camille_pissarro,1.012084536869867,-0.05240079247853678,descriptive_all_available
gpt-image-1,local_cv_04,texture,0.3296474371356669,0.025390312351738005,0.3216120457195973,0.23768531006606577,style_instruction,[],camille_pissarro,1.0249847340079898,-0.21229499771432778,descriptive_all_available
gpt-image-1,local_cv_16,texture,0.25940858921426724,-0.23391027456637908,0.31718021741974717,0.11117658725258728,style_instruction,[],camille_pissarro,0.8178586650975568,-0.34508686181896636,descriptive_all_available
gpt-image-1,lightness_median,color,0.27070975914423234,-0.7116070016482762,0.2829744188067705,-0.4355424187074155,style_instruction,[],paul_cezanne,0.9566580621871934,-0.27606458294086067,descriptive_all_available
gpt-image-1,lightness_iqr,color,0.2952556234215658,-0.43155709452550167,0.41227203482695307,-0.4053665371793928,style_instruction,[],paul_cezanne,0.7161669928582381,-0.026190557346108864,descriptive_all_available
gpt-image-1,chroma_median,color,0.4099794437018046,0.02380254112065679,0.4048847451140445,-0.43028687229841,style_instruction,[],paul_cezanne,1.0125830835793161,0.4540894134190668,descriptive_all_available
gpt-image-1,chroma_iqr,color,0.4252630238103735,-0.06536302127592569,0.4937734129461215,-0.4595014243804543,style_instruction,[],paul_cezanne,0.8612513607669201,0.39413840310452863,descriptive_all_available
gpt-image-1,chromatic_fraction,color,0.4045150370452774,0.27676683525458473,0.6990972019433611,0.0011311119620102672,style_instruction,[],paul_cezanne,0.578624883522349,0.27563572329257446,descriptive_all_available
gpt-image-1,hue_concentration,color,0.5469638710058962,-0.3301262554089655,0.578944388612285,-0.3943531061004484,style_instruction,[],paul_cezanne,0.9447606398206133,0.06422685069148285,descriptive_all_available
gpt-image-1,hue_entropy,color,0.4376651807256815,0.3131885159056514,0.4761892913383402,0.36447561139201656,style_instruction,[],paul_cezanne,0.9190991664168132,-0.051287095486365196,descriptive_all_available
gpt-image-1,deltae_01,color,0.2720652395395431,-0.06310056612537422,0.3699559116016708,-0.20962250095120855,style_instruction,[],paul_cezanne,0.7353990867767888,0.1465219348258343,descriptive_all_available
gpt-image-1,deltae_04,color,0.27276486040795767,0.11494747712695588,0.2914057062670133,-0.44694942454311315,style_instruction,[],paul_cezanne,0.936031294315235,0.561896901670069,descriptive_all_available
gpt-image-1,deltae_16,color,0.2366144669169015,-0.007201154535797702,0.25012791023672143,-0.478495360730231,style_instruction,[],paul_cezanne,0.9459738687016942,0.4712942061944333,descriptive_all_available
gpt-image-1,deltae_slope,color,0.49514042591766516,0.27961798826477907,0.5477136425112762,-0.31653946162558916,style_instruction,[],paul_cezanne,0.904013315511803,0.5961574498903682,descriptive_all_available
gpt-image-1,spectral_slope,spatial,0.40661885019751365,0.18939988401809624,0.7508855865326244,0.6065161295802814,style_instruction,[],paul_cezanne,0.5415190509584338,-0.41711624556218524,descriptive_all_available
gpt-image-1,spectral_residual,spatial,0.5248839065168985,-0.5812460061815559,0.5983680615892754,-0.27924576423994324,style_instruction,[],paul_cezanne,0.8771923841035203,-0.3020002419416126,descriptive_all_available
gpt-image-1,spectral_anisotropy,spatial,0.3350663252272545,-0.35728070880257984,0.38194120996980413,-0.29527353602208134,style_instruction,[],paul_cezanne,0.8772719897225661,-0.06200717278049849,descriptive_all_available
gpt-image-1,orientation_entropy,spatial,0.41457065811502225,0.32412805263213773,0.5356834415396737,0.32822109453627685,style_instruction,[],paul_cezanne,0.7739097869507665,-0.004093041904139091,descriptive_all_available
gpt-image-1,horizontal_vertical_balance,spatial,0.48328813901218726,0.5446659747537552,0.4472603091049589,0.12860386632391496,style_instruction,[],paul_cezanne,1.080552262684176,0.41606210842984026,descriptive_all_available
gpt-image-1,gradient_median,spatial,0.2725828718530324,-0.6931958029256435,0.4043593852239534,-0.388461709588715,style_instruction,[],paul_cezanne,0.6741104122068617,-0.3047340933369285,descriptive_all_available
gpt-image-1,gradient_iqr,spatial,0.24376086269395658,-0.6334556736897793,0.3256471386458559,-0.40105568240439976,style_instruction,[],paul_cezanne,0.7485429281141285,-0.23239999128537953,descriptive_all_available
gpt-image-1,quadrant_jsd,spatial,1.2436713360718012,0.7148297286650004,1.059090128216681,0.5680483112646617,style_instruction,[],paul_cezanne,1.1742828140282284,0.14678141740033862,descriptive_all_available
gpt-image-1,wavelet_energy_1,texture,0.4293845469475318,-0.980262207020875,0.44580270356207835,-0.7376686235206725,style_instruction,[],paul_cezanne,0.963171697965577,-0.24259358350020246,descriptive_all_available
gpt-image-1,wavelet_energy_2,texture,0.4677968841471728,-0.8333079516698186,0.5112548826273572,-0.6998105249113531,style_instruction,[],paul_cezanne,0.9149973917963341,-0.13349742675846557,descriptive_all_available
gpt-image-1,wavelet_energy_3,texture,0.39994481831530904,-0.9768860881693859,0.4445978426015051,-1.034565492988694,style_instruction,[],paul_cezanne,0.8995653599556066,0.05767940481930822,descriptive_all_available
gpt-image-1,wavelet_energy_4,texture,0.4939378310767151,-1.3482269678486445,0.5286755498418371,-1.5651311334565805,style_instruction,[],paul_cezanne,0.934292934909673,0.21690416560793607,descriptive_all_available
gpt-image-1,wavelet_slope,texture,0.31038317026947604,-0.23538011367313083,0.5648342022086797,-0.7073090943579728,style_instruction,[],paul_cezanne,0.5495119967165232,0.471928980684842,descriptive_all_available
gpt-image-1,wavelet_curvature,texture,0.5371129617414244,-0.5384692733505069,0.6615734917250207,-0.7096641188927784,style_instruction,[],paul_cezanne,0.8118719514304126,0.17119484554227146,descriptive_all_available
gpt-image-1,lbp_entropy_8,texture,0.2449002796944309,0.23442738866248314,0.27214772386634895,0.1663451560187648,style_instruction,[],paul_cezanne,0.8998799483426905,0.06808223264371835,descriptive_all_available
gpt-image-1,lbp_entropy_16,texture,0.5163583199186613,0.32691356358707874,0.627021018921733,-0.06753513991462651,style_instruction,[],paul_cezanne,0.8235103837613377,0.39444870350170524,descriptive_all_available
gpt-image-1,lbp_entropy_32,texture,0.3806458373588742,0.13741010038842796,0.5658752138889366,-0.3660674064742423,style_instruction,[],paul_cezanne,0.6726674503781729,0.5034775068626702,descriptive_all_available
gpt-image-1,local_cv_01,texture,0.3102022446104682,0.015911474804170503,0.346576238428655,-0.12615750839310286,style_instruction,[],paul_cezanne,0.8950476409372345,0.14206898319727335,descriptive_all_available
gpt-image-1,local_cv_04,texture,0.31730284319156454,0.007277724398995924,0.3383599877311315,-0.2647430924800762,style_instruction,[],paul_cezanne,0.9377670371701885,0.27202081687907215,descriptive_all_available
gpt-image-1,local_cv_16,texture,0.36881878295597337,-0.11074070655627481,0.4086030676546926,-0.419077115707993,style_instruction,[],paul_cezanne,0.9026334165157549,0.30833640915171817,descriptive_all_available
gpt-image-1,lightness_median,color,0.3313950075476152,0.20067667233892092,0.3499042449550927,0.06883928165916756,style_aspects,[],claude_monet,0.9471019924040847,0.13183739067975336,descriptive_all_available
gpt-image-1,lightness_iqr,color,0.295561324552765,-0.3101874531486445,0.307158305992766,0.07829741734941587,style_aspects,[],claude_monet,0.9622442850681886,-0.38848487049806035,descriptive_all_available
gpt-image-1,chroma_median,color,0.4754179327352079,0.007169804978275524,0.49428601090508206,0.05656384468985191,style_aspects,[],claude_monet,0.9618276104247315,-0.04939403971157638,descriptive_all_available
gpt-image-1,chroma_iqr,color,0.41383376527356364,0.22910637768160058,0.46731860432838757,0.3561428657413266,style_aspects,[],claude_monet,0.8855495189803319,-0.12703648805972603,descriptive_all_available
gpt-image-1,chromatic_fraction,color,0.439272201748374,-0.12562760245667504,0.3978818725597865,-0.1890140737966718,style_aspects,[],claude_monet,1.1040266773711036,0.06338647133999677,descriptive_all_available
gpt-image-1,hue_concentration,color,0.8615917709548827,-1.3712702468218598,0.6305793267218583,-1.0548980902829697,style_aspects,[],claude_monet,1.3663495367568899,-0.3163721565388903,descriptive_all_available
gpt-image-1,hue_entropy,color,0.5418798819927063,0.13242111479107332,0.5225473594311691,-0.11839357147781365,style_aspects,[],claude_monet,1.0369966897978051,0.250814686268887,descriptive_all_available
gpt-image-1,deltae_01,color,0.8083923173769214,0.8995506296445746,0.6942883004367455,0.8498614536161142,style_aspects,[],claude_monet,1.1643467373256877,0.049689176028460395,descriptive_all_available
gpt-image-1,deltae_04,color,0.5013874254486105,0.4342903428346383,0.48764399453443114,0.4713203561735694,style_aspects,[],claude_monet,1.0281833285516018,-0.0370300133389311,descriptive_all_available
gpt-image-1,deltae_16,color,0.49558297874324425,0.2678331352341397,0.41618944890007553,0.4636500433137415,style_aspects,[],claude_monet,1.1907629567568172,-0.1958169080796018,descriptive_all_available
gpt-image-1,deltae_slope,color,0.5798588745656876,-0.8331483617261275,0.674707323044995,-0.5119277888426252,style_aspects,[],claude_monet,0.8594228264023419,-0.3212205728835023,descriptive_all_available
gpt-image-1,spectral_slope,spatial,0.4639518688794101,0.8795450491462005,0.52477964443423,0.6538731187357509,style_aspects,[],claude_monet,0.8840889196066305,0.22567193041044953,descriptive_all_available
gpt-image-1,spectral_residual,spatial,0.9510428855756589,0.7726699997757847,0.925939373757783,0.8272993411145378,style_aspects,[],claude_monet,1.0271113990066079,-0.054629341338753176,descriptive_all_available
gpt-image-1,spectral_anisotropy,spatial,0.39503427164488475,-0.27599322861890907,0.472218861872025,-0.4574407430461268,style_aspects,[],claude_monet,0.8365491163966723,0.18144751442721777,descriptive_all_available
gpt-image-1,orientation_entropy,spatial,0.4129520295795025,0.21111636707770143,0.35468865702068186,0.40435510342652803,style_aspects,[],claude_monet,1.1642662414079492,-0.1932387363488266,descriptive_all_available
gpt-image-1,horizontal_vertical_balance,spatial,0.6206372374858262,-0.1831684414686418,0.6434001389353101,0.10044727280286153,style_aspects,[],claude_monet,0.9646209254987859,-0.28361571427150334,descriptive_all_available
gpt-image-1,gradient_median,spatial,0.7731255765893608,0.8897059084014454,0.6892006840553837,0.7999289105483587,style_aspects,[],claude_monet,1.1217713424777056,0.0897769978530867,descriptive_all_available
gpt-image-1,gradient_iqr,spatial,0.6612273569738585,0.4419854390055032,0.5999513511371314,0.4850290558886179,style_aspects,[],claude_monet,1.1021349576437927,-0.043043616883114685,descriptive_all_available
gpt-image-1,quadrant_jsd,spatial,1.2216357679960208,0.10829971236448947,0.9045850632945728,0.15584151116683648,style_aspects,[],claude_monet,1.3504929691705536,-0.04754179880234699,descriptive_all_available
gpt-image-1,wavelet_energy_1,texture,0.5317744644442146,0.2706577919204416,0.49023529284844786,0.28847695462040146,style_aspects,[],claude_monet,1.0847331316242224,-0.01781916269995985,descriptive_all_available
gpt-image-1,wavelet_energy_2,texture,0.5179573937302314,0.2637963912996329,0.4981591599325719,0.3519746741911105,style_aspects,[],claude_monet,1.0397427878277683,-0.08817828289147762,descriptive_all_available
gpt-image-1,wavelet_energy_3,texture,0.4358009818114766,0.03104757777105711,0.4271010767214262,0.18786882869009763,style_aspects,[],claude_monet,1.02036966321142,-0.15682125091904053,descriptive_all_available
gpt-image-1,wavelet_energy_4,texture,0.5550565559144125,-0.5841282814401437,0.521116622359769,-0.3405980520768561,style_aspects,[],claude_monet,1.0651292476546872,-0.2435302293632876,descriptive_all_available
gpt-image-1,wavelet_slope,texture,0.3435068245734556,-0.9030436461397183,0.3601220467425226,-0.7202472917523,style_aspects,[],claude_monet,0.9538622466484358,-0.18279635438741837,descriptive_all_available
gpt-image-1,wavelet_curvature,texture,0.4236236508686235,-1.2094294614339074,0.3897971573291139,-1.3321076577906301,style_aspects,[],claude_monet,1.0867797337756089,0.12267819635672272,descriptive_all_available
gpt-image-1,lbp_entropy_8,texture,0.26414655069633697,0.764224258535027,0.22751025573052155,0.9197891024650708,style_aspects,[],claude_monet,1.161031399873287,-0.15556484393004383,descriptive_all_available
gpt-image-1,lbp_entropy_16,texture,0.47342290445582275,0.11846024335364227,0.4054017174453232,0.3500706686840782,style_aspects,[],claude_monet,1.1677871209800033,-0.23161042533043597,descriptive_all_available
gpt-image-1,lbp_entropy_32,texture,0.24563681488387107,-0.3884098184879149,0.25569102206091476,-0.1601035657639997,style_aspects,[],claude_monet,0.9606782940753844,-0.2283062527239152,descriptive_all_available
gpt-image-1,local_cv_01,texture,0.5203418900782506,0.1988549090965704,0.5034913076375745,0.3964035999338376,style_aspects,[],claude_monet,1.0334674743835013,-0.19754869083726723,descriptive_all_available
gpt-image-1,local_cv_04,texture,0.46484619261800836,-0.1957112428921711,0.4291588686850101,0.22900983261851385,style_aspects,[],claude_monet,1.0831564405096605,-0.42472107551068494,descriptive_all_available
gpt-image-1,local_cv_16,texture,0.40841661532093465,-0.46172034503126846,0.4011913930193534,0.038255838770946626,style_aspects,[],claude_monet,1.0180094150255927,-0.4999761838022151,descriptive_all_available
gpt-image-1,lightness_median,color,0.2974071533565046,0.5600392109951513,0.31871960222678053,0.10307208602433543,style_aspects,[],alfred_sisley,0.9331310383127569,0.4569671249708159,descriptive_all_available
gpt-image-1,lightness_iqr,color,0.34612988222976787,-0.5064986641177768,0.3885576863910774,-0.456114597355492,style_aspects,[],alfred_sisley,0.8908069364027287,-0.0503840667622848,descriptive_all_available
gpt-image-1,chroma_median,color,0.3574073653292716,-0.36918351031140695,0.4325584629569527,-0.3780747318541198,style_aspects,[],alfred_sisley,0.8262637214078504,0.008891221542712902,descriptive_all_available
gpt-image-1,chroma_iqr,color,0.3764696496345945,-0.0746390963564692,0.47041199871836986,-0.015699042914372185,style_aspects,[],alfred_sisley,0.8002977191489167,-0.05894005344209702,descriptive_all_available
gpt-image-1,chromatic_fraction,color,0.5130504011178949,-0.6753726057367204,0.550210525621364,-0.6773186216942286,style_aspects,[],alfred_sisley,0.9324619890513666,0.0019460159575082018,descriptive_all_available
