after,after_request_id,after_request_sequence,after_status,alias,before,before_request_id,before_request_sequence,before_status,block,both_measured,contribution,family,included,order_sequence,painter_id,status,template_id,weight
style_instruction,b0003-W4-claude_monet-style_instruction-gpt-image-1,1902,measured,gpt-image-1,by_name,b0003-W4-claude_monet-by_name-gpt-image-1,1903,measured,3,True,-0.013571607936982047,texture,True,1902,claude_monet,conditional_joint_randomization,W4,0.015625
style_instruction,b0003-R2-claude_monet-style_instruction-gpt-image-1,1914,measured,gpt-image-1,by_name,b0003-R2-claude_monet-by_name-gpt-image-1,1915,measured,3,True,-0.005126265743414793,texture,True,1914,claude_monet,conditional_joint_randomization,R2,0.015625
style_aspects,b0000-W2-claude_monet-style_aspects-gpt-image-1,14,measured,gpt-image-1,style_instruction,b0000-W2-claude_monet-style_instruction-gpt-image-1,12,measured,0,True,0.011908898080101087,texture,True,12,claude_monet,conditional_joint_randomization,W2,0.015625
style_aspects,b0000-L4-claude_monet-style_aspects-gpt-image-1,28,measured,gpt-image-1,style_instruction,b0000-L4-claude_monet-style_instruction-gpt-image-1,27,measured,0,True,-0.0056608319698739085,texture,True,27,claude_monet,conditional_joint_randomization,L4,0.015625
style_aspects,b0000-R4-claude_monet-style_aspects-gpt-image-1,34,measured,gpt-image-1,style_instruction,b0000-R4-claude_monet-style_instruction-gpt-image-1,33,measured,0,True,0.02133220066938863,texture,True,33,claude_monet,conditional_joint_randomization,R4,0.015625
style_aspects,b0000-L3-claude_monet-style_aspects-gpt-image-1,37,measured,gpt-image-1,style_instruction,b0000-L3-claude_monet-style_instruction-gpt-image-1,36,measured,0,True,0.0007176899675755966,texture,True,36,claude_monet,conditional_joint_randomization,L3,0.015625
style_aspects,b0000-R3-claude_monet-style_aspects-gpt-image-1,63,measured,gpt-image-1,style_instruction,b0000-R3-claude_monet-style_instruction-gpt-image-1,64,measured,0,True,0.009742662400938025,texture,True,63,claude_monet,conditional_joint_randomization,R3,0.015625
style_aspects,b0000-W4-claude_monet-style_aspects-gpt-image-1,115,measured,gpt-image-1,style_instruction,b0000-W4-claude_monet-style_instruction-gpt-image-1,114,measured,0,True,0.008210631832229726,texture,True,114,claude_monet,conditional_joint_randomization,W4,0.015625
style_aspects,b0000-B2-claude_monet-style_aspects-gpt-image-1,142,measured,gpt-image-1,style_instruction,b0000-B2-claude_monet-style_instruction-gpt-image-1,143,measured,0,True,0.0026877147512182342,texture,True,142,claude_monet,conditional_joint_randomization,B2,0.015625
style_aspects,b0000-B1-claude_monet-style_aspects-gpt-image-1,154,measured,gpt-image-1,style_instruction,b0000-B1-claude_monet-style_instruction-gpt-image-1,155,measured,0,True,-0.007530506534767056,texture,True,154,claude_monet,conditional_joint_randomization,B1,0.015625
style_aspects,b0000-R1-claude_monet-style_aspects-gpt-image-1,189,measured,gpt-image-1,style_instruction,b0000-R1-claude_monet-style_instruction-gpt-image-1,191,measured,0,True,0.0037127717254932663,texture,True,189,claude_monet,conditional_joint_randomization,R1,0.015625
style_aspects,b0000-L1-claude_monet-style_aspects-gpt-image-1,296,measured,gpt-image-1,style_instruction,b0000-L1-claude_monet-style_instruction-gpt-image-1,295,measured,0,True,0.00971864816718937,texture,True,295,claude_monet,conditional_joint_randomization,L1,0.015625
style_aspects,b0000-W3-claude_monet-style_aspects-gpt-image-1,306,measured,gpt-image-1,style_instruction,b0000-W3-claude_monet-style_instruction-gpt-image-1,308,measured,0,True,0.0017787627452940519,texture,True,306,claude_monet,conditional_joint_randomization,W3,0.015625
style_aspects,b0000-L2-claude_monet-style_aspects-gpt-image-1,375,measured,gpt-image-1,style_instruction,b0000-L2-claude_monet-style_instruction-gpt-image-1,376,measured,0,True,0.008968187359944035,texture,True,375,claude_monet,conditional_joint_randomization,L2,0.015625
style_aspects,b0000-B4-claude_monet-style_aspects-gpt-image-1,390,measured,gpt-image-1,style_instruction,b0000-B4-claude_monet-style_instruction-gpt-image-1,391,measured,0,True,0.013826651133697535,texture,True,390,claude_monet,conditional_joint_randomization,B4,0.015625
style_aspects,b0000-B3-claude_monet-style_aspects-gpt-image-1,398,measured,gpt-image-1,style_instruction,b0000-B3-claude_monet-style_instruction-gpt-image-1,396,measured,0,True,-0.00523657166434343,texture,True,396,claude_monet,conditional_joint_randomization,B3,0.015625
style_aspects,b0000-W1-claude_monet-style_aspects-gpt-image-1,422,measured,gpt-image-1,style_instruction,b0000-W1-claude_monet-style_instruction-gpt-image-1,421,measured,0,True,0.0027867092893964704,texture,True,421,claude_monet,conditional_joint_randomization,W1,0.015625
style_aspects,b0000-R2-claude_monet-style_aspects-gpt-image-1,458,measured,gpt-image-1,style_instruction,b0000-R2-claude_monet-style_instruction-gpt-image-1,456,measured,0,True,-0.007357893903831014,texture,True,456,claude_monet,conditional_joint_randomization,R2,0.015625
style_aspects,b0001-B2-claude_monet-style_aspects-gpt-image-1,515,measured,gpt-image-1,style_instruction,b0001-B2-claude_monet-style_instruction-gpt-image-1,513,measured,1,True,0.002935183596824459,texture,True,513,claude_monet,conditional_joint_randomization,B2,0.015625
style_aspects,b0001-B1-claude_monet-style_aspects-gpt-image-1,522,measured,gpt-image-1,style_instruction,b0001-B1-claude_monet-style_instruction-gpt-image-1,524,measured,1,True,0.0023815215857451513,texture,True,522,claude_monet,conditional_joint_randomization,B1,0.015625
style_aspects,b0001-W3-claude_monet-style_aspects-gpt-image-1,573,measured,gpt-image-1,style_instruction,b0001-W3-claude_monet-style_instruction-gpt-image-1,574,measured,1,True,0.006116630791517287,texture,True,573,claude_monet,conditional_joint_randomization,W3,0.015625
style_aspects,b0001-L1-claude_monet-style_aspects-gpt-image-1,620,measured,gpt-image-1,style_instruction,b0001-L1-claude_monet-style_instruction-gpt-image-1,618,measured,1,True,-0.0073567621478558,texture,True,618,claude_monet,conditional_joint_randomization,L1,0.015625
style_aspects,b0001-R3-claude_monet-style_aspects-gpt-image-1,665,measured,gpt-image-1,style_instruction,b0001-R3-claude_monet-style_instruction-gpt-image-1,664,measured,1,True,-0.01565117390302502,texture,True,664,claude_monet,conditional_joint_randomization,R3,0.015625
style_aspects,b0001-R2-claude_monet-style_aspects-gpt-image-1,668,measured,gpt-image-1,style_instruction,b0001-R2-claude_monet-style_instruction-gpt-image-1,667,measured,1,True,0.005332778460663809,texture,True,667,claude_monet,conditional_joint_randomization,R2,0.015625
style_aspects,b0001-L2-claude_monet-style_aspects-gpt-image-1,679,measured,gpt-image-1,style_instruction,b0001-L2-claude_monet-style_instruction-gpt-image-1,678,measured,1,True,-0.011337966108555017,texture,True,678,claude_monet,conditional_joint_randomization,L2,0.015625
style_aspects,b0001-L4-claude_monet-style_aspects-gpt-image-1,696,measured,gpt-image-1,style_instruction,b0001-L4-claude_monet-style_instruction-gpt-image-1,698,measured,1,True,0.003910099382284669,texture,True,696,claude_monet,conditional_joint_randomization,L4,0.015625
style_aspects,b0001-L3-claude_monet-style_aspects-gpt-image-1,709,measured,gpt-image-1,style_instruction,b0001-L3-claude_monet-style_instruction-gpt-image-1,710,measured,1,True,-0.009989490923001013,texture,True,709,claude_monet,conditional_joint_randomization,L3,0.015625
style_aspects,b0001-W4-claude_monet-style_aspects-gpt-image-1,785,measured,gpt-image-1,style_instruction,b0001-W4-claude_monet-style_instruction-gpt-image-1,783,measured,1,True,0.009377187692465906,texture,True,783,claude_monet,conditional_joint_randomization,W4,0.015625
style_aspects,b0001-B3-claude_monet-style_aspects-gpt-image-1,790,measured,gpt-image-1,style_instruction,b0001-B3-claude_monet-style_instruction-gpt-image-1,791,measured,1,True,-0.02184608769945446,texture,True,790,claude_monet,conditional_joint_randomization,B3,0.015625
style_aspects,b0001-R1-claude_monet-style_aspects-gpt-image-1,861,measured,gpt-image-1,style_instruction,b0001-R1-claude_monet-style_instruction-gpt-image-1,863,measured,1,True,-0.00041100691436767034,texture,True,861,claude_monet,conditional_joint_randomization,R1,0.015625
style_aspects,b0001-R4-claude_monet-style_aspects-gpt-image-1,877,measured,gpt-image-1,style_instruction,b0001-R4-claude_monet-style_instruction-gpt-image-1,876,measured,1,True,-0.013417584118337912,texture,True,876,claude_monet,conditional_joint_randomization,R4,0.015625
style_aspects,b0001-B4-claude_monet-style_aspects-gpt-image-1,913,measured,gpt-image-1,style_instruction,b0001-B4-claude_monet-style_instruction-gpt-image-1,914,measured,1,True,-0.005997477423950827,texture,True,913,claude_monet,conditional_joint_randomization,B4,0.015625
style_aspects,b0001-W2-claude_monet-style_aspects-gpt-image-1,941,measured,gpt-image-1,style_instruction,b0001-W2-claude_monet-style_instruction-gpt-image-1,940,measured,1,True,0.008598710613625216,texture,True,940,claude_monet,conditional_joint_randomization,W2,0.015625
style_aspects,b0001-W1-claude_monet-style_aspects-gpt-image-1,952,measured,gpt-image-1,style_instruction,b0001-W1-claude_monet-style_instruction-gpt-image-1,951,measured,1,True,-0.005754853293247604,texture,True,951,claude_monet,conditional_joint_randomization,W1,0.015625
style_aspects,b0002-W1-claude_monet-style_aspects-gpt-image-1,976,measured,gpt-image-1,style_instruction,b0002-W1-claude_monet-style_instruction-gpt-image-1,975,measured,2,True,-0.007433149341057946,texture,True,975,claude_monet,conditional_joint_randomization,W1,0.015625
style_aspects,b0002-W2-claude_monet-style_aspects-gpt-image-1,1001,measured,gpt-image-1,style_instruction,b0002-W2-claude_monet-style_instruction-gpt-image-1,1000,measured,2,True,0.025515909091754427,texture,True,1000,claude_monet,conditional_joint_randomization,W2,0.015625
style_aspects,b0002-W3-claude_monet-style_aspects-gpt-image-1,1005,measured,gpt-image-1,style_instruction,b0002-W3-claude_monet-style_instruction-gpt-image-1,1006,measured,2,True,-0.006175486624435275,texture,True,1005,claude_monet,conditional_joint_randomization,W3,0.015625
style_aspects,b0002-R4-claude_monet-style_aspects-gpt-image-1,1016,measured,gpt-image-1,style_instruction,b0002-R4-claude_monet-style_instruction-gpt-image-1,1015,measured,2,True,-0.009081326121889423,texture,True,1015,claude_monet,conditional_joint_randomization,R4,0.015625
style_aspects,b0002-L3-claude_monet-style_aspects-gpt-image-1,1038,measured,gpt-image-1,style_instruction,b0002-L3-claude_monet-style_instruction-gpt-image-1,1039,measured,2,True,0.006011876409546854,texture,True,1038,claude_monet,conditional_joint_randomization,L3,0.015625
style_aspects,b0002-R1-claude_monet-style_aspects-gpt-image-1,1058,measured,gpt-image-1,style_instruction,b0002-R1-claude_monet-style_instruction-gpt-image-1,1056,measured,2,True,-0.007500428896656822,texture,True,1056,claude_monet,conditional_joint_randomization,R1,0.015625
style_aspects,b0002-L2-claude_monet-style_aspects-gpt-image-1,1104,measured,gpt-image-1,style_instruction,b0002-L2-claude_monet-style_instruction-gpt-image-1,1105,measured,2,True,-0.0004704713537306282,texture,True,1104,claude_monet,conditional_joint_randomization,L2,0.015625
style_aspects,b0002-W4-claude_monet-style_aspects-gpt-image-1,1190,measured,gpt-image-1,style_instruction,b0002-W4-claude_monet-style_instruction-gpt-image-1,1188,measured,2,True,-0.00753674854411962,texture,True,1188,claude_monet,conditional_joint_randomization,W4,0.015625
style_aspects,b0002-R2-claude_monet-style_aspects-gpt-image-1,1218,measured,gpt-image-1,style_instruction,b0002-R2-claude_monet-style_instruction-gpt-image-1,1219,measured,2,True,0.00036691095418193986,texture,True,1218,claude_monet,conditional_joint_randomization,R2,0.015625
style_aspects,b0002-B2-claude_monet-style_aspects-gpt-image-1,1255,measured,gpt-image-1,style_instruction,b0002-B2-claude_monet-style_instruction-gpt-image-1,1256,measured,2,True,0.006695639559100547,texture,True,1255,claude_monet,conditional_joint_randomization,B2,0.015625
style_aspects,b0002-L1-claude_monet-style_aspects-gpt-image-1,1339,measured,gpt-image-1,style_instruction,b0002-L1-claude_monet-style_instruction-gpt-image-1,1338,measured,2,True,0.003540674163525881,texture,True,1338,claude_monet,conditional_joint_randomization,L1,0.015625
style_aspects,b0002-L4-claude_monet-style_aspects-gpt-image-1,1345,measured,gpt-image-1,style_instruction,b0002-L4-claude_monet-style_instruction-gpt-image-1,1346,measured,2,True,0.0026652640729480023,texture,True,1345,claude_monet,conditional_joint_randomization,L4,0.015625
style_aspects,b0002-R3-claude_monet-style_aspects-gpt-image-1,1355,measured,gpt-image-1,style_instruction,b0002-R3-claude_monet-style_instruction-gpt-image-1,1354,measured,2,True,0.018481479105011252,texture,True,1354,claude_monet,conditional_joint_randomization,R3,0.015625
style_aspects,b0002-B4-claude_monet-style_aspects-gpt-image-1,1365,measured,gpt-image-1,style_instruction,b0002-B4-claude_monet-style_instruction-gpt-image-1,1367,measured,2,True,-0.005918321226423329,texture,True,1365,claude_monet,conditional_joint_randomization,B4,0.015625
style_aspects,b0002-B3-claude_monet-style_aspects-gpt-image-1,1373,measured,gpt-image-1,style_instruction,b0002-B3-claude_monet-style_instruction-gpt-image-1,1372,measured,2,True,0.02105999052808976,texture,True,1372,claude_monet,conditional_joint_randomization,B3,0.015625
style_aspects,b0002-B1-claude_monet-style_aspects-gpt-image-1,1410,measured,gpt-image-1,style_instruction,b0002-B1-claude_monet-style_instruction-gpt-image-1,1412,measured,2,True,-0.008889167693449967,texture,True,1410,claude_monet,conditional_joint_randomization,B1,0.015625
style_aspects,b0003-L4-claude_monet-style_aspects-gpt-image-1,1447,measured,gpt-image-1,style_instruction,b0003-L4-claude_monet-style_instruction-gpt-image-1,1446,measured,3,True,0.014556115861323021,texture,True,1446,claude_monet,conditional_joint_randomization,L4,0.015625
style_aspects,b0003-B3-claude_monet-style_aspects-gpt-image-1,1462,measured,gpt-image-1,style_instruction,b0003-B3-claude_monet-style_instruction-gpt-image-1,1463,measured,3,True,0.01619925923693028,texture,True,1462,claude_monet,conditional_joint_randomization,B3,0.015625
style_aspects,b0003-L1-claude_monet-style_aspects-gpt-image-1,1526,measured,gpt-image-1,style_instruction,b0003-L1-claude_monet-style_instruction-gpt-image-1,1524,measured,3,True,0.011084932775869666,texture,True,1524,claude_monet,conditional_joint_randomization,L1,0.015625
style_aspects,b0003-W1-claude_monet-style_aspects-gpt-image-1,1558,measured,gpt-image-1,style_instruction,b0003-W1-claude_monet-style_instruction-gpt-image-1,1557,measured,3,True,0.009072005037372238,texture,True,1557,claude_monet,conditional_joint_randomization,W1,0.015625
style_aspects,b0003-R1-claude_monet-style_aspects-gpt-image-1,1681,measured,gpt-image-1,style_instruction,b0003-R1-claude_monet-style_instruction-gpt-image-1,1682,measured,3,True,-0.012342471526363953,texture,True,1681,claude_monet,conditional_joint_randomization,R1,0.015625
style_aspects,b0003-L3-claude_monet-style_aspects-gpt-image-1,1690,measured,gpt-image-1,style_instruction,b0003-L3-claude_monet-style_instruction-gpt-image-1,1689,measured,3,True,-0.005832573193503311,texture,True,1689,claude_monet,conditional_joint_randomization,L3,0.015625
style_aspects,b0003-B1-claude_monet-style_aspects-gpt-image-1,1730,measured,gpt-image-1,style_instruction,b0003-B1-claude_monet-style_instruction-gpt-image-1,1728,measured,3,True,0.03764875115672489,texture,True,1728,claude_monet,conditional_joint_randomization,B1,0.015625
style_aspects,b0003-W2-claude_monet-style_aspects-gpt-image-1,1746,measured,gpt-image-1,style_instruction,b0003-W2-claude_monet-style_instruction-gpt-image-1,1748,measured,3,True,0.01784275468367643,texture,True,1746,claude_monet,conditional_joint_randomization,W2,0.015625
style_aspects,b0003-B2-claude_monet-style_aspects-gpt-image-1,1754,measured,gpt-image-1,style_instruction,b0003-B2-claude_monet-style_instruction-gpt-image-1,1753,measured,3,True,0.000956032456789345,texture,True,1753,claude_monet,conditional_joint_randomization,B2,0.015625
style_aspects,b0003-W3-claude_monet-style_aspects-gpt-image-1,1759,measured,gpt-image-1,style_instruction,b0003-W3-claude_monet-style_instruction-gpt-image-1,1758,measured,3,True,0.010397737340585148,texture,True,1758,claude_monet,conditional_joint_randomization,W3,0.015625
style_aspects,b0003-L2-claude_monet-style_aspects-gpt-image-1,1786,measured,gpt-image-1,style_instruction,b0003-L2-claude_monet-style_instruction-gpt-image-1,1785,measured,3,True,-0.017380748916135093,texture,True,1785,claude_monet,conditional_joint_randomization,L2,0.015625
style_aspects,b0003-R4-claude_monet-style_aspects-gpt-image-1,1846,measured,gpt-image-1,style_instruction,b0003-R4-claude_monet-style_instruction-gpt-image-1,1845,measured,3,True,-0.0025009341944246186,texture,True,1845,claude_monet,conditional_joint_randomization,R4,0.015625
style_aspects,b0003-R3-claude_monet-style_aspects-gpt-image-1,1870,measured,gpt-image-1,style_instruction,b0003-R3-claude_monet-style_instruction-gpt-image-1,1871,measured,3,True,-0.017008149417481258,texture,True,1870,claude_monet,conditional_joint_randomization,R3,0.015625
style_aspects,b0003-B4-claude_monet-style_aspects-gpt-image-1,1880,measured,gpt-image-1,style_instruction,b0003-B4-claude_monet-style_instruction-gpt-image-1,1878,measured,3,True,-0.018447895466472394,texture,True,1878,claude_monet,conditional_joint_randomization,B4,0.015625
style_aspects,b0003-W4-claude_monet-style_aspects-gpt-image-1,1904,measured,gpt-image-1,style_instruction,b0003-W4-claude_monet-style_instruction-gpt-image-1,1902,measured,3,True,0.011501853845078444,texture,True,1902,claude_monet,conditional_joint_randomization,W4,0.015625
style_aspects,b0003-R2-claude_monet-style_aspects-gpt-image-1,1916,measured,gpt-image-1,style_instruction,b0003-R2-claude_monet-style_instruction-gpt-image-1,1914,measured,3,True,0.0008587091899639049,texture,True,1914,claude_monet,conditional_joint_randomization,R2,0.015625
style_instruction,b0000-B1-alfred_sisley-style_instruction-gpt-image-1,5,measured,gpt-image-1,by_name,b0000-B1-alfred_sisley-by_name-gpt-image-1,3,measured,0,True,-0.00016875440473690384,color,True,3,alfred_sisley,conditional_joint_randomization,B1,0.015625
style_instruction,b0000-B3-alfred_sisley-style_instruction-gpt-image-1,22,measured,gpt-image-1,by_name,b0000-B3-alfred_sisley-by_name-gpt-image-1,21,measured,0,True,0.013753320143482038,color,True,21,alfred_sisley,conditional_joint_randomization,B3,0.015625
style_instruction,b0000-L2-alfred_sisley-style_instruction-gpt-image-1,75,measured,gpt-image-1,by_name,b0000-L2-alfred_sisley-by_name-gpt-image-1,77,measured,0,True,0.0034400876609518294,color,True,75,alfred_sisley,conditional_joint_randomization,L2,0.015625
style_instruction,b0000-L1-alfred_sisley-style_instruction-gpt-image-1,124,measured,gpt-image-1,by_name,b0000-L1-alfred_sisley-by_name-gpt-image-1,123,measured,0,True,0.005165611792475343,color,True,123,alfred_sisley,conditional_joint_randomization,L1,0.015625
style_instruction,b0000-R4-alfred_sisley-style_instruction-gpt-image-1,128,measured,gpt-image-1,by_name,b0000-R4-alfred_sisley-by_name-gpt-image-1,127,measured,0,True,-0.005282804696926047,color,True,127,alfred_sisley,conditional_joint_randomization,R4,0.015625
style_instruction,b0000-W4-alfred_sisley-style_instruction-gpt-image-1,148,measured,gpt-image-1,by_name,b0000-W4-alfred_sisley-by_name-gpt-image-1,147,measured,0,True,0.0147273894129938,color,True,147,alfred_sisley,conditional_joint_randomization,W4,0.015625
style_instruction,b0000-L4-alfred_sisley-style_instruction-gpt-image-1,157,measured,gpt-image-1,by_name,b0000-L4-alfred_sisley-by_name-gpt-image-1,158,measured,0,True,0.005534260858839603,color,True,157,alfred_sisley,conditional_joint_randomization,L4,0.015625
style_instruction,b0000-B2-alfred_sisley-style_instruction-gpt-image-1,181,measured,gpt-image-1,by_name,b0000-B2-alfred_sisley-by_name-gpt-image-1,182,measured,0,True,0.001540206387853002,color,True,181,alfred_sisley,conditional_joint_randomization,B2,0.015625
style_instruction,b0000-R1-alfred_sisley-style_instruction-gpt-image-1,192,measured,gpt-image-1,by_name,b0000-R1-alfred_sisley-by_name-gpt-image-1,194,measured,0,True,0.001424448947437082,color,True,192,alfred_sisley,conditional_joint_randomization,R1,0.015625
style_instruction,b0000-R2-alfred_sisley-style_instruction-gpt-image-1,228,measured,gpt-image-1,by_name,b0000-R2-alfred_sisley-by_name-gpt-image-1,229,measured,0,True,0.00047341851646764965,color,True,228,alfred_sisley,conditional_joint_randomization,R2,0.015625
style_instruction,b0000-L3-alfred_sisley-style_instruction-gpt-image-1,264,measured,gpt-image-1,by_name,b0000-L3-alfred_sisley-by_name-gpt-image-1,266,measured,0,True,0.00118548917636805,color,True,264,alfred_sisley,conditional_joint_randomization,L3,0.015625
style_instruction,b0000-B4-alfred_sisley-style_instruction-gpt-image-1,322,measured,gpt-image-1,by_name,b0000-B4-alfred_sisley-by_name-gpt-image-1,321,measured,0,True,0.007021709434550535,color,True,321,alfred_sisley,conditional_joint_randomization,B4,0.015625
style_instruction,b0000-R3-alfred_sisley-style_instruction-gpt-image-1,352,measured,gpt-image-1,by_name,b0000-R3-alfred_sisley-by_name-gpt-image-1,353,measured,0,True,-0.0016535430537561457,color,True,352,alfred_sisley,conditional_joint_randomization,R3,0.015625
style_instruction,b0000-W1-alfred_sisley-style_instruction-gpt-image-1,371,measured,gpt-image-1,by_name,b0000-W1-alfred_sisley-by_name-gpt-image-1,369,measured,0,True,0.007352722411587215,color,True,369,alfred_sisley,conditional_joint_randomization,W1,0.015625
style_instruction,b0000-W3-alfred_sisley-style_instruction-gpt-image-1,387,measured,gpt-image-1,by_name,b0000-W3-alfred_sisley-by_name-gpt-image-1,388,measured,0,True,-0.0030545261825993403,color,True,387,alfred_sisley,conditional_joint_randomization,W3,0.015625
style_instruction,b0000-W2-alfred_sisley-style_instruction-gpt-image-1,437,measured,gpt-image-1,by_name,b0000-W2-alfred_sisley-by_name-gpt-image-1,436,measured,0,True,0.00785401559155293,color,True,436,alfred_sisley,conditional_joint_randomization,W2,0.015625
style_instruction,b0001-L2-alfred_sisley-style_instruction-gpt-image-1,490,measured,gpt-image-1,by_name,b0001-L2-alfred_sisley-by_name-gpt-image-1,489,measured,1,True,0.008301175664940104,color,True,489,alfred_sisley,conditional_joint_randomization,L2,0.015625
style_instruction,b0001-B2-alfred_sisley-style_instruction-gpt-image-1,493,measured,gpt-image-1,by_name,b0001-B2-alfred_sisley-by_name-gpt-image-1,492,measured,1,True,-0.001520124529741533,color,True,492,alfred_sisley,conditional_joint_randomization,B2,0.015625
style_instruction,b0001-R4-alfred_sisley-style_instruction-gpt-image-1,499,measured,gpt-image-1,by_name,b0001-R4-alfred_sisley-by_name-gpt-image-1,498,measured,1,True,0.013517145740044798,color,True,498,alfred_sisley,conditional_joint_randomization,R4,0.015625
style_instruction,b0001-R2-alfred_sisley-style_instruction-gpt-image-1,507,measured,gpt-image-1,by_name,b0001-R2-alfred_sisley-by_name-gpt-image-1,508,measured,1,True,-0.002296030260601406,color,True,507,alfred_sisley,conditional_joint_randomization,R2,0.015625
style_instruction,b0001-W2-alfred_sisley-style_instruction-gpt-image-1,559,measured,gpt-image-1,by_name,b0001-W2-alfred_sisley-by_name-gpt-image-1,558,measured,1,True,-0.0007909258101267275,color,True,558,alfred_sisley,conditional_joint_randomization,W2,0.015625
style_instruction,b0001-L1-alfred_sisley-style_instruction-gpt-image-1,588,measured,gpt-image-1,by_name,b0001-L1-alfred_sisley-by_name-gpt-image-1,590,measured,1,True,0.0020811408479935387,color,True,588,alfred_sisley,conditional_joint_randomization,L1,0.015625
style_instruction,b0001-B1-alfred_sisley-style_instruction-gpt-image-1,599,measured,gpt-image-1,by_name,b0001-B1-alfred_sisley-by_name-gpt-image-1,597,measured,1,True,-0.0035390454434572616,color,True,597,alfred_sisley,conditional_joint_randomization,B1,0.015625
style_instruction,b0001-B4-alfred_sisley-style_instruction-gpt-image-1,615,measured,gpt-image-1,by_name,b0001-B4-alfred_sisley-by_name-gpt-image-1,616,measured,1,True,0.011656541247401911,color,True,615,alfred_sisley,conditional_joint_randomization,B4,0.015625
style_instruction,b0001-R3-alfred_sisley-style_instruction-gpt-image-1,632,measured,gpt-image-1,by_name,b0001-R3-alfred_sisley-by_name-gpt-image-1,631,measured,1,True,0.0028817712630029857,color,True,631,alfred_sisley,conditional_joint_randomization,R3,0.015625
style_instruction,b0001-B3-alfred_sisley-style_instruction-gpt-image-1,644,measured,gpt-image-1,by_name,b0001-B3-alfred_sisley-by_name-gpt-image-1,642,measured,1,True,0.0038407052937089597,color,True,642,alfred_sisley,conditional_joint_randomization,B3,0.015625
style_instruction,b0001-W1-alfred_sisley-style_instruction-gpt-image-1,656,measured,gpt-image-1,by_name,b0001-W1-alfred_sisley-by_name-gpt-image-1,654,measured,1,True,-0.005513838327249776,color,True,654,alfred_sisley,conditional_joint_randomization,W1,0.015625
style_instruction,b0001-L3-alfred_sisley-style_instruction-gpt-image-1,704,measured,gpt-image-1,by_name,b0001-L3-alfred_sisley-by_name-gpt-image-1,703,measured,1,True,-0.0010841555076131354,color,True,703,alfred_sisley,conditional_joint_randomization,L3,0.015625
style_instruction,b0001-W3-alfred_sisley-style_instruction-gpt-image-1,748,measured,gpt-image-1,by_name,b0001-W3-alfred_sisley-by_name-gpt-image-1,749,measured,1,True,0.013367131802785669,color,True,748,alfred_sisley,conditional_joint_randomization,W3,0.015625
style_instruction,b0001-W4-alfred_sisley-style_instruction-gpt-image-1,763,measured,gpt-image-1,by_name,b0001-W4-alfred_sisley-by_name-gpt-image-1,764,measured,1,True,0.0056051414077832595,color,True,763,alfred_sisley,conditional_joint_randomization,W4,0.015625
style_instruction,b0001-R1-alfred_sisley-style_instruction-gpt-image-1,854,measured,gpt-image-1,by_name,b0001-R1-alfred_sisley-by_name-gpt-image-1,853,measured,1,True,-0.007275210134492643,color,True,853,alfred_sisley,conditional_joint_randomization,R1,0.015625
style_instruction,b0001-L4-alfred_sisley-style_instruction-gpt-image-1,886,measured,gpt-image-1,by_name,b0001-L4-alfred_sisley-by_name-gpt-image-1,887,measured,1,True,0.0030164908726921236,color,True,886,alfred_sisley,conditional_joint_randomization,L4,0.015625
style_instruction,b0002-B3-alfred_sisley-style_instruction-gpt-image-1,985,measured,gpt-image-1,by_name,b0002-B3-alfred_sisley-by_name-gpt-image-1,986,measured,2,True,0.0006669695818513344,color,True,985,alfred_sisley,conditional_joint_randomization,B3,0.015625
style_instruction,b0002-B2-alfred_sisley-style_instruction-gpt-image-1,1031,measured,gpt-image-1,by_name,b0002-B2-alfred_sisley-by_name-gpt-image-1,1029,measured,2,True,-0.0040274686487567005,color,True,1029,alfred_sisley,conditional_joint_randomization,B2,0.015625
style_instruction,b0002-R2-alfred_sisley-style_instruction-gpt-image-1,1048,measured,gpt-image-1,by_name,b0002-R2-alfred_sisley-by_name-gpt-image-1,1047,measured,2,True,0.00376795694039591,color,True,1047,alfred_sisley,conditional_joint_randomization,R2,0.015625
style_instruction,b0002-B1-alfred_sisley-style_instruction-gpt-image-1,1073,measured,gpt-image-1,by_name,b0002-B1-alfred_sisley-by_name-gpt-image-1,1072,measured,2,True,0.015791621957648057,color,True,1072,alfred_sisley,conditional_joint_randomization,B1,0.015625
style_instruction,b0002-L1-alfred_sisley-style_instruction-gpt-image-1,1094,measured,gpt-image-1,by_name,b0002-L1-alfred_sisley-by_name-gpt-image-1,1092,measured,2,True,0.0005579620967310697,color,True,1092,alfred_sisley,conditional_joint_randomization,L1,0.015625
style_instruction,b0002-L3-alfred_sisley-style_instruction-gpt-image-1,1147,measured,gpt-image-1,by_name,b0002-L3-alfred_sisley-by_name-gpt-image-1,1146,measured,2,True,-0.0026734558326000496,color,True,1146,alfred_sisley,conditional_joint_randomization,L3,0.015625
style_instruction,b0002-R3-alfred_sisley-style_instruction-gpt-image-1,1157,measured,gpt-image-1,by_name,b0002-R3-alfred_sisley-by_name-gpt-image-1,1156,measured,2,True,-0.00939990495175353,color,True,1156,alfred_sisley,conditional_joint_randomization,R3,0.015625
style_instruction,b0002-B4-alfred_sisley-style_instruction-gpt-image-1,1164,measured,gpt-image-1,by_name,b0002-B4-alfred_sisley-by_name-gpt-image-1,1166,measured,2,True,0.0020635832037354945,color,True,1164,alfred_sisley,conditional_joint_randomization,B4,0.015625
