allocated,arm,complete,generated_mass_in_reference_central80,generated_summary.maximum,generated_summary.minimum,generated_summary.n,generated_summary.quantiles_10_50_90,generated_summary.weighted_mean,generated_weighting,measured,painter_id,pipeline,polarity,reference_mass_in_generated_central80,reference_weighting,status,wasserstein_1
24,monet,True,0.041666666666666664,0.09633158979044898,-1.0210298254898462,24,"[-0.9938985121951868, -0.6260303658583306, -0.3262958149994603]",-0.6439182905990981,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,resolution256,muted,0.030303030303030307,equal_broad_class,descriptive_complete,1.346086463534549
24,monet,True,0.25,2.5422856791944954,1.005170196108788,24,"[1.1606503414911833, 1.5755787387589106, 2.3894232018694543]",1.694773184002654,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,resolution256,vivid,0.15319865319865322,equal_broad_class,descriptive_complete,1.066324461212147
48,monet,True,0.14583333333333334,2.5422856791944954,-1.0210298254898462,48,"[-0.8917790358128997, 1.005170196108788, 2.129753810017023]",0.5254274467017781,"equal broad classes and, for mixture, equal polarity within class",48,paul_cezanne,resolution256,equal_polarity_mixture,0.9326599326599329,equal_broad_class,descriptive_complete,0.6924764795117286
24,cezanne,True,0.20833333333333331,0.1973142848800483,-0.7422990343988823,24,"[-0.6782510812174329, -0.2197129928869747, 0.13000457307026136]",-0.23327378891839265,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,resolution256,muted,0.2575757575757576,equal_broad_class,descriptive_complete,0.9354419618538432
24,cezanne,True,0.041666666666666664,3.9341180117901984,1.3625524698017326,24,"[1.5548517544796872, 2.2130102161608343, 3.5875488742316506]",2.364478154913727,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,resolution256,vivid,0.06734006734006735,equal_broad_class,descriptive_complete,1.662309981978276
48,cezanne,True,0.125,3.9341180117901984,-0.7422990343988823,48,"[-0.5184850881471359, 1.3625524698017326, 2.7858706538519464]",1.0656021829976674,"equal broad classes and, for mixture, equal polarity within class",48,paul_cezanne,resolution256,equal_polarity_mixture,0.9393939393939394,equal_broad_class,descriptive_complete,0.7445054912666437
24,free,True,0.9166666666666666,0.22484559522229586,-0.6814207396503505,24,"[-0.49295188838885357, -0.1175218955706885, 0.2161614567856821]",-0.11232072583395869,"equal broad classes and, for mixture, equal polarity within class",24,claude_monet,jpeg90_512,muted,0.5263157894736842,empirical_reference_mixture,descriptive_complete,0.5055578739034032
24,free,True,0.0,5.051110773232477,2.3682088830561208,24,"[2.5445555080913502, 3.079193098645272, 4.361356518864413]",3.2629649814921438,"equal broad classes and, for mixture, equal polarity within class",24,claude_monet,jpeg90_512,vivid,0.05263157894736843,empirical_reference_mixture,descriptive_complete,2.912723054072602
48,free,True,0.45833333333333337,5.051110773232477,-0.6814207396503505,48,"[-0.43490433279893825, 2.3682088830561208, 3.6612335085810352]",1.5753221278290928,"equal broad classes and, for mixture, equal polarity within class",48,claude_monet,jpeg90_512,equal_polarity_mixture,0.7894736842105263,empirical_reference_mixture,descriptive_complete,1.2250802004095531
24,generic,True,1.0,0.6096056109139927,-0.26679712314831416,24,"[-0.18991070540329613, 0.07746926841492364, 0.6012496093180103]",0.11262438533551149,"equal broad classes and, for mixture, equal polarity within class",24,claude_monet,jpeg90_512,muted,0.39473684210526316,empirical_reference_mixture,descriptive_complete,0.5048629920248837
24,generic,True,0.0,4.5305082351854224,1.6432631217041875,24,"[1.8468524107069206, 2.4312484295007772, 3.9974174794606503]",2.6741929062114713,"equal broad classes and, for mixture, equal polarity within class",24,claude_monet,jpeg90_512,vivid,0.05263157894736843,empirical_reference_mixture,descriptive_complete,2.32395097879193
48,generic,True,0.5000000000000001,4.5305082351854224,-0.26679712314831416,48,"[-0.11826391945388925, 1.6432631217041875, 3.490697078285486]",1.3934086457734918,"equal broad classes and, for mixture, equal polarity within class",48,claude_monet,jpeg90_512,equal_polarity_mixture,0.5789473684210527,empirical_reference_mixture,descriptive_complete,1.0431667183539515
24,monet,True,0.29166666666666663,0.10865978199277594,-1.0297425051882716,24,"[-1.0260151926729175, -0.6055607937515811, -0.3215183130210121]",-0.6392547873235221,"equal broad classes and, for mixture, equal polarity within class",24,claude_monet,jpeg90_512,muted,0.21052631578947373,empirical_reference_mixture,descriptive_complete,0.9906584184759408
24,monet,True,0.5416666666666666,2.410235231052873,0.9711636164787065,24,"[1.044892669171641, 1.5259663035724111, 2.360862768582425]",1.6146352930734873,"equal broad classes and, for mixture, equal polarity within class",24,claude_monet,jpeg90_512,vivid,0.10526315789473686,empirical_reference_mixture,descriptive_complete,1.4079026062007745
48,monet,True,0.4166666666666667,2.410235231052873,-1.0297425051882716,48,"[-0.9124103696244467, 0.9711636164787065, 2.0475915202830057]",0.48769025287498263,"equal broad classes and, for mixture, equal polarity within class",48,claude_monet,jpeg90_512,equal_polarity_mixture,0.8947368421052632,empirical_reference_mixture,descriptive_complete,0.5856080162674574
24,cezanne,True,0.8333333333333333,0.21200731449270308,-0.7272447920365568,24,"[-0.6699614138955989, -0.2276010224599433, 0.1372629104408288]",-0.22645680857799316,"equal broad classes and, for mixture, equal polarity within class",24,claude_monet,jpeg90_512,muted,0.5526315789473685,empirical_reference_mixture,descriptive_complete,0.605393512009175
24,cezanne,True,0.125,3.8696473432552994,1.315088057695967,24,"[1.4881672399014019, 2.1473544730912866, 3.5398952212236225]",2.3042623995617824,"equal broad classes and, for mixture, equal polarity within class",24,claude_monet,jpeg90_512,vivid,0.05263157894736843,empirical_reference_mixture,descriptive_complete,1.9556107160790313
48,cezanne,True,0.4791666666666667,3.8696473432552994,-0.7272447920365568,48,"[-0.5073771693900827, 1.315088057695967, 2.720566136013986]",1.0389027954918948,"equal broad classes and, for mixture, equal polarity within class",48,claude_monet,jpeg90_512,equal_polarity_mixture,0.8421052631578948,empirical_reference_mixture,descriptive_complete,0.7020960621885377
24,free,True,0.9166666666666666,0.22484559522229586,-0.6814207396503505,24,"[-0.49295188838885357, -0.1175218955706885, 0.2161614567856821]",-0.11232072583395869,"equal broad classes and, for mixture, equal polarity within class",24,claude_monet,jpeg90_512,muted,0.49145299145299154,equal_broad_class,descriptive_complete,0.4784553237950114
24,free,True,0.0,5.051110773232477,2.3682088830561208,24,"[2.5445555080913502, 3.079193098645272, 4.361356518864413]",3.2629649814921438,"equal broad classes and, for mixture, equal polarity within class",24,claude_monet,jpeg90_512,vivid,0.04151404151404152,equal_broad_class,descriptive_complete,2.948389761523458
48,free,True,0.45833333333333337,5.051110773232477,-0.6814207396503505,48,"[-0.43490433279893825, 2.3682088830561208, 3.6612335085810352]",1.5753221278290928,"equal broad classes and, for mixture, equal polarity within class",48,claude_monet,jpeg90_512,equal_polarity_mixture,0.7283272283272286,equal_broad_class,descriptive_complete,1.2613163496875677
24,generic,True,1.0,0.6096056109139927,-0.26679712314831416,24,"[-0.18991070540329613, 0.07746926841492364, 0.6012496093180103]",0.11262438533551149,"equal broad classes and, for mixture, equal polarity within class",24,claude_monet,jpeg90_512,muted,0.3446275946275947,equal_broad_class,descriptive_complete,0.4965461037228248
24,generic,True,0.0,4.5305082351854224,1.6432631217041875,24,"[1.8468524107069206, 2.4312484295007772, 3.9974174794606503]",2.6741929062114713,"equal broad classes and, for mixture, equal polarity within class",24,claude_monet,jpeg90_512,vivid,0.04151404151404152,equal_broad_class,descriptive_complete,2.3596176862427862
48,generic,True,0.5000000000000001,4.5305082351854224,-0.26679712314831416,48,"[-0.11826391945388925, 1.6432631217041875, 3.490697078285486]",1.3934086457734918,"equal broad classes and, for mixture, equal polarity within class",48,claude_monet,jpeg90_512,equal_polarity_mixture,0.5915750915750917,equal_broad_class,descriptive_complete,1.0788334258048078
24,monet,True,0.29166666666666663,0.10865978199277594,-1.0297425051882716,24,"[-1.0260151926729175, -0.6055607937515811, -0.3215183130210121]",-0.6392547873235221,"equal broad classes and, for mixture, equal polarity within class",24,claude_monet,jpeg90_512,muted,0.2716727716727717,equal_broad_class,descriptive_complete,0.954530717480292
24,monet,True,0.375,2.410235231052873,0.9711636164787065,24,"[1.044892669171641, 1.5259663035724111, 2.360862768582425]",1.6146352930734873,"equal broad classes and, for mixture, equal polarity within class",24,claude_monet,jpeg90_512,vivid,0.09279609279609281,equal_broad_class,descriptive_complete,1.4107568222178373
48,monet,True,0.3333333333333333,2.410235231052873,-1.0297425051882716,48,"[-0.9124103696244467, 0.9711636164787065, 2.0475915202830057]",0.48769025287498263,"equal broad classes and, for mixture, equal polarity within class",48,claude_monet,jpeg90_512,equal_polarity_mixture,0.926739926739927,equal_broad_class,descriptive_complete,0.5693763819132762
24,cezanne,True,0.8333333333333333,0.21200731449270308,-0.7272447920365568,24,"[-0.6699614138955989, -0.2276010224599433, 0.1372629104408288]",-0.22645680857799316,"equal broad classes and, for mixture, equal polarity within class",24,claude_monet,jpeg90_512,muted,0.565018315018315,equal_broad_class,descriptive_complete,0.5644618489659939
24,cezanne,True,0.041666666666666664,3.8696473432552994,1.315088057695967,24,"[1.4881672399014019, 2.1473544730912866, 3.5398952212236225]",2.3042623995617824,"equal broad classes and, for mixture, equal polarity within class",24,claude_monet,jpeg90_512,vivid,0.04151404151404152,equal_broad_class,descriptive_complete,1.9906463743486214
48,cezanne,True,0.43750000000000006,3.8696473432552994,-0.7272447920365568,48,"[-0.5073771693900827, 1.315088057695967, 2.720566136013986]",1.0389027954918948,"equal broad classes and, for mixture, equal polarity within class",48,claude_monet,jpeg90_512,equal_polarity_mixture,0.8275335775335777,equal_broad_class,descriptive_complete,0.7386629478084515
24,free,True,0.41666666666666663,0.22484559522229586,-0.6814207396503505,24,"[-0.49295188838885357, -0.1175218955706885, 0.2161614567856821]",-0.11232072583395869,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,jpeg90_512,muted,0.25,empirical_reference_mixture,descriptive_complete,0.9051309930626292
24,free,True,0.0,5.051110773232477,2.3682088830561208,24,"[2.5445555080913502, 3.079193098645272, 4.361356518864413]",3.2629649814921438,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,jpeg90_512,vivid,0.03125,empirical_reference_mixture,descriptive_complete,2.470154714263473
48,free,True,0.20833333333333334,5.051110773232477,-0.6814207396503505,48,"[-0.43490433279893825, 2.3682088830561208, 3.6612335085810352]",1.5753221278290928,"equal broad classes and, for mixture, equal polarity within class",48,paul_cezanne,jpeg90_512,equal_polarity_mixture,0.9375,empirical_reference_mixture,descriptive_complete,1.1000628162761075
24,generic,True,0.625,0.6096056109139927,-0.26679712314831416,24,"[-0.18991070540329613, 0.07746926841492364, 0.6012496093180103]",0.11262438533551149,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,jpeg90_512,muted,0.40625,empirical_reference_mixture,descriptive_complete,0.6980703700561285
24,generic,True,0.08333333333333333,4.5305082351854224,1.6432631217041875,24,"[1.8468524107069206, 2.4312484295007772, 3.9974174794606503]",2.6741929062114713,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,jpeg90_512,vivid,0.09375,empirical_reference_mixture,descriptive_complete,1.881382638982801
48,generic,True,0.3541666666666667,4.5305082351854224,-0.26679712314831416,48,"[-0.11826391945388925, 1.6432631217041875, 3.490697078285486]",1.3934086457734918,"equal broad classes and, for mixture, equal polarity within class",48,paul_cezanne,jpeg90_512,equal_polarity_mixture,0.9375,empirical_reference_mixture,descriptive_complete,0.7124098616551928
24,monet,True,0.041666666666666664,0.10865978199277594,-1.0297425051882716,24,"[-1.0260151926729175, -0.6055607937515811, -0.3215183130210121]",-0.6392547873235221,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,jpeg90_512,muted,0.03125,empirical_reference_mixture,descriptive_complete,1.4320650545521927
24,monet,True,0.6666666666666666,2.410235231052873,0.9711636164787065,24,"[1.044892669171641, 1.5259663035724111, 2.360862768582425]",1.6146352930734873,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,jpeg90_512,vivid,0.21875,empirical_reference_mixture,descriptive_complete,0.9088640873388649
48,monet,True,0.3541666666666667,2.410235231052873,-1.0297425051882716,48,"[-0.9124103696244467, 0.9711636164787065, 2.0475915202830057]",0.48769025287498263,"equal broad classes and, for mixture, equal polarity within class",48,paul_cezanne,jpeg90_512,equal_polarity_mixture,0.90625,empirical_reference_mixture,descriptive_complete,0.6456847175240223
24,cezanne,True,0.20833333333333331,0.21200731449270308,-0.7272447920365568,24,"[-0.6699614138955989, -0.2276010224599433, 0.1372629104408288]",-0.22645680857799316,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,jpeg90_512,muted,0.21875,empirical_reference_mixture,descriptive_complete,1.0192670758066638
24,cezanne,True,0.16666666666666666,3.8696473432552994,1.315088057695967,24,"[1.4881672399014019, 2.1473544730912866, 3.5398952212236225]",2.3042623995617824,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,jpeg90_512,vivid,0.09375,empirical_reference_mixture,descriptive_complete,1.5114521323331118
48,cezanne,True,0.18750000000000003,3.8696473432552994,-0.7272447920365568,48,"[-0.5073771693900827, 1.315088057695967, 2.720566136013986]",1.0389027954918948,"equal broad classes and, for mixture, equal polarity within class",48,paul_cezanne,jpeg90_512,equal_polarity_mixture,0.9375,empirical_reference_mixture,descriptive_complete,0.6777795666829437
24,free,True,0.41666666666666663,0.22484559522229586,-0.6814207396503505,24,"[-0.49295188838885357, -0.1175218955706885, 0.2161614567856821]",-0.11232072583395869,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,jpeg90_512,muted,0.26430976430976433,equal_broad_class,descriptive_complete,0.7944901910479507
24,free,True,0.0,5.051110773232477,2.3682088830561208,24,"[2.5445555080913502, 3.079193098645272, 4.361356518864413]",3.2629649814921438,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,jpeg90_512,vivid,0.030303030303030307,equal_broad_class,descriptive_complete,2.580795516278152
48,free,True,0.20833333333333334,5.051110773232477,-0.6814207396503505,48,"[-0.43490433279893825, 2.3682088830561208, 3.6612335085810352]",1.5753221278290928,"equal broad classes and, for mixture, equal polarity within class",48,paul_cezanne,jpeg90_512,equal_polarity_mixture,0.9393939393939394,equal_broad_class,descriptive_complete,1.142009248469936
24,generic,True,0.625,0.6096056109139927,-0.26679712314831416,24,"[-0.18991070540329613, 0.07746926841492364, 0.6012496093180103]",0.11262438533551149,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,jpeg90_512,muted,0.46127946127946134,equal_broad_class,descriptive_complete,0.5868876138546933
24,generic,True,0.0,4.5305082351854224,1.6432631217041875,24,"[1.8468524107069206, 2.4312484295007772, 3.9974174794606503]",2.6741929062114713,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,jpeg90_512,vivid,0.06734006734006735,equal_broad_class,descriptive_complete,1.992023440997479
48,generic,True,0.31250000000000006,4.5305082351854224,-0.26679712314831416,48,"[-0.11826391945388925, 1.6432631217041875, 3.490697078285486]",1.3934086457734918,"equal broad classes and, for mixture, equal polarity within class",48,paul_cezanne,jpeg90_512,equal_polarity_mixture,0.9393939393939394,equal_broad_class,descriptive_complete,0.765542140735549
24,monet,True,0.041666666666666664,0.10865978199277594,-1.0297425051882716,24,"[-1.0260151926729175, -0.6055607937515811, -0.3215183130210121]",-0.6392547873235221,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,jpeg90_512,muted,0.030303030303030307,equal_broad_class,descriptive_complete,1.3214242525375144
24,monet,True,0.25,2.410235231052873,0.9711636164787065,24,"[1.044892669171641, 1.5259663035724111, 2.360862768582425]",1.6146352930734873,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,jpeg90_512,vivid,0.15319865319865322,equal_broad_class,descriptive_complete,1.0151452913038594
48,monet,True,0.14583333333333334,2.410235231052873,-1.0297425051882716,48,"[-0.9124103696244467, 0.9711636164787065, 2.0475915202830057]",0.48769025287498263,"equal broad classes and, for mixture, equal polarity within class",48,paul_cezanne,jpeg90_512,equal_polarity_mixture,0.9326599326599329,equal_broad_class,descriptive_complete,0.6672710067851724
24,cezanne,True,0.20833333333333331,0.21200731449270308,-0.7272447920365568,24,"[-0.6699614138955989, -0.2276010224599433, 0.1372629104408288]",-0.22645680857799316,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,jpeg90_512,muted,0.2575757575757576,equal_broad_class,descriptive_complete,0.9086262737919851
24,cezanne,True,0.041666666666666664,3.8696473432552994,1.315088057695967,24,"[1.4881672399014019, 2.1473544730912866, 3.5398952212236225]",2.3042623995617824,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,jpeg90_512,vivid,0.06734006734006735,equal_broad_class,descriptive_complete,1.6220929343477903
48,cezanne,True,0.125,3.8696473432552994,-0.7272447920365568,48,"[-0.5073771693900827, 1.315088057695967, 2.720566136013986]",1.0389027954918948,"equal broad classes and, for mixture, equal polarity within class",48,paul_cezanne,jpeg90_512,equal_polarity_mixture,0.9393939393939394,equal_broad_class,descriptive_complete,0.7197259988767718
