attempt_count,attempts,known_cost_usd,observed.format,observed.height,observed.image_bytes,observed.image_sha256,observed.minimum_512,observed.mode,observed.reported.background,observed.reported.model,observed.reported.output_format,observed.reported.quality,observed.reported.size,observed.square_1024,observed.width,pending_attempts,request_id,response_path,response_sha256,selected_attempt,selected_terminal_event_sha256,sequence,status,stored_response_sha256,unknown_cost
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""00eff6d15aca6e2f76477fa9cf6410b835d41176d4e1744d3597b26a9c270d83"", ""status"": ""image_returned""}]",0.0,PNG,1129,3032034,ac47320a679305bb26f7ef4c72c404edacfcdffdc684fd0b9c72a4b9c121d3e4,True,RGB,opaque,,png,low,1393x1129,False,1393,[],prv2:built_houses:r02:generic:muted,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0034-a1.json.gz,b9f7d751f6c7c11033f839dfc5729e2c3ed47e89d9f6590ca7509b554e6fb246,1,00eff6d15aca6e2f76477fa9cf6410b835d41176d4e1744d3597b26a9c270d83,34,image_returned,f20b1242c770211653d1228eaef65c4fdce9624bff08132d6b27545ebf3e5f6a,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""41d7a115c84246d3dfb7b1461d9a140c4f1bdcfde3419150746400f06985f911"", ""status"": ""image_returned""}]",0.0,PNG,1122,3297743,86a7c32c6903b59efe28744d281f0986bca09fbefad7284d71024e9d518ad916,True,RGB,opaque,,png,low,1402x1122,False,1402,[],prv2:built_houses:r02:generic:vivid,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0035-a1.json.gz,e00992bdef6ea39a1b3180fddce242368a1715c88f5ec4df2cd985f10eecc391,1,41d7a115c84246d3dfb7b1461d9a140c4f1bdcfde3419150746400f06985f911,35,image_returned,c00f90bc6c46a962cf93e74d49c061e3d7ea4e828935916e34fd3c3d39322730,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""112d5c4eb582d60af94b193585adbb65ab2dd31cea72dcd29f08b1f9a7f562a2"", ""status"": ""image_returned""}]",0.0,PNG,1122,3369556,9ae19fdde6ab1225b9c9dafb091b1e311739ee4d48394665b95b8fec54b0a846,True,RGB,opaque,,png,low,1402x1122,False,1402,[],prv2:built_houses:r02:monet:vivid,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0036-a1.json.gz,63580948335d58ac957ca863bb6ba3d992c72eb009d4185c2a18f5b9c3c57df9,1,112d5c4eb582d60af94b193585adbb65ab2dd31cea72dcd29f08b1f9a7f562a2,36,image_returned,262a14ae7fc865095885dcb0b340393dbc86141e9b819332a9850a020db3e175,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""2ce3d78976a867b367a3a5a4d1b6bdbb30a70a982a7e9ef6487c4b9fe1a2ad02"", ""status"": ""image_returned""}]",0.0,PNG,1140,2935476,1202df7cdf941fbbc763c27c6013dbf960da8596d8bfb18143aac8c27827559b,True,RGB,opaque,,png,low,1380x1140,False,1380,[],prv2:built_houses:r02:free:vivid,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0037-a1.json.gz,e28524aac944fa0847d6fec72dec224549c71ecbbab8319a87fec10d9425e478,1,2ce3d78976a867b367a3a5a4d1b6bdbb30a70a982a7e9ef6487c4b9fe1a2ad02,37,image_returned,aecf42ca1a2be93819e63d20b6a1dd5cee30386aa982fd42fd2400429e740257,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""3ca45ee693498c0809ba0e5329b5198026a3631c6af5ce78444f9b710445a137"", ""status"": ""image_returned""}]",0.0,PNG,1144,2799335,9eac93f382f2268e0292bd815c4a14f00a564d9da2ebc92e16db0913ef173c12,True,RGB,opaque,,png,low,1375x1144,False,1375,[],prv2:built_houses:r02:cezanne:vivid,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0038-a1.json.gz,924a1d1fda842be3291de6b87f701bacb6debf1e002dca522541fd2c913a32af,1,3ca45ee693498c0809ba0e5329b5198026a3631c6af5ce78444f9b710445a137,38,image_returned,db4826841dc3cce4d7fd46d596355a65a88d927589a4c1709deafed74164c2f3,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""626ee11166447da769843218447118e94b960d8874779fadfb8c5ce38cb9d897"", ""status"": ""image_returned""}]",0.0,PNG,1122,2915132,65fc8249499dd23c8aeb196b08bb13bf6ff9e6abf6945106506a778cd233091a,True,RGB,opaque,,png,low,1402x1122,False,1402,[],prv2:built_houses:r02:monet:muted,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0039-a1.json.gz,74703238f88159c7ee55ab934359a6ef476a178f5f9417b8af22a7481b0d090a,1,626ee11166447da769843218447118e94b960d8874779fadfb8c5ce38cb9d897,39,image_returned,f8d6c65561497ec502d5a0d9476eb908dae221d70074e98878bacfdc377cd87c,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""a23a50f84480c7d426ab43edd109f72ba8241ac425fd8b73536223e2a17c64a6"", ""status"": ""image_returned""}]",0.0,PNG,1121,3154929,c07a52c085fd456fbacc7a4fa3ea15dce9aeca94a82e0c04069ee3734b6f9cfa,True,RGB,opaque,,png,low,1403x1121,False,1403,[],prv2:land_fields:r00:monet:vivid,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0040-a1.json.gz,b043331bee7dfdc93e00dda05f427fdc93e25344988013ba9e5b289092cc655c,1,a23a50f84480c7d426ab43edd109f72ba8241ac425fd8b73536223e2a17c64a6,40,image_returned,c2e8bc914fd91ea45fd186957d5b91d027afbe2005876c2583af958401c56eaf,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""03049ad870cbec1c737b7eb5fefad1dea50beb04c1343b4bcd964811cd2b9714"", ""status"": ""image_returned""}]",0.0,PNG,1120,3486646,abfa29ee3d2e8c9c36395eeb52023a7410d36cbbd356c1ddaa8cef0f0a6225ea,True,RGB,opaque,,png,low,1404x1120,False,1404,[],prv2:land_fields:r00:free:vivid,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0041-a1.json.gz,68de095e696fee6a473f43f8f151aeff98a668061af7cb0bc6528c9fe0281be0,1,03049ad870cbec1c737b7eb5fefad1dea50beb04c1343b4bcd964811cd2b9714,41,image_returned,ec384dd6cb88ff5e43ddd32e8a1dfa8fb917e6143963a10a3b22128c41baa0f0,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""559319a3b0396ab2ec858156bf7d85186875cfe05ba82084c565b09643bf8f9f"", ""status"": ""image_returned""}]",0.0,PNG,1122,2529241,7c3671c89e3bae021d5547e28e7903abdc5f3482b91c62f877b4a48b678187e6,True,RGB,opaque,,png,low,1402x1122,False,1402,[],prv2:land_fields:r00:free:muted,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0042-a1.json.gz,9ed6dc31a7f20a05eff9404c60fdbee492349978d4a817e48ba3eda9ba0b523f,1,559319a3b0396ab2ec858156bf7d85186875cfe05ba82084c565b09643bf8f9f,42,image_returned,394166a37ca389fc0d22903726d83306b35c493e7327254ba5e4fb4339bb1121,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""8a2518ecec55f70e15b85547c2d62722bde654c2cc62e6dc54d8d1d0869da97a"", ""status"": ""image_returned""}]",0.0,PNG,1306,2538400,7c6cb187a6ca57b348daed3e0709678fd217829db62e838e51b1bc7f3937d5d3,True,RGB,opaque,,png,low,1204x1306,False,1204,[],prv2:land_fields:r00:cezanne:muted,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0043-a1.json.gz,8b1792e721aa5bfee5716fe8d88f099ddc663c6586bedfa62761174dc2ca9653,1,8a2518ecec55f70e15b85547c2d62722bde654c2cc62e6dc54d8d1d0869da97a,43,image_returned,dc0d46a595d9ddaf9fdab8211bdaf28c2e9c22e4cb0584e142dda6deef401bca,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""5d45279cefc72d6ac79b2a1a9fcb8e6b1c9b3074d79d0b71f11304f4b682ea80"", ""status"": ""image_returned""}]",0.0,PNG,1118,2501682,9a3ae7b3903239302f36fda128b5ff66616abfb7580bc30e3c427ca7adaf5aeb,True,RGB,opaque,,png,low,1407x1118,False,1407,[],prv2:land_fields:r00:generic:muted,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0044-a1.json.gz,0eeb2dc67aa460ffe722201d0d70c5219e4d278d1099530597efe3bc86f320f0,1,5d45279cefc72d6ac79b2a1a9fcb8e6b1c9b3074d79d0b71f11304f4b682ea80,44,image_returned,0d019ff74be4ab21dfaed39b2bbde8d6bbffab1766bd8b0dcdb002decf36f825,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""4d8ee9ebdf6afa579cf00be9939fb6cc952737e40c427b733cb54550249cb054"", ""status"": ""image_returned""}]",0.0,PNG,1124,2760600,1fb09126a6cce18733f34512afcfe0ba1f92771bac528a626bc58f016b0cde2e,True,RGB,opaque,,png,low,1399x1124,False,1399,[],prv2:land_fields:r00:cezanne:vivid,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0045-a1.json.gz,edcd0b8c70c56457b167c298a8f2d37a373b06fc9dd0c66d7df41c80b5669aa9,1,4d8ee9ebdf6afa579cf00be9939fb6cc952737e40c427b733cb54550249cb054,45,image_returned,48753ad7980f6b069af2c81aa2ba4ab3b8045685e63a55d4e4840d3033b57dec,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""f0a6df22155226b33f7f6e91e51eef15510b684583a194068638f1db82352d53"", ""status"": ""image_returned""}]",0.0,PNG,1119,2978277,bd11069d9c67e38671e9c2164837ef83ac6fd44c4c901fb4bd5d5c92ff7d7d73,True,RGB,opaque,,png,low,1405x1119,False,1405,[],prv2:land_fields:r00:generic:vivid,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0046-a1.json.gz,40943a977501c1616b0db61ca11bfa212736386e46bf68599108cddb4e101aba,1,f0a6df22155226b33f7f6e91e51eef15510b684583a194068638f1db82352d53,46,image_returned,9d6c3207defc61dac666ace7ecaa225022cf9b88d3f99103cd04dcbcdd403124,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""6fdf04f36f5ee6f0aa53a1f29546b773354200b42440739b9e7177f4341d3c79"", ""status"": ""image_returned""}]",0.0,PNG,1121,2631235,b01b4df46bdcb245e114058ce96b2dbdaf83f159d2ef68898a45389fb97f7530,True,RGB,opaque,,png,low,1403x1121,False,1403,[],prv2:land_fields:r00:monet:muted,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0047-a1.json.gz,9688bfd600a0bd7ebd22f53620766003d6529d30addc9dc22180807f68b0442b,1,6fdf04f36f5ee6f0aa53a1f29546b773354200b42440739b9e7177f4341d3c79,47,image_returned,b4d393a03ffc8624d6d446d5b9082b73c27323eb9f291c6230a50a0d3016cfb8,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""50705ea382ee09785f05fa51130d55babf71d6d1edbe48e317f68b3b28eb86f4"", ""status"": ""image_returned""}]",0.0,PNG,1120,2861256,17170f552ed85fead7aca44d07e5aac33c84181d967fc456d50ee3af20ec2c02,True,RGB,opaque,,png,low,1404x1120,False,1404,[],prv2:land_fields:r01:cezanne:vivid,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0048-a1.json.gz,6b51530204904fc2486a513f5f9479258a5a619d62f932322b896d8a37744ca9,1,50705ea382ee09785f05fa51130d55babf71d6d1edbe48e317f68b3b28eb86f4,48,image_returned,af11fcea1bbe666a1840a76e3205f43df724b37017dabca2e3daa12ef5775d38,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""a03460c28ef7d90bb27a78ab69e7d6ad52d9f33daa4e08a96a2ae0320773c216"", ""status"": ""image_returned""}]",0.0,PNG,1122,2540854,5510d19d57d2ad48ac5f36314fab852c786a862d65069cef8c1bf2c653e71fc1,True,RGB,opaque,,png,low,1402x1122,False,1402,[],prv2:land_fields:r01:generic:muted,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0049-a1.json.gz,af1be65600e09cfd1a4b71a53b92358eb6b3f6395f91ab311a260a64166a9604,1,a03460c28ef7d90bb27a78ab69e7d6ad52d9f33daa4e08a96a2ae0320773c216,49,image_returned,80aaf912566fc947ede39cc15ac51ac6f09c5b53f5d7594db82e89420eabb2aa,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""20375d1bcd77ed774264399baa1c96e8b00685908efdb18400e8644658d0a6c8"", ""status"": ""image_returned""}]",0.0,PNG,1122,3172783,66bc85f698a147f793043b34368b1e873fbcad0698aa5f2122f8732b3a8dcdd6,True,RGB,opaque,,png,low,1402x1122,False,1402,[],prv2:land_fields:r01:monet:vivid,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0050-a1.json.gz,4fb30aecc2bfa15a831e8749a4aff03c14df1113b2b93059636b221040f59375,1,20375d1bcd77ed774264399baa1c96e8b00685908efdb18400e8644658d0a6c8,50,image_returned,3ca288aa40113f26147b4300aea63699cf13af3aaf7d1bb810c692984723b7c8,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""d06ec7e34dc7d5b672b3605f53f04eee5618bfdd043ef5fb78b9b9487cfbbec1"", ""status"": ""image_returned""}]",0.0,PNG,1122,2638723,8e9d6c85dd646a11a19adc6176ae5822b1cefcfcdfd701e0108ac7fee98ea792,True,RGB,opaque,,png,low,1402x1122,False,1402,[],prv2:land_fields:r01:free:muted,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0051-a1.json.gz,0a5bbe23cb29d908e536435155c2e336ed2f2e3928d7567ea07c1a4c9216f559,1,d06ec7e34dc7d5b672b3605f53f04eee5618bfdd043ef5fb78b9b9487cfbbec1,51,image_returned,cdba869ad01656d7f0e9134448b924d2f383ce3a11b611b309567ee0a14b9de8,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""9651260653866b2d9e9192cfe9787bfd155940d5c150fec3c99ac00817456dbe"", ""status"": ""image_returned""}]",0.0,PNG,1121,2705026,83bb1ea5f896ca6044f7c32da377a4cb9e640b710d829b8eae648562756860bc,True,RGB,opaque,,png,low,1403x1121,False,1403,[],prv2:land_fields:r01:monet:muted,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0052-a1.json.gz,0cd3ae8e0ac4469fe0474062766b4f2ef2bec14387fc0e89f273da74595aa13c,1,9651260653866b2d9e9192cfe9787bfd155940d5c150fec3c99ac00817456dbe,52,image_returned,5c96fb8db5df7c3e01f5c552522bfdc626d2502895b63d644858ecae70dbb93d,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""803eb8a7f26db3217e45dbb6c8053326c6ab1f5288bbfffd34ef7d9ad97f9b66"", ""status"": ""image_returned""}]",0.0,PNG,1122,3231143,8e80912afa9152a3a420c7878a094595c26a352111219a5169c05f58aa037d59,True,RGB,opaque,,png,low,1402x1122,False,1402,[],prv2:land_fields:r01:generic:vivid,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0053-a1.json.gz,5a26d7c1c29695e6eb05bcdefeb9d2e3dbb4c620fd721987102d65b26c461137,1,803eb8a7f26db3217e45dbb6c8053326c6ab1f5288bbfffd34ef7d9ad97f9b66,53,image_returned,41fb23b53c716409cdcca3d9a3724063418021c0d3a9bc8b0648f29e69b98665,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""9dce573c7e86502c74c539ae83bb2287395ba58d19448bcc50d16ce876094ddb"", ""status"": ""image_returned""}]",0.0,PNG,1128,2470181,758b5970d8cd633c4de6f3abdb3a659e26a13760dfaf00309f0c063ed6a62e85,True,RGB,opaque,,png,low,1394x1128,False,1394,[],prv2:land_fields:r01:cezanne:muted,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0054-a1.json.gz,5500bf5f064fd7081e12ab0fcfb36f2ef97a50a6a5700aebe39e534fe10deb37,1,9dce573c7e86502c74c539ae83bb2287395ba58d19448bcc50d16ce876094ddb,54,image_returned,9ef71266606371f8143404b63a0a9e3a580dacac3ce2b3cf1c2630e4b8041f92,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""48eb268f814885a7f7a783eadca7ea7b0c4433cb36020291e1b7c53c672cf620"", ""status"": ""image_returned""}]",0.0,PNG,1120,3080621,4e31dec044ea47c93fc8701567384e4fb5748bb197ac8ecd94de70f817bfa462,True,RGB,opaque,,png,low,1404x1120,False,1404,[],prv2:land_fields:r01:free:vivid,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0055-a1.json.gz,08274ee527c57ffdab7352b4d30f8a0df4310a61855cea59f252c41fe33ff89e,1,48eb268f814885a7f7a783eadca7ea7b0c4433cb36020291e1b7c53c672cf620,55,image_returned,83743b5d03edcf77e809aa63c0d1c66110c34a5a0eb4c34d55777c932aa81f60,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""c963cbe2219c5d8fa60cfde3487ecc256fb189a01a709aa7a1ea183eab77da8f"", ""status"": ""image_returned""}]",0.0,PNG,1154,2834185,545fbf63e4410bb2787feb3775553cf6b10bb0f180dac1355fa7c9d6857102fd,True,RGB,opaque,,png,low,1363x1154,False,1363,[],prv2:built_houses:r03:free:muted,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0056-a1.json.gz,a55a90eb5e75b940acb73a674dbf9f7e827c8b51b994332ce0b0ef5ffaf1ba50,1,c963cbe2219c5d8fa60cfde3487ecc256fb189a01a709aa7a1ea183eab77da8f,56,image_returned,8d02d2b3c69538c2d6cf779d1076e00dbc899082236efb6d680bc081116d8eb1,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""5a892b4fcbdc35f652c934ceb3b73cd09e53b23d28950dc000a72c5f3bb78a6e"", ""status"": ""image_returned""}]",0.0,PNG,1120,3345651,53dab933d6712d3d788a4f166122943eacbf0b183258382a4840661244be3b25,True,RGB,opaque,,png,low,1405x1120,False,1405,[],prv2:built_houses:r03:generic:vivid,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0057-a1.json.gz,cbf7c9e9ef4cb191e6031b317cb15a2519f7b31aa28a2f1537ea189177bd9b52,1,5a892b4fcbdc35f652c934ceb3b73cd09e53b23d28950dc000a72c5f3bb78a6e,57,image_returned,ec7afb2fd29f13ebff6c923210da1228eeda2c07e7f93f9babe0df523b138cd7,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""72552a3c82e73839140263d5886e649fa5405268c56e239f8dabb3772c59128d"", ""status"": ""image_returned""}]",0.0,PNG,1121,2801853,919a90ddea806436efad95b337d765b39fef9e4e7344b8227ad6d8544cc5123e,True,RGB,opaque,,png,low,1403x1121,False,1403,[],prv2:built_houses:r03:monet:muted,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0058-a1.json.gz,9a1c3e52920f4d4cc8f8ad9f58dbcdf0fb9f054fa89603d27f930ccc20cc7ed3,1,72552a3c82e73839140263d5886e649fa5405268c56e239f8dabb3772c59128d,58,image_returned,31d7c66d62ca67f2f29e82ab6843125c9290e0ae7d5dcc18f71dc9f0bedea821,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""58891dd00b6d12ec878a0a428f22c19de18e3494b2c348923833a178ff619591"", ""status"": ""image_returned""}]",0.0,PNG,1149,2633039,dbe5c54cbfffcde319cefbf082b4d1f0943d082fd31d89b0ec316e5a50d6ff88,True,RGB,opaque,,png,low,1368x1149,False,1368,[],prv2:built_houses:r03:generic:muted,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0059-a1.json.gz,e57f82756d65a6b14a2e26a6c2b9efa43f04bb7435f7a0df955bd645cd7fb733,1,58891dd00b6d12ec878a0a428f22c19de18e3494b2c348923833a178ff619591,59,image_returned,6572257eecfbea539de7b35e79b8cedaee3db873c17c7240e150abb62b8532be,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""8fe0f990b259d26597e9adaa141428d45106227726e3c7005b4a5afacd1d2655"", ""status"": ""image_returned""}]",0.0,PNG,1120,3390819,95db02fea5c23f42a52b849109d1bde6c0f2a039abbc44c8a1d9dd3999de9d19,True,RGB,opaque,,png,low,1404x1120,False,1404,[],prv2:built_houses:r03:monet:vivid,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0060-a1.json.gz,c8de921ba701901ae55ba614dc108a8c20675efff17130ce3c1831e8c5c4352d,1,8fe0f990b259d26597e9adaa141428d45106227726e3c7005b4a5afacd1d2655,60,image_returned,11d5bf2a8d25d44151b3539d4fc8645c95d1592006c83dd77fc8b829cddfa3fc,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""da65c82ed95f789eba444c8872eca4e0fc3ebc0ba7e26a203387df2056adb9df"", ""status"": ""image_returned""}]",0.0,PNG,1136,3169488,907599d03dd992cac1b201e2180a32e92e41b5c470b1d70e6603a007f899f35c,True,RGB,opaque,,png,low,1384x1136,False,1384,[],prv2:built_houses:r03:free:vivid,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0061-a1.json.gz,888d4c5e673ccfa27155d454c5b00fa2dc1ead37b69397ea37ffdf1a59fae2f9,1,da65c82ed95f789eba444c8872eca4e0fc3ebc0ba7e26a203387df2056adb9df,61,image_returned,f01686bd47de842454b41ba39aba4b1cd5fe39cc2cd07fbb60c122665cdfa9e7,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""40a31788f23a6a91821270d9d95df44d2de519b26d8f652c81f92e63de721634"", ""status"": ""image_returned""}]",0.0,PNG,1120,2288902,c06387fb406ac269ab04e5a8d423c71ac977186bee7162cefb2c41b052b60f1c,True,RGB,opaque,,png,low,1404x1120,False,1404,[],prv2:built_houses:r03:cezanne:muted,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0062-a1.json.gz,892aed4d4b3e488914b25aab01e4b9f9eb5f1651c2c3bfd9ab80c1f9e6728c81,1,40a31788f23a6a91821270d9d95df44d2de519b26d8f652c81f92e63de721634,62,image_returned,2bdff076a1f23b7e4f2477af587b8a442e0ee86e8fa1451735a73fb44a9a9bb5,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""6acd2a47a75671e0f2bd19b74258c807fbd7942a176843ef63dc67cc5fc82974"", ""status"": ""image_returned""}]",0.0,PNG,1120,2851477,7967631db719a3dd4eb7ca4cd51bf9967ce61c117e349eb1d0116cd606352520,True,RGB,opaque,,png,low,1404x1120,False,1404,[],prv2:built_houses:r03:cezanne:vivid,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0063-a1.json.gz,fbbb718bb88f19a81409197888663a46f7bd1be8e27f57ad39147d756e45c038,1,6acd2a47a75671e0f2bd19b74258c807fbd7942a176843ef63dc67cc5fc82974,63,image_returned,1fcc02343d1f60d006c52f80db49b980f15981da76068e6b7676f39291a51ef2,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""8d5f63a7791c1a97a05a0caa0a1176e7e5c9179755f862b4dc3fd7217bdfbb24"", ""status"": ""image_returned""}]",0.0,PNG,1119,2472658,c10b15dcae2c0e8ae8b18d9904f80bc9247a16b1b3b00e4b992dec5aae1d99e9,True,RGB,opaque,,png,low,1405x1119,False,1405,[],prv2:water_river:r00:generic:muted,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0064-a1.json.gz,40f48bccc34fa0aa29889e01ebfced42f7b25434b7fb61623f2be6d93772277c,1,8d5f63a7791c1a97a05a0caa0a1176e7e5c9179755f862b4dc3fd7217bdfbb24,64,image_returned,ea0dc651e7a488f33917f8ddaf6a693d3cf15cd2f9a414d2f5ccf915807c7c00,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""38a21d7762f270e2627b37c7878df588c15a0cdd4d6fadef4a5bb5dbe4a8336a"", ""status"": ""image_returned""}]",0.0,PNG,1127,3025474,12426bf9dd218872123664171483b5eac12f30d465c14d05c7b9d375387d7703,True,RGB,opaque,,png,low,1395x1127,False,1395,[],prv2:water_river:r00:monet:vivid,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0065-a1.json.gz,6251540336f706ce2ad4bb150993f894be95f531ae99cd7baa7716c82c807396,1,38a21d7762f270e2627b37c7878df588c15a0cdd4d6fadef4a5bb5dbe4a8336a,65,image_returned,2b684054e34880f68e1d91e25b05cf5a2af184ef96f24a8ec20c1fcbc538d6ca,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""fa3b253ad4b0040141d532208f5a07b5b061cd45d1082b5beb76d56b5ac6cbc8"", ""status"": ""image_returned""}]",0.0,PNG,1118,2474316,54fa5d6af1c49865d74e9039394780e16701667c32c6341ceff29aff9e70bcb3,True,RGB,opaque,,png,low,1407x1118,False,1407,[],prv2:water_river:r00:cezanne:muted,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0066-a1.json.gz,534e7baff8a7df6bae4c116110d5ec9a500c3fb15ce37399726c27efa57ce16f,1,fa3b253ad4b0040141d532208f5a07b5b061cd45d1082b5beb76d56b5ac6cbc8,66,image_returned,c9e51e5f7dd29717e5b6c49a254168aaab838e630b64fd0a30ac07d4c16602dd,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""cb678d7217d020b59a2ac9f0d724959212fb2e05eb6e3c69dc71a76027ab05cd"", ""status"": ""image_returned""}]",0.0,PNG,1119,3031809,35e91b148c2bb50a39c06dd7fbac52ae565181fff9f20c72edf0f76e47eaac92,True,RGB,opaque,,png,low,1405x1119,False,1405,[],prv2:water_river:r00:generic:vivid,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0067-a1.json.gz,d4a3edf4e2f02163c5f5d66f2c0f168771d32b62b6ca58329019ae6dee596ed9,1,cb678d7217d020b59a2ac9f0d724959212fb2e05eb6e3c69dc71a76027ab05cd,67,image_returned,72a02daa32067ed6b618770d076ce03750402a43cfaffbbed9d25cbfc078b84a,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""7fd723bc9fb8c17afadd186bac8629f97fb08c310e83a55f08eba636b8697e1d"", ""status"": ""image_returned""}]",0.0,PNG,1128,2553269,77b437780a3e4dc0251a8a6bb03c494f9dc03af08f9597d6122faa39638c7f6b,True,RGB,opaque,,png,low,1394x1128,False,1394,[],prv2:water_river:r00:monet:muted,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0068-a1.json.gz,228bb6a911e96f52d656a49431ecb4a1611a98279c3c55889c90c09dedb9a39f,1,7fd723bc9fb8c17afadd186bac8629f97fb08c310e83a55f08eba636b8697e1d,68,image_returned,9d2c33a53758867d7a50a1368878445358a8bdecb42bb21ce5bcbd948e35070b,False
