attempt,complete,latency_seconds,observed.format,observed.height,observed.image_bytes,observed.image_sha256,observed.minimum_512,observed.mode,observed.reported.background,observed.reported.model,observed.reported.output_format,observed.reported.quality,observed.reported.size,observed.square_1024,observed.width,post_started,request_id,slot_sequence,status,status_code,transport_started_monotonic
1,True,27.181159249972552,PNG,1024,3785141,77091dbe351eab1c0fb901212b8c78df584c6658ed912cceec3efb4eb24bcc68,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:land_garden:r01:generic:vivid,106,image_returned,200,732124.934815166
1,True,27.277870999998413,PNG,1024,3796722,5ae63b732b24b1f73fa36adb6014ae5fef16946c6a88637afc607f790024f9d8,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:land_garden:r01:monet:vivid,107,image_returned,200,732132.124907875
1,True,24.8181433751015,PNG,1024,3104726,b8bd8795d91c12040ee122e9432674dc1d11669336bd70e2570a97b6d240d744,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:land_garden:r01:generic:muted,108,image_returned,200,732152.340392125
1,True,29.84601624996867,PNG,1122,2705175,d5fd0dbd88ab3c7ab05b86d1097f0d2f790fafa210593231a0ab7db30780ba6f,True,RGB,opaque,,png,low,1402x1122,False,1402,True,prv2:land_garden:r01:cezanne:muted,109,image_returned,200,732159.62646175
1,True,24.958804166992195,PNG,1024,3269551,d15e67f3a6a393374529de3e71cfa557d0a061e655d4ebc7b81da75ceb4ba723,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:land_garden:r01:monet:muted,110,image_returned,200,732177.387439041
1,True,36.38509749993682,PNG,1086,2996309,0115e0dbb72c687715dabd7b171e3196311b1a39640d3f419236c39ce1d1112e,True,RGB,opaque,,png,medium,1448x1086,False,1448,True,prv2:land_garden:r01:free:muted,111,image_returned,200,732189.696461583
1,True,29.650537292007357,PNG,1145,3071154,e70ddf8f6de0daf4e17fc29f84881762523eab2a022d95f356e94e085f13a8bc,True,RGB,opaque,,png,low,1374x1145,False,1374,True,prv2:built_houses:r00:monet:vivid,112,image_returned,200,732226.306802541
1,True,26.190506999962963,PNG,1024,2957063,97b4ca751059d58be408151c73003cc91534a7e69e5ed42b26bb5a3fc414cf43,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:built_houses:r00:generic:muted,113,image_returned,200,732231.570521833
1,True,36.842442207969725,PNG,1145,2939442,2c6b8982bc60dcf07fbf26bc189e634b39582b3bf65afe8c8d621feda4c1f1c0,True,RGB,opaque,,png,medium,1374x1145,False,1374,True,prv2:built_houses:r00:free:muted,114,image_returned,200,732256.180861583
1,True,45.779407041030936,PNG,1145,2782994,7fb9d7f76e14dc4e2aa5261a6943a364ed761f4f3ebdc37bcf291aae36a61cae,True,RGB,opaque,,png,medium,1374x1145,False,1374,True,prv2:built_houses:r00:cezanne:vivid,115,image_returned,200,732261.448406125
1,True,28.89140545798,PNG,1145,2532605,9c47e42df65c14cd19e064b7d8988bb7b76640ee2bbf66816adb746ad1709ec0,True,RGB,opaque,,png,low,1374x1145,False,1374,True,prv2:built_houses:r00:cezanne:muted,116,image_returned,200,732293.24671
1,True,34.158919166075066,PNG,1145,3213631,a3ae8b3edd053fa4d4d031327ef3780664994ce5404f0975693b06685e2aa3b9,True,RGB,opaque,,png,medium,1374x1145,False,1374,True,prv2:built_houses:r00:free:vivid,117,image_returned,200,732307.452525
1,True,29.185311832930893,PNG,1145,3112689,e5587b1a6972f92055737d8c000a323458f4bd7a12997243c635c4b7ccd30284,True,RGB,opaque,,png,low,1374x1145,False,1374,True,prv2:built_houses:r00:generic:vivid,118,image_returned,200,732322.361956625
1,True,29.111700333072804,PNG,1145,2763087,c67738739e24fc72052cbc9fc4b29384ef2440dbbbe70a2f5fbaa463b1f5e488,True,RGB,opaque,,png,low,1374x1145,False,1374,True,prv2:built_houses:r00:monet:muted,119,image_returned,200,732341.8325395
1,True,23.720632040989585,PNG,1024,2826516,37e40d0ff16953226b1c186e6849286465c597f9bc5a45558572d5121bcb8c12,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:water_river:r02:generic:muted,121,image_returned,200,732376.447844875
1,True,30.73388000007253,PNG,1024,3596950,da77d58b0cbd275847aaa24416e6a55d6edc351f66cea643085a5aaae34e7b61,True,RGB,opaque,,png,medium,1536x1024,False,1536,True,prv2:water_river:r02:generic:vivid,120,image_returned,200,732371.169648291
1,True,26.734549415996298,PNG,1024,2868296,3188210b616137ff7dc7a809ec094b6bf3dae16196b91d648855661b118d1c84,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:water_river:r02:free:muted,122,image_returned,200,732400.392362
1,True,30.411541583016515,PNG,1064,2693177,d9bc70c34c4cf3ac8c2ef1412e3883960d121f8066652cbccdecaec90b1991ad,True,RGB,opaque,,png,low,1479x1064,False,1479,True,prv2:water_river:r02:cezanne:muted,123,image_returned,200,732405.665598458
1,True,26.517444500001147,PNG,1024,3515775,f3dd93e621139e53436ee4b64ec4b08a5405fd24228a71c10f686c91c94ee332,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:water_river:r02:free:vivid,124,image_returned,200,732427.353848041
1,True,25.088397708022967,PNG,1024,3004959,f40996456b60641ac3b889b8501a700c2eca4eedade37fb850377e258a10b8b5,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:water_river:r02:monet:muted,125,image_returned,200,732436.301114875
1,True,24.731749042053707,PNG,1024,3456890,a6590ccca56d21047e5cbf2792f07bcecbcf95e1f01d8560307e7dfda2eec5f9,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:water_river:r02:monet:vivid,126,image_returned,200,732454.097411166
1,True,31.607625125092454,PNG,1086,2976347,70f96ba660fd9ab3c07f2321caef412b9bde72b404615fdd69738f6db4b83a47,True,RGB,opaque,,png,low,1448x1086,False,1448,True,prv2:water_river:r02:cezanne:vivid,127,image_returned,200,732461.614705583
1,True,25.76234720798675,PNG,1024,3138371,1101d5ca817485560284899641f00d32ed9b9ea2f7364fdd62000a2af7bd27ea,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:water_river:r01:free:muted,128,image_returned,200,732493.447676833
1,True,29.966548041906208,PNG,1024,3112018,92dff61699841ae514713a284f67ff042e36d8668eaec9b3df24280cab171574,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:water_river:r01:monet:muted,129,image_returned,200,732498.710782916
1,True,35.59146120795049,PNG,1024,2864254,932c4bf137f2aafd2a39fae95fc2a641f04317ec303e945cfe056f1fe5706190,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:water_river:r01:generic:muted,130,image_returned,200,732519.436341208
1,True,28.671308625023812,PNG,1024,3447064,9a2d5fd776bdddc9a903291e404ea6261512668afd498da7cfd3f1a01c2629ef,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:water_river:r01:monet:vivid,131,image_returned,200,732528.900902458
1,True,33.210291625000536,PNG,1122,2804786,73f39b26d62b00607285933e177b5d4bf54690bb853820dc1b430f3696cdbb3f,True,RGB,opaque,,png,low,1402x1122,False,1402,True,prv2:water_river:r01:cezanne:vivid,132,image_returned,200,732555.255127958
1,True,30.500452667009085,PNG,1024,3441253,65946ca88e41f8d34cd36b4dc23a8cb23652888df1f72213bb51371d08908849,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:water_river:r01:free:vivid,133,image_returned,200,732560.528358041
1,True,27.169395207893103,PNG,1024,2934400,038c53044d580252e0000166fe7135c200bc511e2d595d01fd8841765e83daff,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:water_river:r01:cezanne:muted,135,image_returned,200,732593.963087958
1,True,39.205382916959934,PNG,1024,3520586,8f3e67b26547df3054c924cb386e6af722aff75e5f0f759c4b03e14d5994c830,True,RGB,opaque,,png,medium,1536x1024,False,1536,True,prv2:water_river:r01:generic:vivid,134,image_returned,200,732588.692014958
1,True,42.0121073750779,PNG,1145,3449418,f81ae430628cdf132939b9f1dbc92aeb8d6bc3c4f8372725140ae784261f3663,True,RGB,opaque,,png,medium,1374x1145,False,1374,True,prv2:land_garden:r03:free:vivid,136,image_returned,200,732628.124410208
1,True,40.31299612496514,PNG,1122,3048042,8b30c47b84aea2bc0b10c383fc7293011691cc3ccddcfa1588a1594c7fade820,True,RGB,opaque,,png,medium,1402x1122,False,1402,True,prv2:land_garden:r03:free:muted,137,image_returned,200,732633.397740583
1,True,27.210379707976244,PNG,1024,3320927,6a20a77529afdcb1da6a75e7496dbe4ab65ddd9f3bb3982530609c2dbe36975d,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:land_garden:r03:monet:muted,138,image_returned,200,732670.362959458
1,True,23.6443435420515,PNG,1024,3585071,41c92801f46e4a6ab0d96ea55fd0dde2b1bda6bd3a4738e57f23405912911de5,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:land_garden:r03:generic:vivid,139,image_returned,200,732675.638294166
1,True,27.016427041962743,PNG,1024,3207989,6c74ad53d5e5724798c5e7b059bf2e1bcad0bb240d24265daf9e9a2ac67b2690,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:land_garden:r03:generic:muted,140,image_returned,200,732697.797757916
1,True,28.250940416939557,PNG,1024,3716767,d4e900f15879d0f396239727fef02ec683e180af152e778ddd0074d900942d8d,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:land_garden:r03:monet:vivid,141,image_returned,200,732703.070958583
1,True,27.47961999999825,PNG,1024,2894400,f8c1bbe6a8ababe8fcaa11cb5b39cab743fc0df85e5bbba88a5d5cb3e3dd188d,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:land_garden:r03:cezanne:muted,142,image_returned,200,732725.050716958
1,True,27.859103208989836,PNG,1122,3086054,9abca1fd053290f3144b283a5ce92ad507eaff066e22d5da1b63d6ed414392da,True,RGB,opaque,,png,low,1402x1122,False,1402,True,prv2:land_garden:r03:cezanne:vivid,143,image_returned,200,732731.548723291
1,True,25.62742083403282,PNG,1024,3006679,8925b992139f58908f139c0259a83f8ef28900847953329cc5fbeb51c5f506c1,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:water_bend:r02:cezanne:vivid,144,image_returned,200,732759.635592541
1,True,23.948003291967325,PNG,1024,3041577,a637f9745d5ff9354d5d2650029e349c54f799081be548aa844fffd8f48f2fdc,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:water_bend:r02:free:muted,145,image_returned,200,732764.906987958
1,True,24.17843654099852,PNG,1024,3484764,13bc00869ad819939ae58e6642bd91f6bafd8560b4c40284f419d1251238ca99,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:water_bend:r02:monet:vivid,146,image_returned,200,732785.488457375
1,True,24.484585625003092,PNG,1024,3426851,a9bd034df047f11436ec52276118d7f998fe18bae1805ed4bef146f814ae0d73,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:water_bend:r02:generic:vivid,147,image_returned,200,732790.764127958
1,True,25.040248457924463,PNG,1024,2901803,056883805b6cd296e093a83e927a96fca2c7b0430b3e6612ef36c7fad5168812,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:water_bend:r02:generic:muted,149,image_returned,200,732815.475573083
1,True,34.64865516591817,PNG,1086,2730505,7e7abf68d03df77e5949882f536c756b1a423c3af6fccce64b8ab2e81c7dc9e7,True,RGB,opaque,,png,medium,1448x1086,False,1448,True,prv2:water_bend:r02:monet:muted,148,image_returned,200,732809.891330625
1,True,24.57567220798228,PNG,1024,3522622,c057987b7a6adbd04c95e1aef9d938c7d7c5b1bfe72400c3866b81fbaf226a9b,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:water_bend:r02:free:vivid,150,image_returned,200,732840.741783958
1,True,28.772983709000982,PNG,1086,2560910,58a278db2aedcf78d9830388b632876dc456620ae03d7db52a10c4ddb2e9cce9,True,RGB,opaque,,png,low,1448x1086,False,1448,True,prv2:water_bend:r02:cezanne:muted,151,image_returned,200,732846.022251291
1,True,24.29661712492816,PNG,1024,3542081,ca6c21ad2493641d157ea7503fdf9f54632ea0f5ba4dbef5a91df7df6dd8245d,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:water_bend:r00:generic:vivid,152,image_returned,200,732875.032995666
1,True,25.32262108300347,PNG,1024,3025055,557e55fac964ed08e61a2bdebfd106d35caf06a5248c267c24e583d029154818,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:water_bend:r00:free:muted,153,image_returned,200,732880.312897208
1,True,27.084171833936125,PNG,1024,3718864,e94f8d6206831560dce605fb988cf979dc151ed45f1d850079578a7f6f23f091,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:water_bend:r00:monet:vivid,154,image_returned,200,732899.557388041
1,True,24.489584709051996,PNG,1024,3071098,21bd0e6d67059da345129e41f5e30cd8ce1dd3190f778d7ac1d28fe372ed5a58,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:water_bend:r00:generic:muted,155,image_returned,200,732905.860161416
1,True,28.351540667004883,PNG,1024,3692435,9348aa4f4bbcaa85c561bc303292d59a97c7eadcf67227d5580381dc7a3f0ac8,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:water_bend:r00:free:vivid,157,image_returned,200,732932.132745208
1,True,39.146295458078384,PNG,1024,3063384,8df760d0a2d1dd73e23d0dd3f50ea941adcb7cf68bd05fa099d16820f3572ed1,True,RGB,opaque,,png,medium,1536x1024,False,1536,True,prv2:water_bend:r00:monet:muted,156,image_returned,200,732926.86660825
1,True,27.91793191607576,PNG,1024,3139972,91dfaec242704167b3ab1ca10374d08f56990198716e6a8f48f7e35fde9bc999,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:water_bend:r00:cezanne:vivid,158,image_returned,200,732960.711542625
1,True,28.087843957939185,PNG,1024,2942257,db00c9b3ba8663842645a5a8c0ddf8b7ce5b8862cd5585037f67b94067353aa3,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:water_bend:r00:cezanne:muted,159,image_returned,200,732966.239918875
1,True,30.38224858394824,PNG,1145,2872537,042d592d7c1155bbe5877ea7069b81a80d2d254745f97d916372ca7208212d4b,True,RGB,opaque,,png,low,1374x1145,False,1374,True,prv2:built_village:r03:free:muted,160,image_returned,200,732994.554643166
1,True,25.502374000032432,PNG,1122,3241403,49abe10912ccde8f86bbb0c904aa8499f9e3cd0711c5cd59ada1b3b2a39618c0,True,RGB,opaque,,png,low,1402x1122,False,1402,True,prv2:built_village:r03:generic:vivid,161,image_returned,200,732999.82378525
1,True,32.405486374977045,PNG,1144,2873546,5aba291799c7f4446f3500c2fb4d53bb238a10b023a2352b7b12bd82841746db,True,RGB,opaque,,png,low,1375x1144,False,1375,True,prv2:built_village:r03:cezanne:vivid,162,image_returned,200,733025.182939416
1,True,30.86154479207471,PNG,1145,2797605,8673b796595740ba16e2d67c621250539ba1090b752e3386effb257b1645c584,True,RGB,opaque,,png,low,1374x1145,False,1374,True,prv2:built_village:r03:monet:muted,163,image_returned,200,733030.460696791
1,True,29.243682167027146,PNG,1024,3123629,fb8f984c08bb77e119f00f98d3de0fc2f629253cbcfcd251a30402ef9af1bee7,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:built_village:r03:generic:muted,164,image_returned,200,733057.812742708
1,True,31.906348666991107,PNG,1143,2747983,e13021bed9a898c616f7aec598866dd7f34ec2c1272dc90e7c6ec0c6503c7a58,True,RGB,opaque,,png,low,1376x1143,False,1376,True,prv2:built_village:r03:cezanne:muted,165,image_returned,200,733063.078076208
1,True,28.082548000034876,PNG,1145,3177920,98a38df36832616d75f994caf20e400059b2a6f4c38af2633287777bb077884d,True,RGB,opaque,,png,low,1374x1145,False,1374,True,prv2:built_village:r03:monet:vivid,166,image_returned,200,733087.287226583
1,True,27.734616875066422,PNG,1145,3292696,fe5dd6d35975af643098db0ec37157c9317e4ad6d3ed7681f64fcfe2209b4d74,True,RGB,opaque,,png,low,1374x1145,False,1374,True,prv2:built_village:r03:free:vivid,167,image_returned,200,733095.222954875
1,True,27.339727916987613,PNG,1024,3678075,419a45942a950eb0b21f6764ab9f7e61b027c2cabf32d50b35d43b5cedc9117b,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:land_garden:r00:generic:vivid,168,image_returned,200,733123.186270541
1,True,26.98218395805452,PNG,1024,3298660,bc3152cd0facecfd9a2ebef643e168a5e61109c6fabf128aa01294d04482385a,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:land_garden:r00:generic:muted,169,image_returned,200,733128.463139083
1,True,31.307336625060998,PNG,1024,3785239,bf29ae0b21712ca49efb4fefaafa4400e6bd99ccceecf2fe956ce74dfc31707b,True,RGB,opaque,,png,medium,1536x1024,False,1536,True,prv2:land_garden:r00:free:vivid,171,image_returned,200,733156.02099775
1,True,40.679280542070046,PNG,1103,3022507,9b7b6ef5ca01ab07a268cce874dfae376b9581b60d612431501de8e041507fda,True,RGB,opaque,,png,medium,1426x1103,False,1426,True,prv2:land_garden:r00:free:muted,170,image_returned,200,733150.753925166
1,True,28.996274834033102,PNG,1024,3138023,41ed378f1b90480ca689c052cbfb4c673c70f7829fd0afe3bec31e040e3d0fc6,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:land_garden:r00:monet:muted,172,image_returned,200,733187.556173416
1,True,29.527900290908292,PNG,1122,3019404,fa369a34d91c0d427e8bcfb463dc0c138990b532d470f2b8b9f655d909aa2125,True,RGB,opaque,,png,low,1402x1122,False,1402,True,prv2:land_garden:r00:cezanne:vivid,173,image_returned,200,733192.8270775
1,True,28.400780124939047,PNG,1024,3078987,6fb893c159a30fe6b12af5181047560b9d6919097f3b91df97591339c7bf0b35,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:land_garden:r00:cezanne:muted,174,image_returned,200,733216.777923083
1,True,26.193916624994017,PNG,1024,3521373,b89208629c9c89e6c8701f9f65a5ba7089671d9fbf809be940a43e9879198542,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:land_garden:r00:monet:vivid,175,image_returned,200,733222.586765125
1,True,26.166803542058915,PNG,1086,3123245,06e3380011398f79de15b8cb6d7aef1a7608803b61c2b7c60d2ba5e3d5278e2a,True,RGB,opaque,,png,low,1448x1086,False,1448,True,prv2:water_river:r03:monet:vivid,177,image_returned,200,733254.286380208
1,True,31.622811750043184,PNG,1024,2884386,b4c7fc6a8b8d4cd7365e90fc02d8f95762bb1c6b0b74a1d7518dbc127e5bf772,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:water_river:r03:generic:muted,176,image_returned,200,733249.011214291
1,True,30.42003641591873,PNG,1086,2791003,919829a7a87c3e3b33d449bd8a557e45679f0d5387cd4229e0fe0a3590a5f519,True,RGB,opaque,,png,low,1448x1086,False,1448,True,prv2:water_river:r03:cezanne:vivid,178,image_returned,200,733280.70468425
1,True,26.528522124979645,PNG,1024,2832721,2d2590cdc411f1b0f8f1e1f52d2ee20ba1e8aca536ddf93d0f43049b87aad0fe,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:water_river:r03:cezanne:muted,179,image_returned,200,733285.983756458
1,True,24.7446192499483,PNG,1024,3479542,18e0151995dab37ed6e06b9cd0c635e6fc108d87be583e10607aa6b19bb5ae90,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:water_river:r03:free:vivid,180,image_returned,200,733311.354011708
1,True,26.040584999951534,PNG,1024,3005578,743a94afbe94c6d2b2ad9a7a8acb2eba481b890631b59fca7d549f2ef8cf8112,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:water_river:r03:free:muted,181,image_returned,200,733316.632286875
1,True,30.77100845903624,PNG,1024,3515923,27ae4e6f49ee8236e9b2c85aa6f49cce5e4133e6b3190211f9190e9e99e27580,True,RGB,opaque,,png,medium,1536x1024,False,1536,True,prv2:water_river:r03:generic:vivid,182,image_returned,200,733336.330889791
1,True,24.728482708102092,PNG,1024,3043344,856c97ea309364c3ab33a26aadced890ec5d310f5fc47158862d3059da87dbf8,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:water_river:r03:monet:muted,183,image_returned,200,733342.901308375
1,True,27.96275962505024,PNG,1132,2812022,b42cd944c16688742cc807d5a9c8dbf830d1a8bb50274228c32a3e79638bed7d,True,RGB,opaque,,png,low,1390x1132,False,1390,True,prv2:built_village:r01:cezanne:vivid,184,image_returned,200,733367.857330791
1,True,29.187669959035702,PNG,1145,2705598,8c52d4e012e968785941e7594f290472d2cb6cf2205259ee82b7f28c937ec12f,True,RGB,opaque,,png,low,1374x1145,False,1374,True,prv2:built_village:r01:monet:muted,185,image_returned,200,733373.135292416
1,True,27.371347166015767,PNG,1145,3132995,505878e310010486176c2a89fa76ed9b640e10ece191f4f4cd8f7aef7a7429e6,True,RGB,opaque,,png,low,1374x1145,False,1374,True,prv2:built_village:r01:monet:vivid,186,image_returned,200,733396.0496455
1,True,26.14957566699013,PNG,1142,2685067,c52b7f8527cabb54a96fcf160a83e5041f14d5dcea950308c4607f313bb24347,True,RGB,opaque,,png,low,1378x1142,False,1378,True,prv2:built_village:r01:cezanne:muted,187,image_returned,200,733402.552945041
1,True,28.01750516705215,PNG,1024,3158635,de4173446293e8ce157e4e50f0e46706fe3c30b88c1a734414bb0323d8e16659,True,RGB,opaque,,png,low,1536x1024,False,1536,True,prv2:built_village:r01:generic:muted,188,image_returned,200,733423.650908083
1,True,31.28276949992869,PNG,1145,3138424,9758545ad6c98aa79a4ceb1b8b002afafd57e8104d1ab3eb51933eab8482f40b,True,RGB,opaque,,png,low,1374x1145,False,1374,True,prv2:built_village:r01:free:vivid,189,image_returned,200,733428.930592291
1,True,36.72921787505038,PNG,1145,2881633,b12d2e16878ce5d10d172528f6bc8a1126dd969bde205f3dcfcbe05ea8ed3145,True,RGB,opaque,,png,medium,1374x1145,False,1374,True,prv2:built_village:r01:free:muted,190,image_returned,200,733451.895720916
1,True,42.66635633306578,PNG,1122,3261206,64644e97e73dcea46e92568d53db1cdd5b8d6141de3c142c076ee5d485ed515b,True,RGB,opaque,,png,medium,1402x1122,False,1402,True,prv2:built_village:r01:generic:vivid,191,image_returned,200,733460.445048583
