arm,content_class,pipeline,polarity,repetition,request_id,status,template_id,value
monet,land,jpeg90_512,vivid,3,prv2:land_fields:r03:monet:vivid,measured,land_fields,2.360862768582425
free,land,primary512,muted,3,prv2:land_fields:r03:free:muted,measured,land_fields,0.0574376279149813
free,land,resolution256,muted,3,prv2:land_fields:r03:free:muted,measured,land_fields,0.07469009770711207
free,land,jpeg90_512,muted,3,prv2:land_fields:r03:free:muted,measured,land_fields,0.13717591298955392
cezanne,land,primary512,vivid,3,prv2:land_fields:r03:cezanne:vivid,measured,land_fields,2.949481091708202
cezanne,land,resolution256,vivid,3,prv2:land_fields:r03:cezanne:vivid,measured,land_fields,2.938735031090462
cezanne,land,jpeg90_512,vivid,3,prv2:land_fields:r03:cezanne:vivid,measured,land_fields,2.890074859877053
monet,land,primary512,muted,3,prv2:land_fields:r03:monet:muted,measured,land_fields,-0.46054850697442123
monet,land,resolution256,muted,3,prv2:land_fields:r03:monet:muted,measured,land_fields,-0.45797112811942725
monet,land,jpeg90_512,muted,3,prv2:land_fields:r03:monet:muted,measured,land_fields,-0.4322673795151628
free,land,primary512,vivid,3,prv2:land_fields:r03:free:vivid,measured,land_fields,4.430884618086548
free,land,resolution256,vivid,3,prv2:land_fields:r03:free:vivid,measured,land_fields,4.4338675071001665
free,land,jpeg90_512,vivid,3,prv2:land_fields:r03:free:vivid,measured,land_fields,4.361356518864413
generic,land,primary512,muted,3,prv2:land_fields:r03:generic:muted,measured,land_fields,-0.22158286745883957
generic,land,resolution256,muted,3,prv2:land_fields:r03:generic:muted,measured,land_fields,-0.22674660314217487
generic,land,jpeg90_512,muted,3,prv2:land_fields:r03:generic:muted,measured,land_fields,-0.20338190197133346
cezanne,land,primary512,muted,3,prv2:land_fields:r03:cezanne:muted,measured,land_fields,0.1725438592119191
cezanne,land,resolution256,muted,3,prv2:land_fields:r03:cezanne:muted,measured,land_fields,0.18032537605289373
cezanne,land,jpeg90_512,muted,3,prv2:land_fields:r03:cezanne:muted,measured,land_fields,0.18599385168088592
generic,land,primary512,muted,2,prv2:land_garden:r02:generic:muted,measured,land_garden,0.031051052322636153
generic,land,resolution256,muted,2,prv2:land_garden:r02:generic:muted,measured,land_garden,0.04341817333386306
generic,land,jpeg90_512,muted,2,prv2:land_garden:r02:generic:muted,measured,land_garden,0.08794544417325396
free,land,primary512,vivid,2,prv2:land_garden:r02:free:vivid,measured,land_garden,2.7041562817544635
free,land,resolution256,vivid,2,prv2:land_garden:r02:free:vivid,measured,land_garden,2.721616757331257
free,land,jpeg90_512,vivid,2,prv2:land_garden:r02:free:vivid,measured,land_garden,2.656529274324114
cezanne,land,primary512,vivid,2,prv2:land_garden:r02:cezanne:vivid,measured,land_garden,2.173559516197825
cezanne,land,resolution256,vivid,2,prv2:land_garden:r02:cezanne:vivid,measured,land_garden,2.1624619111413845
cezanne,land,jpeg90_512,vivid,2,prv2:land_garden:r02:cezanne:vivid,measured,land_garden,2.1138332343004604
free,land,primary512,muted,2,prv2:land_garden:r02:free:muted,measured,land_garden,0.03454277253991657
free,land,resolution256,muted,2,prv2:land_garden:r02:free:muted,measured,land_garden,0.039239966656675465
free,land,jpeg90_512,muted,2,prv2:land_garden:r02:free:muted,measured,land_garden,0.08186869093433094
cezanne,land,primary512,muted,2,prv2:land_garden:r02:cezanne:muted,measured,land_garden,0.1909284610946827
cezanne,land,resolution256,muted,2,prv2:land_garden:r02:cezanne:muted,measured,land_garden,0.1973142848800483
cezanne,land,jpeg90_512,muted,2,prv2:land_garden:r02:cezanne:muted,measured,land_garden,0.21200731449270308
generic,land,primary512,vivid,2,prv2:land_garden:r02:generic:vivid,measured,land_garden,2.074987030628471
generic,land,resolution256,vivid,2,prv2:land_garden:r02:generic:vivid,measured,land_garden,2.1085626594198543
generic,land,jpeg90_512,vivid,2,prv2:land_garden:r02:generic:vivid,measured,land_garden,2.0953633383028474
monet,land,primary512,muted,2,prv2:land_garden:r02:monet:muted,measured,land_garden,-0.3318005752257056
monet,land,resolution256,muted,2,prv2:land_garden:r02:monet:muted,measured,land_garden,-0.3262958149994603
monet,land,jpeg90_512,muted,2,prv2:land_garden:r02:monet:muted,measured,land_garden,-0.31509958278129035
monet,land,primary512,vivid,2,prv2:land_garden:r02:monet:vivid,measured,land_garden,1.5732124579407962
monet,land,resolution256,vivid,2,prv2:land_garden:r02:monet:vivid,measured,land_garden,1.5755787387589106
monet,land,jpeg90_512,vivid,2,prv2:land_garden:r02:monet:vivid,measured,land_garden,1.5259663035724111
cezanne,land,primary512,vivid,1,prv2:land_garden:r01:cezanne:vivid,measured,land_garden,2.2774220683134456
cezanne,land,resolution256,vivid,1,prv2:land_garden:r01:cezanne:vivid,measured,land_garden,2.277651694079362
cezanne,land,jpeg90_512,vivid,1,prv2:land_garden:r01:cezanne:vivid,measured,land_garden,2.235118680373354
free,land,primary512,vivid,1,prv2:land_garden:r01:free:vivid,measured,land_garden,2.638712727844793
free,land,resolution256,vivid,1,prv2:land_garden:r01:free:vivid,measured,land_garden,2.641590098657831
free,land,jpeg90_512,vivid,1,prv2:land_garden:r01:free:vivid,measured,land_garden,2.5009622240519627
generic,land,primary512,vivid,1,prv2:land_garden:r01:generic:vivid,measured,land_garden,1.6869923347961422
generic,land,resolution256,vivid,1,prv2:land_garden:r01:generic:vivid,measured,land_garden,1.7004388082419248
generic,land,jpeg90_512,vivid,1,prv2:land_garden:r01:generic:vivid,measured,land_garden,1.67101006938413
monet,land,primary512,vivid,1,prv2:land_garden:r01:monet:vivid,measured,land_garden,1.5696609176631557
monet,land,resolution256,vivid,1,prv2:land_garden:r01:monet:vivid,measured,land_garden,1.5724215775491168
monet,land,jpeg90_512,vivid,1,prv2:land_garden:r01:monet:vivid,measured,land_garden,1.5380915290492787
generic,land,primary512,muted,1,prv2:land_garden:r01:generic:muted,measured,land_garden,0.0653859261563905
generic,land,resolution256,muted,1,prv2:land_garden:r01:generic:muted,measured,land_garden,0.07307628027518451
generic,land,jpeg90_512,muted,1,prv2:land_garden:r01:generic:muted,measured,land_garden,0.12113075137578175
cezanne,land,primary512,muted,1,prv2:land_garden:r01:cezanne:muted,measured,land_garden,0.12713113213476845
cezanne,land,resolution256,muted,1,prv2:land_garden:r01:cezanne:muted,measured,land_garden,0.13000457307026136
cezanne,land,jpeg90_512,muted,1,prv2:land_garden:r01:cezanne:muted,measured,land_garden,0.1372629104408288
monet,land,primary512,muted,1,prv2:land_garden:r01:monet:muted,measured,land_garden,-0.571794912592968
monet,land,resolution256,muted,1,prv2:land_garden:r01:monet:muted,measured,land_garden,-0.5713860177707156
monet,land,jpeg90_512,muted,1,prv2:land_garden:r01:monet:muted,measured,land_garden,-0.5478894301355771
free,land,primary512,muted,1,prv2:land_garden:r01:free:muted,measured,land_garden,-0.18779867231553854
free,land,resolution256,muted,1,prv2:land_garden:r01:free:muted,measured,land_garden,-0.18203784443424614
free,land,jpeg90_512,muted,1,prv2:land_garden:r01:free:muted,measured,land_garden,-0.146884228119173
monet,built,primary512,vivid,0,prv2:built_houses:r00:monet:vivid,measured,built_houses,2.069919135011563
monet,built,resolution256,vivid,0,prv2:built_houses:r00:monet:vivid,measured,built_houses,2.0761299768841313
monet,built,jpeg90_512,vivid,0,prv2:built_houses:r00:monet:vivid,measured,built_houses,2.0475915202830057
generic,built,primary512,muted,0,prv2:built_houses:r00:generic:muted,measured,built_houses,0.34792804431624613
generic,built,resolution256,muted,0,prv2:built_houses:r00:generic:muted,measured,built_houses,0.35155292739306065
generic,built,jpeg90_512,muted,0,prv2:built_houses:r00:generic:muted,measured,built_houses,0.36798907462229224
free,built,primary512,muted,0,prv2:built_houses:r00:free:muted,measured,built_houses,0.20305905611320632
free,built,resolution256,muted,0,prv2:built_houses:r00:free:muted,measured,built_houses,0.20887152561567798
free,built,jpeg90_512,muted,0,prv2:built_houses:r00:free:muted,measured,built_houses,0.21916093303415038
cezanne,built,primary512,vivid,0,prv2:built_houses:r00:cezanne:vivid,measured,built_houses,2.80442502027542
cezanne,built,resolution256,vivid,0,prv2:built_houses:r00:cezanne:vivid,measured,built_houses,2.7858706538519464
cezanne,built,jpeg90_512,vivid,0,prv2:built_houses:r00:cezanne:vivid,measured,built_houses,2.720566136013986
cezanne,built,primary512,muted,0,prv2:built_houses:r00:cezanne:muted,measured,built_houses,-0.15093822931736373
cezanne,built,resolution256,muted,0,prv2:built_houses:r00:cezanne:muted,measured,built_houses,-0.1510941499350959
cezanne,built,jpeg90_512,muted,0,prv2:built_houses:r00:cezanne:muted,measured,built_houses,-0.1277549299931172
free,built,primary512,vivid,0,prv2:built_houses:r00:free:vivid,measured,built_houses,3.4962350507758204
free,built,resolution256,vivid,0,prv2:built_houses:r00:free:vivid,measured,built_houses,3.495444247440008
free,built,jpeg90_512,vivid,0,prv2:built_houses:r00:free:vivid,measured,built_houses,3.3940412731566223
generic,built,primary512,vivid,0,prv2:built_houses:r00:generic:vivid,measured,built_houses,2.543809733483363
generic,built,resolution256,vivid,0,prv2:built_houses:r00:generic:vivid,measured,built_houses,2.5536830089576896
generic,built,jpeg90_512,vivid,0,prv2:built_houses:r00:generic:vivid,measured,built_houses,2.503366161870192
monet,built,primary512,muted,0,prv2:built_houses:r00:monet:muted,measured,built_houses,-0.6087054919134074
monet,built,resolution256,muted,0,prv2:built_houses:r00:monet:muted,measured,built_houses,-0.6083502710537538
monet,built,jpeg90_512,muted,0,prv2:built_houses:r00:monet:muted,measured,built_houses,-0.6011806319245684
generic,water,primary512,vivid,2,prv2:water_river:r02:generic:vivid,measured,water_river,2.2443448534708494
generic,water,resolution256,vivid,2,prv2:water_river:r02:generic:vivid,measured,water_river,2.2222965401586467
generic,water,jpeg90_512,vivid,2,prv2:water_river:r02:generic:vivid,measured,water_river,2.158862760000706
generic,water,primary512,muted,2,prv2:water_river:r02:generic:muted,measured,water_river,-0.17671709001149338
generic,water,resolution256,muted,2,prv2:water_river:r02:generic:muted,measured,water_river,-0.16870668786935528
generic,water,jpeg90_512,muted,2,prv2:water_river:r02:generic:muted,measured,water_river,-0.13257698271826987
free,water,primary512,muted,2,prv2:water_river:r02:free:muted,measured,water_river,-0.61137639979302
free,water,resolution256,muted,2,prv2:water_river:r02:free:muted,measured,water_river,-0.6085285684052946
free,water,jpeg90_512,muted,2,prv2:water_river:r02:free:muted,measured,water_river,-0.5662098273123157
cezanne,water,primary512,muted,2,prv2:water_river:r02:cezanne:muted,measured,water_river,-0.6897506637239026
cezanne,water,resolution256,muted,2,prv2:water_river:r02:cezanne:muted,measured,water_river,-0.6918755762119928
cezanne,water,jpeg90_512,muted,2,prv2:water_river:r02:cezanne:muted,measured,water_river,-0.6699614138955989
free,water,primary512,vivid,2,prv2:water_river:r02:free:vivid,measured,water_river,2.429986631061882
free,water,resolution256,vivid,2,prv2:water_river:r02:free:vivid,measured,water_river,2.4180015426751447
free,water,jpeg90_512,vivid,2,prv2:water_river:r02:free:vivid,measured,water_river,2.3682088830561208
monet,water,primary512,muted,2,prv2:water_river:r02:monet:muted,measured,water_river,-0.8885323130668487
monet,water,resolution256,muted,2,prv2:water_river:r02:monet:muted,measured,water_river,-0.8943536482433554
monet,water,jpeg90_512,muted,2,prv2:water_river:r02:monet:muted,measured,water_river,-0.9252827271247908
monet,water,primary512,vivid,2,prv2:water_river:r02:monet:vivid,measured,water_river,1.3784161018650467
monet,water,resolution256,vivid,2,prv2:water_river:r02:monet:vivid,measured,water_river,1.3675140350481076
monet,water,jpeg90_512,vivid,2,prv2:water_river:r02:monet:vivid,measured,water_river,1.2885544701328147
cezanne,water,primary512,vivid,2,prv2:water_river:r02:cezanne:vivid,measured,water_river,1.7378375374779755
cezanne,water,resolution256,vivid,2,prv2:water_river:r02:cezanne:vivid,measured,water_river,1.7107338012277804
cezanne,water,jpeg90_512,vivid,2,prv2:water_river:r02:cezanne:vivid,measured,water_river,1.6516934737037712
free,water,primary512,muted,1,prv2:water_river:r01:free:muted,measured,water_river,-0.4391273527268718
free,water,resolution256,muted,1,prv2:water_river:r01:free:muted,measured,water_river,-0.43305488447995505
free,water,jpeg90_512,muted,1,prv2:water_river:r01:free:muted,measured,water_river,-0.43490433279893825
monet,water,primary512,muted,1,prv2:water_river:r01:monet:muted,measured,water_river,-0.999262922496155
monet,water,resolution256,muted,1,prv2:water_river:r01:monet:muted,measured,water_river,-1.0103149574121106
monet,water,jpeg90_512,muted,1,prv2:water_river:r01:monet:muted,measured,water_river,-1.0266866078205892
generic,water,primary512,muted,1,prv2:water_river:r01:generic:muted,measured,water_river,-0.23715834928224852
generic,water,resolution256,muted,1,prv2:water_river:r01:generic:muted,measured,water_river,-0.23224570686343168
generic,water,jpeg90_512,muted,1,prv2:water_river:r01:generic:muted,measured,water_river,-0.18991070540329613
monet,water,primary512,vivid,1,prv2:water_river:r01:monet:vivid,measured,water_river,1.6908769289232433
monet,water,resolution256,vivid,1,prv2:water_river:r01:monet:vivid,measured,water_river,1.6664106135165775
monet,water,jpeg90_512,vivid,1,prv2:water_river:r01:monet:vivid,measured,water_river,1.594756631580004
cezanne,water,primary512,vivid,1,prv2:water_river:r01:cezanne:vivid,measured,water_river,1.565146786237918
cezanne,water,resolution256,vivid,1,prv2:water_river:r01:cezanne:vivid,measured,water_river,1.5436260427303137
cezanne,water,jpeg90_512,vivid,1,prv2:water_river:r01:cezanne:vivid,measured,water_river,1.4787014318839276
free,water,primary512,vivid,1,prv2:water_river:r01:free:vivid,measured,water_river,2.560565551462117
free,water,resolution256,vivid,1,prv2:water_river:r01:free:vivid,measured,water_river,2.5595469057616334
free,water,jpeg90_512,vivid,1,prv2:water_river:r01:free:vivid,measured,water_river,2.5445555080913502
generic,water,primary512,vivid,1,prv2:water_river:r01:generic:vivid,measured,water_river,1.694038259128281
generic,water,resolution256,vivid,1,prv2:water_river:r01:generic:vivid,measured,water_river,1.679781337827988
generic,water,jpeg90_512,vivid,1,prv2:water_river:r01:generic:vivid,measured,water_river,1.6432631217041875
cezanne,water,primary512,muted,1,prv2:water_river:r01:cezanne:muted,measured,water_river,-0.6799053081894243
cezanne,water,resolution256,muted,1,prv2:water_river:r01:cezanne:muted,measured,water_river,-0.6782510812174329
cezanne,water,jpeg90_512,muted,1,prv2:water_river:r01:cezanne:muted,measured,water_river,-0.6515210375363785
free,land,primary512,vivid,3,prv2:land_garden:r03:free:vivid,measured,land_garden,2.9391025345483666
free,land,resolution256,vivid,3,prv2:land_garden:r03:free:vivid,measured,land_garden,2.9435608139784954
free,land,jpeg90_512,vivid,3,prv2:land_garden:r03:free:vivid,measured,land_garden,2.8528321205478515
free,land,primary512,muted,3,prv2:land_garden:r03:free:muted,measured,land_garden,-0.21189550292122106
free,land,resolution256,muted,3,prv2:land_garden:r03:free:muted,measured,land_garden,-0.21008880501956426
free,land,jpeg90_512,muted,3,prv2:land_garden:r03:free:muted,measured,land_garden,-0.18884364848803836
monet,land,primary512,muted,3,prv2:land_garden:r03:monet:muted,measured,land_garden,0.09096902571649833
monet,land,resolution256,muted,3,prv2:land_garden:r03:monet:muted,measured,land_garden,0.09633158979044898
monet,land,jpeg90_512,muted,3,prv2:land_garden:r03:monet:muted,measured,land_garden,0.10865978199277594
generic,land,primary512,vivid,3,prv2:land_garden:r03:generic:vivid,measured,land_garden,2.117471179826239
generic,land,resolution256,vivid,3,prv2:land_garden:r03:generic:vivid,measured,land_garden,2.1210484312964692
generic,land,jpeg90_512,vivid,3,prv2:land_garden:r03:generic:vivid,measured,land_garden,2.0839690256724395
generic,land,primary512,muted,3,prv2:land_garden:r03:generic:muted,measured,land_garden,-0.04840200896711553
generic,land,resolution256,muted,3,prv2:land_garden:r03:generic:muted,measured,land_garden,-0.044715662409776674
generic,land,jpeg90_512,muted,3,prv2:land_garden:r03:generic:muted,measured,land_garden,0.003702125354441734
monet,land,primary512,vivid,3,prv2:land_garden:r03:monet:vivid,measured,land_garden,0.9991241666198464
monet,land,resolution256,vivid,3,prv2:land_garden:r03:monet:vivid,measured,land_garden,1.005170196108788
monet,land,jpeg90_512,vivid,3,prv2:land_garden:r03:monet:vivid,measured,land_garden,0.9711636164787065
cezanne,land,primary512,muted,3,prv2:land_garden:r03:cezanne:muted,measured,land_garden,0.1046426664793786
cezanne,land,resolution256,muted,3,prv2:land_garden:r03:cezanne:muted,measured,land_garden,0.10500783601285765
cezanne,land,jpeg90_512,muted,3,prv2:land_garden:r03:cezanne:muted,measured,land_garden,0.10182007321850207
cezanne,land,primary512,vivid,3,prv2:land_garden:r03:cezanne:vivid,measured,land_garden,2.2465237487345804
cezanne,land,resolution256,vivid,3,prv2:land_garden:r03:cezanne:vivid,measured,land_garden,2.2459926953762404
cezanne,land,jpeg90_512,vivid,3,prv2:land_garden:r03:cezanne:vivid,measured,land_garden,2.2136726442622323
cezanne,water,primary512,vivid,2,prv2:water_bend:r02:cezanne:vivid,measured,water_bend,2.654823072957549
cezanne,water,resolution256,vivid,2,prv2:water_bend:r02:cezanne:vivid,measured,water_bend,2.6276450947530994
cezanne,water,jpeg90_512,vivid,2,prv2:water_bend:r02:cezanne:vivid,measured,water_bend,2.529122728832003
free,water,primary512,muted,2,prv2:water_bend:r02:free:muted,measured,water_bend,-0.6965008146529512
free,water,resolution256,muted,2,prv2:water_bend:r02:free:muted,measured,water_bend,-0.6974605868848803
free,water,jpeg90_512,muted,2,prv2:water_bend:r02:free:muted,measured,water_bend,-0.6814207396503505
monet,water,primary512,vivid,2,prv2:water_bend:r02:monet:vivid,measured,water_bend,2.219400644876877
monet,water,resolution256,vivid,2,prv2:water_bend:r02:monet:vivid,measured,water_bend,2.197691649304145
monet,water,jpeg90_512,vivid,2,prv2:water_bend:r02:monet:vivid,measured,water_bend,2.089180770943187
generic,water,primary512,vivid,2,prv2:water_bend:r02:generic:vivid,measured,water_bend,2.481415067359263
generic,water,resolution256,vivid,2,prv2:water_bend:r02:generic:vivid,measured,water_bend,2.482110309955123
generic,water,jpeg90_512,vivid,2,prv2:water_bend:r02:generic:vivid,measured,water_bend,2.4312484295007772
monet,water,primary512,muted,2,prv2:water_bend:r02:monet:muted,measured,water_bend,-0.835895221224702
monet,water,resolution256,muted,2,prv2:water_bend:r02:monet:muted,measured,water_bend,-0.8380721416330016
monet,water,jpeg90_512,muted,2,prv2:water_bend:r02:monet:muted,measured,water_bend,-0.839965059559096
generic,water,primary512,muted,2,prv2:water_bend:r02:generic:muted,measured,water_bend,-0.14956267217143993
generic,water,resolution256,muted,2,prv2:water_bend:r02:generic:muted,measured,water_bend,-0.1463131287331146
generic,water,jpeg90_512,muted,2,prv2:water_bend:r02:generic:muted,measured,water_bend,-0.11826391945388925
free,water,primary512,vivid,2,prv2:water_bend:r02:free:vivid,measured,water_bend,3.2216602466072017
free,water,resolution256,vivid,2,prv2:water_bend:r02:free:vivid,measured,water_bend,3.2148370164299247
free,water,jpeg90_512,vivid,2,prv2:water_bend:r02:free:vivid,measured,water_bend,3.1423807695429438
cezanne,water,primary512,muted,2,prv2:water_bend:r02:cezanne:muted,measured,water_bend,-0.34964436765325496
cezanne,water,resolution256,muted,2,prv2:water_bend:r02:cezanne:muted,measured,water_bend,-0.34999923809868355
cezanne,water,jpeg90_512,muted,2,prv2:water_bend:r02:cezanne:muted,measured,water_bend,-0.3483616808720058
generic,water,primary512,vivid,0,prv2:water_bend:r00:generic:vivid,measured,water_bend,3.110062408261536
generic,water,resolution256,vivid,0,prv2:water_bend:r00:generic:vivid,measured,water_bend,3.1064164668308996
generic,water,jpeg90_512,vivid,0,prv2:water_bend:r00:generic:vivid,measured,water_bend,3.0313105338565447
free,water,primary512,muted,0,prv2:water_bend:r00:free:muted,measured,water_bend,-0.44919826745205854
free,water,resolution256,muted,0,prv2:water_bend:r00:free:muted,measured,water_bend,-0.4475470039716434
free,water,jpeg90_512,muted,0,prv2:water_bend:r00:free:muted,measured,water_bend,-0.44160308543559773
monet,water,primary512,vivid,0,prv2:water_bend:r00:monet:vivid,measured,water_bend,1.8003211675876518
monet,water,resolution256,vivid,0,prv2:water_bend:r00:monet:vivid,measured,water_bend,1.7625137406370581
monet,water,jpeg90_512,vivid,0,prv2:water_bend:r00:monet:vivid,measured,water_bend,1.6432508587274228
generic,water,primary512,muted,0,prv2:water_bend:r00:generic:muted,measured,water_bend,-0.09295195637770289
generic,water,resolution256,muted,0,prv2:water_bend:r00:generic:muted,measured,water_bend,-0.09045121937008575
generic,water,jpeg90_512,muted,0,prv2:water_bend:r00:generic:muted,measured,water_bend,-0.06681762437386321
monet,water,primary512,muted,0,prv2:water_bend:r00:monet:muted,measured,water_bend,-1.0082911460925077
monet,water,resolution256,muted,0,prv2:water_bend:r00:monet:muted,measured,water_bend,-1.0210298254898462
monet,water,jpeg90_512,muted,0,prv2:water_bend:r00:monet:muted,measured,water_bend,-1.0260151926729175
free,water,primary512,vivid,0,prv2:water_bend:r00:free:vivid,measured,water_bend,3.0263947202672106
free,water,resolution256,vivid,0,prv2:water_bend:r00:free:vivid,measured,water_bend,3.0255562175741004
free,water,jpeg90_512,vivid,0,prv2:water_bend:r00:free:vivid,measured,water_bend,2.978812024545414
cezanne,water,primary512,vivid,0,prv2:water_bend:r00:cezanne:vivid,measured,water_bend,2.2744440648843476
cezanne,water,resolution256,vivid,0,prv2:water_bend:r00:cezanne:vivid,measured,water_bend,2.2429966499385916
cezanne,water,jpeg90_512,vivid,0,prv2:water_bend:r00:cezanne:vivid,measured,water_bend,2.1473544730912866
cezanne,water,primary512,muted,0,prv2:water_bend:r00:cezanne:muted,measured,water_bend,-0.7443333573452824
cezanne,water,resolution256,muted,0,prv2:water_bend:r00:cezanne:muted,measured,water_bend,-0.7422990343988823
cezanne,water,jpeg90_512,muted,0,prv2:water_bend:r00:cezanne:muted,measured,water_bend,-0.7272447920365568
free,built,primary512,muted,3,prv2:built_village:r03:free:muted,measured,built_village,-0.10832066306529269
free,built,resolution256,muted,3,prv2:built_village:r03:free:muted,measured,built_village,-0.10237395728611842
free,built,jpeg90_512,muted,3,prv2:built_village:r03:free:muted,measured,built_village,-0.0565500216620657
generic,built,primary512,vivid,3,prv2:built_village:r03:generic:vivid,measured,built_village,2.07954651597736
generic,built,resolution256,vivid,3,prv2:built_village:r03:generic:vivid,measured,built_village,2.099610346812737
generic,built,jpeg90_512,vivid,3,prv2:built_village:r03:generic:vivid,measured,built_village,2.0537733121515545
cezanne,built,primary512,vivid,3,prv2:built_village:r03:cezanne:vivid,measured,built_village,2.3836720988759637
cezanne,built,resolution256,vivid,3,prv2:built_village:r03:cezanne:vivid,measured,built_village,2.3652297812425735
cezanne,built,jpeg90_512,vivid,3,prv2:built_village:r03:cezanne:vivid,measured,built_village,2.2917408656112395
monet,built,primary512,muted,3,prv2:built_village:r03:monet:muted,measured,built_village,-0.6285587946062804
monet,built,resolution256,muted,3,prv2:built_village:r03:monet:muted,measured,built_village,-0.6260303658583306
monet,built,jpeg90_512,muted,3,prv2:built_village:r03:monet:muted,measured,built_village,-0.6055607937515811
generic,built,primary512,muted,3,prv2:built_village:r03:generic:muted,measured,built_village,-0.0630760223861066
generic,built,resolution256,muted,3,prv2:built_village:r03:generic:muted,measured,built_village,-0.0607535479791286
generic,built,jpeg90_512,muted,3,prv2:built_village:r03:generic:muted,measured,built_village,-0.022409783862693308
cezanne,built,primary512,muted,3,prv2:built_village:r03:cezanne:muted,measured,built_village,-0.33603055369366036
cezanne,built,resolution256,muted,3,prv2:built_village:r03:cezanne:muted,measured,built_village,-0.3354142346386979
cezanne,built,jpeg90_512,muted,3,prv2:built_village:r03:cezanne:muted,measured,built_village,-0.31700319537873056
monet,built,primary512,vivid,3,prv2:built_village:r03:monet:vivid,measured,built_village,1.4897450480840313
monet,built,resolution256,vivid,3,prv2:built_village:r03:monet:vivid,measured,built_village,1.4834101500257924
monet,built,jpeg90_512,vivid,3,prv2:built_village:r03:monet:vivid,measured,built_village,1.4328739076050292
free,built,primary512,vivid,3,prv2:built_village:r03:free:vivid,measured,built_village,2.7774974973237208
free,built,resolution256,vivid,3,prv2:built_village:r03:free:vivid,measured,built_village,2.786309724258678
free,built,jpeg90_512,vivid,3,prv2:built_village:r03:free:vivid,measured,built_village,2.6993947877433047
generic,land,primary512,vivid,0,prv2:land_garden:r00:generic:vivid,measured,land_garden,2.0525390627884335
generic,land,resolution256,vivid,0,prv2:land_garden:r00:generic:vivid,measured,land_garden,2.075457310152881
generic,land,jpeg90_512,vivid,0,prv2:land_garden:r00:generic:vivid,measured,land_garden,2.0495633287062454
generic,land,primary512,muted,0,prv2:land_garden:r00:generic:muted,measured,land_garden,-0.09921161562530025
generic,land,resolution256,muted,0,prv2:land_garden:r00:generic:muted,measured,land_garden,-0.09548277912115614
generic,land,jpeg90_512,muted,0,prv2:land_garden:r00:generic:muted,measured,land_garden,-0.05946306970651594
free,land,primary512,muted,0,prv2:land_garden:r00:free:muted,measured,land_garden,-0.258081389868652
free,land,resolution256,muted,0,prv2:land_garden:r00:free:muted,measured,land_garden,-0.2528214853585651
free,land,jpeg90_512,muted,0,prv2:land_garden:r00:free:muted,measured,land_garden,-0.2210084781651863
free,land,primary512,vivid,0,prv2:land_garden:r00:free:vivid,measured,land_garden,2.844279953090031
free,land,resolution256,vivid,0,prv2:land_garden:r00:free:vivid,measured,land_garden,2.8658187512814846
free,land,jpeg90_512,vivid,0,prv2:land_garden:r00:free:vivid,measured,land_garden,2.8067647470373323
monet,land,primary512,muted,0,prv2:land_garden:r00:monet:muted,measured,land_garden,-0.3265577012640207
monet,land,resolution256,muted,0,prv2:land_garden:r00:monet:muted,measured,land_garden,-0.32343714213943214
monet,land,jpeg90_512,muted,0,prv2:land_garden:r00:monet:muted,measured,land_garden,-0.3215183130210121
cezanne,land,primary512,vivid,0,prv2:land_garden:r00:cezanne:vivid,measured,land_garden,2.0092754210412536
cezanne,land,resolution256,vivid,0,prv2:land_garden:r00:cezanne:vivid,measured,land_garden,1.9994231374985285
cezanne,land,jpeg90_512,vivid,0,prv2:land_garden:r00:cezanne:vivid,measured,land_garden,1.9285661295228445
cezanne,land,primary512,muted,0,prv2:land_garden:r00:cezanne:muted,measured,land_garden,-0.08717459281151202
cezanne,land,resolution256,muted,0,prv2:land_garden:r00:cezanne:muted,measured,land_garden,-0.08374132493782863
cezanne,land,jpeg90_512,muted,0,prv2:land_garden:r00:cezanne:muted,measured,land_garden,-0.08101603877800265
monet,land,primary512,vivid,0,prv2:land_garden:r00:monet:vivid,measured,land_garden,1.4457696531888455
monet,land,resolution256,vivid,0,prv2:land_garden:r00:monet:vivid,measured,land_garden,1.451230962888478
monet,land,jpeg90_512,vivid,0,prv2:land_garden:r00:monet:vivid,measured,land_garden,1.4201453171738707
generic,water,primary512,muted,3,prv2:water_river:r03:generic:muted,measured,water_river,-0.31005659869438273
generic,water,resolution256,muted,3,prv2:water_river:r03:generic:muted,measured,water_river,-0.3000881486631618
generic,water,jpeg90_512,muted,3,prv2:water_river:r03:generic:muted,measured,water_river,-0.26679712314831416
monet,water,primary512,vivid,3,prv2:water_river:r03:monet:vivid,measured,water_river,1.4226614722735127
monet,water,resolution256,vivid,3,prv2:water_river:r03:monet:vivid,measured,water_river,1.4134741616808577
monet,water,jpeg90_512,vivid,3,prv2:water_river:r03:monet:vivid,measured,water_river,1.3314592924824058
cezanne,water,primary512,vivid,3,prv2:water_river:r03:cezanne:vivid,measured,water_river,1.572935630763701
cezanne,water,resolution256,vivid,3,prv2:water_river:r03:cezanne:vivid,measured,water_river,1.5548517544796872
cezanne,water,jpeg90_512,vivid,3,prv2:water_river:r03:cezanne:vivid,measured,water_river,1.4881672399014019
cezanne,water,primary512,muted,3,prv2:water_river:r03:cezanne:muted,measured,water_river,-0.5185221929141297
