painter_id,alias,method_id,condition,family,draw,group_size,energy_distance,sample_variance_ratio,squared_iqr_sum_ratio
alfred_sisley,gpt-image-1,style_instruction,named,texture,47,53,1.5751906934300517,0.16553672250150625,0.21290400177990637
alfred_sisley,gpt-image-1,style_instruction,named,texture,48,53,1.2937734350088197,0.2219795265748975,0.2184770863867973
alfred_sisley,gpt-image-1,style_instruction,named,texture,49,53,1.3870959010144843,0.17480231856189843,0.18138555863542266
alfred_sisley,gpt-image-1,style_instruction,named,texture,50,53,1.4601449942591809,0.18401127690196192,0.16023464006624813
alfred_sisley,gpt-image-1,style_instruction,named,texture,51,53,1.3874874970050683,0.16150812209330462,0.16812174826399368
alfred_sisley,gpt-image-1,style_instruction,named,texture,52,53,1.2773790797272304,0.1563064797818844,0.228024720729179
alfred_sisley,gpt-image-1,style_instruction,named,texture,53,53,1.4393797669946604,0.16191050657487802,0.20165080915903752
alfred_sisley,gpt-image-1,style_instruction,named,texture,54,53,1.4658435806465413,0.14680984068439465,0.15902759114265821
alfred_sisley,gpt-image-1,style_instruction,named,texture,55,53,1.4668574028270736,0.16831529178909077,0.2295559536848807
alfred_sisley,gpt-image-1,style_instruction,named,texture,56,53,1.6232084213409834,0.1541040561028203,0.17366499927971327
alfred_sisley,gpt-image-1,style_instruction,named,texture,57,53,1.351497749911144,0.18434151566321255,0.18466642702045702
alfred_sisley,gpt-image-1,style_instruction,named,texture,58,53,1.756623430351425,0.1331480463528102,0.1594225977418728
alfred_sisley,gpt-image-1,style_instruction,named,texture,59,53,1.7066157914891602,0.14335538698479633,0.13642316188464879
alfred_sisley,gpt-image-1,style_instruction,named,texture,60,53,1.51287513235817,0.15423378395152237,0.18448534304610414
alfred_sisley,gpt-image-1,style_instruction,named,texture,61,53,1.2806417080229082,0.14795903917431755,0.16191075021604212
alfred_sisley,gpt-image-1,style_instruction,named,texture,62,53,1.5091379229383326,0.15290110362571305,0.15424793434835438
alfred_sisley,gpt-image-1,style_instruction,named,texture,63,53,1.6531117172887588,0.1634408993292662,0.18158647670954922
alfred_sisley,gpt-image-1,style_instruction,named,texture,64,53,1.5152411718489829,0.1315987693234413,0.1658034406220926
alfred_sisley,gpt-image-1,style_instruction,named,texture,65,53,1.452091390840847,0.16948858432834765,0.21385803138020598
alfred_sisley,gpt-image-1,style_instruction,named,texture,66,53,1.465132248553242,0.1739011226571749,0.25802671237371716
alfred_sisley,gpt-image-1,style_instruction,named,texture,67,53,1.3973925902152333,0.12920261170245181,0.14770943529390682
alfred_sisley,gpt-image-1,style_instruction,named,texture,68,53,1.4834246828689759,0.13875738458884732,0.1717016992140674
alfred_sisley,gpt-image-1,style_instruction,named,texture,69,53,1.3800705195162146,0.1812223093514495,0.16089746905389885
alfred_sisley,gpt-image-1,style_instruction,named,texture,70,53,1.2113027052829688,0.17985296993676766,0.1646949607686456
alfred_sisley,gpt-image-1,style_instruction,named,texture,71,53,1.4233157480517082,0.15617939854521137,0.18093238041021092
alfred_sisley,gpt-image-1,style_instruction,named,texture,72,53,1.5476021781026357,0.1389711305465015,0.16333198208890415
alfred_sisley,gpt-image-1,style_instruction,named,texture,73,53,1.593064202344287,0.12988631506269063,0.14329620384413463
alfred_sisley,gpt-image-1,style_instruction,named,texture,74,53,1.5836959319847006,0.15022357616502374,0.17392955228385756
alfred_sisley,gpt-image-1,style_instruction,named,texture,75,53,1.5361328827076648,0.12610298260061012,0.1485846256567227
alfred_sisley,gpt-image-1,style_instruction,named,texture,76,53,1.3828949090039973,0.14130996910167976,0.16644190161227698
alfred_sisley,gpt-image-1,style_instruction,named,texture,77,53,1.5890719047542274,0.16881842586358956,0.16085652743457296
alfred_sisley,gpt-image-1,style_instruction,named,texture,78,53,1.7091979605376175,0.12776219542521658,0.16145275004042747
alfred_sisley,gpt-image-1,style_instruction,named,texture,79,53,1.499911901350818,0.14012148087837017,0.18322033110638267
alfred_sisley,gpt-image-1,style_instruction,named,texture,80,53,1.3249917325529492,0.14637330230366305,0.18594179816367606
alfred_sisley,gpt-image-1,style_instruction,named,texture,81,53,1.6170616814761574,0.1517544435846246,0.171328226959084
alfred_sisley,gpt-image-1,style_instruction,named,texture,82,53,1.5555060160738525,0.16607430236432583,0.18663163301265193
alfred_sisley,gpt-image-1,style_instruction,named,texture,83,53,1.5519095789383854,0.1670848726990866,0.18278209033783835
alfred_sisley,gpt-image-1,style_instruction,named,texture,84,53,1.49119065727316,0.16388709230593046,0.18999902173513403
alfred_sisley,gpt-image-1,style_instruction,named,texture,85,53,1.414575269613929,0.15835751103186416,0.18459212982465878
alfred_sisley,gpt-image-1,style_instruction,named,texture,86,53,1.4180959447821277,0.18826968815949144,0.23916740681065135
alfred_sisley,gpt-image-1,style_instruction,named,texture,87,53,1.4215102831924966,0.18280523700463114,0.23682119446297045
alfred_sisley,gpt-image-1,style_instruction,named,texture,88,53,1.389863905271079,0.17242915970151423,0.16334860190808503
alfred_sisley,gpt-image-1,style_instruction,named,texture,89,53,1.5729363884045882,0.14472345536662357,0.19176592472922985
alfred_sisley,gpt-image-1,style_instruction,named,texture,90,53,1.4161972936058613,0.19738563596682282,0.1754714321057457
alfred_sisley,gpt-image-1,style_instruction,named,texture,91,53,1.4408409423100375,0.19693613727867865,0.23656438968913415
alfred_sisley,gpt-image-1,style_instruction,named,texture,92,53,1.5019086699749495,0.1551360160715747,0.19366823880748565
alfred_sisley,gpt-image-1,style_instruction,named,texture,93,53,1.3973127698789902,0.16435312471179436,0.1634761463542977
alfred_sisley,gpt-image-1,style_instruction,named,texture,94,53,1.6015297225344416,0.1516194380463582,0.16981750904683524
alfred_sisley,gpt-image-1,style_instruction,named,texture,95,53,1.4965422819644472,0.13911540373512446,0.16343571853693167
alfred_sisley,gpt-image-1,style_instruction,named,texture,96,53,1.4296652064227346,0.13133600767668346,0.14017313421596997
alfred_sisley,gpt-image-1,style_instruction,named,texture,97,53,1.59364685122325,0.1533921722106646,0.16270100273536547
alfred_sisley,gpt-image-1,style_instruction,named,texture,98,53,1.3612811303302261,0.19763365403089653,0.24635235988912357
alfred_sisley,gpt-image-1,style_instruction,named,texture,99,53,1.2807381207176989,0.15214320861841713,0.19825489112385708
alfred_sisley,gpt-image-1,style_instruction,named,texture,100,53,1.432557134162124,0.16754939967883348,0.17213115032056928
alfred_sisley,gpt-image-1,style_instruction,named,texture,101,53,1.4060263496677945,0.1325662998405998,0.1627477073137739
alfred_sisley,gpt-image-1,style_instruction,named,texture,102,53,1.5011180852978963,0.16694265480065396,0.17617175860459694
alfred_sisley,gpt-image-1,style_instruction,named,texture,103,53,1.4933441367718885,0.1441398993515903,0.14502267782745623
alfred_sisley,gpt-image-1,style_instruction,named,texture,104,53,1.3407581563982878,0.1639184419824389,0.15352089187851653
alfred_sisley,gpt-image-1,style_instruction,named,texture,105,53,1.2605562656263292,0.1834846702694227,0.21792009397460566
alfred_sisley,gpt-image-1,style_instruction,named,texture,106,53,1.4407343670846957,0.16184584088032078,0.15333008615960783
alfred_sisley,gpt-image-1,style_instruction,named,texture,107,53,1.4184870881867964,0.21250157693736743,0.21578413318791442
alfred_sisley,gpt-image-1,style_instruction,named,texture,108,53,1.535470386151752,0.1491429671677049,0.1663152521109597
alfred_sisley,gpt-image-1,style_instruction,named,texture,109,53,1.4076723406692366,0.1525587234488574,0.15085264982991958
alfred_sisley,gpt-image-1,style_instruction,named,texture,110,53,1.3894249231443017,0.14718008617911799,0.19178037991059993
alfred_sisley,gpt-image-1,style_instruction,named,texture,111,53,1.4618860472006197,0.1410017926330122,0.17836965564115717
alfred_sisley,gpt-image-1,style_instruction,named,texture,112,53,1.4347827377109255,0.14965809427514798,0.2027555597214022
alfred_sisley,gpt-image-1,style_instruction,named,texture,113,53,1.492279527148166,0.15844047852585227,0.1965860418417845
alfred_sisley,gpt-image-1,style_instruction,named,texture,114,53,1.3690261515586273,0.13438988741901178,0.13531972793405422
alfred_sisley,gpt-image-1,style_instruction,named,texture,115,53,1.3470577052976027,0.15573166673226352,0.17711582070773266
alfred_sisley,gpt-image-1,style_instruction,named,texture,116,53,1.4797158981949767,0.14225308604849127,0.17119637696046283
alfred_sisley,gpt-image-1,style_instruction,named,texture,117,53,1.46568282165502,0.1462398447905063,0.15483866749555159
alfred_sisley,gpt-image-1,style_instruction,named,texture,118,53,1.454425605339344,0.16598506668593985,0.14703150758485362
alfred_sisley,gpt-image-1,style_instruction,named,texture,119,53,1.4197085802210365,0.1805744044295282,0.2191717357663784
alfred_sisley,gpt-image-1,style_instruction,named,texture,120,53,1.4276311273741429,0.16138283847329118,0.14909308292226592
alfred_sisley,gpt-image-1,style_instruction,named,texture,121,53,1.559149651050828,0.14558687219249816,0.14923907683900978
alfred_sisley,gpt-image-1,style_instruction,named,texture,122,53,1.4471937146103049,0.14859641520219877,0.18536597259652823
alfred_sisley,gpt-image-1,style_instruction,named,texture,123,53,1.36829358375519,0.16901859895261875,0.20259296775269453
alfred_sisley,gpt-image-1,style_instruction,named,texture,124,53,1.4642983198742747,0.14833661366782572,0.16000754521397856
alfred_sisley,gpt-image-1,style_instruction,named,texture,125,53,1.527173791418521,0.18457399834024035,0.1958552751906874
alfred_sisley,gpt-image-1,style_instruction,named,texture,126,53,1.5149506826908954,0.14947513755779585,0.13965979797381112
alfred_sisley,gpt-image-1,style_instruction,named,texture,127,53,1.400010128221779,0.15963640710502958,0.17943969907338653
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,0,53,1.8627431637637306,0.5156140043189201,0.5082438704045397
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,1,53,1.8507384803431277,0.4568282315757134,0.4272801126292199
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,2,53,2.1011598520941757,0.5656630927128192,0.5829258830378589
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,3,53,1.9579537759431238,0.5950157206700128,0.4416435893681295
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,4,53,1.6799714699144248,0.5738108652631073,0.5348488193878363
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,5,53,1.864882157167635,0.5372772788582247,0.5000828551317434
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,6,53,1.8624503919378812,0.5883809900698147,0.48750557459036553
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,7,53,1.8597496612330975,0.5836294322843893,0.43467020026588254
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,8,53,1.7713726375551202,0.46959274524670247,0.4050572630766158
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,9,53,1.892973868238232,0.4898865430781613,0.42681100041787406
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,10,53,1.8347946290590809,0.5776845884516991,0.4843358857400974
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,11,53,1.8809718377899456,0.4990979089320891,0.3939917876593452
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,12,53,1.8386208541773463,0.5604589364211402,0.5042438575366514
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,13,53,1.9334352624386124,0.5494172302378176,0.5906904270456244
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,14,53,1.7527349936163015,0.5752945429104074,0.494830765859925
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,15,53,1.6922835682721988,0.47380013876566623,0.492836292758144
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,16,53,1.8847329584068615,0.48734812360695073,0.37142286356802123
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,17,53,1.8815451157259133,0.5353444459122442,0.45928110797066546
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,18,53,1.709368793756746,0.5696764614442029,0.5134875612130001
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,19,53,1.8407989264284819,0.5416474236613794,0.5743543959609639
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,20,53,1.7533384680701296,0.47730105810122736,0.4343923650845299
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,21,53,1.8536436411356343,0.6659772884295072,0.6104001463543715
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,22,53,1.9565042117779843,0.4412561156483205,0.3464896241372514
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,23,53,1.8960610469223989,0.6344607963044113,0.529920381155106
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,24,53,1.8794605734758374,0.5784786768456741,0.44567769161871074
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,25,53,1.8865041123596145,0.5394940643109655,0.48205238290476693
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,26,53,1.974439569413534,0.5685419083342708,0.49948565493270547
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,27,53,1.8419261390029211,0.5910238150366502,0.4777989460433105
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,28,53,2.0520598537802597,0.55334482671996,0.42356009099690217
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,29,53,1.6695174767468925,0.6110558383205907,0.47196780724525406
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,30,53,1.879469145642859,0.5543423420935129,0.5693229255101149
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,31,53,1.8216529670233186,0.6322566683348423,0.5645912209839985
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,32,53,1.942974823128928,0.592097662119415,0.38393433290641715
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,33,53,1.8138062364452043,0.5054172178983803,0.4010549921594396
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,34,53,1.6948597900926279,0.4200314909227729,0.4219047953718464
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,35,53,1.9131440767929178,0.45925262258028676,0.40311791670250946
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,36,53,1.8565487695471425,0.4970650346799346,0.4515735222856688
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,37,53,2.0673928503998305,0.5545828618758298,0.40899750116951705
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,38,53,1.8881380108100698,0.4851465518165426,0.4601130235956011
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,39,53,1.8134439518944756,0.5319111601223475,0.45600905698041233
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,40,53,1.9589413017621977,0.5197558470703599,0.4470353750338541
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,41,53,1.9094708273300416,0.5064847723469182,0.516186663845403
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,42,53,1.9370533574887698,0.6111836443372559,0.39502570602721115
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,43,53,1.7671363858103026,0.5230400523394924,0.47462857715724627
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,44,53,1.8075069654869997,0.49597746385073366,0.5162995452085873
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,45,53,1.808997134343291,0.5226682245969122,0.4553557749028997
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,46,53,1.9506517665631247,0.5267928613982926,0.48203045409752576
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,47,53,1.6596180781797898,0.4856924141890094,0.4507305543205565
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,48,53,1.7245763226061825,0.6282788173890754,0.5429851912798386
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,49,53,2.089055105286935,0.6610712905512696,0.5180366362952991
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,50,53,1.9741459355083775,0.6023675167938799,0.5168144309257728
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,51,53,1.6741269016293572,0.5613370694801296,0.44455859377593426
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,52,53,1.7422681788654142,0.5225618489358502,0.4193181384531937
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,53,53,2.004186475491066,0.6586377056405506,0.5314708716544635
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,54,53,1.9260412663738808,0.4563829002941525,0.4105517648599844
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,55,53,1.945907822194207,0.5258993272570056,0.44179403774657
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,56,53,1.836130498415189,0.47678372688264137,0.42694855481151106
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,57,53,1.811468011965851,0.559207971686714,0.44383837974315854
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,58,53,1.8804321519752083,0.39690219718777064,0.32916025291316753
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,59,53,1.7662134050978082,0.4611101645472061,0.39157589471299686
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,60,53,1.794637421006577,0.5196237445906765,0.5245359873785645
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,61,53,1.7157922578776255,0.5180710781073685,0.4230772086690107
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,62,53,1.9653295648124178,0.4354725265182885,0.3587628502952034
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,63,53,1.7644649251746518,0.49372298676108184,0.3822859232192568
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,64,53,1.7722138379933456,0.5006900224566588,0.4296552434572181
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,65,53,1.7792123797299757,0.5615281278766837,0.5683362471878022
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,66,53,1.8053767724747276,0.552434813845691,0.43173466353256784
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,67,53,1.8984596307867037,0.5118157557579806,0.52563847351825
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,68,53,1.812666955516094,0.4970137939015421,0.4862763773763331
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,69,53,1.8922507119938645,0.5132424109473375,0.4722814054982758
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,70,53,1.8033946813271156,0.5460091971283569,0.47020169058159283
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,71,53,1.7230646156178153,0.501433700478485,0.4676079062643123
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,72,53,1.7754420233724177,0.4748855432386371,0.5111891080207908
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,73,53,1.694616587174071,0.4564867463656377,0.3979133673085876
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,74,53,1.8631437480200042,0.45790902248905624,0.3983983329155344
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,75,53,1.7486439956316815,0.5772452209594066,0.5496678912658974
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,76,53,1.8492364663092715,0.5447224598781117,0.5081309752310713
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,77,53,1.6354447275222324,0.5490371713531009,0.4170999333625522
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,78,53,1.7956630686551458,0.49323388236547316,0.47725263534790086
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,79,53,1.695295683978081,0.5085739385941772,0.5353546582288129
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,80,53,1.9625974312789722,0.5754171817024925,0.3993760888569647
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,81,53,1.587474241236861,0.5113773597996589,0.4701153411367749
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,82,53,1.8646000471537043,0.5154785619889045,0.44005364302980593
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,83,53,1.797267287054475,0.4624832762599702,0.4043543931972686
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,84,53,2.038027252268173,0.5898036623803881,0.4496061696840292
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,85,53,1.692420066370464,0.5800655272816332,0.497495419495438
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,86,53,1.7830613568017064,0.5431696714354924,0.4738117116708185
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,87,53,1.7159730021692692,0.5956467152755561,0.5024227688379861
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,88,53,1.7372275325707003,0.5258992065717191,0.43672164039662803
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,89,53,1.6909665712631963,0.5089125422108612,0.4581637638742879
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,90,53,1.8779472666799215,0.6838580864236465,0.531619095406101
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,91,53,1.8650302987361531,0.6590378674919517,0.5297823392591557
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,92,53,1.9894010822446164,0.5366024695704549,0.5266487333033025
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,93,53,1.8437724461177432,0.48917881174283323,0.46580213925442504
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,94,53,1.8934274370204554,0.5181968878688729,0.5168886116590254
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,95,53,2.0093476461774804,0.5765412159887672,0.5572430115762418
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,96,53,1.7725287234706286,0.5112820796810078,0.3843144625816986
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,97,53,1.681510368169974,0.5263172125524418,0.46078188808454823
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,98,53,2.022653685329707,0.608712297220971,0.5690513361147643
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,99,53,2.0567537504876467,0.5094983792753873,0.5124540133591312
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,100,53,2.0294866054530507,0.5681766992644239,0.4798370308138115
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,101,53,1.6344398378100689,0.5175913521996456,0.477289744990577
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,102,53,1.6228123382318413,0.5119126422359751,0.4121146257431689
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,103,53,2.0107257817131945,0.4596390893654411,0.44496361857058137
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,104,53,1.9721507704935126,0.6141369296854844,0.5319217127011528
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,105,53,1.7684661299348843,0.6616572514323747,0.6544411521459005
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,106,53,1.8793832103746357,0.5683869302214797,0.46098401191972704
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,107,53,2.0265552734567978,0.5672771612308584,0.5027500320261817
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,108,53,1.605613798524078,0.5460032439742819,0.4965471438170965
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,109,53,1.853118434064064,0.5665437180224719,0.3719300512387479
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,110,53,1.9645628196270302,0.5074195456212668,0.5443629627478636
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,111,53,1.6518007515662152,0.5500886793414324,0.5210713184456134
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,112,53,2.0249654506548636,0.44383176846975236,0.4379125778867613
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,113,53,1.7438435621879718,0.5388450529017651,0.4808502140974042
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,114,53,1.9788584968774945,0.5235277850410925,0.4374193813992148
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,115,53,2.0974562031528885,0.47519364692722765,0.35511316812032406
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,116,53,1.8634600271036383,0.4687718383217855,0.4848756299668402
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,117,53,1.8876136916417021,0.5780978523771307,0.5019168036846381
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,118,53,1.7979827252052507,0.5714815049422078,0.4407979896149911
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,119,53,1.8916328749065294,0.48371961977846695,0.4142874017711229
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,120,53,1.7427429665363299,0.5109411917234699,0.4427758534180411
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,121,53,1.5411088579150167,0.5307665452358241,0.4254108360632058
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,122,53,1.956156037928122,0.4826214488404603,0.4564158226492885
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,123,53,1.7462403300896714,0.5100495938713933,0.5164270372187144
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,124,53,1.899280159462367,0.5214919478561674,0.5183545963702072
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,125,53,1.7974052026562877,0.6192005974510406,0.5018190622716375
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,126,53,1.6853265354630418,0.4628909853193032,0.38564711504772947
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,127,53,1.6986999292044347,0.5963005908371393,0.5230782556767506
alfred_sisley,gpt-image-1,style_instruction,artist_free,color,0,53,1.1151553692068357,0.3766574269686879,0.3269900662988432
alfred_sisley,gpt-image-1,style_instruction,artist_free,color,1,53,1.3268598470482496,0.3851006089195391,0.3158570384004763
alfred_sisley,gpt-image-1,style_instruction,artist_free,color,2,53,1.431806439602354,0.41382278766276315,0.3497604321972651
alfred_sisley,gpt-image-1,style_instruction,artist_free,color,3,53,1.459353408490484,0.4240601877553388,0.27564935912308297
alfred_sisley,gpt-image-1,style_instruction,artist_free,color,4,53,1.1207573784614726,0.39454818235899775,0.30443827823327096
alfred_sisley,gpt-image-1,style_instruction,artist_free,color,5,53,1.058107840030894,0.39219267530907065,0.3124594662195434
alfred_sisley,gpt-image-1,style_instruction,artist_free,color,6,53,1.2222821220093287,0.41440242674922706,0.27178695584117524
alfred_sisley,gpt-image-1,style_instruction,artist_free,color,7,53,1.2815916402373921,0.3447968506180041,0.25076320264003416
alfred_sisley,gpt-image-1,style_instruction,artist_free,color,8,53,1.2378174412313663,0.35536505304623756,0.30109184454840027
alfred_sisley,gpt-image-1,style_instruction,artist_free,color,9,53,1.2502248765081752,0.3773574144303262,0.32209049574676424
alfred_sisley,gpt-image-1,style_instruction,artist_free,color,10,53,1.1939572419113844,0.4642676746123038,0.3169629639615071
alfred_sisley,gpt-image-1,style_instruction,artist_free,color,11,53,1.3916776947865366,0.34686280002828557,0.2406466730458947
alfred_sisley,gpt-image-1,style_instruction,artist_free,color,12,53,1.1964174836246602,0.3706400981935677,0.2666607365235544
alfred_sisley,gpt-image-1,style_instruction,artist_free,color,13,53,1.242850777524107,0.39346535998082305,0.3560077551132673
alfred_sisley,gpt-image-1,style_instruction,artist_free,color,14,53,1.0297042846534579,0.38949106972395164,0.3044142068783981
alfred_sisley,gpt-image-1,style_instruction,artist_free,color,15,53,1.0351193558386782,0.3471440679887051,0.3646846987059539
alfred_sisley,gpt-image-1,style_instruction,artist_free,color,16,53,1.3663281158999505,0.37108090258261417,0.2826037958092882
alfred_sisley,gpt-image-1,style_instruction,artist_free,color,17,53,1.2411952157722759,0.344096167219015,0.30967411111973764
alfred_sisley,gpt-image-1,style_instruction,artist_free,color,18,53,0.9460370947827714,0.43007899078836936,0.3131902566980862
alfred_sisley,gpt-image-1,style_instruction,artist_free,color,19,53,1.2865531122271774,0.4215713533393207,0.3678271983308805
alfred_sisley,gpt-image-1,style_instruction,artist_free,color,20,53,0.9980034690528008,0.38865017976028554,0.28848483252006674
alfred_sisley,gpt-image-1,style_instruction,artist_free,color,21,53,1.147832060473427,0.4300578233947616,0.34335990229323937
alfred_sisley,gpt-image-1,style_instruction,artist_free,color,22,53,1.3508194328717928,0.3240017931481981,0.23134279606242805
alfred_sisley,gpt-image-1,style_instruction,artist_free,color,23,53,1.223459955466679,0.4221308215814432,0.2921789730311981
alfred_sisley,gpt-image-1,style_instruction,artist_free,color,24,53,1.1653314231648864,0.4184024044320248,0.33341097182182283
