painter_id,alias,method_id,condition,family,weighting,original_count,generated_count,energy_distance,population_variance_ratio,sample_variance_ratio,squared_iqr_sum_ratio,coordinate_iqr_ratios,original_weight_effective_size,generated_weight_effective_size
claude_monet,gpt-image-2,by_name,artist_free,texture,content_equal,297,64,1.270024760623051,0.27273146720630453,,0.31458941226966264,"[0.508790314827646,0.5431463278340002,0.3972108366224127,0.45443063682825746,0.3820192664894683,0.5940663782629677,0.6347802662649342,0.6097277205700787,0.43329933473312215,0.6803818996076199,0.7313795653403082,0.5687461081102578]",90.18197834360743,64.0
claude_monet,gpt-image-2,style_instruction,named,all31,collected,297,64,2.2020823102101215,0.2037838028701448,0.2063214345343393,0.21488757161297695,"[0.4615770606476281,0.3699337481057098,0.3786922243477564,0.44528866063011,0.3874712671110094,0.6498839511469904,0.3528654275973968,0.6720699070409732,0.45550213598744166,0.32935706216513366,0.4979845646646706,0.43743741260075886,0.6887030388501618,0.4938244581620372,0.41830780539342605,0.7062749093617546,0.38941217118996857,0.41084227003198526,0.6744630238083068,0.301468092796278,0.33145441705368967,0.34340628000946094,0.31535645540720825,0.3205114011952018,0.5265577128803889,0.22691477192609977,0.33415263650532473,0.2744275029361923,0.48641602110974963,0.4506116919398532,0.42845561189469045]",296.99999999999994,64.0
claude_monet,gpt-image-2,style_instruction,named,all31,content_equal,297,64,2.0237013235910553,0.21101139990850343,,0.22933036673964197,"[0.42371942474011537,0.375588998034523,0.3779511712497502,0.4289805743746537,0.3806283923974582,0.6349559538351425,0.36120085768397664,0.7215872435163647,0.5303045995132848,0.3558837508626484,0.6549364165926339,0.4844362964633378,0.7174580168211292,0.4968360973127007,0.56460802295777,0.6866803588535592,0.4251822334140852,0.4420024913935307,0.6912090003163087,0.31727065116777103,0.32330690794353506,0.30637192385843703,0.30753363697019376,0.33385815715571837,0.5623757416972998,0.24457563538679525,0.3923403849785569,0.29632354772423813,0.4437416648074184,0.45151851159511974,0.39659139953306466]",90.18197834360743,64.0
claude_monet,gpt-image-2,style_instruction,named,color,collected,297,64,0.8584413967134199,0.23831544715127437,0.24128308646431199,0.23485917813417162,"[0.4615770606476281,0.3699337481057098,0.3786922243477564,0.44528866063011,0.3874712671110094,0.6498839511469904,0.3528654275973968,0.6720699070409732,0.45550213598744166,0.32935706216513366,0.4979845646646706]",296.99999999999994,64.0
claude_monet,gpt-image-2,style_instruction,named,color,content_equal,297,64,0.8011993242269608,0.23223356962828884,,0.24872955888790196,"[0.42371942474011537,0.375588998034523,0.3779511712497502,0.4289805743746537,0.3806283923974582,0.6349559538351425,0.36120085768397664,0.7215872435163647,0.5303045995132848,0.3558837508626484,0.6549364165926339]",90.18197834360743,64.0
claude_monet,gpt-image-2,style_instruction,named,spatial,collected,297,64,1.023589371563884,0.2764369832048451,0.279879333538164,0.3012794877302423,"[0.43743741260075886,0.6887030388501618,0.4938244581620372,0.41830780539342605,0.7062749093617546,0.38941217118996857,0.41084227003198526,0.6744630238083068]",296.99999999999994,64.0
claude_monet,gpt-image-2,style_instruction,named,spatial,content_equal,297,64,0.8924882736464186,0.3261888492533642,,0.34907378419540924,"[0.4844362964633378,0.7174580168211292,0.4968360973127007,0.56460802295777,0.6866803588535592,0.4251822334140852,0.4420024913935307,0.6912090003163087]",90.18197834360743,64.0
claude_monet,gpt-image-2,style_instruction,named,texture,collected,297,64,1.857634063975959,0.12803285050861743,0.1296271882868499,0.13802706062490094,"[0.301468092796278,0.33145441705368967,0.34340628000946094,0.31535645540720825,0.3205114011952018,0.5265577128803889,0.22691477192609977,0.33415263650532473,0.2744275029361923,0.48641602110974963,0.4506116919398532,0.42845561189469045]",296.99999999999994,64.0
claude_monet,gpt-image-2,style_instruction,named,texture,content_equal,297,64,1.7330216282032704,0.1265876700334131,,0.14075475839625515,"[0.31727065116777103,0.32330690794353506,0.30637192385843703,0.30753363697019376,0.33385815715571837,0.5623757416972998,0.24457563538679525,0.3923403849785569,0.29632354772423813,0.4437416648074184,0.45151851159511974,0.39659139953306466]",90.18197834360743,64.0
claude_monet,gpt-image-2,style_instruction,artist_free,all31,collected,297,64,1.5647134315362976,0.4378184613211423,0.44327042548595585,0.431291229148293,"[0.47783596078313795,0.4537632281154952,0.6247835279336355,0.7154192783922896,0.3723613474296949,0.7556487457604645,0.5992343249419421,0.3823080783523928,0.41911201552289207,0.5386184708566223,0.5762562282293308,0.3996026725808064,0.8844668420660547,0.7286126106484941,0.6607900515298619,0.8028852681895674,0.3541733469127257,0.571501102971811,1.3629327289650703,0.5208410256510987,0.680071837671626,0.6421940076056453,0.6981136908379013,0.3575653597603895,0.7749056488589253,0.5155902530131071,0.5136369250402417,0.48401008737937573,0.5332346873230783,0.6432064533091646,0.6143591231124079]",296.99999999999994,64.0
claude_monet,gpt-image-2,style_instruction,artist_free,all31,content_equal,297,64,1.4863742587849842,0.4533465620328551,,0.46027871695766315,"[0.43864480210323464,0.4606999957844048,0.6235609050774205,0.6892180288829756,0.3657853190505364,0.7382913045965387,0.6133895111131737,0.4104760971175621,0.4879385012350427,0.5819992455369035,0.7578772836259361,0.44253653936677895,0.9213954210398347,0.7330561294488045,0.8918967319616303,0.7806104064731242,0.3867064919823275,0.6148464502642953,1.3967724483500767,0.5481428227792006,0.6633549342064607,0.572937144874231,0.6807960917902868,0.3724551189978456,0.8276170462656535,0.5557188395429229,0.6030792125929534,0.5226283251206161,0.4864528255997101,0.6445008543748452,0.568669280286945]",90.18197834360743,64.0
claude_monet,gpt-image-2,style_instruction,artist_free,color,collected,297,64,1.3355609080065238,0.3489858644713054,0.35333163468250817,0.3114775813128072,"[0.47783596078313795,0.4537632281154952,0.6247835279336355,0.7154192783922896,0.3723613474296949,0.7556487457604645,0.5992343249419421,0.3823080783523928,0.41911201552289207,0.5386184708566223,0.5762562282293308]",296.99999999999994,64.0
claude_monet,gpt-image-2,style_instruction,artist_free,color,content_equal,297,64,1.2945831838597113,0.3400796466396916,,0.3298729137131935,"[0.43864480210323464,0.4606999957844048,0.6235609050774205,0.6892180288829756,0.3657853190505364,0.7382913045965387,0.6133895111131737,0.4104760971175621,0.4879385012350427,0.5819992455369035,0.7578772836259361]",90.18197834360743,64.0
claude_monet,gpt-image-2,style_instruction,artist_free,spatial,collected,297,64,0.2330395073452567,0.7729469959394899,0.7825721709731013,0.7079277256290928,"[0.3996026725808064,0.8844668420660547,0.7286126106484941,0.6607900515298619,0.8028852681895674,0.3541733469127257,0.571501102971811,1.3629327289650703]",296.99999999999994,64.0
claude_monet,gpt-image-2,style_instruction,artist_free,spatial,content_equal,297,64,0.27611476354821596,0.9120584670558217,,0.8202317787510999,"[0.44253653936677895,0.9213954210398347,0.7330561294488045,0.8918967319616303,0.7806104064731242,0.3867064919823275,0.6148464502642953,1.3967724483500767]",90.18197834360743,64.0
claude_monet,gpt-image-2,style_instruction,artist_free,texture,collected,297,64,1.1634653313633443,0.25355027019163506,0.2567076221746746,0.35288689363554443,"[0.5208410256510987,0.680071837671626,0.6421940076056453,0.6981136908379013,0.3575653597603895,0.7749056488589253,0.5155902530131071,0.5136369250402417,0.48401008737937573,0.5332346873230783,0.6432064533091646,0.6143591231124079]",296.99999999999994,64.0
claude_monet,gpt-image-2,style_instruction,artist_free,texture,content_equal,297,64,1.022905216807772,0.2506883023567545,,0.35986066232229225,"[0.5481428227792006,0.6633549342064607,0.572937144874231,0.6807960917902868,0.3724551189978456,0.8276170462656535,0.5557188395429229,0.6030792125929534,0.5226283251206161,0.4864528255997101,0.6445008543748452,0.568669280286945]",90.18197834360743,64.0
claude_monet,gpt-image-2,style_aspects,named,all31,collected,297,64,2.155563339087734,0.20666685795588777,0.20924039105960868,0.24865532085620023,"[0.36771683111198095,0.39032904395968526,0.3171016935368718,0.41224206162790245,0.379709053660149,0.5538241205452014,0.563227109525649,0.6411049493999778,0.531763485330081,0.40885586550469216,0.5168148161660906,0.4469109013234042,0.9346574986777944,0.46820870711325385,0.549186394635956,0.6524533725740134,0.4991068497890038,0.39509798738366325,0.9271814460434639,0.38335044541563174,0.34280339041152,0.3752623772196866,0.39064003903946265,0.35290746217585534,0.39729864098821716,0.20507962603348853,0.3120387393283771,0.2655480062444751,0.44582615845332585,0.35154414936034406,0.3816245082899673]",296.99999999999994,64.0
claude_monet,gpt-image-2,style_aspects,named,all31,content_equal,297,64,1.981252796836757,0.2139967082651426,,0.26536767806385353,"[0.33755742524859245,0.3962960807855225,0.31648116536842774,0.3971442617206654,0.3730032622832285,0.5411026416286289,0.5765317288709989,0.688340823470355,0.6190895713637923,0.441785453214453,0.6797014762289352,0.4949276299871443,0.9736816560704362,0.4710641259766126,0.741260479753854,0.6343520208288451,0.5449530877709342,0.425064087866502,0.9502020686217477,0.40344516832387695,0.33437691122564356,0.3347925275487636,0.3809497154477417,0.3676032569486527,0.4243240815500726,0.22104105174061475,0.3663756790809226,0.2867355730003379,0.40671284082178316,0.3522516035832063,0.35324312166095667]",90.18197834360743,64.0
claude_monet,gpt-image-2,style_aspects,named,color,collected,297,64,0.8952636009061488,0.23271592329165958,0.23561383415302226,0.23392722578498015,"[0.36771683111198095,0.39032904395968526,0.3171016935368718,0.41224206162790245,0.379709053660149,0.5538241205452014,0.563227109525649,0.6411049493999778,0.531763485330081,0.40885586550469216,0.5168148161660906]",296.99999999999994,64.0
claude_monet,gpt-image-2,style_aspects,named,color,content_equal,297,64,0.8438467851781111,0.2267769471991449,,0.24774256702937422,"[0.33755742524859245,0.3962960807855225,0.31648116536842774,0.3971442617206654,0.3730032622832285,0.5411026416286289,0.5765317288709989,0.688340823470355,0.6190895713637923,0.441785453214453,0.6797014762289352]",90.18197834360743,64.0
claude_monet,gpt-image-2,style_aspects,named,spatial,collected,297,64,0.9604716395387882,0.31364865141139314,0.3175543825737498,0.4503668139965267,"[0.4469109013234042,0.9346574986777944,0.46820870711325385,0.549186394635956,0.6524533725740134,0.4991068497890038,0.39509798738366325,0.9271814460434639]",296.99999999999994,64.0
claude_monet,gpt-image-2,style_aspects,named,spatial,content_equal,297,64,0.8295811391604309,0.37009770359828875,,0.5218119866778331,"[0.4949276299871443,0.9736816560704362,0.4710641259766126,0.741260479753854,0.6343520208288451,0.5449530877709342,0.425064087866502,0.9502020686217477]",90.18197834360743,64.0
claude_monet,gpt-image-2,style_aspects,named,texture,collected,297,64,1.8318115506586814,0.11162992176834868,0.11302000096091057,0.12519661011809513,"[0.38335044541563174,0.34280339041152,0.3752623772196866,0.39064003903946265,0.35290746217585534,0.39729864098821716,0.20507962603348853,0.3120387393283771,0.2655480062444751,0.44582615845332585,0.35154414936034406,0.3816245082899673]",296.99999999999994,64.0
claude_monet,gpt-image-2,style_aspects,named,texture,content_equal,297,64,1.7024050171887937,0.11036989059082407,,0.12767075187590793,"[0.40344516832387695,0.33437691122564356,0.3347925275487636,0.3809497154477417,0.3676032569486527,0.4243240815500726,0.22104105174061475,0.3663756790809226,0.2867355730003379,0.40671284082178316,0.3522516035832063,0.35324312166095667]",90.18197834360743,64.0
claude_monet,gpt-image-2,style_aspects,artist_free,all31,collected,297,64,1.6540461225586292,0.3649014425727795,0.36944540260267944,0.35443698835124593,"[0.3600514489803412,0.4156137622961236,0.7378548413585072,0.7424369367039546,0.34475735688022835,0.4274470622459971,0.5651422293939853,0.3471691834878289,0.4021881734905502,0.536213757402145,0.7042257116835637,0.44886592944140535,0.9672243823982866,0.9045988929278881,0.6053901843712918,0.8159841945686059,0.3870645498074121,0.5109042638319085,1.2012386581972947,0.4895016324904168,0.5542643087900502,0.5064270152256086,0.5453713885208661,0.40733258275616374,0.5592241572776292,0.43133960607231736,0.32159189378911174,0.33219033515171453,0.5878528735337392,0.5346113498881281,0.5229065636443477]",296.99999999999994,64.0
claude_monet,gpt-image-2,style_aspects,artist_free,all31,content_equal,297,64,1.5726960669751904,0.3778433964890699,,0.37825903059242716,"[0.33052074257057024,0.42196733158163613,0.7364109521500363,0.7152462025274505,0.33866882438775175,0.4176284960467492,0.5784920879340011,0.37274820896204297,0.4682354294772527,0.5794008544828195,0.9261794376960374,0.4970927090445923,1.0076082840800336,0.9101156821361993,0.8171211502841508,0.793345922555216,0.4226189676086128,0.5496536601740138,1.2310637392478356,0.515160660112946,0.5406398908521562,0.45181182750729293,0.5318427567773609,0.4242947518289027,0.597264255239375,0.46491093253719074,0.3775923743555221,0.35869516567640547,0.536279237202242,0.5356872120743047,0.4840180409440153]",90.18197834360743,64.0
claude_monet,gpt-image-2,style_aspects,artist_free,color,collected,297,64,1.4069884494665899,0.30701773256029335,0.3108408917547003,0.256872012589652,"[0.3600514489803412,0.4156137622961236,0.7378548413585072,0.7424369367039546,0.34475735688022835,0.4274470622459971,0.5651422293939853,0.3471691834878289,0.4021881734905502,0.536213757402145,0.7042257116835637]",296.99999999999994,64.0
claude_monet,gpt-image-2,style_aspects,artist_free,color,content_equal,297,64,1.3631968595113917,0.29918255330885707,,0.2720424336389841,"[0.33052074257057024,0.42196733158163613,0.7364109521500363,0.7152462025274505,0.33866882438775175,0.4176284960467492,0.5784920879340011,0.37274820896204297,0.4682354294772527,0.5794008544828195,0.9261794376960374]",90.18197834360743,64.0
claude_monet,gpt-image-2,style_aspects,artist_free,spatial,collected,297,64,0.22915506852539913,0.6475275820389649,0.655590963291441,0.6547381960322941,"[0.44886592944140535,0.9672243823982866,0.9045988929278881,0.6053901843712918,0.8159841945686059,0.3870645498074121,0.5109042638319085,1.2012386581972947]",296.99999999999994,64.0
claude_monet,gpt-image-2,style_aspects,artist_free,spatial,content_equal,297,64,0.2473689798090941,0.7640666396962812,,0.7586043824892186,"[0.4970927090445923,1.0076082840800336,0.9101156821361993,0.8171211502841508,0.793345922555216,0.4226189676086128,0.5496536601740138,1.2310637392478356]",90.18197834360743,64.0
claude_monet,gpt-image-2,style_aspects,artist_free,texture,collected,297,64,1.2642229323672942,0.1981646210509407,0.20063227947138162,0.23966651353088697,"[0.4895016324904168,0.5542643087900502,0.5064270152256086,0.5453713885208661,0.40733258275616374,0.5592241572776292,0.43133960607231736,0.32159189378911174,0.33219033515171453,0.5878528735337392,0.5346113498881281,0.5229065636443477]",296.99999999999994,64.0
claude_monet,gpt-image-2,style_aspects,artist_free,texture,content_equal,297,64,1.1450670108101182,0.19592782291607602,,0.24440281532465635,"[0.515160660112946,0.5406398908521562,0.45181182750729293,0.5318427567773609,0.4242947518289027,0.597264255239375,0.46491093253719074,0.3775923743555221,0.35869516567640547,0.536279237202242,0.5356872120743047,0.4840180409440153]",90.18197834360743,64.0
alfred_sisley,gpt-image-1,by_name,named,all31,collected,106,64,1.4140419175126628,0.35078785481868147,0.35299406774206943,0.36165780020991206,"[0.5081715166764348,0.46515072676383357,0.649808313337101,0.5150953056141163,0.8265896740112133,0.6466604373368693,0.35895792838275603,0.5480664869627248,0.46772459231758284,0.35378002528322106,0.6742062010087105,0.5966935761769044,0.979046018442049,0.4389286215096875,0.47948334993996694,0.5391388728874346,0.6182002713002761,0.7069953172937987,1.2777350224920219,0.5452754898786302,0.48741468384576203,0.4979983780296311,0.464479994032844,0.535275789867691,0.7194152659811899,0.4036554047835646,0.41100537556770605,0.4020182923668254,0.6339464127450128,0.583190178502649,0.3543318661121468]",106.00000000000003,64.0
alfred_sisley,gpt-image-1,by_name,named,all31,content_equal,106,64,1.4802887881101232,0.35275969657711376,,0.3978296538045158,"[0.4239766705622642,0.4537463837066829,0.6687061958647038,0.5538995293386595,1.049828527607624,0.6618455474256872,0.35895792838275603,0.574543400375958,0.4961871958643613,0.377936263656568,0.7502731828523141,0.6859836630878933,0.9003361799220991,0.4691324871063184,0.523410580311927,0.5344004805073722,0.6182002713002761,0.7167377281560954,1.264913553598231,0.5993745298303887,0.5811487392727008,0.657138322997732,0.5461685451803704,0.5094009663919545,0.7501343832227041,0.3534969714257413,0.4158435475317281,0.41391803809412114,0.7043994268711596,0.6422065747973288,0.3815179651200007]",70.38392350700917,64.0
alfred_sisley,gpt-image-1,by_name,named,color,collected,106,64,0.7525005219236225,0.36736713183613556,0.36967761694202317,0.31935628939751554,"[0.5081715166764348,0.46515072676383357,0.649808313337101,0.5150953056141163,0.8265896740112133,0.6466604373368693,0.35895792838275603,0.5480664869627248,0.46772459231758284,0.35378002528322106,0.6742062010087105]",106.00000000000003,64.0
alfred_sisley,gpt-image-1,by_name,named,color,content_equal,106,64,0.8508042508345,0.39438956053562896,,0.33862411847886126,"[0.4239766705622642,0.4537463837066829,0.6687061958647038,0.5538995293386595,1.049828527607624,0.6618455474256872,0.35895792838275603,0.574543400375958,0.4961871958643613,0.377936263656568,0.7502731828523141]",70.38392350700917,64.0
alfred_sisley,gpt-image-1,by_name,named,spatial,collected,106,64,0.5167665539215607,0.4345127897377168,0.43724557457883456,0.548589441082413,"[0.5966935761769044,0.979046018442049,0.4389286215096875,0.47948334993996694,0.5391388728874346,0.6182002713002761,0.7069953172937987,1.2777350224920219]",106.00000000000003,64.0
alfred_sisley,gpt-image-1,by_name,named,spatial,content_equal,106,64,0.4887590813631868,0.4395790976337743,,0.5662349365499457,"[0.6859836630878933,0.9003361799220991,0.4691324871063184,0.523410580311927,0.5344004805073722,0.6182002713002761,0.7167377281560954,1.264913553598231]",70.38392350700917,64.0
alfred_sisley,gpt-image-1,by_name,named,texture,collected,106,64,1.1850752223069296,0.2605207431729859,0.2621592384130676,0.27380844644487456,"[0.5452754898786302,0.48741468384576203,0.4979983780296311,0.464479994032844,0.535275789867691,0.7194152659811899,0.4036554047835646,0.41100537556770605,0.4020182923668254,0.6339464127450128,0.583190178502649,0.3543318661121468]",106.00000000000003,64.0
alfred_sisley,gpt-image-1,by_name,named,texture,content_equal,106,64,1.201858967627766,0.2474748519890724,,0.32706950530823176,"[0.5993745298303887,0.5811487392727008,0.657138322997732,0.5461685451803704,0.5094009663919545,0.7501343832227041,0.3534969714257413,0.4158435475317281,0.41391803809412114,0.7043994268711596,0.6422065747973288,0.3815179651200007]",70.38392350700917,64.0
alfred_sisley,gpt-image-1,by_name,artist_free,all31,collected,106,64,1.926469436639489,0.550108375194856,0.5535681762967104,0.43700886238559333,"[0.44616628164877215,0.48972827414473435,0.7503456849348044,0.7825013634431416,0.3679977787947564,0.5185052877095654,0.5860436258373328,0.43969631157830014,0.5092330273525478,0.6161205025081179,0.49037043225607024,0.4014470810391472,0.8734363076262164,0.810720858001492,0.943898452051071,0.7748634479030685,0.43268053388145733,0.507778196117583,1.836780860472325,0.4226968693314989,0.4663799728649637,0.44941141130165635,0.46540613969071704,0.4678894722442029,0.5954946090347505,0.7028336462821501,0.619138953659501,0.4992124014560174,0.8344053831988217,0.7235148063510985,0.6123621537285244]",106.00000000000003,64.0
alfred_sisley,gpt-image-1,by_name,artist_free,all31,content_equal,106,64,1.760861795593537,0.5532006335241338,,0.4807170876211092,"[0.3722445835763701,0.47772135053528575,0.7721674196186379,0.8414503727640598,0.46738373151965396,0.5306810130530386,0.5860436258373328,0.4609378971280629,0.5402215578008676,0.658189451181457,0.545696234230681,0.4615202009574368,0.8032169007385616,0.866508752960905,1.0303724552801201,0.7680533155943574,0.43268053388145733,0.514775390713481,1.8183496300116266,0.46463437660243456,0.5560688716105177,0.5930249458387643,0.547257572981533,0.4452720519729316,0.620922299517074,0.6154991669443063,0.626427181272806,0.5139890938454742,0.9271362088137064,0.7967314655313267,0.6593456167813712]",70.38392350700917,64.0
alfred_sisley,gpt-image-1,by_name,artist_free,color,collected,106,64,1.2233333859180648,0.3804862780220437,0.3828792734813018,0.29773421388226184,"[0.44616628164877215,0.48972827414473435,0.7503456849348044,0.7825013634431416,0.3679977787947564,0.5185052877095654,0.5860436258373328,0.43969631157830014,0.5092330273525478,0.6161205025081179,0.49037043225607024]",106.00000000000003,64.0
alfred_sisley,gpt-image-1,by_name,artist_free,color,content_equal,106,64,1.0366389221960746,0.4084737119211996,,0.31569751109984556,"[0.3722445835763701,0.47772135053528575,0.7721674196186379,0.8414503727640598,0.46738373151965396,0.5306810130530386,0.5860436258373328,0.4609378971280629,0.5402215578008676,0.658189451181457,0.545696234230681]",70.38392350700917,64.0
alfred_sisley,gpt-image-1,by_name,artist_free,spatial,collected,106,64,0.36879956113765244,0.8532364390798939,0.8586027059923461,0.7908949331985821,"[0.4014470810391472,0.8734363076262164,0.810720858001492,0.943898452051071,0.7748634479030685,0.43268053388145733,0.507778196117583,1.836780860472325]",106.00000000000003,64.0
alfred_sisley,gpt-image-1,by_name,artist_free,spatial,content_equal,106,64,0.3910328472565725,0.8631849575369082,,0.8163342360978766,"[0.4615202009574368,0.8032169007385616,0.866508752960905,1.0303724552801201,0.7680533155943574,0.43268053388145733,0.514775390713481,1.8183496300116266]",70.38392350700917,64.0
alfred_sisley,gpt-image-1,by_name,artist_free,texture,collected,106,64,1.654725907989274,0.4163274805449033,0.41894589237222973,0.32527182047960684,"[0.4226968693314989,0.4663799728649637,0.44941141130165635,0.46540613969071704,0.4678894722442029,0.5954946090347505,0.7028336462821501,0.619138953659501,0.4992124014560174,0.8344053831988217,0.7235148063510985,0.6123621537285244]",106.00000000000003,64.0
alfred_sisley,gpt-image-1,by_name,artist_free,texture,content_equal,106,64,1.4850064899333377,0.39547937861677684,,0.38854350476142674,"[0.46463437660243456,0.5560688716105177,0.5930249458387643,0.547257572981533,0.4452720519729316,0.620922299517074,0.6154991669443063,0.626427181272806,0.5139890938454742,0.9271362088137064,0.7967314655313267,0.6593456167813712]",70.38392350700917,64.0
alfred_sisley,gpt-image-1,style_instruction,named,all31,collected,106,64,1.65639714047713,0.22166910923892552,0.22306325458005086,0.24808788607243182,"[0.3225239669743428,0.3320138156264946,0.3580290825119125,0.4387931857065303,0.511992315538263,0.7367554933353627,0.31199822996733517,0.4698909701904217,0.4534322850849196,0.3835739400436512,0.45278398178489226,0.5578851888233596,0.9567429161094883,0.48172892344102597,0.3991295016037206,0.41926292419857336,0.4181610158677496,0.43662843174736016,1.0488460198109166,0.30229618276603115,0.30577280627515213,0.2808641848422802,0.39290249056318904,0.38769562903159505,0.622111071161952,0.3303836182302285,0.46855740808684765,0.37374163606039534,0.4690285323739232,0.4502575294522377,0.34490293935754035]",106.00000000000003,64.0
alfred_sisley,gpt-image-1,style_instruction,named,all31,content_equal,106,64,1.7268797305378718,0.22291515125590963,,0.2729008409939024,"[0.26908756828530184,0.32387365968293413,0.3684413708805064,0.4718492604977011,0.6502671829416792,0.7540562475316656,0.31199822996733517,0.492591249859662,0.48102515400321433,0.4097645185594411,0.5038691110375985,0.6413679327059965,0.8798261226048107,0.5148779935736086,0.4356952208667303,0.4155780994805457,0.4181610158677496,0.4426451810414369,1.038321344208651,0.3322882392077461,0.3645755590878174,0.37061690872896635,0.4620026361210019,0.3689547179846248,0.6486752877360935,0.28932997568974794,0.4740730569082514,0.3848043924604551,0.5211535592729982,0.49582170006471654,0.3713656043172486]",70.38392350700917,64.0
alfred_sisley,gpt-image-1,style_instruction,named,color,collected,106,64,0.8762278618095289,0.23642356794775007,0.23791050862666668,0.2333833610705881,"[0.3225239669743428,0.3320138156264946,0.3580290825119125,0.4387931857065303,0.511992315538263,0.7367554933353627,0.31199822996733517,0.4698909701904217,0.4534322850849196,0.3835739400436512,0.45278398178489226]",106.00000000000003,64.0
alfred_sisley,gpt-image-1,style_instruction,named,color,content_equal,106,64,0.971765868521224,0.25381417928474254,,0.24746415691156415,"[0.26908756828530184,0.32387365968293413,0.3684413708805064,0.4718492604977011,0.6502671829416792,0.7540562475316656,0.31199822996733517,0.492591249859662,0.48102515400321433,0.4097645185594411,0.5038691110375985]",70.38392350700917,64.0
alfred_sisley,gpt-image-1,style_instruction,named,spatial,collected,106,64,0.5817114141535389,0.27845586627294316,0.28020716102937676,0.3873932024391561,"[0.5578851888233596,0.9567429161094883,0.48172892344102597,0.3991295016037206,0.41926292419857336,0.4181610158677496,0.43662843174736016,1.0488460198109166]",106.00000000000003,64.0
alfred_sisley,gpt-image-1,style_instruction,named,spatial,content_equal,106,64,0.5473078910347251,0.28170259039089995,,0.39985378677761074,"[0.6413679327059965,0.8798261226048107,0.5148779935736086,0.4356952208667303,0.4155780994805457,0.4181610158677496,0.4426451810414369,1.038321344208651]",70.38392350700917,64.0
alfred_sisley,gpt-image-1,style_instruction,named,texture,collected,106,64,1.4089146886700203,0.1574951414192476,0.1584856768998718,0.1671138021422648,"[0.30229618276603115,0.30577280627515213,0.2808641848422802,0.39290249056318904,0.38769562903159505,0.622111071161952,0.3303836182302285,0.46855740808684765,0.37374163606039534,0.4690285323739232,0.4502575294522377,0.34490293935754035]",106.00000000000003,64.0
alfred_sisley,gpt-image-1,style_instruction,named,texture,content_equal,106,64,1.44416241661281,0.14960838180108438,,0.19962068119710996,"[0.3322882392077461,0.3645755590878174,0.37061690872896635,0.4620026361210019,0.3689547179846248,0.6486752877360935,0.28932997568974794,0.4740730569082514,0.3848043924604551,0.5211535592729982,0.49582170006471654,0.3713656043172486]",70.38392350700917,64.0
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,collected,106,64,1.7850365996576638,0.5301355083536389,0.5334696939407687,0.4486598008235252,"[0.5351823708251471,0.35985275689692753,1.0372029230179076,0.6846843968716695,0.467487305627875,0.5231091512673949,0.5049138804730815,0.38887982960205125,0.46990564157189635,0.5656175305526921,0.49436489845867143,0.3945317642602013,0.9007992160398147,0.7851872963548661,0.8489175139266398,0.7244639128052837,0.3714765108818371,0.5606135213935215,2.0011861940708764,0.4839810160990134,0.5553915819021142,0.5385793976909325,0.5152137423776689,0.34299131694624324,0.4953298122919921,0.7244011134944881,0.43607991721450634,0.4417711854997629,0.7043468735249031,0.7388244053294937,0.793620392956243]",106.00000000000003,64.0
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,content_equal,106,64,1.6373054233055662,0.5331154955984645,,0.4935333155652317,"[0.4465123138149846,0.35103005910547036,1.067367109277418,0.7362644563816975,0.5937426091484291,0.5353929861702644,0.5049138804730815,0.4076664874646522,0.49850096925005716,0.604238116565813,0.5501413741109398,0.4535700662068189,0.8283799839528319,0.8392181578778961,0.9266899646399254,0.718096732739632,0.3714765108818371,0.5683387879218498,1.981105233553788,0.5319987774175372,0.6621981822099163,0.7106873793446161,0.6058248875008551,0.32641137825354033,0.5164804540652969,0.6343866493130198,0.4412132554990143,0.45484761728634543,0.7826237739576798,0.8135903316162795,0.8545108875490485]",70.38392350700917,64.0
alfred_sisley,gpt-image-1,style_instruction,artist_free,color,collected,106,64,1.186350915935362,0.38617069850315233,0.38859944503461863,0.30490835233937896,"[0.5351823708251471,0.35985275689692753,1.0372029230179076,0.6846843968716695,0.467487305627875,0.5231091512673949,0.5049138804730815,0.38887982960205125,0.46990564157189635,0.5656175305526921,0.49436489845867143]",106.00000000000003,64.0
alfred_sisley,gpt-image-1,style_instruction,artist_free,color,content_equal,106,64,1.0060292684116263,0.41457626139055204,,0.32330448923536204,"[0.4465123138149846,0.35103005910547036,1.067367109277418,0.7362644563816975,0.5937426091484291,0.5353929861702644,0.5049138804730815,0.4076664874646522,0.49850096925005716,0.604238116565813,0.5501413741109398]",70.38392350700917,64.0
alfred_sisley,gpt-image-1,style_instruction,artist_free,spatial,collected,106,64,0.3541570590389802,0.8748254823800697,0.8803275294390639,0.8230024067112833,"[0.3945317642602013,0.9007992160398147,0.7851872963548661,0.8489175139266398,0.7244639128052837,0.3714765108818371,0.5606135213935215,2.0011861940708764]",106.00000000000003,64.0
alfred_sisley,gpt-image-1,style_instruction,artist_free,spatial,content_equal,106,64,0.3775854178172766,0.8850257235553175,,0.8494744532908507,"[0.4535700662068189,0.8283799839528319,0.8392181578778961,0.9266899646399254,0.718096732739632,0.3714765108818371,0.5683387879218498,1.981105233553788]",70.38392350700917,64.0
