alias,basis,block,domain,family,image_id,method_id,painter_id,pc1,pc2,projection_id,retried,source_run_id,template_id
gpt-image-1,balanced_joint,3,generated,spatial,b0003-R1-claude_monet-by_name-gpt-image-1,by_name,claude_monet,0.87983495672251,0.5195067535141454,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,R1
gpt-image-1,balanced_joint,3,generated,spatial,b0003-L3-claude_monet-by_name-gpt-image-1,by_name,claude_monet,2.388591251977904,0.9346508670752479,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,L3
gpt-image-1,balanced_joint,3,generated,spatial,b0003-B1-claude_monet-by_name-gpt-image-1,by_name,claude_monet,0.41646051439391985,-0.947076274285937,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,B1
gpt-image-1,balanced_joint,3,generated,spatial,b0003-W2-claude_monet-by_name-gpt-image-1,by_name,claude_monet,-2.3611532103776196,1.5558641948567387,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,W2
gpt-image-1,balanced_joint,3,generated,spatial,b0003-B2-claude_monet-by_name-gpt-image-1,by_name,claude_monet,1.128841951052493,-0.12766734174617025,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,B2
gpt-image-1,balanced_joint,3,generated,spatial,b0003-W3-claude_monet-by_name-gpt-image-1,by_name,claude_monet,0.19897699501878774,1.3991443085111528,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,W3
gpt-image-1,balanced_joint,3,generated,spatial,b0003-L2-claude_monet-by_name-gpt-image-1,by_name,claude_monet,1.2407001476041568,-0.4985447003238649,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,L2
gpt-image-1,balanced_joint,3,generated,spatial,b0003-R4-claude_monet-by_name-gpt-image-1,by_name,claude_monet,0.5940311465688007,-0.6545831833278012,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,R4
gpt-image-1,balanced_joint,3,generated,spatial,b0003-R3-claude_monet-by_name-gpt-image-1,by_name,claude_monet,1.352929085929263,0.21494079718384776,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,R3
gpt-image-1,balanced_joint,3,generated,spatial,b0003-B4-claude_monet-by_name-gpt-image-1,by_name,claude_monet,0.6526617048277137,-0.36879817677989,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,B4
gpt-image-1,balanced_joint,3,generated,spatial,b0003-W4-claude_monet-by_name-gpt-image-1,by_name,claude_monet,-0.18967064461451943,1.8081711753421243,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,W4
gpt-image-1,balanced_joint,3,generated,spatial,b0003-R2-claude_monet-by_name-gpt-image-1,by_name,claude_monet,1.159229211998663,-0.09801635347042142,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,R2
gpt-image-1,balanced_joint,0,generated,spatial,b0000-W2-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,-1.7464127373000669,0.9431448676551255,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,W2
gpt-image-1,balanced_joint,0,generated,spatial,b0000-L4-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,1.580124200653796,-0.29594834984774954,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,L4
gpt-image-1,balanced_joint,0,generated,spatial,b0000-R4-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,1.0102014010519071,1.3364320354287538,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,R4
gpt-image-1,balanced_joint,0,generated,spatial,b0000-L3-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,2.287344010144836,0.8467985491500346,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,L3
gpt-image-1,balanced_joint,0,generated,spatial,b0000-R3-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,1.1656727177265302,0.18892901096164866,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,R3
gpt-image-1,balanced_joint,0,generated,spatial,b0000-W4-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,0.2861979790549693,0.47209679244488856,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,W4
gpt-image-1,balanced_joint,0,generated,spatial,b0000-B2-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,0.39219837679830505,0.9525233074570508,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,B2
gpt-image-1,balanced_joint,0,generated,spatial,b0000-B1-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,0.9180646794995365,-0.13444474333119386,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,B1
gpt-image-1,balanced_joint,0,generated,spatial,b0000-R1-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,0.9462820797731669,0.7234679266528437,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,R1
gpt-image-1,balanced_joint,0,generated,spatial,b0000-L1-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,0.21987152880791877,-0.9357880876134536,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,L1
gpt-image-1,balanced_joint,0,generated,spatial,b0000-W3-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,1.6241183480306927,0.8127009532632784,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,W3
gpt-image-1,balanced_joint,0,generated,spatial,b0000-L2-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,1.6386724521857579,-0.18455575702830557,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,L2
gpt-image-1,balanced_joint,0,generated,spatial,b0000-B4-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,1.1776927392206342,-0.29811280028042325,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,B4
gpt-image-1,balanced_joint,0,generated,spatial,b0000-B3-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,0.4367216065362598,1.435199254394174,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,B3
gpt-image-1,balanced_joint,0,generated,spatial,b0000-W1-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,-0.6951951092948524,1.6478483635312675,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,W1
gpt-image-1,balanced_joint,0,generated,spatial,b0000-R2-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,0.8658184184067744,0.2638904779597466,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,R2
gpt-image-1,balanced_joint,1,generated,spatial,b0001-B2-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,0.9419108949736614,0.6549627803177878,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,B2
gpt-image-1,balanced_joint,1,generated,spatial,b0001-B1-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,0.743060685930949,0.11620047610973624,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,B1
gpt-image-1,balanced_joint,1,generated,spatial,b0001-W3-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,0.6136290629144912,-0.18477815952736648,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,W3
gpt-image-1,balanced_joint,1,generated,spatial,b0001-L1-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,0.5202108531085259,-0.07539527900947043,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,L1
gpt-image-1,balanced_joint,1,generated,spatial,b0001-R3-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,0.8578406101078958,0.2852754376594798,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,R3
gpt-image-1,balanced_joint,1,generated,spatial,b0001-R2-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,1.4292940832489232,0.05424557392924252,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,R2
gpt-image-1,balanced_joint,1,generated,spatial,b0001-L2-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,1.1525060145792219,-0.46416132427804796,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,L2
gpt-image-1,balanced_joint,1,generated,spatial,b0001-L4-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,1.4349106176685658,0.32404285834165303,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,L4
gpt-image-1,balanced_joint,1,generated,spatial,b0001-L3-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,2.342699570122039,0.5648339742402305,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,L3
gpt-image-1,balanced_joint,1,generated,spatial,b0001-W4-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,0.21962230084823736,0.4894459924980731,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,W4
gpt-image-1,balanced_joint,1,generated,spatial,b0001-B3-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,0.7164558105251166,0.9816192014961274,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,B3
gpt-image-1,balanced_joint,1,generated,spatial,b0001-R1-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,0.6933011230789982,-0.0729260851278758,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,R1
gpt-image-1,balanced_joint,1,generated,spatial,b0001-R4-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,0.7702407477967225,0.9926064491272096,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,R4
gpt-image-1,balanced_joint,1,generated,spatial,b0001-B4-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,1.464528119409847,-0.31882507914317687,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,B4
gpt-image-1,balanced_joint,1,generated,spatial,b0001-W2-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,-2.206480079388338,0.70046840240324,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,W2
gpt-image-1,balanced_joint,1,generated,spatial,b0001-W1-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,-1.0291496175901145,1.6021404563886505,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,W1
gpt-image-1,balanced_joint,2,generated,spatial,b0002-W1-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,0.5297222676698542,0.30351428549723575,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,W1
gpt-image-1,balanced_joint,2,generated,spatial,b0002-W2-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,-2.9391355682520857,1.2913820522555413,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,W2
gpt-image-1,balanced_joint,2,generated,spatial,b0002-W3-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,0.5653847170510038,0.39120666409040444,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,W3
gpt-image-1,balanced_joint,2,generated,spatial,b0002-R4-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,1.1657708260912025,-0.5513406793894182,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,R4
gpt-image-1,balanced_joint,2,generated,spatial,b0002-L3-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,2.3470681220772156,1.725805511254149,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,L3
gpt-image-1,balanced_joint,2,generated,spatial,b0002-R1-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,0.7301424171871764,0.48388896233539375,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,R1
gpt-image-1,balanced_joint,2,generated,spatial,b0002-L2-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,1.4413309610634024,0.1842826125131473,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,L2
gpt-image-1,balanced_joint,2,generated,spatial,b0002-W4-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,-0.5204719534443504,0.5267622714790984,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,W4
gpt-image-1,balanced_joint,2,generated,spatial,b0002-R2-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,0.964682288528193,-0.26386719251220053,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,R2
gpt-image-1,balanced_joint,2,generated,spatial,b0002-B2-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,-0.44754781495951185,1.7805623538705222,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,B2
gpt-image-1,balanced_joint,2,generated,spatial,b0002-L1-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,-0.04628471272848906,0.8722567749372951,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,L1
gpt-image-1,balanced_joint,2,generated,spatial,b0002-L4-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,0.8724222636080594,-0.2834976031863027,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,L4
gpt-image-1,balanced_joint,2,generated,spatial,b0002-R3-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,0.7485079645148549,-0.6164420459828417,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,R3
gpt-image-1,balanced_joint,2,generated,spatial,b0002-B4-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,0.3414734485340122,0.49063209152224213,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,B4
gpt-image-1,balanced_joint,2,generated,spatial,b0002-B3-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,0.8598454521429839,-0.279259560700087,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,B3
gpt-image-1,balanced_joint,2,generated,spatial,b0002-B1-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,0.5079787473469585,1.2818290911354584,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,B1
gpt-image-1,balanced_joint,3,generated,spatial,b0003-L4-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,1.0036652177941245,-0.24618595432413434,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,L4
gpt-image-1,balanced_joint,3,generated,spatial,b0003-B3-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,1.2378155728024298,-0.4693294550134762,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,B3
gpt-image-1,balanced_joint,3,generated,spatial,b0003-L1-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,0.12124491910584538,-0.2378707627604242,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,L1
gpt-image-1,balanced_joint,3,generated,spatial,b0003-W1-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,-0.4083653262328503,0.09971142423832892,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,W1
gpt-image-1,balanced_joint,3,generated,spatial,b0003-R1-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,1.160761426352495,0.21384095771930287,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,R1
gpt-image-1,balanced_joint,3,generated,spatial,b0003-L3-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,2.3361744309711137,0.41140832359806173,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,L3
gpt-image-1,balanced_joint,3,generated,spatial,b0003-B1-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,0.632724768401277,-0.5927022906094976,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,B1
gpt-image-1,balanced_joint,3,generated,spatial,b0003-W2-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,-2.3399031766265384,1.378570320522225,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,W2
gpt-image-1,balanced_joint,3,generated,spatial,b0003-B2-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,0.8716338132232098,0.6913655242167663,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,B2
gpt-image-1,balanced_joint,3,generated,spatial,b0003-W3-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,0.35847223649273263,0.21532384330561363,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,W3
gpt-image-1,balanced_joint,3,generated,spatial,b0003-L2-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,0.8648395926312322,0.33089475090824033,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,L2
gpt-image-1,balanced_joint,3,generated,spatial,b0003-R4-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,0.9434610772755962,0.3841904256326578,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,R4
gpt-image-1,balanced_joint,3,generated,spatial,b0003-R3-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,1.0739230677786626,0.13438767142942842,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,R3
gpt-image-1,balanced_joint,3,generated,spatial,b0003-B4-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,1.2755908595757968,-0.07909697091344642,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,B4
gpt-image-1,balanced_joint,3,generated,spatial,b0003-W4-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,-0.17515819060949078,0.5012156548431498,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,W4
gpt-image-1,balanced_joint,3,generated,spatial,b0003-R2-claude_monet-style_instruction-gpt-image-1,style_instruction,claude_monet,1.0882090055102727,0.10311776394787674,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,R2
gpt-image-1,balanced_joint,0,generated,spatial,b0000-W2-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,-0.8690426385741994,0.4123384997032846,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,W2
gpt-image-1,balanced_joint,0,generated,spatial,b0000-L4-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,0.9888799424482703,1.1494033620981368,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,L4
gpt-image-1,balanced_joint,0,generated,spatial,b0000-R4-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,0.5338148801471488,0.3643246882525032,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,R4
gpt-image-1,balanced_joint,0,generated,spatial,b0000-L3-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,2.0379665562852076,0.8008679339824866,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,L3
gpt-image-1,balanced_joint,0,generated,spatial,b0000-R3-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,1.2472559366826301,0.17970184858839397,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,R3
gpt-image-1,balanced_joint,0,generated,spatial,b0000-W4-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,0.38662602232733106,1.4384710504185916,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,W4
gpt-image-1,balanced_joint,0,generated,spatial,b0000-B2-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,1.345998517115633,1.118907699543111,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,B2
gpt-image-1,balanced_joint,0,generated,spatial,b0000-B1-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,0.4289704690043438,-0.11154275133866959,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,B1
gpt-image-1,balanced_joint,0,generated,spatial,b0000-R1-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,1.0679827592772784,0.6337711181763768,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,R1
gpt-image-1,balanced_joint,0,generated,spatial,b0000-L1-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,0.35634401424627543,-0.6015925753199716,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,L1
gpt-image-1,balanced_joint,0,generated,spatial,b0000-W3-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,-0.6375158877745961,2.5211979559357047,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,W3
gpt-image-1,balanced_joint,0,generated,spatial,b0000-L2-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,1.357406474306629,-0.4347037279235288,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,L2
gpt-image-1,balanced_joint,0,generated,spatial,b0000-B4-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,1.2148397462780016,0.21388067515780076,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,B4
gpt-image-1,balanced_joint,0,generated,spatial,b0000-B3-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,0.9253931575834766,0.9765185634532937,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,B3
gpt-image-1,balanced_joint,0,generated,spatial,b0000-W1-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,0.023837797302082537,1.2503749127803623,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,W1
gpt-image-1,balanced_joint,0,generated,spatial,b0000-R2-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,0.2546956804290166,-0.02276773633201822,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,R2
gpt-image-1,balanced_joint,1,generated,spatial,b0001-B2-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,0.686917052187327,0.6187488840059558,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,B2
gpt-image-1,balanced_joint,1,generated,spatial,b0001-B1-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,1.1402517601165054,1.2670355005636742,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,B1
gpt-image-1,balanced_joint,1,generated,spatial,b0001-W3-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,-0.41359614539961664,1.4130127931843828,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,W3
gpt-image-1,balanced_joint,1,generated,spatial,b0001-L1-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,-0.11103490894875274,-0.0814752114560941,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,L1
gpt-image-1,balanced_joint,1,generated,spatial,b0001-R3-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,0.768670816254626,0.02058626342156799,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,R3
gpt-image-1,balanced_joint,1,generated,spatial,b0001-R2-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,0.7908945094270958,0.326576404160617,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,R2
gpt-image-1,balanced_joint,1,generated,spatial,b0001-L2-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,0.856523533110751,-0.3760365247875613,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,L2
gpt-image-1,balanced_joint,1,generated,spatial,b0001-L4-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,1.4203930917199235,0.8973577129711865,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,L4
gpt-image-1,balanced_joint,1,generated,spatial,b0001-L3-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,2.3379862217084226,0.43717956160759897,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,L3
gpt-image-1,balanced_joint,1,generated,spatial,b0001-W4-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,0.34357595098161786,0.7623522252264884,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,W4
gpt-image-1,balanced_joint,1,generated,spatial,b0001-B3-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,0.34814261093995685,1.102261959674502,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,B3
gpt-image-1,balanced_joint,1,generated,spatial,b0001-R1-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,0.2567013487168026,1.0415777980378287,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,R1
gpt-image-1,balanced_joint,1,generated,spatial,b0001-R4-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,0.6788924737853532,0.026458104371688888,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,R4
gpt-image-1,balanced_joint,1,generated,spatial,b0001-B4-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,0.13511425149149295,-0.3235875612674662,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,B4
gpt-image-1,balanced_joint,1,generated,spatial,b0001-W2-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,-2.2570117075410114,1.81558720588031,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,W2
gpt-image-1,balanced_joint,1,generated,spatial,b0001-W1-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,-0.7082163993387164,1.6471339508620382,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,W1
gpt-image-1,balanced_joint,2,generated,spatial,b0002-W1-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,-1.203458897305993,0.8234405238760463,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,W1
gpt-image-1,balanced_joint,2,generated,spatial,b0002-W2-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,-2.5345563395482897,1.9802983596171897,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,W2
gpt-image-1,balanced_joint,2,generated,spatial,b0002-W3-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,-0.4546407585207507,0.5659410978096238,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,W3
gpt-image-1,balanced_joint,2,generated,spatial,b0002-R4-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,0.6904586358542429,-0.3842729027882662,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,R4
gpt-image-1,balanced_joint,2,generated,spatial,b0002-L3-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,2.17920799535517,1.071340439431957,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,L3
gpt-image-1,balanced_joint,2,generated,spatial,b0002-R1-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,0.7144865567486218,0.1472757762397723,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,R1
gpt-image-1,balanced_joint,2,generated,spatial,b0002-L2-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,1.307356485974758,-0.25701379287258636,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,L2
gpt-image-1,balanced_joint,2,generated,spatial,b0002-W4-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,-0.9015463830451256,1.3238388542325477,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,W4
gpt-image-1,balanced_joint,2,generated,spatial,b0002-R2-claude_monet-style_aspects-gpt-image-1,style_aspects,claude_monet,0.6745872825225135,0.27751470179097437,claude_monet/spatial/balanced_joint,False,pps1-gpt-prompts-20260905,R2
