arm,content_class,pipeline,polarity,repetition,request_id,status,template_id,value
generic,land,resolution256,muted,2,prv2:land_garden:r02:generic:muted,never_started,land_garden,
generic,land,jpeg90_512,muted,2,prv2:land_garden:r02:generic:muted,never_started,land_garden,
free,land,primary512,vivid,2,prv2:land_garden:r02:free:vivid,never_started,land_garden,
free,land,resolution256,vivid,2,prv2:land_garden:r02:free:vivid,never_started,land_garden,
free,land,jpeg90_512,vivid,2,prv2:land_garden:r02:free:vivid,never_started,land_garden,
cezanne,land,primary512,vivid,2,prv2:land_garden:r02:cezanne:vivid,never_started,land_garden,
cezanne,land,resolution256,vivid,2,prv2:land_garden:r02:cezanne:vivid,never_started,land_garden,
cezanne,land,jpeg90_512,vivid,2,prv2:land_garden:r02:cezanne:vivid,never_started,land_garden,
free,land,primary512,muted,2,prv2:land_garden:r02:free:muted,never_started,land_garden,
free,land,resolution256,muted,2,prv2:land_garden:r02:free:muted,never_started,land_garden,
free,land,jpeg90_512,muted,2,prv2:land_garden:r02:free:muted,never_started,land_garden,
cezanne,land,primary512,muted,2,prv2:land_garden:r02:cezanne:muted,never_started,land_garden,
cezanne,land,resolution256,muted,2,prv2:land_garden:r02:cezanne:muted,never_started,land_garden,
cezanne,land,jpeg90_512,muted,2,prv2:land_garden:r02:cezanne:muted,never_started,land_garden,
generic,land,primary512,vivid,2,prv2:land_garden:r02:generic:vivid,never_started,land_garden,
generic,land,resolution256,vivid,2,prv2:land_garden:r02:generic:vivid,never_started,land_garden,
generic,land,jpeg90_512,vivid,2,prv2:land_garden:r02:generic:vivid,never_started,land_garden,
monet,land,primary512,muted,2,prv2:land_garden:r02:monet:muted,never_started,land_garden,
monet,land,resolution256,muted,2,prv2:land_garden:r02:monet:muted,never_started,land_garden,
monet,land,jpeg90_512,muted,2,prv2:land_garden:r02:monet:muted,never_started,land_garden,
monet,land,primary512,vivid,2,prv2:land_garden:r02:monet:vivid,never_started,land_garden,
monet,land,resolution256,vivid,2,prv2:land_garden:r02:monet:vivid,never_started,land_garden,
monet,land,jpeg90_512,vivid,2,prv2:land_garden:r02:monet:vivid,never_started,land_garden,
cezanne,land,primary512,vivid,1,prv2:land_garden:r01:cezanne:vivid,never_started,land_garden,
cezanne,land,resolution256,vivid,1,prv2:land_garden:r01:cezanne:vivid,never_started,land_garden,
cezanne,land,jpeg90_512,vivid,1,prv2:land_garden:r01:cezanne:vivid,never_started,land_garden,
free,land,primary512,vivid,1,prv2:land_garden:r01:free:vivid,never_started,land_garden,
free,land,resolution256,vivid,1,prv2:land_garden:r01:free:vivid,never_started,land_garden,
free,land,jpeg90_512,vivid,1,prv2:land_garden:r01:free:vivid,never_started,land_garden,
generic,land,primary512,vivid,1,prv2:land_garden:r01:generic:vivid,never_started,land_garden,
generic,land,resolution256,vivid,1,prv2:land_garden:r01:generic:vivid,never_started,land_garden,
generic,land,jpeg90_512,vivid,1,prv2:land_garden:r01:generic:vivid,never_started,land_garden,
monet,land,primary512,vivid,1,prv2:land_garden:r01:monet:vivid,never_started,land_garden,
monet,land,resolution256,vivid,1,prv2:land_garden:r01:monet:vivid,never_started,land_garden,
monet,land,jpeg90_512,vivid,1,prv2:land_garden:r01:monet:vivid,never_started,land_garden,
generic,land,primary512,muted,1,prv2:land_garden:r01:generic:muted,never_started,land_garden,
generic,land,resolution256,muted,1,prv2:land_garden:r01:generic:muted,never_started,land_garden,
generic,land,jpeg90_512,muted,1,prv2:land_garden:r01:generic:muted,never_started,land_garden,
cezanne,land,primary512,muted,1,prv2:land_garden:r01:cezanne:muted,never_started,land_garden,
cezanne,land,resolution256,muted,1,prv2:land_garden:r01:cezanne:muted,never_started,land_garden,
cezanne,land,jpeg90_512,muted,1,prv2:land_garden:r01:cezanne:muted,never_started,land_garden,
monet,land,primary512,muted,1,prv2:land_garden:r01:monet:muted,never_started,land_garden,
monet,land,resolution256,muted,1,prv2:land_garden:r01:monet:muted,never_started,land_garden,
monet,land,jpeg90_512,muted,1,prv2:land_garden:r01:monet:muted,never_started,land_garden,
free,land,primary512,muted,1,prv2:land_garden:r01:free:muted,never_started,land_garden,
free,land,resolution256,muted,1,prv2:land_garden:r01:free:muted,never_started,land_garden,
free,land,jpeg90_512,muted,1,prv2:land_garden:r01:free:muted,never_started,land_garden,
monet,built,primary512,vivid,0,prv2:built_houses:r00:monet:vivid,never_started,built_houses,
monet,built,resolution256,vivid,0,prv2:built_houses:r00:monet:vivid,never_started,built_houses,
monet,built,jpeg90_512,vivid,0,prv2:built_houses:r00:monet:vivid,never_started,built_houses,
generic,built,primary512,muted,0,prv2:built_houses:r00:generic:muted,never_started,built_houses,
generic,built,resolution256,muted,0,prv2:built_houses:r00:generic:muted,never_started,built_houses,
generic,built,jpeg90_512,muted,0,prv2:built_houses:r00:generic:muted,never_started,built_houses,
free,built,primary512,muted,0,prv2:built_houses:r00:free:muted,never_started,built_houses,
free,built,resolution256,muted,0,prv2:built_houses:r00:free:muted,never_started,built_houses,
free,built,jpeg90_512,muted,0,prv2:built_houses:r00:free:muted,never_started,built_houses,
cezanne,built,primary512,vivid,0,prv2:built_houses:r00:cezanne:vivid,never_started,built_houses,
cezanne,built,resolution256,vivid,0,prv2:built_houses:r00:cezanne:vivid,never_started,built_houses,
cezanne,built,jpeg90_512,vivid,0,prv2:built_houses:r00:cezanne:vivid,never_started,built_houses,
cezanne,built,primary512,muted,0,prv2:built_houses:r00:cezanne:muted,never_started,built_houses,
cezanne,built,resolution256,muted,0,prv2:built_houses:r00:cezanne:muted,never_started,built_houses,
cezanne,built,jpeg90_512,muted,0,prv2:built_houses:r00:cezanne:muted,never_started,built_houses,
free,built,primary512,vivid,0,prv2:built_houses:r00:free:vivid,never_started,built_houses,
free,built,resolution256,vivid,0,prv2:built_houses:r00:free:vivid,never_started,built_houses,
free,built,jpeg90_512,vivid,0,prv2:built_houses:r00:free:vivid,never_started,built_houses,
generic,built,primary512,vivid,0,prv2:built_houses:r00:generic:vivid,never_started,built_houses,
generic,built,resolution256,vivid,0,prv2:built_houses:r00:generic:vivid,never_started,built_houses,
generic,built,jpeg90_512,vivid,0,prv2:built_houses:r00:generic:vivid,never_started,built_houses,
monet,built,primary512,muted,0,prv2:built_houses:r00:monet:muted,never_started,built_houses,
monet,built,resolution256,muted,0,prv2:built_houses:r00:monet:muted,never_started,built_houses,
monet,built,jpeg90_512,muted,0,prv2:built_houses:r00:monet:muted,never_started,built_houses,
generic,water,primary512,vivid,2,prv2:water_river:r02:generic:vivid,never_started,water_river,
generic,water,resolution256,vivid,2,prv2:water_river:r02:generic:vivid,never_started,water_river,
generic,water,jpeg90_512,vivid,2,prv2:water_river:r02:generic:vivid,never_started,water_river,
generic,water,primary512,muted,2,prv2:water_river:r02:generic:muted,never_started,water_river,
generic,water,resolution256,muted,2,prv2:water_river:r02:generic:muted,never_started,water_river,
generic,water,jpeg90_512,muted,2,prv2:water_river:r02:generic:muted,never_started,water_river,
free,water,primary512,muted,2,prv2:water_river:r02:free:muted,never_started,water_river,
free,water,resolution256,muted,2,prv2:water_river:r02:free:muted,never_started,water_river,
free,water,jpeg90_512,muted,2,prv2:water_river:r02:free:muted,never_started,water_river,
cezanne,water,primary512,muted,2,prv2:water_river:r02:cezanne:muted,never_started,water_river,
cezanne,water,resolution256,muted,2,prv2:water_river:r02:cezanne:muted,never_started,water_river,
cezanne,water,jpeg90_512,muted,2,prv2:water_river:r02:cezanne:muted,never_started,water_river,
free,water,primary512,vivid,2,prv2:water_river:r02:free:vivid,never_started,water_river,
free,water,resolution256,vivid,2,prv2:water_river:r02:free:vivid,never_started,water_river,
free,water,jpeg90_512,vivid,2,prv2:water_river:r02:free:vivid,never_started,water_river,
monet,water,primary512,muted,2,prv2:water_river:r02:monet:muted,never_started,water_river,
monet,water,resolution256,muted,2,prv2:water_river:r02:monet:muted,never_started,water_river,
monet,water,jpeg90_512,muted,2,prv2:water_river:r02:monet:muted,never_started,water_river,
monet,water,primary512,vivid,2,prv2:water_river:r02:monet:vivid,never_started,water_river,
monet,water,resolution256,vivid,2,prv2:water_river:r02:monet:vivid,never_started,water_river,
monet,water,jpeg90_512,vivid,2,prv2:water_river:r02:monet:vivid,never_started,water_river,
cezanne,water,primary512,vivid,2,prv2:water_river:r02:cezanne:vivid,never_started,water_river,
cezanne,water,resolution256,vivid,2,prv2:water_river:r02:cezanne:vivid,never_started,water_river,
cezanne,water,jpeg90_512,vivid,2,prv2:water_river:r02:cezanne:vivid,never_started,water_river,
free,water,primary512,muted,1,prv2:water_river:r01:free:muted,never_started,water_river,
free,water,resolution256,muted,1,prv2:water_river:r01:free:muted,never_started,water_river,
free,water,jpeg90_512,muted,1,prv2:water_river:r01:free:muted,never_started,water_river,
monet,water,primary512,muted,1,prv2:water_river:r01:monet:muted,never_started,water_river,
monet,water,resolution256,muted,1,prv2:water_river:r01:monet:muted,never_started,water_river,
monet,water,jpeg90_512,muted,1,prv2:water_river:r01:monet:muted,never_started,water_river,
generic,water,primary512,muted,1,prv2:water_river:r01:generic:muted,never_started,water_river,
generic,water,resolution256,muted,1,prv2:water_river:r01:generic:muted,never_started,water_river,
generic,water,jpeg90_512,muted,1,prv2:water_river:r01:generic:muted,never_started,water_river,
monet,water,primary512,vivid,1,prv2:water_river:r01:monet:vivid,never_started,water_river,
monet,water,resolution256,vivid,1,prv2:water_river:r01:monet:vivid,never_started,water_river,
monet,water,jpeg90_512,vivid,1,prv2:water_river:r01:monet:vivid,never_started,water_river,
cezanne,water,primary512,vivid,1,prv2:water_river:r01:cezanne:vivid,never_started,water_river,
cezanne,water,resolution256,vivid,1,prv2:water_river:r01:cezanne:vivid,never_started,water_river,
cezanne,water,jpeg90_512,vivid,1,prv2:water_river:r01:cezanne:vivid,never_started,water_river,
free,water,primary512,vivid,1,prv2:water_river:r01:free:vivid,never_started,water_river,
free,water,resolution256,vivid,1,prv2:water_river:r01:free:vivid,never_started,water_river,
free,water,jpeg90_512,vivid,1,prv2:water_river:r01:free:vivid,never_started,water_river,
generic,water,primary512,vivid,1,prv2:water_river:r01:generic:vivid,never_started,water_river,
generic,water,resolution256,vivid,1,prv2:water_river:r01:generic:vivid,never_started,water_river,
generic,water,jpeg90_512,vivid,1,prv2:water_river:r01:generic:vivid,never_started,water_river,
cezanne,water,primary512,muted,1,prv2:water_river:r01:cezanne:muted,never_started,water_river,
cezanne,water,resolution256,muted,1,prv2:water_river:r01:cezanne:muted,never_started,water_river,
cezanne,water,jpeg90_512,muted,1,prv2:water_river:r01:cezanne:muted,never_started,water_river,
free,land,primary512,vivid,3,prv2:land_garden:r03:free:vivid,never_started,land_garden,
free,land,resolution256,vivid,3,prv2:land_garden:r03:free:vivid,never_started,land_garden,
free,land,jpeg90_512,vivid,3,prv2:land_garden:r03:free:vivid,never_started,land_garden,
free,land,primary512,muted,3,prv2:land_garden:r03:free:muted,never_started,land_garden,
free,land,resolution256,muted,3,prv2:land_garden:r03:free:muted,never_started,land_garden,
free,land,jpeg90_512,muted,3,prv2:land_garden:r03:free:muted,never_started,land_garden,
monet,land,primary512,muted,3,prv2:land_garden:r03:monet:muted,never_started,land_garden,
monet,land,resolution256,muted,3,prv2:land_garden:r03:monet:muted,never_started,land_garden,
monet,land,jpeg90_512,muted,3,prv2:land_garden:r03:monet:muted,never_started,land_garden,
generic,land,primary512,vivid,3,prv2:land_garden:r03:generic:vivid,never_started,land_garden,
generic,land,resolution256,vivid,3,prv2:land_garden:r03:generic:vivid,never_started,land_garden,
generic,land,jpeg90_512,vivid,3,prv2:land_garden:r03:generic:vivid,never_started,land_garden,
generic,land,primary512,muted,3,prv2:land_garden:r03:generic:muted,never_started,land_garden,
generic,land,resolution256,muted,3,prv2:land_garden:r03:generic:muted,never_started,land_garden,
generic,land,jpeg90_512,muted,3,prv2:land_garden:r03:generic:muted,never_started,land_garden,
monet,land,primary512,vivid,3,prv2:land_garden:r03:monet:vivid,never_started,land_garden,
monet,land,resolution256,vivid,3,prv2:land_garden:r03:monet:vivid,never_started,land_garden,
monet,land,jpeg90_512,vivid,3,prv2:land_garden:r03:monet:vivid,never_started,land_garden,
cezanne,land,primary512,muted,3,prv2:land_garden:r03:cezanne:muted,never_started,land_garden,
cezanne,land,resolution256,muted,3,prv2:land_garden:r03:cezanne:muted,never_started,land_garden,
cezanne,land,jpeg90_512,muted,3,prv2:land_garden:r03:cezanne:muted,never_started,land_garden,
cezanne,land,primary512,vivid,3,prv2:land_garden:r03:cezanne:vivid,never_started,land_garden,
cezanne,land,resolution256,vivid,3,prv2:land_garden:r03:cezanne:vivid,never_started,land_garden,
cezanne,land,jpeg90_512,vivid,3,prv2:land_garden:r03:cezanne:vivid,never_started,land_garden,
cezanne,water,primary512,vivid,2,prv2:water_bend:r02:cezanne:vivid,never_started,water_bend,
cezanne,water,resolution256,vivid,2,prv2:water_bend:r02:cezanne:vivid,never_started,water_bend,
cezanne,water,jpeg90_512,vivid,2,prv2:water_bend:r02:cezanne:vivid,never_started,water_bend,
free,water,primary512,muted,2,prv2:water_bend:r02:free:muted,never_started,water_bend,
free,water,resolution256,muted,2,prv2:water_bend:r02:free:muted,never_started,water_bend,
free,water,jpeg90_512,muted,2,prv2:water_bend:r02:free:muted,never_started,water_bend,
monet,water,primary512,vivid,2,prv2:water_bend:r02:monet:vivid,never_started,water_bend,
monet,water,resolution256,vivid,2,prv2:water_bend:r02:monet:vivid,never_started,water_bend,
monet,water,jpeg90_512,vivid,2,prv2:water_bend:r02:monet:vivid,never_started,water_bend,
generic,water,primary512,vivid,2,prv2:water_bend:r02:generic:vivid,never_started,water_bend,
generic,water,resolution256,vivid,2,prv2:water_bend:r02:generic:vivid,never_started,water_bend,
generic,water,jpeg90_512,vivid,2,prv2:water_bend:r02:generic:vivid,never_started,water_bend,
monet,water,primary512,muted,2,prv2:water_bend:r02:monet:muted,never_started,water_bend,
monet,water,resolution256,muted,2,prv2:water_bend:r02:monet:muted,never_started,water_bend,
monet,water,jpeg90_512,muted,2,prv2:water_bend:r02:monet:muted,never_started,water_bend,
generic,water,primary512,muted,2,prv2:water_bend:r02:generic:muted,never_started,water_bend,
generic,water,resolution256,muted,2,prv2:water_bend:r02:generic:muted,never_started,water_bend,
generic,water,jpeg90_512,muted,2,prv2:water_bend:r02:generic:muted,never_started,water_bend,
free,water,primary512,vivid,2,prv2:water_bend:r02:free:vivid,never_started,water_bend,
free,water,resolution256,vivid,2,prv2:water_bend:r02:free:vivid,never_started,water_bend,
free,water,jpeg90_512,vivid,2,prv2:water_bend:r02:free:vivid,never_started,water_bend,
cezanne,water,primary512,muted,2,prv2:water_bend:r02:cezanne:muted,never_started,water_bend,
cezanne,water,resolution256,muted,2,prv2:water_bend:r02:cezanne:muted,never_started,water_bend,
cezanne,water,jpeg90_512,muted,2,prv2:water_bend:r02:cezanne:muted,never_started,water_bend,
generic,water,primary512,vivid,0,prv2:water_bend:r00:generic:vivid,never_started,water_bend,
generic,water,resolution256,vivid,0,prv2:water_bend:r00:generic:vivid,never_started,water_bend,
generic,water,jpeg90_512,vivid,0,prv2:water_bend:r00:generic:vivid,never_started,water_bend,
free,water,primary512,muted,0,prv2:water_bend:r00:free:muted,never_started,water_bend,
free,water,resolution256,muted,0,prv2:water_bend:r00:free:muted,never_started,water_bend,
free,water,jpeg90_512,muted,0,prv2:water_bend:r00:free:muted,never_started,water_bend,
monet,water,primary512,vivid,0,prv2:water_bend:r00:monet:vivid,never_started,water_bend,
monet,water,resolution256,vivid,0,prv2:water_bend:r00:monet:vivid,never_started,water_bend,
monet,water,jpeg90_512,vivid,0,prv2:water_bend:r00:monet:vivid,never_started,water_bend,
generic,water,primary512,muted,0,prv2:water_bend:r00:generic:muted,never_started,water_bend,
generic,water,resolution256,muted,0,prv2:water_bend:r00:generic:muted,never_started,water_bend,
generic,water,jpeg90_512,muted,0,prv2:water_bend:r00:generic:muted,never_started,water_bend,
monet,water,primary512,muted,0,prv2:water_bend:r00:monet:muted,never_started,water_bend,
monet,water,resolution256,muted,0,prv2:water_bend:r00:monet:muted,never_started,water_bend,
monet,water,jpeg90_512,muted,0,prv2:water_bend:r00:monet:muted,never_started,water_bend,
free,water,primary512,vivid,0,prv2:water_bend:r00:free:vivid,never_started,water_bend,
free,water,resolution256,vivid,0,prv2:water_bend:r00:free:vivid,never_started,water_bend,
free,water,jpeg90_512,vivid,0,prv2:water_bend:r00:free:vivid,never_started,water_bend,
cezanne,water,primary512,vivid,0,prv2:water_bend:r00:cezanne:vivid,never_started,water_bend,
cezanne,water,resolution256,vivid,0,prv2:water_bend:r00:cezanne:vivid,never_started,water_bend,
cezanne,water,jpeg90_512,vivid,0,prv2:water_bend:r00:cezanne:vivid,never_started,water_bend,
cezanne,water,primary512,muted,0,prv2:water_bend:r00:cezanne:muted,never_started,water_bend,
cezanne,water,resolution256,muted,0,prv2:water_bend:r00:cezanne:muted,never_started,water_bend,
cezanne,water,jpeg90_512,muted,0,prv2:water_bend:r00:cezanne:muted,never_started,water_bend,
free,built,primary512,muted,3,prv2:built_village:r03:free:muted,never_started,built_village,
free,built,resolution256,muted,3,prv2:built_village:r03:free:muted,never_started,built_village,
free,built,jpeg90_512,muted,3,prv2:built_village:r03:free:muted,never_started,built_village,
generic,built,primary512,vivid,3,prv2:built_village:r03:generic:vivid,never_started,built_village,
generic,built,resolution256,vivid,3,prv2:built_village:r03:generic:vivid,never_started,built_village,
generic,built,jpeg90_512,vivid,3,prv2:built_village:r03:generic:vivid,never_started,built_village,
cezanne,built,primary512,vivid,3,prv2:built_village:r03:cezanne:vivid,never_started,built_village,
cezanne,built,resolution256,vivid,3,prv2:built_village:r03:cezanne:vivid,never_started,built_village,
cezanne,built,jpeg90_512,vivid,3,prv2:built_village:r03:cezanne:vivid,never_started,built_village,
monet,built,primary512,muted,3,prv2:built_village:r03:monet:muted,never_started,built_village,
monet,built,resolution256,muted,3,prv2:built_village:r03:monet:muted,never_started,built_village,
monet,built,jpeg90_512,muted,3,prv2:built_village:r03:monet:muted,never_started,built_village,
generic,built,primary512,muted,3,prv2:built_village:r03:generic:muted,never_started,built_village,
generic,built,resolution256,muted,3,prv2:built_village:r03:generic:muted,never_started,built_village,
generic,built,jpeg90_512,muted,3,prv2:built_village:r03:generic:muted,never_started,built_village,
cezanne,built,primary512,muted,3,prv2:built_village:r03:cezanne:muted,never_started,built_village,
cezanne,built,resolution256,muted,3,prv2:built_village:r03:cezanne:muted,never_started,built_village,
cezanne,built,jpeg90_512,muted,3,prv2:built_village:r03:cezanne:muted,never_started,built_village,
monet,built,primary512,vivid,3,prv2:built_village:r03:monet:vivid,never_started,built_village,
monet,built,resolution256,vivid,3,prv2:built_village:r03:monet:vivid,never_started,built_village,
monet,built,jpeg90_512,vivid,3,prv2:built_village:r03:monet:vivid,never_started,built_village,
free,built,primary512,vivid,3,prv2:built_village:r03:free:vivid,never_started,built_village,
free,built,resolution256,vivid,3,prv2:built_village:r03:free:vivid,never_started,built_village,
free,built,jpeg90_512,vivid,3,prv2:built_village:r03:free:vivid,never_started,built_village,
generic,land,primary512,vivid,0,prv2:land_garden:r00:generic:vivid,never_started,land_garden,
generic,land,resolution256,vivid,0,prv2:land_garden:r00:generic:vivid,never_started,land_garden,
generic,land,jpeg90_512,vivid,0,prv2:land_garden:r00:generic:vivid,never_started,land_garden,
generic,land,primary512,muted,0,prv2:land_garden:r00:generic:muted,never_started,land_garden,
generic,land,resolution256,muted,0,prv2:land_garden:r00:generic:muted,never_started,land_garden,
generic,land,jpeg90_512,muted,0,prv2:land_garden:r00:generic:muted,never_started,land_garden,
free,land,primary512,muted,0,prv2:land_garden:r00:free:muted,never_started,land_garden,
free,land,resolution256,muted,0,prv2:land_garden:r00:free:muted,never_started,land_garden,
free,land,jpeg90_512,muted,0,prv2:land_garden:r00:free:muted,never_started,land_garden,
free,land,primary512,vivid,0,prv2:land_garden:r00:free:vivid,never_started,land_garden,
free,land,resolution256,vivid,0,prv2:land_garden:r00:free:vivid,never_started,land_garden,
free,land,jpeg90_512,vivid,0,prv2:land_garden:r00:free:vivid,never_started,land_garden,
monet,land,primary512,muted,0,prv2:land_garden:r00:monet:muted,never_started,land_garden,
monet,land,resolution256,muted,0,prv2:land_garden:r00:monet:muted,never_started,land_garden,
monet,land,jpeg90_512,muted,0,prv2:land_garden:r00:monet:muted,never_started,land_garden,
cezanne,land,primary512,vivid,0,prv2:land_garden:r00:cezanne:vivid,never_started,land_garden,
cezanne,land,resolution256,vivid,0,prv2:land_garden:r00:cezanne:vivid,never_started,land_garden,
cezanne,land,jpeg90_512,vivid,0,prv2:land_garden:r00:cezanne:vivid,never_started,land_garden,
cezanne,land,primary512,muted,0,prv2:land_garden:r00:cezanne:muted,never_started,land_garden,
cezanne,land,resolution256,muted,0,prv2:land_garden:r00:cezanne:muted,never_started,land_garden,
cezanne,land,jpeg90_512,muted,0,prv2:land_garden:r00:cezanne:muted,never_started,land_garden,
monet,land,primary512,vivid,0,prv2:land_garden:r00:monet:vivid,never_started,land_garden,
monet,land,resolution256,vivid,0,prv2:land_garden:r00:monet:vivid,never_started,land_garden,
monet,land,jpeg90_512,vivid,0,prv2:land_garden:r00:monet:vivid,never_started,land_garden,
generic,water,primary512,muted,3,prv2:water_river:r03:generic:muted,never_started,water_river,
generic,water,resolution256,muted,3,prv2:water_river:r03:generic:muted,never_started,water_river,
generic,water,jpeg90_512,muted,3,prv2:water_river:r03:generic:muted,never_started,water_river,
monet,water,primary512,vivid,3,prv2:water_river:r03:monet:vivid,never_started,water_river,
monet,water,resolution256,vivid,3,prv2:water_river:r03:monet:vivid,never_started,water_river,
monet,water,jpeg90_512,vivid,3,prv2:water_river:r03:monet:vivid,never_started,water_river,
cezanne,water,primary512,vivid,3,prv2:water_river:r03:cezanne:vivid,never_started,water_river,
cezanne,water,resolution256,vivid,3,prv2:water_river:r03:cezanne:vivid,never_started,water_river,
cezanne,water,jpeg90_512,vivid,3,prv2:water_river:r03:cezanne:vivid,never_started,water_river,
cezanne,water,primary512,muted,3,prv2:water_river:r03:cezanne:muted,never_started,water_river,
cezanne,water,resolution256,muted,3,prv2:water_river:r03:cezanne:muted,never_started,water_river,
cezanne,water,jpeg90_512,muted,3,prv2:water_river:r03:cezanne:muted,never_started,water_river,
free,water,primary512,vivid,3,prv2:water_river:r03:free:vivid,never_started,water_river,
free,water,resolution256,vivid,3,prv2:water_river:r03:free:vivid,never_started,water_river,
free,water,jpeg90_512,vivid,3,prv2:water_river:r03:free:vivid,never_started,water_river,
free,water,primary512,muted,3,prv2:water_river:r03:free:muted,never_started,water_river,
free,water,resolution256,muted,3,prv2:water_river:r03:free:muted,never_started,water_river,
free,water,jpeg90_512,muted,3,prv2:water_river:r03:free:muted,never_started,water_river,
generic,water,primary512,vivid,3,prv2:water_river:r03:generic:vivid,never_started,water_river,
generic,water,resolution256,vivid,3,prv2:water_river:r03:generic:vivid,never_started,water_river,
generic,water,jpeg90_512,vivid,3,prv2:water_river:r03:generic:vivid,never_started,water_river,
monet,water,primary512,muted,3,prv2:water_river:r03:monet:muted,never_started,water_river,
monet,water,resolution256,muted,3,prv2:water_river:r03:monet:muted,never_started,water_river,
monet,water,jpeg90_512,muted,3,prv2:water_river:r03:monet:muted,never_started,water_river,
cezanne,built,primary512,vivid,1,prv2:built_village:r01:cezanne:vivid,never_started,built_village,
cezanne,built,resolution256,vivid,1,prv2:built_village:r01:cezanne:vivid,never_started,built_village,
cezanne,built,jpeg90_512,vivid,1,prv2:built_village:r01:cezanne:vivid,never_started,built_village,
monet,built,primary512,muted,1,prv2:built_village:r01:monet:muted,never_started,built_village,
monet,built,resolution256,muted,1,prv2:built_village:r01:monet:muted,never_started,built_village,
monet,built,jpeg90_512,muted,1,prv2:built_village:r01:monet:muted,never_started,built_village,
monet,built,primary512,vivid,1,prv2:built_village:r01:monet:vivid,never_started,built_village,
monet,built,resolution256,vivid,1,prv2:built_village:r01:monet:vivid,never_started,built_village,
monet,built,jpeg90_512,vivid,1,prv2:built_village:r01:monet:vivid,never_started,built_village,
cezanne,built,primary512,muted,1,prv2:built_village:r01:cezanne:muted,never_started,built_village,
cezanne,built,resolution256,muted,1,prv2:built_village:r01:cezanne:muted,never_started,built_village,
cezanne,built,jpeg90_512,muted,1,prv2:built_village:r01:cezanne:muted,never_started,built_village,
generic,built,primary512,muted,1,prv2:built_village:r01:generic:muted,never_started,built_village,
generic,built,resolution256,muted,1,prv2:built_village:r01:generic:muted,never_started,built_village,
generic,built,jpeg90_512,muted,1,prv2:built_village:r01:generic:muted,never_started,built_village,
free,built,primary512,vivid,1,prv2:built_village:r01:free:vivid,never_started,built_village,
free,built,resolution256,vivid,1,prv2:built_village:r01:free:vivid,never_started,built_village,
free,built,jpeg90_512,vivid,1,prv2:built_village:r01:free:vivid,never_started,built_village,
free,built,primary512,muted,1,prv2:built_village:r01:free:muted,never_started,built_village,
free,built,resolution256,muted,1,prv2:built_village:r01:free:muted,never_started,built_village,
free,built,jpeg90_512,muted,1,prv2:built_village:r01:free:muted,never_started,built_village,
generic,built,primary512,vivid,1,prv2:built_village:r01:generic:vivid,never_started,built_village,
generic,built,resolution256,vivid,1,prv2:built_village:r01:generic:vivid,never_started,built_village,
generic,built,jpeg90_512,vivid,1,prv2:built_village:r01:generic:vivid,never_started,built_village,
