allocated,arm,complete,generated_mass_in_reference_central80,generated_summary.maximum,generated_summary.minimum,generated_summary.n,generated_summary.quantiles_10_50_90,generated_summary.weighted_mean,generated_weighting,measured,painter_id,pipeline,polarity,reference_mass_in_generated_central80,reference_weighting,status,wasserstein_1
24,monet,False,0.0,-0.27284837647706306,-1.0856794274204304,6,"[-1.0856794274204304, -0.8308665187365578, -0.27284837647706306]",-0.83296180484962,"equal broad classes and, for mixture, equal polarity within class",6,paul_cezanne,resolution256,muted,0.030303030303030307,equal_broad_class,descriptive_selected_available,1.5351299777850709
24,monet,False,0.0,2.3755301090456515,1.496883551420584,6,"[1.496883551420584, 1.8024143416030203, 2.3755301090456515]",1.9241183052170503,"equal broad classes and, for mixture, equal polarity within class",6,paul_cezanne,resolution256,vivid,0.04882154882154883,equal_broad_class,descriptive_selected_available,1.3100267463764723
48,monet,False,0.0,2.3755301090456515,-1.0856794274204304,12,"[-1.0330631363009684, -0.27284837647706306, 2.0935537892751857]",0.5455782501837153,"equal broad classes and, for mixture, equal polarity within class",12,paul_cezanne,resolution256,equal_polarity_mixture,0.9326599326599329,equal_broad_class,descriptive_selected_available,0.9122461884787908
24,cezanne,False,0.33333333333333326,0.20063247054467823,-0.6918339822528126,6,"[-0.6918339822528126, -0.3011584394076552, 0.20063247054467823]",-0.2970611775789537,"equal broad classes and, for mixture, equal polarity within class",6,paul_cezanne,resolution256,muted,0.2760942760942761,equal_broad_class,descriptive_selected_available,0.9992293505144041
24,cezanne,False,0.0,3.1519170637737477,1.970834784831132,7,"[1.970834784831132, 2.259597979148724, 3.1519170637737477]",2.431103206558161,"equal broad classes and, for mixture, equal polarity within class",7,paul_cezanne,resolution256,vivid,0.03703703703703704,equal_broad_class,descriptive_selected_available,1.7657071271264877
48,cezanne,False,0.16666666666666666,3.1519170637737477,-0.6918339822528126,13,"[-0.6918339822528126, 0.20063247054467823, 3.1038248976422556]",1.0670210144896037,"equal broad classes and, for mixture, equal polarity within class",13,paul_cezanne,resolution256,equal_polarity_mixture,0.9696969696969697,equal_broad_class,descriptive_selected_available,0.8464838049229175
24,free,False,0.6666666666666667,0.47222623216965137,-0.8971795501949639,5,"[-0.8971795501949639, 0.07408634397343933, 0.47222623216965137]",-0.1117170957452024,"equal broad classes and, for mixture, equal polarity within class",5,claude_monet,jpeg90_512,muted,0.6052631578947368,empirical_reference_mixture,descriptive_selected_available,0.5579694212504176
24,free,False,0.0,4.664736438984951,2.7828273532867853,6,"[2.7828273532867853, 3.7271712944830697, 4.664736438984951]",3.8180991903141983,"equal broad classes and, for mixture, equal polarity within class",6,claude_monet,jpeg90_512,vivid,0.05263157894736843,empirical_reference_mixture,descriptive_selected_available,3.467857262894658
48,free,False,0.3333333333333333,4.664736438984951,-0.8971795501949639,11,"[-0.8971795501949639, 2.7828273532867853, 4.283248697433882]",1.8531910472844986,"equal broad classes and, for mixture, equal polarity within class",11,claude_monet,jpeg90_512,equal_polarity_mixture,0.9473684210526316,empirical_reference_mixture,descriptive_selected_available,1.5932690817400108
24,generic,False,1.0,0.7756487504871835,-0.46457372493155397,7,"[-0.46457372493155397, 0.181529606621284, 0.7756487504871835]",0.13967492102631127,"equal broad classes and, for mixture, equal polarity within class",7,claude_monet,jpeg90_512,muted,0.5789473684210527,empirical_reference_mixture,descriptive_selected_available,0.414945638811392
24,generic,False,0.0,4.603720295524038,2.8723975369879446,6,"[2.8723975369879446, 3.3195608763661992, 4.603720295524038]",3.6048185342824626,"equal broad classes and, for mixture, equal polarity within class",6,claude_monet,jpeg90_512,vivid,0.05263157894736843,empirical_reference_mixture,descriptive_selected_available,3.254576606862922
48,generic,False,0.5,4.603720295524038,-0.46457372493155397,13,"[-0.46457372493155397, 0.7756487504871835, 4.440611111036514]",1.8722467276543873,"equal broad classes and, for mixture, equal polarity within class",13,claude_monet,jpeg90_512,equal_polarity_mixture,0.8421052631578948,empirical_reference_mixture,descriptive_selected_available,1.5221805095982825
24,monet,False,0.11111111111111108,-0.27138876027637615,-1.1130421040400877,6,"[-1.1130421040400877, -0.8289786513681765, -0.27138876027637615]",-0.8334527480277798,"equal broad classes and, for mixture, equal polarity within class",6,claude_monet,jpeg90_512,muted,0.23684210526315794,empirical_reference_mixture,descriptive_selected_available,1.1836946754473214
24,monet,False,0.11111111111111108,2.3482631576679998,1.3978026312685843,6,"[1.3978026312685843, 1.7266687248222188, 2.3482631576679998]",1.8307317688291156,"equal broad classes and, for mixture, equal polarity within class",6,claude_monet,jpeg90_512,vivid,0.07894736842105264,empirical_reference_mixture,descriptive_selected_available,1.6304902419608633
48,monet,False,0.1111111111111111,2.3482631576679998,-1.1130421040400877,12,"[-1.0465288130560089, -0.27138876027637615, 2.0295291499026415]",0.4986395104006681,"equal broad classes and, for mixture, equal polarity within class",12,claude_monet,jpeg90_512,equal_polarity_mixture,0.9210526315789475,empirical_reference_mixture,descriptive_selected_available,0.7866873097575785
24,cezanne,False,0.6666666666666665,0.21447571447276506,-0.6735793867020572,6,"[-0.6735793867020572, -0.306870053735128, 0.21447571447276506]",-0.28999352875516643,"equal broad classes and, for mixture, equal polarity within class",6,claude_monet,jpeg90_512,muted,0.5789473684210527,empirical_reference_mixture,descriptive_selected_available,0.6733398157247867
24,cezanne,False,0.0,3.099051127809291,1.9248316372022554,7,"[1.9248316372022554, 2.193771854528913, 3.099051127809291]",2.3741742945651434,"equal broad classes and, for mixture, equal polarity within class",7,claude_monet,jpeg90_512,vivid,0.0,empirical_reference_mixture,descriptive_selected_available,2.0949024550504394
48,cezanne,False,0.3333333333333333,3.099051127809291,-0.6735793867020572,13,"[-0.6735793867020572, 0.21447571447276506, 3.059923111656284]",1.0420903829049886,"equal broad classes and, for mixture, equal polarity within class",13,claude_monet,jpeg90_512,equal_polarity_mixture,0.8947368421052632,empirical_reference_mixture,descriptive_selected_available,0.817587743304475
24,free,False,0.6666666666666667,0.47222623216965137,-0.8971795501949639,5,"[-0.8971795501949639, 0.07408634397343933, 0.47222623216965137]",-0.1117170957452024,"equal broad classes and, for mixture, equal polarity within class",5,claude_monet,jpeg90_512,muted,0.6065323565323566,equal_broad_class,descriptive_selected_available,0.5295634385329362
24,free,False,0.0,4.664736438984951,2.7828273532867853,6,"[2.7828273532867853, 3.7271712944830697, 4.664736438984951]",3.8180991903141983,"equal broad classes and, for mixture, equal polarity within class",6,claude_monet,jpeg90_512,vivid,0.04151404151404152,equal_broad_class,descriptive_selected_available,3.503523970345514
48,free,False,0.3333333333333333,4.664736438984951,-0.8971795501949639,11,"[-0.8971795501949639, 2.7828273532867853, 4.283248697433882]",1.8531910472844986,"equal broad classes and, for mixture, equal polarity within class",11,claude_monet,jpeg90_512,equal_polarity_mixture,0.9682539682539684,equal_broad_class,descriptive_selected_available,1.6411816639299177
24,generic,False,1.0,0.7756487504871835,-0.46457372493155397,7,"[-0.46457372493155397, 0.181529606621284, 0.7756487504871835]",0.13967492102631127,"equal broad classes and, for mixture, equal polarity within class",7,claude_monet,jpeg90_512,muted,0.5427350427350428,equal_broad_class,descriptive_selected_available,0.3594204731386089
24,generic,False,0.0,4.603720295524038,2.8723975369879446,6,"[2.8723975369879446, 3.3195608763661992, 4.603720295524038]",3.6048185342824626,"equal broad classes and, for mixture, equal polarity within class",6,claude_monet,jpeg90_512,vivid,0.04151404151404152,equal_broad_class,descriptive_selected_available,3.2902433143137784
48,generic,False,0.5,4.603720295524038,-0.46457372493155397,13,"[-0.46457372493155397, 0.7756487504871835, 4.440611111036514]",1.8722467276543873,"equal broad classes and, for mixture, equal polarity within class",13,claude_monet,jpeg90_512,equal_polarity_mixture,0.8275335775335777,equal_broad_class,descriptive_selected_available,1.5576715076857024
24,monet,False,0.11111111111111108,-0.27138876027637615,-1.1130421040400877,6,"[-1.1130421040400877, -0.8289786513681765, -0.27138876027637615]",-0.8334527480277798,"equal broad classes and, for mixture, equal polarity within class",6,claude_monet,jpeg90_512,muted,0.2875457875457876,equal_broad_class,descriptive_selected_available,1.1480279679964651
24,monet,False,0.11111111111111108,2.3482631576679998,1.3978026312685843,6,"[1.3978026312685843, 1.7266687248222188, 2.3482631576679998]",1.8307317688291156,"equal broad classes and, for mixture, equal polarity within class",6,claude_monet,jpeg90_512,vivid,0.06715506715506717,equal_broad_class,descriptive_selected_available,1.6319987204278879
48,monet,False,0.1111111111111111,2.3482631576679998,-1.1130421040400877,12,"[-1.0465288130560089, -0.27138876027637615, 2.0295291499026415]",0.4986395104006681,"equal broad classes and, for mixture, equal polarity within class",12,claude_monet,jpeg90_512,equal_polarity_mixture,0.9426129426129428,equal_broad_class,descriptive_selected_available,0.7704006694141888
24,cezanne,False,0.6666666666666665,0.21447571447276506,-0.6735793867020572,6,"[-0.6735793867020572, -0.306870053735128, 0.21447571447276506]",-0.28999352875516643,"equal broad classes and, for mixture, equal polarity within class",6,claude_monet,jpeg90_512,muted,0.5906593406593408,equal_broad_class,descriptive_selected_available,0.6245364576588197
24,cezanne,False,0.0,3.099051127809291,1.9248316372022554,7,"[1.9248316372022554, 2.193771854528913, 3.099051127809291]",2.3741742945651434,"equal broad classes and, for mixture, equal polarity within class",7,claude_monet,jpeg90_512,vivid,0.0,equal_broad_class,descriptive_selected_available,2.1131047602425386
48,cezanne,False,0.3333333333333333,3.099051127809291,-0.6735793867020572,13,"[-0.6735793867020572, 0.21447571447276506, 3.059923111656284]",1.0420903829049886,"equal broad classes and, for mixture, equal polarity within class",13,claude_monet,jpeg90_512,equal_polarity_mixture,0.926739926739927,equal_broad_class,descriptive_selected_available,0.8238091450634348
24,free,False,0.6666666666666667,0.47222623216965137,-0.8971795501949639,5,"[-0.8971795501949639, 0.07408634397343933, 0.47222623216965137]",-0.1117170957452024,"equal broad classes and, for mixture, equal polarity within class",5,paul_cezanne,jpeg90_512,muted,0.34375,empirical_reference_mixture,descriptive_selected_available,0.9045273629738729
24,free,False,0.0,4.664736438984951,2.7828273532867853,6,"[2.7828273532867853, 3.7271712944830697, 4.664736438984951]",3.8180991903141983,"equal broad classes and, for mixture, equal polarity within class",6,paul_cezanne,jpeg90_512,vivid,0.03125,empirical_reference_mixture,descriptive_selected_available,3.025288923085529
48,free,False,0.3333333333333333,4.664736438984951,-0.8971795501949639,11,"[-0.8971795501949639, 2.7828273532867853, 4.283248697433882]",1.8531910472844986,"equal broad classes and, for mixture, equal polarity within class",11,paul_cezanne,jpeg90_512,equal_polarity_mixture,1.0,empirical_reference_mixture,descriptive_selected_available,1.3812570050086213
24,generic,False,0.5555555555555555,0.7756487504871835,-0.46457372493155397,7,"[-0.46457372493155397, 0.181529606621284, 0.7756487504871835]",0.13967492102631127,"equal broad classes and, for mixture, equal polarity within class",7,paul_cezanne,jpeg90_512,muted,0.53125,empirical_reference_mixture,descriptive_selected_available,0.658658796753876
24,generic,False,0.0,4.603720295524038,2.8723975369879446,6,"[2.8723975369879446, 3.3195608763661992, 4.603720295524038]",3.6048185342824626,"equal broad classes and, for mixture, equal polarity within class",6,paul_cezanne,jpeg90_512,vivid,0.03125,empirical_reference_mixture,descriptive_selected_available,2.812008267053793
48,generic,False,0.2777777777777778,4.603720295524038,-0.46457372493155397,13,"[-0.46457372493155397, 0.7756487504871835, 4.440611111036514]",1.8722467276543873,"equal broad classes and, for mixture, equal polarity within class",13,paul_cezanne,jpeg90_512,equal_polarity_mixture,0.96875,empirical_reference_mixture,descriptive_selected_available,1.2162037681823321
24,monet,False,0.0,-0.27138876027637615,-1.1130421040400877,6,"[-1.1130421040400877, -0.8289786513681765, -0.27138876027637615]",-0.8334527480277798,"equal broad classes and, for mixture, equal polarity within class",6,paul_cezanne,jpeg90_512,muted,0.03125,empirical_reference_mixture,descriptive_selected_available,1.6262630152564503
24,monet,False,0.4444444444444443,2.3482631576679998,1.3978026312685843,6,"[1.3978026312685843, 1.7266687248222188, 2.3482631576679998]",1.8307317688291156,"equal broad classes and, for mixture, equal polarity within class",6,paul_cezanne,jpeg90_512,vivid,0.03125,empirical_reference_mixture,descriptive_selected_available,1.1328102369888595
48,monet,False,0.2222222222222222,2.3482631576679998,-1.1130421040400877,12,"[-1.0465288130560089, -0.27138876027637615, 2.0295291499026415]",0.4986395104006681,"equal broad classes and, for mixture, equal polarity within class",12,paul_cezanne,jpeg90_512,equal_polarity_mixture,0.90625,empirical_reference_mixture,descriptive_selected_available,0.8460412482583621
24,cezanne,False,0.33333333333333326,0.21447571447276506,-0.6735793867020572,6,"[-0.6735793867020572, -0.306870053735128, 0.21447571447276506]",-0.28999352875516643,"equal broad classes and, for mixture, equal polarity within class",6,paul_cezanne,jpeg90_512,muted,0.28125,empirical_reference_mixture,descriptive_selected_available,1.0828037959838368
24,cezanne,False,0.0,3.099051127809291,1.9248316372022554,7,"[1.9248316372022554, 2.193771854528913, 3.099051127809291]",2.3741742945651434,"equal broad classes and, for mixture, equal polarity within class",7,paul_cezanne,jpeg90_512,vivid,0.0625,empirical_reference_mixture,descriptive_selected_available,1.6208260285168112
48,cezanne,False,0.16666666666666666,3.099051127809291,-0.6735793867020572,13,"[-0.6735793867020572, 0.21447571447276506, 3.059923111656284]",1.0420903829049886,"equal broad classes and, for mixture, equal polarity within class",13,paul_cezanne,jpeg90_512,equal_polarity_mixture,0.96875,empirical_reference_mixture,descriptive_selected_available,0.7839658754535482
24,free,False,0.6666666666666667,0.47222623216965137,-0.8971795501949639,5,"[-0.8971795501949639, 0.07408634397343933, 0.47222623216965137]",-0.1117170957452024,"equal broad classes and, for mixture, equal polarity within class",5,paul_cezanne,jpeg90_512,muted,0.42424242424242425,equal_broad_class,descriptive_selected_available,0.7938865609591944
24,free,False,0.0,4.664736438984951,2.7828273532867853,6,"[2.7828273532867853, 3.7271712944830697, 4.664736438984951]",3.8180991903141983,"equal broad classes and, for mixture, equal polarity within class",6,paul_cezanne,jpeg90_512,vivid,0.030303030303030307,equal_broad_class,descriptive_selected_available,3.1359297251002074
48,free,False,0.3333333333333333,4.664736438984951,-0.8971795501949639,11,"[-0.8971795501949639, 2.7828273532867853, 4.283248697433882]",1.8531910472844986,"equal broad classes and, for mixture, equal polarity within class",11,paul_cezanne,jpeg90_512,equal_polarity_mixture,1.0,equal_broad_class,descriptive_selected_available,1.4517256278251764
24,generic,False,0.5555555555555555,0.7756487504871835,-0.46457372493155397,7,"[-0.46457372493155397, 0.181529606621284, 0.7756487504871835]",0.13967492102631127,"equal broad classes and, for mixture, equal polarity within class",7,paul_cezanne,jpeg90_512,muted,0.558922558922559,equal_broad_class,descriptive_selected_available,0.5478506174497576
24,generic,False,0.0,4.603720295524038,2.8723975369879446,6,"[2.8723975369879446, 3.3195608763661992, 4.603720295524038]",3.6048185342824626,"equal broad classes and, for mixture, equal polarity within class",6,paul_cezanne,jpeg90_512,vivid,0.030303030303030307,equal_broad_class,descriptive_selected_available,2.922649069068471
48,generic,False,0.2777777777777778,4.603720295524038,-0.46457372493155397,13,"[-0.46457372493155397, 0.7756487504871835, 4.440611111036514]",1.8722467276543873,"equal broad classes and, for mixture, equal polarity within class",13,paul_cezanne,jpeg90_512,equal_polarity_mixture,0.9696969696969697,equal_broad_class,descriptive_selected_available,1.3202103632633275
24,monet,False,0.0,-0.27138876027637615,-1.1130421040400877,6,"[-1.1130421040400877, -0.8289786513681765, -0.27138876027637615]",-0.8334527480277798,"equal broad classes and, for mixture, equal polarity within class",6,paul_cezanne,jpeg90_512,muted,0.030303030303030307,equal_broad_class,descriptive_selected_available,1.5156222132417718
24,monet,False,0.0,2.3482631576679998,1.3978026312685843,6,"[1.3978026312685843, 1.7266687248222188, 2.3482631576679998]",1.8307317688291156,"equal broad classes and, for mixture, equal polarity within class",6,paul_cezanne,jpeg90_512,vivid,0.030303030303030307,equal_broad_class,descriptive_selected_available,1.2373692980647797
48,monet,False,0.0,2.3482631576679998,-1.1130421040400877,12,"[-1.0465288130560089, -0.27138876027637615, 2.0295291499026415]",0.4986395104006681,"equal broad classes and, for mixture, equal polarity within class",12,paul_cezanne,jpeg90_512,equal_polarity_mixture,0.9326599326599329,equal_broad_class,descriptive_selected_available,0.875265647684987
24,cezanne,False,0.33333333333333326,0.21447571447276506,-0.6735793867020572,6,"[-0.6735793867020572, -0.306870053735128, 0.21447571447276506]",-0.28999352875516643,"equal broad classes and, for mixture, equal polarity within class",6,paul_cezanne,jpeg90_512,muted,0.29461279461279466,equal_broad_class,descriptive_selected_available,0.9721629939691583
24,cezanne,False,0.0,3.099051127809291,1.9248316372022554,7,"[1.9248316372022554, 2.193771854528913, 3.099051127809291]",2.3741742945651434,"equal broad classes and, for mixture, equal polarity within class",7,paul_cezanne,jpeg90_512,vivid,0.03703703703703704,equal_broad_class,descriptive_selected_available,1.730271012313904
48,cezanne,False,0.16666666666666666,3.099051127809291,-0.6735793867020572,13,"[-0.6735793867020572, 0.21447571447276506, 3.059923111656284]",1.0420903829049886,"equal broad classes and, for mixture, equal polarity within class",13,paul_cezanne,jpeg90_512,equal_polarity_mixture,0.9696969696969697,equal_broad_class,descriptive_selected_available,0.8247164894297904
