painter_id,condition,source_route,target_route,kernel,status,domain,image_id,score
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q79868506,-0.7832637751181822
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q85224931,-0.9278924665435881
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q87367853,-0.9140859929163341
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q92787519,-1.5008770233743498
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q92831691,-0.35803239670246123
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0014,0.6652804468915572
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0032,0.6099561486507471
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0046,1.4011034193727046
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0059,-0.008458693278964313
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0062,0.5280289574252719
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0076,2.8849759075910697e-05
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0092,0.1921846825397644
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0095,-0.6665584733109161
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0104,0.8313340899193826
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0135,-0.2655789036577778
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0150,-0.11606941287365302
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0151,0.2417273379342868
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0161,0.05890214326804505
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0168,0.44986145743690287
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0181,0.8087861667361445
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0202,0.13064146844890967
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0205,-0.18478891558434274
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0229,0.2265144854484502
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0274,-0.36166989215892087
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0294,0.2397574537403031
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0299,0.24507973737493316
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0308,0.023898239757548678
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0335,-0.4343056910698321
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0341,-0.5650769414092709
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0352,1.468264955898103
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0355,0.4854511295690336
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0373,0.6381076407833046
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0413,0.37981704812906036
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0437,0.012950643278182739
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0440,0.1757298651043473
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0455,0.1406905050683164
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0463,0.11362251625169018
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0467,0.3306432417119307
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0475,0.7318126131530143
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0478,-0.11591365809257592
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0484,0.7384824311665121
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0527,0.26795156149917565
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0536,0.0026540942836357218
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0559,-0.3262606189308115
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0566,-0.1250427389423998
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0576,-0.054498976088183104
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0580,0.2604904955691664
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0601,-0.334983428664799
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0621,0.25914076542591813
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0627,0.5770383959139496
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0659,-0.6678607404106696
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0671,0.17506260925378214
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0675,0.3399682466619782
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0684,1.0179660885096928
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0687,-0.19289596636919137
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0688,0.7578153604955515
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0699,-0.3871492382067969
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0707,0.3188438563662974
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0730,0.16111088641924143
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0762,-0.1645441883142218
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0815,0.760727398049474
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0824,-0.09063696181748188
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0843,0.10572163762484976
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0848,0.15293935993486674
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0852,0.1744481186392588
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0860,0.9352646338640842
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0867,0.0789947904127728
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0880,0.5770458457433101
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0889,-0.041694437181770905
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0893,0.16468907015264422
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0894,0.3260185357223824
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0907,0.34815759331705776
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0914,0.8577485304741814
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0960,-0.19202915490587866
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0995,0.2990684721979231
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot1001,0.5571538615024727
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot1005,-0.4829269539420906
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q105099583,-1.0485450998178392
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q105099601,-0.577028841251187
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q105099613,-1.0659201603059274
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q105099626,-0.25794487825529605
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q106879983,-0.19903621709301333
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q106925109,-0.8816792839999376
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q113520917,-0.8518533843414199
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q116143411,-0.22694620893361028
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q117435199,-0.7267666213159201
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q117435200,-1.2143975337760664
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q17492292,-0.4527955451015814
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q17493461,-1.0387778765858284
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q17493907,-0.577644576757708
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q19967292,-0.6451672061674374
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q20538824,-1.0046566627499711
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q20538849,-1.0259487899302764
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q20809479,-1.09324195462007
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q2450237,-0.8010153180469173
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q24953805,-0.8673688130591914
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q30093031,0.2975975436620302
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q3794124,-0.304674497840146
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q47615867,-0.23836452396109065
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q50415977,-0.005072256768018368
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q50700359,-1.0118557375268915
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q59530379,-0.9557461857127172
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q63952037,-0.6017003665147227
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q66126523,-0.04051967374131493
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q67158045,-0.7063819926979004
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q67220780,-0.8771426697961481
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q67609602,-0.04512733340942554
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q68372814,0.1546508183338301
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q79790733,-0.5959965859256618
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q79790741,-0.8607409163864439
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q79868506,-0.834176184927681
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q85224931,-1.0868592048400925
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q87367853,-0.9176242756396138
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q92787519,-0.6895227608138608
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,original,wikidata:Q92831691,-0.2609962843822262
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0014,0.7023668669866684
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0032,0.364028531250284
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0046,0.44456525790889284
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0059,-0.20473981161480814
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0062,0.7353806202804021
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0076,-0.001002227301996672
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0092,0.24331091890313106
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0095,-0.953689511266561
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0104,0.5761529879748553
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0135,-0.36163915367279476
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0150,-0.35859568453836166
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0151,0.40965836817593354
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0161,-0.14703964260344926
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0168,0.2520639113412601
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0181,0.3283520709058041
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0202,0.18924117162886978
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0205,0.09758755091470314
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0229,0.3326113194070998
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0274,-0.36112290720643014
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0294,-0.10491534584400952
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0299,0.27136660601894197
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0308,-0.2167272605298195
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0335,-0.6731313291527685
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0341,-0.9265829380633731
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0352,0.34693552802621774
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0355,0.7085563884361206
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0373,0.621415735458092
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0413,0.392023696575557
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0437,-0.16495531813727207
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0440,0.16492415533913324
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0455,-0.0921996091533176
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0463,0.16565882512458652
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0467,0.3675838380854568
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0475,0.7645422007681031
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0478,-0.27317518609840447
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0484,0.36165593802323825
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0527,0.14140710786071425
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0536,-0.2551301318746849
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0559,-0.5523117341037943
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0566,-0.09276232364220127
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0576,-0.06037457051665829
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0580,0.04754500481673263
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0601,-0.39811540015531854
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0621,0.03893465996437351
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0627,0.3034273304812882
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0659,-0.9054514997642369
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0671,0.07001422369225763
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0675,0.31630423963529275
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0684,0.7335243636142648
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0687,-0.23802732146467048
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0688,0.3284786713391804
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0699,-0.7072424521027816
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0707,0.20190955602489224
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0730,-0.2162289099116923
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0762,-0.04125566442918527
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0815,0.7096299244067521
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0824,-0.27134823754075377
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0843,-0.05880989357073696
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0848,0.13539377039822703
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0852,0.17291334564388983
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0860,0.3858643148678537
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0867,0.2374607063443328
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0880,0.6775606520061893
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0889,-0.23492733361373397
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0893,0.0697391864042019
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0894,0.036101563889037624
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0907,-0.10780236064114579
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0914,0.5770608087535405
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0960,-0.33154832595205597
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot0995,0.6126282991226616
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot1001,0.62230285094908
claude_monet,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,generated,generated:slot1005,-0.8595856538549902
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q105099583,-0.9840182647283182
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q105099601,-1.5044547334435818
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q105099613,-0.9100347502293529
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q105099626,-0.22053494934809414
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q106879983,-0.27569629638261145
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q106925109,-1.3024364242604338
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q113520917,-0.1845389783376854
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q116143411,-2.125595802395261
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q117435199,0.11566916755082224
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q117435200,-0.9695903215923545
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q17492292,-0.006442809615039291
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q17493461,-0.7690279757874352
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q17493907,-1.1724995596307555
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q19967292,-0.7750889055298451
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q20538824,-0.9323920197724815
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q20538849,-0.9977248893158746
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q20809479,-0.9431762482650737
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q2450237,-0.30167888081328154
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q24953805,-1.116188174000278
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q30093031,0.5932116001609122
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q3794124,0.0028926651044374196
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q47615867,-0.4849822155032619
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q50415977,0.3311369518812748
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q50700359,-0.7832607053267808
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q59530379,-0.7404846094225698
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q63952037,-0.5238695080052709
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q66126523,0.33979747347376144
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q67158045,-1.2312075723288598
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q67220780,-0.3103420001747812
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q67609602,-0.5703765775420255
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q68372814,0.10486622127830048
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q79790733,-0.18212467538578428
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q79790741,-0.39097043063963843
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q79868506,-0.24050583920509094
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q85224931,-1.0225561023799337
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q87367853,-0.7304693547201808
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q92787519,-1.96300090213788
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,original,wikidata:Q92831691,0.11650713958153414
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0015,0.14486826282332554
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0033,-0.12412495122864398
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0047,0.24868461466652514
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0058,-0.18937683136074357
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0061,0.8261810443240378
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0077,-0.17557456315223652
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0091,0.2726856999320266
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0096,-0.4698796927145019
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0106,0.23157359190826288
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0137,-0.07655706886915414
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0149,-0.22706096519540797
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0153,-0.04232794328889966
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0163,-0.3701193445551647
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0169,0.0008791953150436571
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0182,0.3194355991020661
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0200,0.33978514462487297
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0204,0.23254697239375854
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0231,0.31975806686978725
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0276,-0.5894067224262229
claude_monet,named,nano_banana_2,oauth_gpt_image_2,linear,available,generated,generated:slot0295,0.21382362585978515
