painter_id,condition,source_route,target_route,kernel,status,auc,balanced_accuracy,false_negative_n,false_positive_n,fold,generated_recall,n_test_generated,n_test_original,n_train_generated,n_train_original,real_specificity,test_generated_class_counts.built,test_generated_class_counts.land,test_generated_class_counts.water,test_original_class_counts.built,test_original_class_counts.land,test_original_class_counts.water,train_generated_class_counts.built,train_generated_class_counts.land,train_generated_class_counts.water,train_original_class_counts.built,train_original_class_counts.land,train_original_class_counts.water
claude_monet,named,oauth_gpt_image_2,nano_banana_2,linear,available,0.8253968253968254,0.75,9,0,2,0.5,12,6,60,32,1.0,6,3,3,,2,4,18,21,21,4,11,17
claude_monet,named,oauth_gpt_image_2,nano_banana_2,linear,available,0.7724867724867724,0.5476190476190477,7,2,3,0.4285714285714285,12,6,60,32,0.6666666666666667,6,3,3,1,2,3,18,21,21,3,11,18
claude_monet,named,oauth_gpt_image_2,nano_banana_2,linear,available,0.752723311546841,0.7238562091503269,6,1,4,0.6143790849673203,12,6,60,32,0.8333333333333334,3,6,3,1,2,3,21,18,21,3,11,18
claude_monet,named,oauth_gpt_image_2,nano_banana_2,linear,available,0.9858387799564271,0.8758169934640523,5,0,5,0.7516339869281047,12,6,60,32,1.0,3,6,3,1,2,3,21,18,21,3,11,18
claude_monet,named,oauth_gpt_image_2,nano_banana_2,rbf,available,0.9241323648103308,0.6779661016949152,9,0,0,0.3559322033898305,12,7,60,31,1.0,3,3,6,1,2,4,21,21,18,3,11,17
claude_monet,named,oauth_gpt_image_2,nano_banana_2,rbf,available,0.8224374495560937,0.5,12,0,1,0.0,12,7,60,31,1.0,3,3,6,,3,4,21,21,18,4,10,17
claude_monet,named,oauth_gpt_image_2,nano_banana_2,rbf,available,0.7976190476190474,0.75,9,0,2,0.5,12,6,60,32,1.0,6,3,3,,2,4,18,21,21,4,11,17
claude_monet,named,oauth_gpt_image_2,nano_banana_2,rbf,available,0.6957671957671957,0.5992063492063492,9,1,3,0.365079365079365,12,6,60,32,0.8333333333333334,6,3,3,1,2,3,18,21,21,3,11,18
claude_monet,named,oauth_gpt_image_2,nano_banana_2,rbf,available,0.5403050108932463,0.4852941176470589,11,1,4,0.13725490196078433,12,6,60,32,0.8333333333333334,3,6,3,1,2,3,21,18,21,3,11,18
claude_monet,named,oauth_gpt_image_2,nano_banana_2,rbf,available,0.9270152505446625,0.6535947712418301,9,0,5,0.30718954248366015,12,6,60,32,1.0,3,6,3,1,2,3,21,18,21,3,11,18
paul_cezanne,artist_free,flux_2_max,nano_banana_2,linear,available,0.9365079365079364,0.75,0,3,0,1.0,12,6,60,26,0.5,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,artist_free,flux_2_max,nano_banana_2,linear,available,1.0,0.9166666666666666,0,1,1,1.0,12,6,60,26,0.8333333333333333,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,artist_free,flux_2_max,nano_banana_2,linear,available,0.9441860465116282,0.930232558139535,1,0,2,0.86046511627907,12,5,60,27,1.0,6,3,3,1,3,1,18,21,21,10,15,2
paul_cezanne,artist_free,flux_2_max,nano_banana_2,linear,available,1.0000000000000004,1.0,0,0,3,1.0000000000000002,12,5,60,27,1.0,6,3,3,2,3,,18,21,21,9,15,3
paul_cezanne,artist_free,flux_2_max,nano_banana_2,linear,available,0.9200000000000002,0.9,0,1,4,1.0,12,5,60,27,0.8,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,artist_free,flux_2_max,nano_banana_2,linear,available,1.0000000000000004,1.0,0,0,5,1.0,12,5,60,27,1.0,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,artist_free,flux_2_max,nano_banana_2,rbf,available,0.9365079365079363,0.819047619047619,1,2,0,0.9714285714285715,12,6,60,26,0.6666666666666666,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,artist_free,flux_2_max,nano_banana_2,rbf,available,0.8333333333333333,0.588095238095238,5,1,1,0.34285714285714286,12,6,60,26,0.8333333333333333,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,artist_free,flux_2_max,nano_banana_2,rbf,available,1.0000000000000004,0.7751937984496124,4,0,2,0.5503875968992249,12,5,60,27,1.0,6,3,3,1,3,1,18,21,21,10,15,2
paul_cezanne,artist_free,flux_2_max,nano_banana_2,rbf,available,0.9658914728682173,0.7596899224806202,5,0,3,0.5193798449612403,12,5,60,27,1.0,6,3,3,2,3,,18,21,21,9,15,3
paul_cezanne,artist_free,flux_2_max,nano_banana_2,rbf,available,0.8520000000000001,0.6466666666666667,5,1,4,0.4933333333333334,12,5,60,27,0.8,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,artist_free,flux_2_max,nano_banana_2,rbf,available,0.9480000000000003,0.78,4,1,5,0.7600000000000001,12,5,60,27,0.8,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,named,flux_2_max,nano_banana_2,linear,available,0.7777777777777777,0.6690476190476191,3,3,0,0.8380952380952381,12,6,60,26,0.5,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,named,flux_2_max,nano_banana_2,linear,available,0.8333333333333333,0.780952380952381,1,2,1,0.8952380952380953,12,6,60,26,0.6666666666666666,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,named,flux_2_max,nano_banana_2,linear,available,0.9271317829457367,0.8178294573643411,3,0,2,0.6356589147286822,12,5,60,27,1.0,6,3,3,1,3,1,18,21,21,10,15,2
paul_cezanne,named,flux_2_max,nano_banana_2,linear,available,0.9720930232558143,0.9000000000000001,0,1,3,1.0000000000000002,12,5,60,27,0.8,6,3,3,2,3,,18,21,21,9,15,3
paul_cezanne,named,flux_2_max,nano_banana_2,linear,available,0.8,0.78,2,1,4,0.7600000000000001,12,5,60,27,0.8,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,named,flux_2_max,nano_banana_2,linear,available,0.8880000000000003,0.8900000000000001,1,1,5,0.9800000000000001,12,5,60,27,0.8,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,named,flux_2_max,nano_banana_2,rbf,available,0.8555555555555554,0.4833333333333333,10,1,0,0.13333333333333333,12,6,60,26,0.8333333333333333,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,named,flux_2_max,nano_banana_2,rbf,available,0.611111111111111,0.5285714285714286,6,2,1,0.39047619047619053,12,6,60,26,0.6666666666666666,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,named,flux_2_max,nano_banana_2,rbf,available,0.8201550387596902,0.7325581395348837,5,0,2,0.4651162790697675,12,5,60,27,1.0,6,3,3,1,3,1,18,21,21,10,15,2
paul_cezanne,named,flux_2_max,nano_banana_2,rbf,available,0.88062015503876,0.7751937984496124,4,0,3,0.5503875968992249,12,5,60,27,1.0,6,3,3,2,3,,18,21,21,9,15,3
paul_cezanne,named,flux_2_max,nano_banana_2,rbf,available,0.532,0.32000000000000006,10,2,4,0.04000000000000001,12,5,60,27,0.6000000000000001,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,named,flux_2_max,nano_banana_2,rbf,available,0.7853333333333335,0.46,11,1,5,0.12000000000000002,12,5,60,27,0.8,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,artist_free,flux_2_max,oauth_gpt_image_2,linear,available,0.7825396825396824,0.75,0,3,0,1.0,12,6,60,26,0.5,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,artist_free,flux_2_max,oauth_gpt_image_2,linear,available,0.9650793650793651,0.9166666666666666,0,1,1,1.0,12,6,60,26,0.8333333333333333,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,artist_free,flux_2_max,oauth_gpt_image_2,linear,available,1.0000000000000004,1.0,0,0,2,1.0000000000000002,12,5,60,27,1.0,6,3,3,1,3,1,18,21,21,10,15,2
paul_cezanne,artist_free,flux_2_max,oauth_gpt_image_2,linear,available,1.0000000000000004,0.9573643410852715,1,0,3,0.9147286821705428,12,5,60,27,1.0,6,3,3,2,3,,18,21,21,9,15,3
paul_cezanne,artist_free,flux_2_max,oauth_gpt_image_2,linear,available,0.804,0.8266666666666667,2,1,4,0.8533333333333334,12,5,60,27,0.8,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,artist_free,flux_2_max,oauth_gpt_image_2,linear,available,1.0000000000000004,1.0,0,0,5,1.0000000000000002,12,5,60,27,1.0,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,artist_free,flux_2_max,oauth_gpt_image_2,rbf,available,0.976190476190476,0.819047619047619,1,2,0,0.9714285714285715,12,6,60,26,0.6666666666666666,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,artist_free,flux_2_max,oauth_gpt_image_2,rbf,available,0.9539682539682539,0.9166666666666666,0,1,1,1.0,12,6,60,26,0.8333333333333333,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,artist_free,flux_2_max,oauth_gpt_image_2,rbf,available,1.0000000000000004,0.930232558139535,1,0,2,0.86046511627907,12,5,60,27,1.0,6,3,3,1,3,1,18,21,21,10,15,2
paul_cezanne,artist_free,flux_2_max,oauth_gpt_image_2,rbf,available,1.0000000000000004,1.0,0,0,3,1.0000000000000002,12,5,60,27,1.0,6,3,3,2,3,,18,21,21,9,15,3
paul_cezanne,artist_free,flux_2_max,oauth_gpt_image_2,rbf,available,0.9320000000000002,0.79,3,1,4,0.78,12,5,60,27,0.8,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,artist_free,flux_2_max,oauth_gpt_image_2,rbf,available,1.0000000000000004,0.9000000000000001,0,1,5,1.0000000000000002,12,5,60,27,0.8,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,named,flux_2_max,oauth_gpt_image_2,linear,available,0.626984126984127,0.45,6,3,0,0.4,12,6,60,26,0.5,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,named,flux_2_max,oauth_gpt_image_2,linear,available,0.5571428571428572,0.6761904761904762,3,2,1,0.6857142857142857,12,6,60,26,0.6666666666666666,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,named,flux_2_max,oauth_gpt_image_2,linear,available,0.7813953488372096,0.7054263565891473,5,0,2,0.41085271317829464,12,5,60,27,1.0,6,3,3,1,3,1,18,21,21,10,15,2
paul_cezanne,named,flux_2_max,oauth_gpt_image_2,linear,available,0.7829457364341088,0.6093023255813954,7,1,3,0.4186046511627908,12,5,60,27,0.8,6,3,3,2,3,,18,21,21,9,15,3
paul_cezanne,named,flux_2_max,oauth_gpt_image_2,linear,available,0.7240000000000001,0.6733333333333333,5,1,4,0.5466666666666667,12,5,60,27,0.8,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,named,flux_2_max,oauth_gpt_image_2,linear,available,0.7653333333333335,0.6100000000000001,6,1,5,0.42000000000000004,12,5,60,27,0.8,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,named,flux_2_max,oauth_gpt_image_2,rbf,available,0.8079365079365077,0.5976190476190476,7,1,0,0.36190476190476195,12,6,60,26,0.8333333333333333,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,named,flux_2_max,oauth_gpt_image_2,rbf,available,0.7746031746031745,0.6476190476190475,5,2,1,0.6285714285714286,12,6,60,26,0.6666666666666666,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,named,flux_2_max,oauth_gpt_image_2,rbf,available,0.7379844961240313,0.6821705426356589,7,0,2,0.36434108527131787,12,5,60,27,1.0,6,3,3,1,3,1,18,21,21,10,15,2
paul_cezanne,named,flux_2_max,oauth_gpt_image_2,rbf,available,1.0000000000000004,0.7209302325581396,6,0,3,0.44186046511627913,12,5,60,27,1.0,6,3,3,2,3,,18,21,21,9,15,3
paul_cezanne,named,flux_2_max,oauth_gpt_image_2,rbf,available,0.7426666666666668,0.5966666666666667,5,2,4,0.5933333333333334,12,5,60,27,0.6000000000000001,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,named,flux_2_max,oauth_gpt_image_2,rbf,available,0.7760000000000002,0.6600000000000001,6,1,5,0.5200000000000001,12,5,60,27,0.8,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,artist_free,nano_banana_2,flux_2_max,linear,available,0.8507936507936507,0.5499999999999999,8,1,0,0.26666666666666666,12,6,60,26,0.8333333333333333,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,artist_free,nano_banana_2,flux_2_max,linear,available,1.0,0.6,10,0,1,0.2,12,6,60,26,1.0,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,artist_free,nano_banana_2,flux_2_max,linear,available,0.9054263565891476,0.5116279069767442,11,0,2,0.023255813953488375,12,5,60,27,1.0,6,3,3,1,3,1,18,21,21,10,15,2
paul_cezanne,artist_free,nano_banana_2,flux_2_max,linear,available,0.8883720930232561,0.7093023255813954,9,0,3,0.4186046511627908,12,5,60,27,1.0,6,3,3,2,3,,18,21,21,9,15,3
paul_cezanne,artist_free,nano_banana_2,flux_2_max,linear,available,0.7800000000000001,0.5166666666666667,8,1,4,0.2333333333333334,12,5,60,27,0.8,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,artist_free,nano_banana_2,flux_2_max,linear,available,1.0000000000000004,0.7966666666666667,5,0,5,0.5933333333333335,12,5,60,27,1.0,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,artist_free,nano_banana_2,flux_2_max,rbf,available,0.8047619047619046,0.4833333333333333,10,1,0,0.13333333333333333,12,6,60,26,0.8333333333333333,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,artist_free,nano_banana_2,flux_2_max,rbf,available,0.8698412698412699,0.6142857142857143,9,0,1,0.22857142857142856,12,6,60,26,1.0,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,artist_free,nano_banana_2,flux_2_max,rbf,available,0.7720930232558143,0.5,12,0,2,0.0,12,5,60,27,1.0,6,3,3,1,3,1,18,21,21,10,15,2
paul_cezanne,artist_free,nano_banana_2,flux_2_max,rbf,available,0.8666666666666669,0.6395348837209303,10,0,3,0.2790697674418605,12,5,60,27,1.0,6,3,3,2,3,,18,21,21,9,15,3
paul_cezanne,artist_free,nano_banana_2,flux_2_max,rbf,available,0.7706666666666668,0.6533333333333333,7,0,4,0.3066666666666667,12,5,60,27,1.0,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,artist_free,nano_banana_2,flux_2_max,rbf,available,1.0000000000000004,0.7966666666666667,5,0,5,0.5933333333333335,12,5,60,27,1.0,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,named,nano_banana_2,flux_2_max,linear,available,0.8333333333333331,0.5833333333333333,8,1,0,0.33333333333333337,12,6,60,26,0.8333333333333333,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,named,nano_banana_2,flux_2_max,linear,available,0.6888888888888889,0.5,12,0,1,0.0,12,6,60,26,1.0,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,named,nano_banana_2,flux_2_max,linear,available,0.62015503875969,0.5116279069767442,11,0,2,0.023255813953488375,12,5,60,27,1.0,6,3,3,1,3,1,18,21,21,10,15,2
paul_cezanne,named,nano_banana_2,flux_2_max,linear,available,0.7643410852713182,0.5697674418604651,11,0,3,0.13953488372093026,12,5,60,27,1.0,6,3,3,2,3,,18,21,21,9,15,3
paul_cezanne,named,nano_banana_2,flux_2_max,linear,available,0.5346666666666668,0.48000000000000004,9,1,4,0.16000000000000003,12,5,60,27,0.8,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,named,nano_banana_2,flux_2_max,linear,available,0.6680000000000001,0.5566666666666666,9,0,5,0.11333333333333336,12,5,60,27,1.0,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,named,nano_banana_2,flux_2_max,rbf,available,0.8269841269841268,0.5023809523809524,11,1,0,0.17142857142857143,12,6,60,26,0.8333333333333333,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,named,nano_banana_2,flux_2_max,rbf,available,0.6142857142857143,0.5,12,0,1,0.0,12,6,60,26,1.0,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,named,nano_banana_2,flux_2_max,rbf,available,0.5534883720930234,0.5232558139534884,10,0,2,0.04651162790697675,12,5,60,27,1.0,6,3,3,1,3,1,18,21,21,10,15,2
paul_cezanne,named,nano_banana_2,flux_2_max,rbf,available,0.7813953488372096,0.5,12,0,3,0.0,12,5,60,27,1.0,6,3,3,2,3,,18,21,21,9,15,3
paul_cezanne,named,nano_banana_2,flux_2_max,rbf,available,0.668,0.56,11,0,4,0.12000000000000002,12,5,60,27,1.0,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,named,nano_banana_2,flux_2_max,rbf,available,0.7066666666666668,0.5366666666666666,11,0,5,0.07333333333333335,12,5,60,27,1.0,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,0.9349206349206347,0.8357142857142856,3,1,0,0.8380952380952381,12,6,60,26,0.8333333333333333,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,1.0,0.8666666666666667,4,0,1,0.7333333333333334,12,6,60,26,1.0,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,1.0000000000000004,0.6627906976744187,6,0,2,0.32558139534883723,12,5,60,27,1.0,6,3,3,1,3,1,18,21,21,10,15,2
paul_cezanne,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,0.8759689922480622,0.689922480620155,6,0,3,0.37984496124031014,12,5,60,27,1.0,6,3,3,2,3,,18,21,21,9,15,3
paul_cezanne,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,0.7880000000000001,0.6500000000000001,7,1,4,0.5000000000000001,12,5,60,27,0.8,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,artist_free,nano_banana_2,oauth_gpt_image_2,linear,available,1.0000000000000004,0.8666666666666667,3,0,5,0.7333333333333334,12,5,60,27,1.0,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,0.93015873015873,0.8357142857142856,3,1,0,0.8380952380952381,12,6,60,26,0.8333333333333333,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,0.965079365079365,0.8666666666666667,4,0,1,0.7333333333333334,12,6,60,26,1.0,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,0.8992248062015509,0.6201550387596899,7,0,2,0.24031007751937988,12,5,60,27,1.0,6,3,3,1,3,1,18,21,21,10,15,2
paul_cezanne,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,0.8589147286821708,0.6627906976744187,6,0,3,0.32558139534883723,12,5,60,27,1.0,6,3,3,2,3,,18,21,21,9,15,3
paul_cezanne,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,0.8413333333333334,0.75,7,0,4,0.5000000000000001,12,5,60,27,1.0,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,artist_free,nano_banana_2,oauth_gpt_image_2,rbf,available,1.0000000000000004,0.8666666666666667,3,0,5,0.7333333333333334,12,5,60,27,1.0,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,named,nano_banana_2,oauth_gpt_image_2,linear,available,0.8333333333333331,0.41666666666666663,12,1,0,0.0,12,6,60,26,0.8333333333333333,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,named,nano_banana_2,oauth_gpt_image_2,linear,available,0.5285714285714286,0.5142857142857142,11,0,1,0.02857142857142857,12,6,60,26,1.0,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,named,nano_banana_2,oauth_gpt_image_2,linear,available,0.4635658914728684,0.5,12,0,2,0.0,12,5,60,27,1.0,6,3,3,1,3,1,18,21,21,10,15,2
paul_cezanne,named,nano_banana_2,oauth_gpt_image_2,linear,available,0.510077519379845,0.5,12,0,3,0.0,12,5,60,27,1.0,6,3,3,2,3,,18,21,21,9,15,3
paul_cezanne,named,nano_banana_2,oauth_gpt_image_2,linear,available,0.46133333333333343,0.4,12,1,4,0.0,12,5,60,27,0.8,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,named,nano_banana_2,oauth_gpt_image_2,linear,available,0.2546666666666667,0.51,11,0,5,0.020000000000000004,12,5,60,27,1.0,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,named,nano_banana_2,oauth_gpt_image_2,rbf,available,0.8190476190476189,0.41666666666666663,12,1,0,0.0,12,6,60,26,0.8333333333333333,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,named,nano_banana_2,oauth_gpt_image_2,rbf,available,0.5047619047619047,0.5,12,0,1,0.0,12,6,60,26,1.0,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,named,nano_banana_2,oauth_gpt_image_2,rbf,available,0.302325581395349,0.5,12,0,2,0.0,12,5,60,27,1.0,6,3,3,1,3,1,18,21,21,10,15,2
paul_cezanne,named,nano_banana_2,oauth_gpt_image_2,rbf,available,0.46356589147286836,0.5,12,0,3,0.0,12,5,60,27,1.0,6,3,3,2,3,,18,21,21,9,15,3
paul_cezanne,named,nano_banana_2,oauth_gpt_image_2,rbf,available,0.4733333333333334,0.5,12,0,4,0.0,12,5,60,27,1.0,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,named,nano_banana_2,oauth_gpt_image_2,rbf,available,0.2626666666666667,0.5,12,0,5,0.0,12,5,60,27,1.0,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,artist_free,oauth_gpt_image_2,flux_2_max,linear,available,0.8507936507936507,0.8214285714285714,4,1,0,0.8095238095238095,12,6,60,26,0.8333333333333333,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,artist_free,oauth_gpt_image_2,flux_2_max,linear,available,1.0,0.9476190476190477,1,0,1,0.8952380952380954,12,6,60,26,1.0,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,artist_free,oauth_gpt_image_2,flux_2_max,linear,available,0.7922480620155041,0.648062015503876,6,1,2,0.496124031007752,12,5,60,27,0.8,6,3,3,1,3,1,18,21,21,10,15,2
paul_cezanne,artist_free,oauth_gpt_image_2,flux_2_max,linear,available,0.88062015503876,0.872093023255814,3,0,3,0.744186046511628,12,5,60,27,1.0,6,3,3,2,3,,18,21,21,9,15,3
paul_cezanne,artist_free,oauth_gpt_image_2,flux_2_max,linear,available,0.9426666666666668,0.8300000000000001,2,1,4,0.8600000000000001,12,5,60,27,0.8,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,artist_free,oauth_gpt_image_2,flux_2_max,linear,available,0.9960000000000002,0.9433333333333334,3,0,5,0.8866666666666668,12,5,60,27,1.0,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,artist_free,oauth_gpt_image_2,flux_2_max,rbf,available,0.9634920634920633,0.8071428571428572,5,1,0,0.7809523809523811,12,6,60,26,0.8333333333333333,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,artist_free,oauth_gpt_image_2,flux_2_max,rbf,available,0.9904761904761904,0.9571428571428572,3,0,1,0.9142857142857144,12,6,60,26,1.0,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,artist_free,oauth_gpt_image_2,flux_2_max,rbf,available,0.8434108527131785,0.7604651162790699,4,1,2,0.7209302325581397,12,5,60,27,0.8,6,3,3,1,3,1,18,21,21,10,15,2
paul_cezanne,artist_free,oauth_gpt_image_2,flux_2_max,rbf,available,0.9147286821705429,0.872093023255814,3,0,3,0.744186046511628,12,5,60,27,1.0,6,3,3,2,3,,18,21,21,9,15,3
paul_cezanne,artist_free,oauth_gpt_image_2,flux_2_max,rbf,available,0.9760000000000002,0.93,2,0,4,0.8600000000000001,12,5,60,27,1.0,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,artist_free,oauth_gpt_image_2,flux_2_max,rbf,available,1.0000000000000004,0.9033333333333334,2,0,5,0.8066666666666669,12,5,60,27,1.0,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,named,oauth_gpt_image_2,flux_2_max,linear,available,0.7238095238095237,0.5285714285714286,10,0,0,0.05714285714285714,12,6,60,26,1.0,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,named,oauth_gpt_image_2,flux_2_max,linear,available,0.7761904761904761,0.4738095238095238,8,1,1,0.11428571428571428,12,6,60,26,0.8333333333333333,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,named,oauth_gpt_image_2,flux_2_max,linear,available,0.3565891472868218,0.5116279069767442,11,0,2,0.023255813953488375,12,5,60,27,1.0,6,3,3,1,3,1,18,21,21,10,15,2
paul_cezanne,named,oauth_gpt_image_2,flux_2_max,linear,available,0.33488372093023266,0.4930232558139535,9,1,3,0.186046511627907,12,5,60,27,0.8,6,3,3,2,3,,18,21,21,9,15,3
paul_cezanne,named,oauth_gpt_image_2,flux_2_max,linear,available,0.8133333333333335,0.62,10,0,4,0.24000000000000005,12,5,60,27,1.0,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,named,oauth_gpt_image_2,flux_2_max,linear,available,0.7520000000000002,0.5800000000000001,9,1,5,0.3600000000000001,12,5,60,27,0.8,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,named,oauth_gpt_image_2,flux_2_max,rbf,available,0.6857142857142855,0.4452380952380952,10,1,0,0.05714285714285714,12,6,60,26,0.8333333333333333,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,named,oauth_gpt_image_2,flux_2_max,rbf,available,0.653968253968254,0.4738095238095238,8,1,1,0.11428571428571428,12,6,60,26,0.8333333333333333,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,named,oauth_gpt_image_2,flux_2_max,rbf,available,0.44341085271317837,0.5116279069767442,11,0,2,0.023255813953488375,12,5,60,27,1.0,6,3,3,1,3,1,18,21,21,10,15,2
paul_cezanne,named,oauth_gpt_image_2,flux_2_max,rbf,available,0.4263565891472869,0.5116279069767442,11,0,3,0.023255813953488375,12,5,60,27,1.0,6,3,3,2,3,,18,21,21,9,15,3
paul_cezanne,named,oauth_gpt_image_2,flux_2_max,rbf,available,0.8133333333333335,0.56,11,0,4,0.12000000000000002,12,5,60,27,1.0,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,named,oauth_gpt_image_2,flux_2_max,rbf,available,0.7520000000000002,0.5800000000000001,9,1,5,0.3600000000000001,12,5,60,27,0.8,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,artist_free,oauth_gpt_image_2,nano_banana_2,linear,available,0.9857142857142855,0.9166666666666666,0,1,0,1.0,12,6,60,26,0.8333333333333333,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,artist_free,oauth_gpt_image_2,nano_banana_2,linear,available,0.9952380952380951,0.9714285714285714,2,0,1,0.9428571428571428,12,6,60,26,1.0,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,artist_free,oauth_gpt_image_2,nano_banana_2,linear,available,0.7658914728682172,0.830232558139535,1,1,2,0.86046511627907,12,5,60,27,0.8,6,3,3,1,3,1,18,21,21,10,15,2
paul_cezanne,artist_free,oauth_gpt_image_2,nano_banana_2,linear,available,0.832558139534884,0.8604651162790699,2,0,3,0.7209302325581397,12,5,60,27,1.0,6,3,3,2,3,,18,21,21,9,15,3
paul_cezanne,artist_free,oauth_gpt_image_2,nano_banana_2,linear,available,0.9733333333333334,0.8533333333333335,2,1,4,0.9066666666666668,12,5,60,27,0.8,3,6,3,2,3,,21,18,21,9,15,3
