pipeline,status,first_feature,second_feature,pearson,n_development,weighting
jpeg90_512,descriptive,lbp_entropy_8,chroma_iqr,0.08219604842598935,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_8,chromatic_fraction,0.1422040147589556,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_8,hue_concentration,-0.09355294599875505,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_8,hue_entropy,0.1525471646921247,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_8,deltae_01,0.24701937824520903,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_8,deltae_04,0.2811113788443808,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_8,deltae_16,0.25108820891242983,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_8,deltae_slope,-0.14522581797392609,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_8,spectral_slope,0.18114771515983066,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_8,spectral_residual,-0.2968582209691196,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_8,spectral_anisotropy,-0.2122631611045686,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_8,orientation_entropy,0.21783847406857715,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_8,horizontal_vertical_balance,0.1624345228518013,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_8,gradient_median,0.3012487930454951,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_8,gradient_iqr,0.24659706853542032,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_8,quadrant_jsd,-0.1390643211219155,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_8,wavelet_energy_1,0.24975915240198202,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_8,wavelet_energy_2,0.30013297074435014,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_8,wavelet_energy_3,0.30318820278984726,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_8,wavelet_energy_4,0.26156855193915535,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_8,wavelet_slope,-0.027464717079701266,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_8,wavelet_curvature,-0.1494189668422749,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_8,lbp_entropy_8,1.0,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_8,lbp_entropy_16,0.1314151697403088,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_8,lbp_entropy_32,-0.05426665878075766,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_8,local_cv_01,0.06055917036102456,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_8,local_cv_04,0.028805490357998086,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_8,local_cv_16,-0.0954692361553459,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_16,lightness_median,0.012724031321676743,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_16,lightness_iqr,-0.1522769149305042,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_16,chroma_median,0.1264799888213628,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_16,chroma_iqr,0.17098131472337222,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_16,chromatic_fraction,0.029652044097342366,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_16,hue_concentration,0.02886652107616562,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_16,hue_entropy,-0.0744873805056246,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_16,deltae_01,-0.21132045523887052,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_16,deltae_04,-0.005105226052415824,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_16,deltae_16,0.09553062280595508,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_16,deltae_slope,0.41861616119165673,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_16,spectral_slope,-0.39204945431678495,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_16,spectral_residual,-0.19594656270784222,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_16,spectral_anisotropy,-0.015027826656483405,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_16,orientation_entropy,-0.06773508072961401,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_16,horizontal_vertical_balance,0.11705626138997693,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_16,gradient_median,-0.3456898053303277,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_16,gradient_iqr,-0.24838139409394958,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_16,quadrant_jsd,0.16204991308324776,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_16,wavelet_energy_1,-0.5066171519543973,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_16,wavelet_energy_2,-0.2177660896090925,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_16,wavelet_energy_3,-0.01760647299666503,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_16,wavelet_energy_4,0.09891810596836784,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_16,wavelet_slope,0.7631093552453234,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_16,wavelet_curvature,-0.6160097648120162,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_16,lbp_entropy_8,0.13141516974030876,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_16,lbp_entropy_16,1.0,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_16,lbp_entropy_32,0.9397887053377889,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_16,local_cv_01,-0.3174649020093478,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_16,local_cv_04,-0.12241864692732474,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_16,local_cv_16,-0.050697047323990524,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_32,lightness_median,-0.09738543635801213,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_32,lightness_iqr,-0.05860003615891833,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_32,chroma_median,0.11113521020746243,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_32,chroma_iqr,0.15610929901671564,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_32,chromatic_fraction,0.00393493272850314,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_32,hue_concentration,0.04885710743326287,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_32,hue_entropy,-0.07173757210030576,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_32,deltae_01,-0.24141122875885318,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_32,deltae_04,0.0191578795040751,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_32,deltae_16,0.15479365542272155,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_32,deltae_slope,0.5348745351676184,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_32,spectral_slope,-0.5544940383900566,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_32,spectral_residual,-0.17076861191694276,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_32,spectral_anisotropy,0.033728697202052314,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_32,orientation_entropy,-0.10032410297847404,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_32,horizontal_vertical_balance,0.12220748692743837,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_32,gradient_median,-0.40959115433231086,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_32,gradient_iqr,-0.2836060245339293,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_32,quadrant_jsd,0.17138585921190527,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_32,wavelet_energy_1,-0.5170245432482391,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_32,wavelet_energy_2,-0.2426734289114917,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_32,wavelet_energy_3,-0.0031838864074567427,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_32,wavelet_energy_4,0.16226206898150855,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_32,wavelet_slope,0.853402182191871,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_32,wavelet_curvature,-0.4567714651558398,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_32,lbp_entropy_8,-0.054266658780757655,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_32,lbp_entropy_16,0.9397887053377889,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_32,lbp_entropy_32,0.9999999999999999,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_32,local_cv_01,-0.2986889306998137,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_32,local_cv_04,-0.046720754452282034,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,lbp_entropy_32,local_cv_16,0.07180665635568495,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_01,lightness_median,-0.5137890920658623,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_01,lightness_iqr,0.41090348507686375,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_01,chroma_median,0.06217687137126542,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_01,chroma_iqr,0.08253935518532247,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_01,chromatic_fraction,0.037217831641931806,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_01,hue_concentration,-0.11092693466142951,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_01,hue_entropy,0.24535677300985817,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_01,deltae_01,0.8164428261875286,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_01,deltae_04,0.7487699319241843,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_01,deltae_16,0.6470363675414885,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_01,deltae_slope,-0.4311462041793195,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_01,spectral_slope,0.35542222627527337,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_01,spectral_residual,0.030379712574462675,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_01,spectral_anisotropy,-0.24531285452545906,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_01,orientation_entropy,0.1721251693486839,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_01,horizontal_vertical_balance,0.15986723680736767,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_01,gradient_median,0.46232969029817195,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_01,gradient_iqr,0.5500198592277026,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_01,quadrant_jsd,-0.23243776840946118,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_01,wavelet_energy_1,0.542330306884133,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_01,wavelet_energy_2,0.4862369437169676,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_01,wavelet_energy_3,0.3902161890191019,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_01,wavelet_energy_4,0.28479252975154395,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_01,wavelet_slope,-0.3812845000009882,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_01,wavelet_curvature,0.060364263775531855,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_01,lbp_entropy_8,0.060559170361024546,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_01,lbp_entropy_16,-0.31746490200934785,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_01,lbp_entropy_32,-0.2986889306998137,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_01,local_cv_01,1.0,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_01,local_cv_04,0.9236444350314494,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_01,local_cv_16,0.7747045440004626,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_04,lightness_median,-0.6016950877269696,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_04,lightness_iqr,0.5057322115429591,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_04,chroma_median,0.08246741955363387,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_04,chroma_iqr,0.1241406222422925,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_04,chromatic_fraction,-0.004052674771799225,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_04,hue_concentration,-0.08442586805618305,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_04,hue_entropy,0.203581129334101,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_04,deltae_01,0.6784317296937962,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_04,deltae_04,0.7195185392743078,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_04,deltae_16,0.7112385529706023,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_04,deltae_slope,-0.1590214325354604,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_04,spectral_slope,0.10832720376796337,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_04,spectral_residual,-0.0073875452427906545,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_04,spectral_anisotropy,-0.15633073372650091,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_04,orientation_entropy,0.06299919972096936,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_04,horizontal_vertical_balance,0.1472712222238777,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_04,gradient_median,0.28264194890815797,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_04,gradient_iqr,0.45409581868468246,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_04,quadrant_jsd,-0.19411349220803636,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_04,wavelet_energy_1,0.45152067660511813,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_04,wavelet_energy_2,0.4706191617374587,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_04,wavelet_energy_3,0.459279058521161,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_04,wavelet_energy_4,0.42364864076513936,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_04,wavelet_slope,-0.10476573465009205,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_04,wavelet_curvature,0.015417183941187542,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_04,lbp_entropy_8,0.02880549035799808,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_04,lbp_entropy_16,-0.12241864692732474,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_04,lbp_entropy_32,-0.04672075445228204,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_04,local_cv_01,0.9236444350314494,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_04,local_cv_04,0.9999999999999998,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_04,local_cv_16,0.9321061417327081,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_16,lightness_median,-0.6715063941705468,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_16,lightness_iqr,0.5916940817724086,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_16,chroma_median,0.04847396217161597,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_16,chroma_iqr,0.11308001414362666,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_16,chromatic_fraction,-0.057754858594076953,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_16,hue_concentration,-0.07416802430645747,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_16,hue_entropy,0.1331771632632845,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_16,deltae_01,0.4661425395959635,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_16,deltae_04,0.5525434432665992,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_16,deltae_16,0.6339792122488414,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_16,deltae_slope,0.0742277994923134,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_16,spectral_slope,-0.12121505904283725,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_16,spectral_residual,-0.0035466861729252165,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_16,spectral_anisotropy,-0.0019908915154522454,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_16,orientation_entropy,-0.0669738503782738,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_16,horizontal_vertical_balance,0.06830223399099102,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_16,gradient_median,0.06309437108278661,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_16,gradient_iqr,0.2726669226527285,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_16,quadrant_jsd,-0.1389755811781022,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_16,wavelet_energy_1,0.32554914286236175,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_16,wavelet_energy_2,0.37393601395142295,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_16,wavelet_energy_3,0.41401659428239523,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_16,wavelet_energy_4,0.43910743874182195,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_16,wavelet_slope,0.07667379955090149,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_16,wavelet_curvature,0.05252165571698904,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_16,lbp_entropy_8,-0.09546923615534593,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_16,lbp_entropy_16,-0.05069704732399053,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_16,lbp_entropy_32,0.07180665635568495,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_16,local_cv_01,0.7747045440004625,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_16,local_cv_04,0.9321061417327081,221,"equal painter mass, equal works within painter"
jpeg90_512,descriptive,local_cv_16,local_cv_16,1.0000000000000002,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_median,lightness_median,1.0000000000000002,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_median,lightness_iqr,-0.19514981972614873,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_median,chroma_median,-0.041017766338346306,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_median,chroma_iqr,-0.03720054174979346,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_median,chromatic_fraction,-0.04728671674539712,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_median,hue_concentration,0.038571279617887595,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_median,hue_entropy,-0.1078012188167498,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_median,deltae_01,-0.22418340584983165,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_median,deltae_04,-0.3061963732122238,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_median,deltae_16,-0.3344285040969567,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_median,deltae_slope,-0.06038732150311906,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_median,spectral_slope,0.19034422918888413,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_median,spectral_residual,-0.02693693380229616,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_median,spectral_anisotropy,-0.05366735081270982,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_median,orientation_entropy,0.03818017656935231,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_median,horizontal_vertical_balance,-0.0487383421350964,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_median,gradient_median,0.3948063728038745,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_median,gradient_iqr,0.2882311327450695,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_median,quadrant_jsd,-0.044273062903861155,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_median,wavelet_energy_1,0.25727950770020075,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_median,wavelet_energy_2,0.28002774284031406,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_median,wavelet_energy_3,0.2650924100628396,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_median,wavelet_energy_4,0.21644149550041814,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_median,wavelet_slope,-0.08183072622547334,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_median,wavelet_curvature,-0.12269737291330043,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_median,lbp_entropy_8,0.30953420177821894,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_median,lbp_entropy_16,-0.07142986673326408,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_median,lbp_entropy_32,-0.147507430746232,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_median,local_cv_01,-0.5217665841086009,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_median,local_cv_04,-0.6065227775640337,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_median,local_cv_16,-0.6731091158279049,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_iqr,lightness_median,-0.19514981972614873,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_iqr,lightness_iqr,1.0,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_iqr,chroma_median,-0.08268118860426657,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_iqr,chroma_iqr,0.04252029494856133,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_iqr,chromatic_fraction,-0.12446529975309932,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_iqr,hue_concentration,0.03271198577462582,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_iqr,hue_entropy,0.023338386348443423,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_iqr,deltae_01,0.13080035457582437,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_iqr,deltae_04,0.13986287022908184,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_iqr,deltae_16,0.2824246761671434,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_iqr,deltae_slope,0.13436757178387182,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_iqr,spectral_slope,-0.2030308073299814,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_iqr,spectral_residual,0.03832938282546268,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_iqr,spectral_anisotropy,0.0050825009405167446,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_iqr,orientation_entropy,-0.026225417644244187,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_iqr,horizontal_vertical_balance,-0.023454002788147382,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_iqr,gradient_median,0.09822337459210656,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_iqr,gradient_iqr,0.24373804912100888,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_iqr,quadrant_jsd,-0.19493429739285922,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_iqr,wavelet_energy_1,0.31780162449251975,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_iqr,wavelet_energy_2,0.3406971473647544,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_iqr,wavelet_energy_3,0.3722370991647779,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_iqr,wavelet_energy_4,0.40146703961616853,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_iqr,wavelet_slope,0.05590723055540997,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_iqr,wavelet_curvature,0.09687041792758283,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_iqr,lbp_entropy_8,-0.17928440948080526,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_iqr,lbp_entropy_16,-0.09050670691380872,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_iqr,lbp_entropy_32,-0.024707695887953154,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_iqr,local_cv_01,0.40813803758446077,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_iqr,local_cv_04,0.506316373443101,221,"equal painter mass, equal works within painter"
primary512,descriptive,lightness_iqr,local_cv_16,0.5917429133572897,221,"equal painter mass, equal works within painter"
primary512,descriptive,chroma_median,lightness_median,-0.041017766338346334,221,"equal painter mass, equal works within painter"
primary512,descriptive,chroma_median,lightness_iqr,-0.08268118860426653,221,"equal painter mass, equal works within painter"
primary512,descriptive,chroma_median,chroma_median,0.9999999999999999,221,"equal painter mass, equal works within painter"
primary512,descriptive,chroma_median,chroma_iqr,0.6011559920620849,221,"equal painter mass, equal works within painter"
primary512,descriptive,chroma_median,chromatic_fraction,0.6741407969186578,221,"equal painter mass, equal works within painter"
primary512,descriptive,chroma_median,hue_concentration,0.31367090355355415,221,"equal painter mass, equal works within painter"
primary512,descriptive,chroma_median,hue_entropy,-0.3332362652565228,221,"equal painter mass, equal works within painter"
