cell_id,condition,cross_twice,energy,generated_decomposition.between_brief_means,generated_decomposition.between_brief_within_class,generated_decomposition.between_class,generated_decomposition.identity_residual,generated_decomposition.total_trace,generated_decomposition.within_brief,generated_decomposition.within_class,generated_squared_iqr_sum,generated_trace,generated_weight_effective_size,generated_within,metric_view,n_generated,n_reference,painter_id,pipeline,reference_decomposition.between_class,reference_decomposition.identity_residual,reference_decomposition.total_trace,reference_decomposition.within_class,reference_membership,reference_squared_iqr_sum,reference_trace,reference_weight_effective_size,reference_within,route,squared_iqr_sum_ratio,status,target.built,target.land,target.water,trace_ratio
jpeg90_512:oauth_gpt_image_2:paul_cezanne:artist_free,artist_free,11.382764201336904,1.6296514326294549,10.475905613493003,8.858990118145666,1.6169154953473366,-1.7763568394002505e-15,11.923667524726696,1.447761911233694,10.30675202937936,20.488607754504233,11.923667524726698,54.132158590308364,4.49916740912083,nonredundant28,72,32,paul_cezanne,jpeg90_512,0.8004954306680007,0.0,16.23808701960288,15.437591588934877,jpeg90_512:reference:paul_cezanne,22.525186918411485,16.238087019602876,32.0,5.25394535958662,oauth_gpt_image_2,0.9095865809556232,descriptive,0.34375,0.5625,0.09375,0.7343024772765571
jpeg90_512:oauth_gpt_image_2:paul_cezanne:artist_free,artist_free,3.8102711477442592,0.5923340950699321,1.1657978882948348,0.9711492713142952,0.19464861698053953,-2.220446049250313e-16,1.325365213153106,0.15956732485827144,1.1307165961725667,2.2269394077620963,1.325365213153106,54.132158590308364,1.5005700683424679,family_balanced31,72,32,paul_cezanne,jpeg90_512,0.09723271979537287,2.220446049250313e-16,1.7142250002898867,1.6169922804945136,jpeg90_512:reference:paul_cezanne,2.38826253296888,1.714225000289887,32.0,1.7173669843318593,oauth_gpt_image_2,0.9324516785823204,descriptive,0.34375,0.5625,0.09375,0.7731570901888479
jpeg90_512:oauth_gpt_image_2:paul_cezanne:artist_free,artist_free,8.8616638068441,1.1228254204612003,7.675363814121608,6.2990769202405135,1.3762868938810953,0.0,8.662460437513367,0.9870966233917592,7.286173543632271,13.063504861252252,8.662460437513367,54.132158590308364,3.837500297950275,no_texture19,72,32,paul_cezanne,jpeg90_512,0.4772262417726641,0.0,8.6536344664523,8.176408224679635,jpeg90_512:reference:paul_cezanne,12.14849119453308,8.6536344664523,32.0,3.9013380884326243,oauth_gpt_image_2,1.0753191200509686,descriptive,0.34375,0.5625,0.09375,1.0010199149380856
jpeg90_512:oauth_gpt_image_2:paul_cezanne:generic_named,generic_named,11.10889046342728,2.220429964116949,4.444858531135928,3.968025821214946,0.47683270992098215,-8.881784197001252e-16,6.531377727408691,2.086519196272763,6.054545017487709,7.5275596831832665,6.53137772740869,53.46651532349603,3.350976178125851,original31,70,32,paul_cezanne,jpeg90_512,1.0156195822643337,-3.552713678800501e-15,17.953284476211433,16.9376648939471,jpeg90_512:reference:paul_cezanne,25.26685999270902,17.95328447621143,32.0,5.537484321184479,oauth_gpt_image_2,0.29792224618949137,descriptive,0.34375,0.5625,0.09375,0.3637984869043286
jpeg90_512:oauth_gpt_image_2:paul_cezanne:generic_named,generic_named,10.53260369349563,2.0321646853674284,4.22483941563604,3.76635278938202,0.4584866262540191,8.881784197001252e-16,6.193983063149191,1.9691436475131512,5.735496436895172,6.902935697528676,6.193983063149191,53.46651532349603,3.2464936485415823,nonredundant28,70,32,paul_cezanne,jpeg90_512,0.8004954306680007,0.0,16.23808701960288,15.437591588934877,jpeg90_512:reference:paul_cezanne,22.525186918411485,16.238087019602876,32.0,5.25394535958662,oauth_gpt_image_2,0.3064540917032924,descriptive,0.34375,0.5625,0.09375,0.3814478303800021
jpeg90_512:oauth_gpt_image_2:paul_cezanne:generic_named,generic_named,3.466680424544608,0.6528888876426935,0.4940831777646415,0.44010571552260713,0.053977462242034355,2.220446049250313e-16,0.7167519811400198,0.22266880337537806,0.6627745188979852,0.7720800303986551,0.7167519811400197,53.46651532349603,1.0964245525700553,family_balanced31,70,32,paul_cezanne,jpeg90_512,0.09723271979537287,2.220446049250313e-16,1.7142250002898867,1.6169922804945136,jpeg90_512:reference:paul_cezanne,2.38826253296888,1.714225000289887,32.0,1.7173669843318593,oauth_gpt_image_2,0.3232810546329982,descriptive,0.34375,0.5625,0.09375,0.4181201306822688
jpeg90_512:oauth_gpt_image_2:paul_cezanne:generic_named,generic_named,7.790021128252841,0.9739024205752536,3.6141842627250487,3.2118711465989955,0.40231311612605336,0.0,5.194325583435638,1.5801413207105888,4.792012467309585,5.394523417041067,5.194325583435638,53.46651532349603,2.914780619244963,no_texture19,70,32,paul_cezanne,jpeg90_512,0.4772262417726641,0.0,8.6536344664523,8.176408224679635,jpeg90_512:reference:paul_cezanne,12.14849119453308,8.6536344664523,32.0,3.9013380884326243,oauth_gpt_image_2,0.4440488395356163,descriptive,0.34375,0.5625,0.09375,0.6002478615860853
jpeg90_512:oauth_gpt_image_2:paul_cezanne:named,named,11.254099870579575,1.9564384150318084,6.68794369706913,5.661851029228115,1.0260926678410152,0.0,8.516895087782498,1.8289513907133683,7.490802419941483,11.766452554206252,8.516895087782498,54.132158590308364,3.7601771343632873,original31,72,32,paul_cezanne,jpeg90_512,1.0156195822643337,-3.552713678800501e-15,17.953284476211433,16.9376648939471,jpeg90_512:reference:paul_cezanne,25.26685999270902,17.95328447621143,32.0,5.537484321184479,oauth_gpt_image_2,0.46568717116418773,descriptive,0.34375,0.5625,0.09375,0.47439203111094275
jpeg90_512:oauth_gpt_image_2:paul_cezanne:named,named,10.590585648336866,1.6817971519631167,6.424629194589136,5.483967038735654,0.9406621558534829,0.0,8.153108432609443,1.7284792380203058,7.21244627675596,10.930193549904947,8.153108432609443,54.132158590308364,3.6548431367871292,nonredundant28,72,32,paul_cezanne,jpeg90_512,0.8004954306680007,0.0,16.23808701960288,15.437591588934877,jpeg90_512:reference:paul_cezanne,22.525186918411485,16.238087019602876,32.0,5.25394535958662,oauth_gpt_image_2,0.48524318974555986,descriptive,0.34375,0.5625,0.09375,0.5020978408827887
jpeg90_512:oauth_gpt_image_2:paul_cezanne:named,named,3.5260497790595835,0.5731382439338826,0.7481540958534446,0.6337150650666453,0.11443903078679929,2.220446049250313e-16,0.9451840884676836,0.19702999261423876,0.8307450576808844,1.2307840873131481,0.9451840884676839,54.132158590308364,1.2355445507938416,family_balanced31,72,32,paul_cezanne,jpeg90_512,0.09723271979537287,2.220446049250313e-16,1.7142250002898867,1.6169922804945136,jpeg90_512:reference:paul_cezanne,2.38826253296888,1.714225000289887,32.0,1.7173669843318593,oauth_gpt_image_2,0.5153470652085911,descriptive,0.34375,0.5625,0.09375,0.5513769127785716
jpeg90_512:oauth_gpt_image_2:paul_cezanne:named,named,8.144732213756184,0.8926272903852253,5.64580043509714,4.775799044909436,0.8700013901877042,0.0,7.069656049362047,1.423855614264906,6.199654659174342,8.418185099010243,7.069656049362047,54.132158590308364,3.3507668349383346,no_texture19,72,32,paul_cezanne,jpeg90_512,0.4772262417726641,0.0,8.6536344664523,8.176408224679635,jpeg90_512:reference:paul_cezanne,12.14849119453308,8.6536344664523,32.0,3.9013380884326243,oauth_gpt_image_2,0.6929407910999265,descriptive,0.34375,0.5625,0.09375,0.8169580165153856
primary512:flux_2_max:claude_monet:artist_free,artist_free,15.83137851678755,1.98979433818032,22.7625687880748,19.083383808021797,3.6791849800530043,-3.552713678800501e-15,29.483569474558273,6.721000686483475,25.80438449450527,41.86079864974393,29.483569474558273,55.36102236421725,6.905779402569045,original31,72,38,claude_monet,primary512,3.299594146604803,3.552713678800501e-15,27.53750139765985,24.23790725105504,primary512:reference:claude_monet,44.48581221577555,27.537501397659845,38.0,6.935804776038186,flux_2_max,0.940992117817268,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685,1.0706697404675867
primary512:flux_2_max:claude_monet:artist_free,artist_free,15.319139586732183,1.9982049844495178,21.63571592843148,18.189197545094917,3.4465183833365627,-7.105427357601002e-15,27.954920255612876,6.319204327181403,24.508401872276316,39.33432843615345,27.954920255612883,55.36102236421725,6.688090938757587,nonredundant28,72,38,claude_monet,primary512,2.992046706162046,0.0,25.2127766565612,22.220729950399154,primary512:reference:claude_monet,40.77924923633063,25.212776656561196,38.0,6.632843663525078,flux_2_max,0.9645672535116246,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685,1.108760079716888
primary512:flux_2_max:claude_monet:artist_free,artist_free,5.089346949399298,0.6575439641393599,2.569783825389096,2.1680411886947564,0.4017426366943393,0.0,3.2839021603172247,0.714118334928129,2.882159523622885,4.518544659715157,3.283902160317225,55.36102236421725,2.2826301406094665,family_balanced31,72,38,claude_monet,primary512,0.31251899839032676,0.0,2.6214724876057716,2.308953489215445,primary512:reference:claude_monet,4.386752858630832,2.621472487605772,38.0,2.1491728446504714,flux_2_max,1.0300431333452094,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685,1.2526937344730478
primary512:flux_2_max:claude_monet:artist_free,artist_free,13.033550240322272,1.8910837156076168,19.404305410432674,16.42904330722379,2.975262103208884,0.0,24.033014341411075,4.628708930978402,21.057752238202195,33.001420741383015,24.033014341411082,55.36102236421725,6.107933783475311,no_texture19,72,38,claude_monet,primary512,1.9317518812112906,0.0,14.040891049795984,12.109139168584694,primary512:reference:claude_monet,28.60511480776957,14.040891049795983,38.0,5.034532741239344,flux_2_max,1.1536895049419393,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685,1.7116445285543531
primary512:flux_2_max:claude_monet:named,named,12.421208393830863,1.3651477085049102,7.677519821852107,5.374885490730074,2.302634331122032,-1.7763568394002505e-15,9.752804076675154,2.0752842548230497,7.450169745553124,16.780729222485775,9.752804076675153,55.36102236421725,4.120255909287767,original31,72,38,claude_monet,primary512,3.299594146604803,3.552713678800501e-15,27.53750139765985,24.23790725105504,primary512:reference:claude_monet,44.48581221577555,27.537501397659845,38.0,6.935804776038186,flux_2_max,0.3772153049851475,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685,0.3541644514452554
primary512:flux_2_max:claude_monet:named,named,11.73452734796087,1.0894196423474671,7.365633187792691,5.136925809936222,2.228707377856469,-1.7763568394002505e-15,9.313544905724015,1.9479117179313252,7.084837527867547,15.995863782883001,9.313544905724015,55.36102236421725,4.012264042088326,nonredundant28,72,38,claude_monet,primary512,2.992046706162046,0.0,25.2127766565612,22.220729950399154,primary512:reference:claude_monet,40.77924923633063,25.212776656561196,38.0,6.632843663525078,flux_2_max,0.3922549846413585,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685,0.36939782684745764
primary512:flux_2_max:claude_monet:named,named,3.8898599274130357,0.4076267294566227,0.8157422177711225,0.5657042789444905,0.25003793882663206,0.0,1.026014908820624,0.2102726910495016,0.7759769699939922,1.7602885363457215,1.0260149088206243,55.36102236421725,1.3330603533059415,family_balanced31,72,38,claude_monet,primary512,0.31251899839032676,0.0,2.6214724876057716,2.308953489215445,primary512:reference:claude_monet,4.386752858630832,2.621472487605772,38.0,2.1491728446504714,flux_2_max,0.40127369675781843,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685,0.39138877622084
primary512:flux_2_max:claude_monet:named,named,9.737463432154833,1.1257084267541426,6.092413952477982,4.137746474921073,1.9546674775569093,0.0,7.466587060489153,1.3741731080111708,5.511919582932244,12.61521611303105,7.466587060489153,55.36102236421725,3.577222264161346,no_texture19,72,38,claude_monet,primary512,1.9317518812112906,0.0,14.040891049795984,12.109139168584694,primary512:reference:claude_monet,28.60511480776957,14.040891049795983,38.0,5.034532741239344,flux_2_max,0.4410126020401278,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685,0.5317744460810159
primary512:flux_2_max:paul_cezanne:artist_free,artist_free,12.528130831483764,1.6998206324066896,13.26635097272099,11.424432589534689,1.8419183831862995,3.552713678800501e-15,17.83997283285552,4.573621860134527,15.998054449669217,24.604977597004268,17.839972832855523,54.132158590308364,5.4190627829295215,original31,72,32,paul_cezanne,primary512,0.9697490299197671,0.0,16.68789982277992,15.718150792860152,primary512:reference:paul_cezanne,25.889937508543,16.68789982277992,32.0,5.4092474161475534,flux_2_max,0.9503683656588693,descriptive,0.34375,0.5625,0.09375,1.0690364289281602
primary512:flux_2_max:paul_cezanne:artist_free,artist_free,11.88292968136404,1.550537441852902,12.138267985308161,10.584116988378726,1.5541509969294354,0.0,16.50749044050727,4.369222455199106,14.953339443577832,21.607806082146038,16.507490440507272,54.132158590308364,5.175695322862785,nonredundant28,72,32,paul_cezanne,primary512,0.7840912351109217,0.0,15.226422898207671,14.44233166309675,primary512:reference:paul_cezanne,23.305557902189644,15.226422898207673,32.0,5.156696916648353,flux_2_max,0.927152491814663,descriptive,0.34375,0.5625,0.09375,1.0841345042669475
primary512:flux_2_max:paul_cezanne:artist_free,artist_free,3.9831191586338135,0.5202721210041412,1.4713842020987546,1.2808345701773118,0.1905496319214428,2.220446049250313e-16,1.9673359990911423,0.49595179699238745,1.7767863671696993,2.5395086461649083,1.9673359990911419,54.132158590308364,1.7791955194334852,family_balanced31,72,32,paul_cezanne,primary512,0.09367409196334006,-2.220446049250313e-16,1.6136632091286653,1.5199891171653255,primary512:reference:paul_cezanne,2.464322692749546,1.6136632091286653,32.0,1.683651518196187,flux_2_max,1.030509784143356,descriptive,0.34375,0.5625,0.09375,1.2191738573214732
primary512:flux_2_max:paul_cezanne:artist_free,artist_free,9.990846340544348,1.2879558784998295,11.043811422233553,9.66337563221387,1.380435790019681,1.7763568394002505e-15,14.50323019547679,3.4594187732432378,13.12279440545711,17.955790808826013,14.50323019547679,54.132158590308364,4.764458736147411,no_texture19,72,32,paul_cezanne,primary512,0.48227523772247166,0.0,8.82283230028487,8.340557062562398,primary512:reference:paul_cezanne,12.986627496663107,8.82283230028487,32.0,3.9384317258971073,flux_2_max,1.3826369327556152,descriptive,0.34375,0.5625,0.09375,1.6438292944782043
primary512:flux_2_max:paul_cezanne:named,named,10.035822545484304,0.8042271552395128,5.9790469051303905,4.779797404307182,1.1992495008232082,-1.7763568394002505e-15,8.213733909222661,2.2346870040922724,7.014484408399454,14.68865536049736,8.213733909222665,54.132158590308364,3.822347974097238,original31,72,32,paul_cezanne,primary512,0.9697490299197671,0.0,16.68789982277992,15.718150792860152,primary512:reference:paul_cezanne,25.889937508543,16.68789982277992,32.0,5.4092474161475534,flux_2_max,0.5673499735428288,descriptive,0.34375,0.5625,0.09375,0.49219698083340946
primary512:flux_2_max:paul_cezanne:named,named,9.461746363344705,0.7331002611452444,5.3041633012214335,4.318116547164204,0.98604675405723,-8.881784197001252e-16,7.226419825900187,1.9222565246787544,6.240373071842956,12.925616639907775,7.226419825900187,54.132158590308364,3.571949185551108,nonredundant28,72,32,paul_cezanne,primary512,0.7840912351109217,0.0,15.226422898207671,14.44233166309675,primary512:reference:paul_cezanne,23.305557902189644,15.226422898207673,32.0,5.156696916648353,flux_2_max,0.5546151992651231,descriptive,0.34375,0.5625,0.09375,0.47459734135919873
primary512:flux_2_max:paul_cezanne:named,named,3.16544742820924,0.24964392919513378,0.6340349835012804,0.5115867628277522,0.1224482206735282,-1.1102230246251565e-16,0.8617542929627285,0.2277193094614482,0.7393060722892004,1.4784248878125381,0.8617542929627287,54.132158590308364,1.232151980817919,family_balanced31,72,32,paul_cezanne,primary512,0.09367409196334006,-2.220446049250313e-16,1.6136632091286653,1.5199891171653255,primary512:reference:paul_cezanne,2.464322692749546,1.6136632091286653,32.0,1.683651518196187,flux_2_max,0.5999315317601522,descriptive,0.34375,0.5625,0.09375,0.5340360293819011
primary512:flux_2_max:paul_cezanne:named,named,7.861041754410292,0.6678658995614719,4.669359355972399,3.7259029027284996,0.9434564532438995,8.881784197001252e-16,6.141913820769366,1.4725544647969664,5.198457367525466,9.8634912989997,6.141913820769367,54.132158590308364,3.2547441289517125,no_texture19,72,32,paul_cezanne,primary512,0.48227523772247166,0.0,8.82283230028487,8.340557062562398,primary512:reference:paul_cezanne,12.986627496663107,8.82283230028487,32.0,3.9384317258971073,flux_2_max,0.7595113744144973,descriptive,0.34375,0.5625,0.09375,0.6961385654548888
primary512:nano_banana_2:claude_monet:artist_free,artist_free,18.20639582887714,4.188022894610846,24.41199170974574,20.518412293985026,3.8935794157607164,-3.552713678800501e-15,29.892909246139453,5.480917536393714,25.999329830378734,50.30712014516182,29.892909246139446,55.36102236421725,7.08256815822811,original31,72,38,claude_monet,primary512,3.299594146604803,3.552713678800501e-15,27.53750139765985,24.23790725105504,primary512:reference:claude_monet,44.48581221577555,27.537501397659845,38.0,6.935804776038186,nano_banana_2,1.1308576294201482,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685,1.0855345521173452
primary512:nano_banana_2:claude_monet:artist_free,artist_free,17.678273800430496,4.148020852082067,23.28585119255714,19.585294340633812,3.7005568519233285,0.0,28.450248015030958,5.164396822473819,24.749691163107627,47.40108286320154,28.45024801503095,55.36102236421725,6.897409284823351,nonredundant28,72,38,claude_monet,primary512,2.992046706162046,0.0,25.2127766565612,22.220729950399154,primary512:reference:claude_monet,40.77924923633063,25.212776656561196,38.0,6.632843663525078,nano_banana_2,1.1623824310372897,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685,1.1284059825131263
primary512:nano_banana_2:claude_monet:artist_free,artist_free,5.699865152209549,1.2486458529271376,2.58578086002932,2.1425587472573557,0.4432221127719644,-4.440892098500626e-16,3.1620325177798123,0.5762516577504927,2.718810405007848,5.292039850653526,3.162032517779812,55.36102236421725,2.30204645463194,family_balanced31,72,38,claude_monet,primary512,0.31251899839032676,0.0,2.6214724876057716,2.308953489215445,primary512:reference:claude_monet,4.386752858630832,2.621472487605772,38.0,2.1491728446504714,nano_banana_2,1.2063683597405228,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685,1.206204731398017
primary512:nano_banana_2:claude_monet:artist_free,artist_free,13.060486289858034,2.1250517450080615,17.167311518300153,13.890997252861178,3.276314265438975,-3.552713678800501e-15,20.779043623821256,3.6117321055211047,17.502729358382282,34.66341152962566,20.779043623821252,55.36102236421725,5.900901803610628,no_texture19,72,38,claude_monet,primary512,1.9317518812112906,0.0,14.040891049795984,12.109139168584694,primary512:reference:claude_monet,28.60511480776957,14.040891049795983,38.0,5.034532741239344,nano_banana_2,1.2117906801832017,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685,1.4798949404370727
primary512:nano_banana_2:claude_monet:named,named,16.221114736236963,3.341794030653217,16.72016536999748,13.196435686549988,3.5237296834474936,-3.552713678800501e-15,20.826231064460902,4.106065694463422,17.30250138101341,42.97618227099139,20.826231064460906,55.36102236421725,5.94351592954556,original31,72,38,claude_monet,primary512,3.299594146604803,3.552713678800501e-15,27.53750139765985,24.23790725105504,primary512:reference:claude_monet,44.48581221577555,27.537501397659845,38.0,6.935804776038186,nano_banana_2,0.9660649121688101,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685,0.7562861555126688
primary512:nano_banana_2:claude_monet:named,named,15.628704728469481,3.185475725333144,16.133101530768826,12.6574364760863,3.475665054682527,-7.105427357601002e-15,19.99735201382004,3.864250483051221,16.52168695913752,42.044364164267144,19.997352013820045,55.36102236421725,5.810385339611259,nonredundant28,72,38,claude_monet,primary512,2.992046706162046,0.0,25.2127766565612,22.220729950399154,primary512:reference:claude_monet,40.77924923633063,25.212776656561196,38.0,6.632843663525078,nano_banana_2,1.0310234972842367,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685,0.793143582962572
primary512:nano_banana_2:claude_monet:named,named,5.085537400181308,1.0123275703242827,1.7520872909700276,1.3394992721783636,0.412588018791664,4.440892098500626e-16,2.1874768304759487,0.43538953950592063,1.7748888116842845,4.427437087944289,2.187476830475948,55.36102236421725,1.924036985206554,family_balanced31,72,38,claude_monet,primary512,0.31251899839032676,0.0,2.6214724876057716,2.308953489215445,primary512:reference:claude_monet,4.386752858630832,2.621472487605772,38.0,2.1491728446504714,nano_banana_2,1.0092743381322273,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685,0.834445847064297
primary512:nano_banana_2:claude_monet:named,named,12.242989742828737,2.1075094441299083,12.452373039908295,9.176775034032962,3.2755980058753327,0.0,15.464451332998445,3.01207829309015,12.188853327123113,30.95525705051054,15.464451332998447,55.36102236421725,5.1009475574594845,no_texture19,72,38,claude_monet,primary512,1.9317518812112906,0.0,14.040891049795984,12.109139168584694,primary512:reference:claude_monet,28.60511480776957,14.040891049795983,38.0,5.034532741239344,nano_banana_2,1.0821581125800144,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685,1.101386748045677
primary512:nano_banana_2:paul_cezanne:artist_free,artist_free,16.512989314000023,4.7036950538876745,20.062576021965288,18.081560176922608,1.9810158450426816,-3.552713678800501e-15,25.62124690969523,5.558670887729946,23.640231064652546,35.491298193703216,25.62124690969523,54.13215859030838,6.400046843964795,original31,72,32,paul_cezanne,primary512,0.9697490299197671,0.0,16.68789982277992,15.718150792860152,primary512:reference:paul_cezanne,25.889937508543,16.68789982277992,32.0,5.4092474161475534,nano_banana_2,1.370852988037998,descriptive,0.34375,0.5625,0.09375,1.5353188347116509
primary512:nano_banana_2:paul_cezanne:artist_free,artist_free,15.913096065032107,4.545814619869395,18.860812768826666,16.97834764491928,1.8824651239073862,0.0,24.182162356179347,5.321349587352682,22.299697232271964,32.96238863175115,24.182162356179347,54.13215859030838,6.210584528514358,nonredundant28,72,32,paul_cezanne,primary512,0.7840912351109217,0.0,15.226422898207671,14.44233166309675,primary512:reference:paul_cezanne,23.305557902189644,15.226422898207673,32.0,5.156696916648353,nano_banana_2,1.414357415089137,descriptive,0.34375,0.5625,0.09375,1.5881709392838332
primary512:nano_banana_2:paul_cezanne:artist_free,artist_free,5.152008403351952,1.4178555050812913,2.081617528259387,1.8597300828385752,0.22188744542081154,4.440892098500626e-16,2.6389813494263255,0.5573638211669383,2.4170939040055135,3.466981256857749,2.638981349426325,54.13215859030838,2.050501380074474,family_balanced31,72,32,paul_cezanne,primary512,0.09367409196334006,-2.220446049250313e-16,1.6136632091286653,1.5199891171653255,primary512:reference:paul_cezanne,2.464322692749546,1.6136632091286653,32.0,1.683651518196187,nano_banana_2,1.4068698336699954,descriptive,0.34375,0.5625,0.09375,1.635397854085862
primary512:nano_banana_2:paul_cezanne:artist_free,artist_free,11.536562813699202,2.467020714199405,13.4724806874507,11.886863275690567,1.5856174117601327,0.0,16.39503827348453,2.9225575860338293,14.809420861724396,20.400663119038686,16.39503827348453,54.13215859030838,5.13111037360269,no_texture19,72,32,paul_cezanne,primary512,0.48227523772247166,0.0,8.82283230028487,8.340557062562398,primary512:reference:paul_cezanne,12.986627496663107,8.82283230028487,32.0,3.9384317258971073,nano_banana_2,1.5708976887402524,descriptive,0.34375,0.5625,0.09375,1.8582511505919894
primary512:nano_banana_2:paul_cezanne:named,named,12.856390331506056,2.8861178297433154,7.576540028179627,6.799930271255808,0.7766097569238193,3.552713678800501e-15,11.945650438585542,4.369110410405912,11.169040681661722,20.321870250988315,11.945650438585542,54.13215859030838,4.561025085615187,original31,72,32,paul_cezanne,primary512,0.9697490299197671,0.0,16.68789982277992,15.718150792860152,primary512:reference:paul_cezanne,25.889937508543,16.68789982277992,32.0,5.4092474161475534,nano_banana_2,0.7849331518966638,descriptive,0.34375,0.5625,0.09375,0.7158270702391837
primary512:nano_banana_2:paul_cezanne:named,named,12.308087357722926,2.739101830915489,7.103892900600712,6.381173808334293,0.7227190922664187,1.7763568394002505e-15,11.20790931526414,4.104016414663427,10.485190222997721,19.012301947560207,11.20790931526414,54.13215859030838,4.4122886101590835,nonredundant28,72,32,paul_cezanne,primary512,0.7840912351109217,0.0,15.226422898207671,14.44233166309675,primary512:reference:paul_cezanne,23.305557902189644,15.226422898207673,32.0,5.156696916648353,nano_banana_2,0.8157840300306191,descriptive,0.34375,0.5625,0.09375,0.7360828863214774
primary512:nano_banana_2:paul_cezanne:named,named,4.000568064557068,0.8511211617877597,0.7742741337688074,0.6927856879103436,0.08148844585846383,-2.220446049250313e-16,1.2356554848828671,0.4613813511140599,1.1541670390244034,2.0849177957216125,1.2356554848828671,54.13215859030838,1.4657953845731209,family_balanced31,72,32,paul_cezanne,primary512,0.09367409196334006,-2.220446049250313e-16,1.6136632091286653,1.5199891171653255,primary512:reference:paul_cezanne,2.464322692749546,1.6136632091286653,32.0,1.683651518196187,nano_banana_2,0.8460409027826564,descriptive,0.34375,0.5625,0.09375,0.765745589223719
primary512:nano_banana_2:paul_cezanne:named,named,9.455446398138207,1.7069346550274984,5.238348765621635,4.653351048032542,0.5849977175890928,-1.7763568394002505e-15,8.32912616745709,3.090777401835457,7.744128449867999,14.082268622510181,8.329126167457094,54.13215859030838,3.8100800172136013,no_texture19,72,32,paul_cezanne,primary512,0.48227523772247166,0.0,8.82283230028487,8.340557062562398,primary512:reference:paul_cezanne,12.986627496663107,8.82283230028487,32.0,3.9384317258971073,nano_banana_2,1.0843668709315484,descriptive,0.34375,0.5625,0.09375,0.9440422172807438
primary512:oauth_gpt_image_2:claude_monet:artist_free,artist_free,15.91105455532182,2.5668537219235956,20.970707490636965,16.09745151474982,4.873255975887144,0.0,23.773895777966523,2.8031882873295566,18.900639802079375,52.297731811749664,23.773895777966523,55.36102236421725,6.408396057360039,original31,72,38,claude_monet,primary512,3.299594146604803,3.552713678800501e-15,27.53750139765985,24.23790725105504,primary512:reference:claude_monet,44.48581221577555,27.537501397659845,38.0,6.935804776038186,oauth_gpt_image_2,1.175604742430753,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685,0.8633279916959657
primary512:oauth_gpt_image_2:claude_monet:artist_free,artist_free,15.365308818784452,2.4513262943145238,20.302770583030654,15.514768886711435,4.788001696319218,0.0,22.975899299548715,2.673128716518062,18.187897603229498,50.757357863669945,22.975899299548715,55.36102236421725,6.281138860944851,nonredundant28,72,38,claude_monet,primary512,2.992046706162046,0.0,25.2127766565612,22.220729950399154,primary512:reference:claude_monet,40.77924923633063,25.212776656561196,38.0,6.632843663525078,oauth_gpt_image_2,1.244685932531826,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685,0.9112800074548564
primary512:oauth_gpt_image_2:claude_monet:artist_free,artist_free,5.076467900623147,0.8009277656215832,2.337342203741824,1.7586498037912173,0.5786923999506066,4.440892098500626e-16,2.6469498811165906,0.3096076773747661,2.0682574811659835,5.870458740864037,2.646949881116591,55.36102236421725,2.126367290351092,family_balanced31,72,38,claude_monet,primary512,0.31251899839032676,0.0,2.6214724876057716,2.308953489215445,primary512:reference:claude_monet,4.386752858630832,2.621472487605772,38.0,2.1491728446504714,oauth_gpt_image_2,1.3382241785775666,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685,1.009718733891458
primary512:oauth_gpt_image_2:claude_monet:artist_free,artist_free,12.4791484101113,1.7498071714551093,16.97783279573408,12.462432722921598,4.515400072812485,0.0,19.207431828279944,2.2295990325458623,14.692031755467458,41.98754272162112,19.207431828279944,55.36102236421725,5.6948084974168465,no_texture19,72,38,claude_monet,primary512,1.9317518812112906,0.0,14.040891049795984,12.109139168584694,primary512:reference:claude_monet,28.60511480776957,14.040891049795983,38.0,5.034532741239344,oauth_gpt_image_2,1.4678333928663934,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685,1.3679638820756346
