pipeline,metric_view,painter_id,route,condition,cell_id,domain,level,total_trace,fraction,name,trace,family
jpeg90_512,family_balanced31,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,2.2425547842794837,0.009126696664161852,chromatic_fraction,0.020467117268883766,
jpeg90_512,family_balanced31,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,2.2425547842794837,0.01438203339971862,hue_concentration,0.03225249780820632,
jpeg90_512,family_balanced31,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,2.2425547842794837,0.010096892030503218,hue_entropy,0.02264283352935838,
jpeg90_512,family_balanced31,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,2.2425547842794837,0.062226640039734764,deltae_01,0.13954664933074448,
jpeg90_512,family_balanced31,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,2.2425547842794837,0.03371330002249308,deltae_04,0.07560392225929148,
jpeg90_512,family_balanced31,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,2.2425547842794837,0.02338222569814873,deltae_16,0.05243592210648612,
jpeg90_512,family_balanced31,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,2.2425547842794837,0.01567330218643595,deltae_slope,0.035148238803650034,
jpeg90_512,family_balanced31,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,2.2425547842794837,0.020038813298656276,spectral_slope,0.04493813663418497,
jpeg90_512,family_balanced31,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,2.2425547842794837,0.02742343697402049,spectral_residual,0.061498559787476544,
jpeg90_512,family_balanced31,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,2.2425547842794837,0.015655047823340568,spectral_anisotropy,0.035107302394356506,
jpeg90_512,family_balanced31,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,2.2425547842794837,0.1186709278853607,orientation_entropy,0.26612605708420123,
jpeg90_512,family_balanced31,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,2.2425547842794837,0.0519177142580056,horizontal_vertical_balance,0.11642831849814562,
jpeg90_512,family_balanced31,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,2.2425547842794837,0.02553337205012841,gradient_median,0.057259985649803516,
jpeg90_512,family_balanced31,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,2.2425547842794837,0.04179524638106022,gradient_iqr,0.09372812973198637,
jpeg90_512,family_balanced31,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,2.2425547842794837,0.23939414695104033,quadrant_jsd,0.5368544895735613,
jpeg90_512,family_balanced31,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,2.2425547842794837,0.00587564660737616,wavelet_energy_1,0.013176459410106924,
jpeg90_512,family_balanced31,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,2.2425547842794837,0.005493526651730455,wavelet_energy_2,0.012319534475404985,
jpeg90_512,family_balanced31,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,2.2425547842794837,0.004197577958944195,wavelet_energy_3,0.009413298534216415,
jpeg90_512,family_balanced31,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,2.2425547842794837,0.005261839993064185,wavelet_energy_4,0.011799964450559213,
jpeg90_512,family_balanced31,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,2.2425547842794837,0.004853586638648843,wavelet_slope,0.010884433937416942,
jpeg90_512,family_balanced31,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,2.2425547842794837,0.012494063080317582,wavelet_curvature,0.02801862093585586,
jpeg90_512,family_balanced31,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,2.2425547842794837,0.05067044039075566,lbp_entropy_8,0.1136312385198375,
jpeg90_512,family_balanced31,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,2.2425547842794837,0.001947306078826879,lbp_entropy_16,0.004366940563529739,
jpeg90_512,family_balanced31,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,2.2425547842794837,0.0030934247180469747,lbp_entropy_32,0.006937174401264656,
jpeg90_512,family_balanced31,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,2.2425547842794837,0.05506118290271881,local_cv_01,0.12347771914657978,
jpeg90_512,family_balanced31,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,2.2425547842794837,0.045853615256993135,local_cv_04,0.10282924427108069,
jpeg90_512,family_balanced31,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,2.2425547842794837,0.03402962965077907,local_cv_16,0.07631330878061358,
jpeg90_512,family_balanced31,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,families,2.2425547842794837,0.23073945445018543,,0.5174458674993013,color
jpeg90_512,family_balanced31,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,families,2.2425547842794837,0.5404287056216126,,1.2119409793537161,spatial
jpeg90_512,family_balanced31,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,families,2.2425547842794837,0.22883183992820194,,0.5131679374264663,texture
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,reference,coordinates,13.895004772722578,0.035229863724231966,lightness_median,0.4895191245905692,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,reference,coordinates,13.895004772722578,0.049244543544979924,lightness_iqr,0.6842531675880409,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,reference,coordinates,13.895004772722578,0.06980908988588905,chroma_median,0.9699976371438478,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,reference,coordinates,13.895004772722578,0.04454826915321706,chroma_iqr,0.618998412500481,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,reference,coordinates,13.895004772722578,0.04101083370686233,chromatic_fraction,0.569845730090184,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,reference,coordinates,13.895004772722578,0.056743853989790344,hue_concentration,0.78845612201081,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,reference,coordinates,13.895004772722578,0.05500501916030631,hue_entropy,0.764295003756153,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,reference,coordinates,13.895004772722578,0.06378272938028884,deltae_01,0.8862613291563859,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,reference,coordinates,13.895004772722578,0.03740532986758635,deltae_04,0.5197472370353747,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,reference,coordinates,13.895004772722578,0.04414963297834435,deltae_16,0.6134593609480449,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,reference,coordinates,13.895004772722578,0.045235103772977396,deltae_slope,0.628541982820122,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,reference,coordinates,13.895004772722578,0.04211228633680861,spectral_slope,0.5851504196402154,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,reference,coordinates,13.895004772722578,0.04790957148292265,spectral_residual,0.6657037244143037,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,reference,coordinates,13.895004772722578,0.0365451996719323,spectral_anisotropy,0.5077957238615989,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,reference,coordinates,13.895004772722578,0.061993529343106306,orientation_entropy,0.8614003861003793,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,reference,coordinates,13.895004772722578,0.03452012593360023,horizontal_vertical_balance,0.47965731460235966,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,reference,coordinates,13.895004772722578,0.0884095977348875,gradient_median,1.228451782480745,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,reference,coordinates,13.895004772722578,0.08702029333960794,gradient_iqr,1.209147391277571,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,reference,coordinates,13.895004772722578,0.05932512699266073,quadrant_jsd,0.8243229227053939,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,reference,families,13.895004772722578,0.5421642691644739,,7.533375107640014,color
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,reference,families,13.895004772722578,0.4578357308355263,,6.361629665082567,spatial
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,15.387432377322042,0.04108095864768317,lightness_median,0.632130473186788,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,15.387432377322042,0.020423605940959145,lightness_iqr,0.3142668553175816,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,15.387432377322042,0.01810910167409806,chroma_median,0.2786525774242333,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,15.387432377322042,0.020002404354640665,chroma_iqr,0.3077856443908852,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,15.387432377322042,0.014631309788209347,chromatic_fraction,0.22513828995772142,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,15.387432377322042,0.023056314217382985,hue_concentration,0.3547774758902695,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,15.387432377322042,0.01618666212239689,hue_entropy,0.2490711688229422,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,15.387432377322042,0.09975758820558571,deltae_01,1.535013142638189,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,15.387432377322042,0.054046908181892624,deltae_04,0.8316431448522061,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,15.387432377322042,0.03748482066581988,deltae_16,0.5767951431713473,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,15.387432377322042,0.025126389988882464,deltae_slope,0.3866306268401505,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,15.387432377322042,0.023363553077465835,spectral_slope,0.35950509307347983,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,15.387432377322042,0.031973396615858005,spectral_residual,0.49198847829981246,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,15.387432377322042,0.018252455137920245,spectral_anisotropy,0.28085841915485205,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,15.387432377322042,0.1383602153021538,orientation_entropy,2.1290084566736103,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,15.387432377322042,0.06053164200142312,horizontal_vertical_balance,0.931426547985165,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,15.387432377322042,0.029769741563481715,gradient_median,0.45807988519842824,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,15.387432377322042,0.04872970483113096,gradient_iqr,0.7498250378558909,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,coordinates,15.387432377322042,0.2791132276830155,quadrant_jsd,4.294835916588491,
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,families,15.387432377322042,0.369906063787551,,5.691904542492314,color
jpeg90_512,no_texture19,claude_monet,nano_banana_2,named,jpeg90_512:nano_banana_2:claude_monet:named,generated,families,15.387432377322042,0.6300939362124491,,9.69552783482973,spatial
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,reference,coordinates,17.95328447621143,0.02337777128623865,lightness_median,0.4197077783216496,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,reference,coordinates,17.95328447621143,0.014171323068919588,lightness_iqr,0.254421794460611,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,reference,coordinates,17.95328447621143,0.03523464733598605,chroma_median,0.6325776470419427,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,reference,coordinates,17.95328447621143,0.0354728674165145,chroma_iqr,0.6368544799156161,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,reference,coordinates,17.95328447621143,0.00669699130688817,chromatic_fraction,0.12023299006727826,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,reference,coordinates,17.95328447621143,0.01244761321902014,hue_concentration,0.22347554117091847,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,reference,coordinates,17.95328447621143,0.011759174515693005,hue_entropy,0.21111580528565227,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,reference,coordinates,17.95328447621143,0.022339731123322132,deltae_01,0.40107154797907657,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,reference,coordinates,17.95328447621143,0.023017961954871876,deltae_04,0.41324801903842656,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,reference,coordinates,17.95328447621143,0.023762404280877905,deltae_16,0.4266132038933453,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,reference,coordinates,17.95328447621143,0.024464531649495892,deltae_slope,0.4392186962806778,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,reference,coordinates,17.95328447621143,0.012179721080928437,spectral_slope,0.2186659974068176,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,reference,coordinates,17.95328447621143,0.024242963424519245,spectral_residual,0.43524081890678284,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,reference,coordinates,17.95328447621143,0.02160042622900972,spectral_anisotropy,0.3877985968968304,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,reference,coordinates,17.95328447621143,0.048274589887460834,orientation_entropy,0.8666874452220238,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,reference,coordinates,17.95328447621143,0.043051966441746616,horizontal_vertical_balance,0.7729242007889849,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,reference,coordinates,17.95328447621143,0.032033560807019384,gradient_median,0.575107629954436,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,reference,coordinates,17.95328447621143,0.02348789399930693,gradient_iqr,0.42168484271665674,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,reference,coordinates,17.95328447621143,0.04439229112425646,quadrant_jsd,0.7969874311045719,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,reference,coordinates,17.95328447621143,0.043522486147773744,wavelet_energy_1,0.7813715749229533,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,reference,coordinates,17.95328447621143,0.03174237884446718,wavelet_energy_2,0.5698799573463947,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,reference,coordinates,17.95328447621143,0.028062927610346112,wavelet_energy_3,0.5038217226238719,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,reference,coordinates,17.95328447621143,0.03777504977960943,wavelet_energy_4,0.678186214796376,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,reference,coordinates,17.95328447621143,0.03286944975114374,wavelet_slope,0.5901145819588205,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,reference,coordinates,17.95328447621143,0.038202713229317106,wavelet_curvature,0.6858641783690558,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,reference,coordinates,17.95328447621143,0.16247210184687813,lbp_entropy_8,2.9169078639049992,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,reference,coordinates,17.95328447621143,0.04553544781180409,lbp_entropy_16,0.817510848316998,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,reference,coordinates,17.95328447621143,0.03627627751581066,lbp_entropy_32,0.6512783299793412,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,reference,coordinates,17.95328447621143,0.023870639191288803,local_cv_01,0.4285563760302094,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,reference,coordinates,17.95328447621143,0.020252922569510248,local_cv_04,0.3636064803651004,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,reference,coordinates,17.95328447621143,0.017409175549975394,local_cv_16,0.3125518811450128,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,reference,families,17.95328447621143,0.2327450171578279,,4.178537503455194,color
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,reference,families,17.95328447621143,0.24926341299424762,,4.475096962997104,spatial
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,reference,families,17.95328447621143,0.5179915698479245,,9.299650009759132,texture
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,generated,coordinates,27.377582568237134,0.024179546814997236,lightness_median,0.661977539390142,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,generated,coordinates,27.377582568237134,0.013065179635329957,lightness_iqr,0.35769303423509624,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,generated,coordinates,27.377582568237134,0.013010943210076181,chroma_median,0.35620817202450494,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,generated,coordinates,27.377582568237134,0.011030900476504743,chroma_iqr,0.30199938859751496,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,generated,coordinates,27.377582568237134,0.013209176909166473,chromatic_fraction,0.3616353314891565,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,generated,coordinates,27.377582568237134,0.0059125037300828956,hue_concentration,0.1618700590553545,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,generated,coordinates,27.377582568237134,0.0069955068073367516,hue_entropy,0.19152006522452686,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,generated,coordinates,27.377582568237134,0.046313509026780345,deltae_01,1.2679519174054747,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,generated,coordinates,27.377582568237134,0.020668602842854534,deltae_04,0.5658563809003507,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,generated,coordinates,27.377582568237134,0.011041881702538647,deltae_16,0.30230002801995864,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,generated,coordinates,27.377582568237134,0.029815494914751873,deltae_slope,0.8162761738414738,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,generated,coordinates,27.377582568237134,0.01627721247984944,spectral_slope,0.44563072864781794,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,generated,coordinates,27.377582568237134,0.0647839209180415,spectral_residual,1.773627144027826,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,generated,coordinates,27.377582568237134,0.025231068233367838,spectral_anisotropy,0.690765653843853,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,generated,coordinates,27.377582568237134,0.12592544209541484,orientation_entropy,3.447534188408984,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,generated,coordinates,27.377582568237134,0.03749439744970133,horizontal_vertical_balance,1.026505962025498,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,generated,coordinates,27.377582568237134,0.02622544518846331,gradient_median,0.7179892910359316,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,generated,coordinates,27.377582568237134,0.05023628367790702,gradient_iqr,1.3753480043132829,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,generated,coordinates,27.377582568237134,0.05806396338215916,quadrant_jsd,1.58965095173416,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,generated,coordinates,27.377582568237134,0.009131916501571297,wavelet_energy_1,0.2500097980280154,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,generated,coordinates,27.377582568237134,0.007741058809305247,wavelet_energy_2,0.21193147671733384,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,generated,coordinates,27.377582568237134,0.005460336813018035,wavelet_energy_3,0.14949082194878607,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,generated,coordinates,27.377582568237134,0.005266207303687966,wavelet_energy_4,0.14417602527817072,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,generated,coordinates,27.377582568237134,0.00716572721705785,wavelet_slope,0.19618028854646538,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,generated,coordinates,27.377582568237134,0.016529599360798765,wavelet_curvature,0.45254047132014796,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,generated,coordinates,27.377582568237134,0.1698866703483113,lbp_entropy_8,4.651086344703776,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,generated,coordinates,27.377582568237134,0.006667079553174973,lbp_entropy_16,0.18252852095605338,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,generated,coordinates,27.377582568237134,0.005773506252872838,lbp_entropy_32,0.1580646441462595,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,generated,coordinates,27.377582568237134,0.0786673838687629,local_cv_01,2.1537227972942623,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,generated,coordinates,27.377582568237134,0.05447663643425071,local_cv_04,1.4914386120185341,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,generated,coordinates,27.377582568237134,0.03375289804186406,local_cv_16,0.9240727530584226,
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,generated,families,27.377582568237134,0.19524324607041962,,5.345288090183554,color
jpeg90_512,original31,paul_cezanne,nano_banana_2,artist_free,jpeg90_512:nano_banana_2:paul_cezanne:artist_free,generated,families,27.377582568237134,0.40423773342490443,,11.067051924037353,spatial
