painter_id,route,condition,k,status,content_class,cross_class_anchor_neighbors,cross_class_hit_count,generated_hit_count,hit,image_id,nearest_generated_content_class,nearest_generated_distance,nearest_generated_image_id,neighbor_image_ids.n,radius,same_class_hit_count
claude_monet,nano_banana_2,named,3,available,water,2,2,2,True,wikidata:Q17493461,built,3.363078843757057,generated:slot0123,3,3.5989379657914506,0
claude_monet,nano_banana_2,named,3,available,water,1,0,0,False,wikidata:Q17493907,water,7.430061200172196,generated:slot0187,3,4.874880043878581,0
claude_monet,nano_banana_2,named,3,available,land,2,1,1,True,wikidata:Q19967292,built,4.124669523985296,generated:slot0123,3,4.342120948958207,0
claude_monet,nano_banana_2,named,3,available,water,2,0,0,False,wikidata:Q20538824,water,4.128605901472917,generated:slot0187,3,3.5883263593670867,0
claude_monet,nano_banana_2,named,3,available,water,1,0,0,False,wikidata:Q20538849,water,4.862836323098882,generated:slot0187,3,3.767911630397284,0
claude_monet,nano_banana_2,named,3,available,water,3,0,0,False,wikidata:Q20809479,water,4.893941885542583,generated:slot0187,3,3.964473251206345,0
claude_monet,nano_banana_2,named,3,available,land,0,1,4,True,wikidata:Q2450237,built,3.436041169437602,generated:slot0123,3,3.774076896455879,3
claude_monet,nano_banana_2,named,3,available,water,1,0,0,False,wikidata:Q24953805,built,5.7754690433211815,generated:slot0314,3,4.661558819293898,0
claude_monet,nano_banana_2,named,3,available,water,0,17,21,True,wikidata:Q30093031,water,3.106947993065087,generated:slot0320,3,5.57511740527042,4
claude_monet,nano_banana_2,named,3,available,land,0,15,23,True,wikidata:Q3794124,water,3.106243353748293,generated:slot0472,3,4.159892313926054,8
claude_monet,nano_banana_2,named,3,available,built,3,2,5,True,wikidata:Q47615867,built,3.8823153329630227,generated:slot0797,3,4.958386549144716,3
claude_monet,nano_banana_2,named,3,available,land,2,2,3,True,wikidata:Q50415977,built,5.376901009004192,generated:slot0367,3,5.732420756420231,1
claude_monet,nano_banana_2,named,3,available,water,0,0,0,False,wikidata:Q50700359,water,5.479950786824117,generated:slot0187,3,3.9294511309544484,0
claude_monet,nano_banana_2,named,3,available,water,1,0,0,False,wikidata:Q59530379,built,4.362434551953307,generated:slot0314,3,3.9337025230374145,0
claude_monet,nano_banana_2,named,3,available,land,1,0,0,False,wikidata:Q63952037,built,4.578931661124153,generated:slot0123,3,4.218967371991275,0
claude_monet,nano_banana_2,named,3,available,water,0,0,6,True,wikidata:Q66126523,water,4.296692884420041,generated:slot0933,3,6.06718355904824,6
claude_monet,nano_banana_2,named,3,available,water,3,0,0,False,wikidata:Q67158045,built,4.8188660194046244,generated:slot0123,3,4.689223426610484,0
claude_monet,nano_banana_2,named,3,available,land,1,2,6,True,wikidata:Q67220780,land,2.4945141004464877,generated:slot0293,3,3.4082301466559173,4
claude_monet,nano_banana_2,named,3,available,water,1,1,5,True,wikidata:Q67609602,water,4.829093603361516,generated:slot0187,3,5.511722868339453,4
claude_monet,nano_banana_2,named,3,available,water,2,3,4,True,wikidata:Q68372814,built,5.335751474482598,generated:slot0367,3,5.919706782663704,1
claude_monet,nano_banana_2,named,3,available,land,1,4,6,True,wikidata:Q79790733,built,3.2598715978766157,generated:slot0955,3,4.184673105206288,2
claude_monet,nano_banana_2,named,3,available,land,1,3,7,True,wikidata:Q79790741,built,2.968075328260902,generated:slot0696,3,3.5989379657914506,4
claude_monet,nano_banana_2,named,3,available,water,1,2,4,True,wikidata:Q79868506,built,3.0635750601033087,generated:slot0722,3,4.425900487620978,2
claude_monet,nano_banana_2,named,3,available,land,3,0,0,False,wikidata:Q85224931,water,4.736771329295881,generated:slot0187,3,3.767911630397284,0
claude_monet,nano_banana_2,named,3,available,water,2,0,0,False,wikidata:Q87367853,water,4.684784408584281,generated:slot0555,3,4.184673105206288,0
claude_monet,nano_banana_2,named,3,available,water,1,0,0,False,wikidata:Q92787519,built,7.35515035044762,generated:slot0314,3,5.047210421907889,0
claude_monet,nano_banana_2,named,3,available,land,2,10,14,True,wikidata:Q92831691,land,3.9580086649779807,generated:slot0805,3,5.139250184269381,4
claude_monet,nano_banana_2,named,5,available,land,4,0,0,False,wikidata:Q105099583,water,4.542647480609258,generated:slot0187,5,4.24031408524945,0
claude_monet,nano_banana_2,named,5,available,water,2,0,0,False,wikidata:Q105099601,built,7.341199714697328,generated:slot0314,5,6.53627335444916,0
claude_monet,nano_banana_2,named,5,available,land,2,1,1,True,wikidata:Q105099613,built,4.186166054835489,generated:slot0123,5,4.49713713747214,0
claude_monet,nano_banana_2,named,5,available,water,3,12,14,True,wikidata:Q105099626,built,4.114247735652175,generated:slot0239,5,4.76892062990069,2
claude_monet,nano_banana_2,named,5,available,land,5,1,1,True,wikidata:Q106879983,built,8.651665016260868,generated:slot0013,5,10.428717783388507,0
claude_monet,nano_banana_2,named,5,available,built,4,0,0,False,wikidata:Q106925109,built,5.291739579251961,generated:slot0314,5,4.8965082804178826,0
claude_monet,nano_banana_2,named,5,available,water,3,10,13,True,wikidata:Q113520917,built,3.495598497343437,generated:slot0696,5,4.3074740861196865,3
claude_monet,nano_banana_2,named,5,available,built,5,0,0,False,wikidata:Q116143411,built,10.961041557937897,generated:slot0013,5,10.826114213822363,0
claude_monet,nano_banana_2,named,5,available,water,1,1,1,True,wikidata:Q117435199,built,4.447518433108322,generated:slot0314,5,4.630320243170062,0
claude_monet,nano_banana_2,named,5,available,built,5,1,1,True,wikidata:Q117435200,water,3.2250512019734057,generated:slot0187,5,3.9337025230374145,0
claude_monet,nano_banana_2,named,5,available,water,2,10,13,True,wikidata:Q17492292,built,3.2630095228695377,generated:slot0722,5,4.288650528739139,3
claude_monet,nano_banana_2,named,5,available,water,3,3,3,True,wikidata:Q17493461,built,3.363078843757057,generated:slot0123,5,3.9396207222685558,0
claude_monet,nano_banana_2,named,5,available,water,1,0,0,False,wikidata:Q17493907,water,7.430061200172196,generated:slot0187,5,5.377581387029066,0
claude_monet,nano_banana_2,named,5,available,land,4,1,1,True,wikidata:Q19967292,built,4.124669523985296,generated:slot0123,5,4.606909871344621,0
claude_monet,nano_banana_2,named,5,available,water,2,0,0,False,wikidata:Q20538824,water,4.128605901472917,generated:slot0187,5,4.025273949819587,0
claude_monet,nano_banana_2,named,5,available,water,1,0,0,False,wikidata:Q20538849,water,4.862836323098882,generated:slot0187,5,4.083828188679182,0
claude_monet,nano_banana_2,named,5,available,water,3,0,0,False,wikidata:Q20809479,water,4.893941885542583,generated:slot0187,5,4.307757826236829,0
claude_monet,nano_banana_2,named,5,available,land,1,2,5,True,wikidata:Q2450237,built,3.436041169437602,generated:slot0123,5,4.068868531743642,3
claude_monet,nano_banana_2,named,5,available,water,2,0,0,False,wikidata:Q24953805,built,5.7754690433211815,generated:slot0314,5,5.046236196029048,0
claude_monet,nano_banana_2,named,5,available,water,1,18,22,True,wikidata:Q30093031,water,3.106947993065087,generated:slot0320,5,5.752504343613559,4
claude_monet,nano_banana_2,named,5,available,land,2,19,31,True,wikidata:Q3794124,water,3.106243353748293,generated:slot0472,5,4.434017424360382,12
claude_monet,nano_banana_2,named,5,available,built,5,2,6,True,wikidata:Q47615867,built,3.8823153329630227,generated:slot0797,5,5.087123436047381,4
claude_monet,nano_banana_2,named,5,available,land,4,2,4,True,wikidata:Q50415977,built,5.376901009004192,generated:slot0367,5,5.811412219936013,2
claude_monet,nano_banana_2,named,5,available,water,1,0,0,False,wikidata:Q50700359,water,5.479950786824117,generated:slot0187,5,4.191777031061701,0
claude_monet,nano_banana_2,named,5,available,water,2,1,1,True,wikidata:Q59530379,built,4.362434551953307,generated:slot0314,5,4.43489523533583,0
claude_monet,nano_banana_2,named,5,available,land,1,2,2,True,wikidata:Q63952037,built,4.578931661124153,generated:slot0123,5,5.015420522212755,0
claude_monet,nano_banana_2,named,5,available,water,0,0,7,True,wikidata:Q66126523,water,4.296692884420041,generated:slot0933,5,6.140455850629614,7
claude_monet,nano_banana_2,named,5,available,water,4,2,2,True,wikidata:Q67158045,built,4.8188660194046244,generated:slot0123,5,5.466804696428339,0
claude_monet,nano_banana_2,named,5,available,land,1,3,9,True,wikidata:Q67220780,land,2.4945141004464877,generated:slot0293,5,3.762905929479089,6
claude_monet,nano_banana_2,named,5,available,water,1,3,8,True,wikidata:Q67609602,water,4.829093603361516,generated:slot0187,5,5.752504343613559,5
claude_monet,nano_banana_2,named,5,available,water,3,9,10,True,wikidata:Q68372814,built,5.335751474482598,generated:slot0367,5,6.321719794581301,1
claude_monet,nano_banana_2,named,5,available,land,2,7,12,True,wikidata:Q79790733,built,3.2598715978766157,generated:slot0955,5,4.497451180159649,5
claude_monet,nano_banana_2,named,5,available,land,2,6,10,True,wikidata:Q79790741,built,2.968075328260902,generated:slot0696,5,3.8771518637818247,4
claude_monet,nano_banana_2,named,5,available,water,2,3,7,True,wikidata:Q79868506,built,3.0635750601033087,generated:slot0722,5,4.6307115247560615,4
claude_monet,nano_banana_2,named,5,available,land,4,0,0,False,wikidata:Q85224931,water,4.736771329295881,generated:slot0187,5,3.979970795640846,0
claude_monet,nano_banana_2,named,5,available,water,3,1,4,True,wikidata:Q87367853,water,4.684784408584281,generated:slot0555,5,4.960172567860819,3
claude_monet,nano_banana_2,named,5,available,water,1,0,0,False,wikidata:Q92787519,built,7.35515035044762,generated:slot0314,5,5.497680854812162,0
claude_monet,nano_banana_2,named,5,available,land,3,14,22,True,wikidata:Q92831691,land,3.9580086649779807,generated:slot0805,5,5.448544889900845,8
claude_monet,oauth_gpt_image_2,artist_free,1,available,land,1,0,0,False,wikidata:Q105099583,land,4.398201002321061,generated:slot0135,1,3.058875435148465,0
claude_monet,oauth_gpt_image_2,artist_free,1,available,water,0,0,0,False,wikidata:Q105099601,built,5.98451950691613,generated:slot0341,1,5.144486552200364,0
claude_monet,oauth_gpt_image_2,artist_free,1,available,land,0,2,5,True,wikidata:Q105099613,land,2.9633394890442544,generated:slot0559,1,3.774076896455879,3
claude_monet,oauth_gpt_image_2,artist_free,1,available,water,1,2,2,True,wikidata:Q105099626,built,3.187700606847751,generated:slot0478,1,4.033978126320377,0
claude_monet,oauth_gpt_image_2,artist_free,1,available,land,1,0,0,False,wikidata:Q106879983,built,11.147039725374931,generated:slot0150,1,7.699453682305127,0
claude_monet,oauth_gpt_image_2,artist_free,1,available,built,1,0,0,False,wikidata:Q106925109,built,5.038756294324967,generated:slot0095,1,3.9396207222685558,0
claude_monet,oauth_gpt_image_2,artist_free,1,available,water,1,0,0,False,wikidata:Q113520917,built,4.2762783381842,generated:slot0478,1,3.1947041805336136,0
claude_monet,oauth_gpt_image_2,artist_free,1,available,built,1,0,0,False,wikidata:Q116143411,built,10.877037368748768,generated:slot0341,1,7.699453682305127,0
claude_monet,oauth_gpt_image_2,artist_free,1,available,water,0,0,0,False,wikidata:Q117435199,built,4.139687142132707,generated:slot0659,1,3.9294511309544484,0
claude_monet,oauth_gpt_image_2,artist_free,1,available,built,1,0,0,False,wikidata:Q117435200,built,4.204708041103369,generated:slot0095,1,2.9699119510316065,0
claude_monet,oauth_gpt_image_2,artist_free,1,available,water,0,14,14,True,wikidata:Q17492292,built,2.563825584386898,generated:slot0095,1,4.083828188679182,0
claude_monet,oauth_gpt_image_2,artist_free,1,available,water,1,0,0,False,wikidata:Q17493461,built,3.730412585506104,generated:slot0478,1,3.2436386159514106,0
claude_monet,oauth_gpt_image_2,artist_free,1,available,water,0,0,0,False,wikidata:Q17493907,built,5.284755274004102,generated:slot0659,1,3.865945869007607,0
claude_monet,oauth_gpt_image_2,artist_free,1,available,land,0,11,14,True,wikidata:Q19967292,built,2.716568011506755,generated:slot1005,1,3.979970795640846,3
claude_monet,oauth_gpt_image_2,artist_free,1,available,water,1,0,0,False,wikidata:Q20538824,built,3.8376380965259713,generated:slot0095,1,3.3104134778997816,0
claude_monet,oauth_gpt_image_2,artist_free,1,available,water,0,0,0,False,wikidata:Q20538849,built,3.4172048696331743,generated:slot0341,1,2.673830403503753,0
claude_monet,oauth_gpt_image_2,artist_free,1,available,water,1,0,0,False,wikidata:Q20809479,land,4.323360822797768,generated:slot0335,1,3.2928465386698074,0
claude_monet,oauth_gpt_image_2,artist_free,1,available,land,0,0,0,False,wikidata:Q2450237,land,3.544380250986449,generated:slot0135,1,3.4082301466559173,0
claude_monet,oauth_gpt_image_2,artist_free,1,available,water,1,3,3,True,wikidata:Q24953805,built,4.080737151235918,generated:slot0095,1,4.348436623619371,0
claude_monet,oauth_gpt_image_2,artist_free,1,available,water,0,1,2,True,wikidata:Q30093031,land,5.32244343113307,generated:slot1001,1,5.429803788973144,1
claude_monet,oauth_gpt_image_2,artist_free,1,available,land,0,0,0,False,wikidata:Q3794124,land,3.57895769062982,generated:slot0463,1,3.4454370263346714,0
claude_monet,oauth_gpt_image_2,artist_free,1,available,built,1,0,1,True,wikidata:Q47615867,built,3.7117552736503723,generated:slot0478,1,4.033978126320377,1
claude_monet,oauth_gpt_image_2,artist_free,1,available,land,1,0,0,False,wikidata:Q50415977,built,4.457978079941895,generated:slot0659,1,4.185716954464887,0
claude_monet,oauth_gpt_image_2,artist_free,1,available,water,0,0,0,False,wikidata:Q50700359,built,3.7056830655093633,generated:slot0341,1,2.673830403503753,0
claude_monet,oauth_gpt_image_2,artist_free,1,available,water,0,0,0,False,wikidata:Q59530379,built,4.199992012504865,generated:slot0095,1,3.509016707798513,0
claude_monet,oauth_gpt_image_2,artist_free,1,available,land,0,0,0,False,wikidata:Q63952037,built,4.077659037884922,generated:slot0150,1,3.8511280865517103,0
claude_monet,oauth_gpt_image_2,artist_free,1,available,water,0,0,2,True,wikidata:Q66126523,water,3.8821189392017446,generated:slot0889,1,5.239917074652212,2
claude_monet,oauth_gpt_image_2,artist_free,1,available,water,1,0,0,False,wikidata:Q67158045,built,4.5992951231390915,generated:slot0699,1,4.112980086555676,0
claude_monet,oauth_gpt_image_2,artist_free,1,available,land,0,0,0,False,wikidata:Q67220780,built,4.201938670862597,generated:slot0478,1,2.378499122850498,0
claude_monet,oauth_gpt_image_2,artist_free,1,available,water,0,0,2,True,wikidata:Q67609602,water,4.288152962011595,generated:slot0576,1,4.86239755141738,2
claude_monet,oauth_gpt_image_2,artist_free,1,available,water,1,2,2,True,wikidata:Q68372814,built,4.619684291621176,generated:slot0848,1,5.227793893923393,0
claude_monet,oauth_gpt_image_2,artist_free,1,available,land,0,0,0,False,wikidata:Q79790733,built,4.649411901194399,generated:slot0478,1,3.0442448397805206,0
claude_monet,oauth_gpt_image_2,artist_free,1,available,land,0,0,0,False,wikidata:Q79790741,built,3.805165089573107,generated:slot0478,1,2.378499122850498,0
claude_monet,oauth_gpt_image_2,artist_free,1,available,water,1,0,0,False,wikidata:Q79868506,built,4.9057291382683985,generated:slot0095,1,2.9699119510316065,0
claude_monet,oauth_gpt_image_2,artist_free,1,available,land,1,3,3,True,wikidata:Q85224931,built,2.4211994543600954,generated:slot0659,1,3.520768765672221,0
claude_monet,oauth_gpt_image_2,artist_free,1,available,water,1,0,0,False,wikidata:Q87367853,water,5.540554416359723,generated:slot0601,1,3.8782723416025835,0
claude_monet,oauth_gpt_image_2,artist_free,1,available,water,0,0,0,False,wikidata:Q92787519,built,5.0467179236023245,generated:slot0341,1,4.322423989422478,0
claude_monet,oauth_gpt_image_2,artist_free,1,available,land,0,0,0,False,wikidata:Q92831691,land,5.125000950092851,generated:slot0463,1,4.751808126116393,0
claude_monet,oauth_gpt_image_2,artist_free,3,available,land,2,0,0,False,wikidata:Q105099583,land,4.398201002321061,generated:slot0135,3,4.095704182455167,0
claude_monet,oauth_gpt_image_2,artist_free,3,available,water,2,0,0,False,wikidata:Q105099601,built,5.98451950691613,generated:slot0341,3,5.780900789628418,0
claude_monet,oauth_gpt_image_2,artist_free,3,available,land,0,9,13,True,wikidata:Q105099613,land,2.9633394890442544,generated:slot0559,3,4.197096415543454,4
claude_monet,oauth_gpt_image_2,artist_free,3,available,water,2,12,15,True,wikidata:Q105099626,built,3.187700606847751,generated:slot0478,3,4.7517698885987825,3
claude_monet,oauth_gpt_image_2,artist_free,3,available,land,3,0,0,False,wikidata:Q106879983,built,11.147039725374931,generated:slot0150,3,9.998329648018984,0
claude_monet,oauth_gpt_image_2,artist_free,3,available,built,2,0,0,False,wikidata:Q106925109,built,5.038756294324967,generated:slot0095,3,4.5189942370618414,0
claude_monet,oauth_gpt_image_2,artist_free,3,available,water,2,0,0,False,wikidata:Q113520917,built,4.2762783381842,generated:slot0478,3,3.8608508301365783,0
claude_monet,oauth_gpt_image_2,artist_free,3,available,built,3,0,0,False,wikidata:Q116143411,built,10.877037368748768,generated:slot0341,3,10.192201509229674,0
claude_monet,oauth_gpt_image_2,artist_free,3,available,water,0,2,2,True,wikidata:Q117435199,built,4.139687142132707,generated:slot0659,3,4.53168004469993,0
claude_monet,oauth_gpt_image_2,artist_free,3,available,built,3,0,0,False,wikidata:Q117435200,built,4.204708041103369,generated:slot0095,3,3.2436386159514106,0
claude_monet,oauth_gpt_image_2,artist_free,3,available,water,1,18,18,True,wikidata:Q17492292,built,2.563825584386898,generated:slot0095,3,4.191777031061701,0
claude_monet,oauth_gpt_image_2,artist_free,3,available,water,2,0,0,False,wikidata:Q17493461,built,3.730412585506104,generated:slot0478,3,3.5989379657914506,0
claude_monet,oauth_gpt_image_2,artist_free,3,available,water,1,0,0,False,wikidata:Q17493907,built,5.284755274004102,generated:slot0659,3,4.874880043878581,0
claude_monet,oauth_gpt_image_2,artist_free,3,available,land,2,12,17,True,wikidata:Q19967292,built,2.716568011506755,generated:slot1005,3,4.342120948958207,5
claude_monet,oauth_gpt_image_2,artist_free,3,available,water,2,0,0,False,wikidata:Q20538824,built,3.8376380965259713,generated:slot0095,3,3.5883263593670867,0
claude_monet,oauth_gpt_image_2,artist_free,3,available,water,1,2,2,True,wikidata:Q20538849,built,3.4172048696331743,generated:slot0341,3,3.767911630397284,0
claude_monet,oauth_gpt_image_2,artist_free,3,available,water,3,0,0,False,wikidata:Q20809479,land,4.323360822797768,generated:slot0335,3,3.964473251206345,0
claude_monet,oauth_gpt_image_2,artist_free,3,available,land,0,3,6,True,wikidata:Q2450237,land,3.544380250986449,generated:slot0135,3,3.774076896455879,3
claude_monet,oauth_gpt_image_2,artist_free,3,available,water,1,4,4,True,wikidata:Q24953805,built,4.080737151235918,generated:slot0095,3,4.661558819293898,0
claude_monet,oauth_gpt_image_2,artist_free,3,available,water,0,1,2,True,wikidata:Q30093031,land,5.32244343113307,generated:slot1001,3,5.57511740527042,1
claude_monet,oauth_gpt_image_2,artist_free,3,available,land,0,2,6,True,wikidata:Q3794124,land,3.57895769062982,generated:slot0463,3,4.159892313926054,4
claude_monet,oauth_gpt_image_2,artist_free,3,available,built,3,1,5,True,wikidata:Q47615867,built,3.7117552736503723,generated:slot0478,3,4.958386549144716,4
claude_monet,oauth_gpt_image_2,artist_free,3,available,land,2,11,18,True,wikidata:Q50415977,built,4.457978079941895,generated:slot0659,3,5.732420756420231,7
claude_monet,oauth_gpt_image_2,artist_free,3,available,water,0,2,2,True,wikidata:Q50700359,built,3.7056830655093633,generated:slot0341,3,3.9294511309544484,0
claude_monet,oauth_gpt_image_2,artist_free,3,available,water,1,0,0,False,wikidata:Q59530379,built,4.199992012504865,generated:slot0095,3,3.9337025230374145,0
claude_monet,oauth_gpt_image_2,artist_free,3,available,land,1,3,4,True,wikidata:Q63952037,built,4.077659037884922,generated:slot0150,3,4.218967371991275,1
claude_monet,oauth_gpt_image_2,artist_free,3,available,water,0,0,7,True,wikidata:Q66126523,water,3.8821189392017446,generated:slot0889,3,6.06718355904824,7
claude_monet,oauth_gpt_image_2,artist_free,3,available,water,3,2,2,True,wikidata:Q67158045,built,4.5992951231390915,generated:slot0699,3,4.689223426610484,0
claude_monet,oauth_gpt_image_2,artist_free,3,available,land,1,0,0,False,wikidata:Q67220780,built,4.201938670862597,generated:slot0478,3,3.4082301466559173,0
claude_monet,oauth_gpt_image_2,artist_free,3,available,water,1,2,7,True,wikidata:Q67609602,water,4.288152962011595,generated:slot0576,3,5.511722868339453,5
claude_monet,oauth_gpt_image_2,artist_free,3,available,water,2,14,14,True,wikidata:Q68372814,built,4.619684291621176,generated:slot0848,3,5.919706782663704,0
claude_monet,oauth_gpt_image_2,artist_free,3,available,land,1,0,0,False,wikidata:Q79790733,built,4.649411901194399,generated:slot0478,3,4.184673105206288,0
claude_monet,oauth_gpt_image_2,artist_free,3,available,land,1,0,0,False,wikidata:Q79790741,built,3.805165089573107,generated:slot0478,3,3.5989379657914506,0
claude_monet,oauth_gpt_image_2,artist_free,3,available,water,1,0,0,False,wikidata:Q79868506,built,4.9057291382683985,generated:slot0095,3,4.425900487620978,0
claude_monet,oauth_gpt_image_2,artist_free,3,available,land,3,4,6,True,wikidata:Q85224931,built,2.4211994543600954,generated:slot0659,3,3.767911630397284,2
claude_monet,oauth_gpt_image_2,artist_free,3,available,water,2,0,0,False,wikidata:Q87367853,water,5.540554416359723,generated:slot0601,3,4.184673105206288,0
claude_monet,oauth_gpt_image_2,artist_free,3,available,water,1,1,1,True,wikidata:Q92787519,built,5.0467179236023245,generated:slot0341,3,5.047210421907889,0
claude_monet,oauth_gpt_image_2,artist_free,3,available,land,2,0,1,True,wikidata:Q92831691,land,5.125000950092851,generated:slot0463,3,5.139250184269381,1
claude_monet,oauth_gpt_image_2,artist_free,5,available,land,4,0,0,False,wikidata:Q105099583,land,4.398201002321061,generated:slot0135,5,4.24031408524945,0
claude_monet,oauth_gpt_image_2,artist_free,5,available,water,2,4,4,True,wikidata:Q105099601,built,5.98451950691613,generated:slot0341,5,6.53627335444916,0
claude_monet,oauth_gpt_image_2,artist_free,5,available,land,2,12,16,True,wikidata:Q105099613,land,2.9633394890442544,generated:slot0559,5,4.49713713747214,4
claude_monet,oauth_gpt_image_2,artist_free,5,available,water,3,12,15,True,wikidata:Q105099626,built,3.187700606847751,generated:slot0478,5,4.76892062990069,3
claude_monet,oauth_gpt_image_2,artist_free,5,available,land,5,0,0,False,wikidata:Q106879983,built,11.147039725374931,generated:slot0150,5,10.428717783388507,0
claude_monet,oauth_gpt_image_2,artist_free,5,available,built,4,0,0,False,wikidata:Q106925109,built,5.038756294324967,generated:slot0095,5,4.8965082804178826,0
claude_monet,oauth_gpt_image_2,artist_free,5,available,water,3,1,1,True,wikidata:Q113520917,built,4.2762783381842,generated:slot0478,5,4.3074740861196865,0
claude_monet,oauth_gpt_image_2,artist_free,5,available,built,5,0,0,False,wikidata:Q116143411,built,10.877037368748768,generated:slot0341,5,10.826114213822363,0
claude_monet,oauth_gpt_image_2,artist_free,5,available,water,1,2,2,True,wikidata:Q117435199,built,4.139687142132707,generated:slot0659,5,4.630320243170062,0
claude_monet,oauth_gpt_image_2,artist_free,5,available,built,5,0,0,False,wikidata:Q117435200,built,4.204708041103369,generated:slot0095,5,3.9337025230374145,0
claude_monet,oauth_gpt_image_2,artist_free,5,available,water,2,21,21,True,wikidata:Q17492292,built,2.563825584386898,generated:slot0095,5,4.288650528739139,0
claude_monet,oauth_gpt_image_2,artist_free,5,available,water,3,3,3,True,wikidata:Q17493461,built,3.730412585506104,generated:slot0478,5,3.9396207222685558,0
claude_monet,oauth_gpt_image_2,artist_free,5,available,water,1,1,1,True,wikidata:Q17493907,built,5.284755274004102,generated:slot0659,5,5.377581387029066,0
claude_monet,oauth_gpt_image_2,artist_free,5,available,land,4,13,18,True,wikidata:Q19967292,built,2.716568011506755,generated:slot1005,5,4.606909871344621,5
claude_monet,oauth_gpt_image_2,artist_free,5,available,water,2,2,2,True,wikidata:Q20538824,built,3.8376380965259713,generated:slot0095,5,4.025273949819587,0
claude_monet,oauth_gpt_image_2,artist_free,5,available,water,1,3,3,True,wikidata:Q20538849,built,3.4172048696331743,generated:slot0341,5,4.083828188679182,0
claude_monet,oauth_gpt_image_2,artist_free,5,available,water,3,0,0,False,wikidata:Q20809479,land,4.323360822797768,generated:slot0335,5,4.307757826236829,0
claude_monet,oauth_gpt_image_2,artist_free,5,available,land,1,6,11,True,wikidata:Q2450237,land,3.544380250986449,generated:slot0135,5,4.068868531743642,5
claude_monet,oauth_gpt_image_2,artist_free,5,available,water,2,6,6,True,wikidata:Q24953805,built,4.080737151235918,generated:slot0095,5,5.046236196029048,0
claude_monet,oauth_gpt_image_2,artist_free,5,available,water,1,3,4,True,wikidata:Q30093031,land,5.32244343113307,generated:slot1001,5,5.752504343613559,1
claude_monet,oauth_gpt_image_2,artist_free,5,available,land,2,3,8,True,wikidata:Q3794124,land,3.57895769062982,generated:slot0463,5,4.434017424360382,5
claude_monet,oauth_gpt_image_2,artist_free,5,available,built,5,2,9,True,wikidata:Q47615867,built,3.7117552736503723,generated:slot0478,5,5.087123436047381,7
claude_monet,oauth_gpt_image_2,artist_free,5,available,land,4,13,21,True,wikidata:Q50415977,built,4.457978079941895,generated:slot0659,5,5.811412219936013,8
claude_monet,oauth_gpt_image_2,artist_free,5,available,water,1,3,3,True,wikidata:Q50700359,built,3.7056830655093633,generated:slot0341,5,4.191777031061701,0
claude_monet,oauth_gpt_image_2,artist_free,5,available,water,2,2,2,True,wikidata:Q59530379,built,4.199992012504865,generated:slot0095,5,4.43489523533583,0
claude_monet,oauth_gpt_image_2,artist_free,5,available,land,1,16,22,True,wikidata:Q63952037,built,4.077659037884922,generated:slot0150,5,5.015420522212755,6
claude_monet,oauth_gpt_image_2,artist_free,5,available,water,0,1,9,True,wikidata:Q66126523,water,3.8821189392017446,generated:slot0889,5,6.140455850629614,8
claude_monet,oauth_gpt_image_2,artist_free,5,available,water,4,8,8,True,wikidata:Q67158045,built,4.5992951231390915,generated:slot0699,5,5.466804696428339,0
claude_monet,oauth_gpt_image_2,artist_free,5,available,land,1,0,0,False,wikidata:Q67220780,built,4.201938670862597,generated:slot0478,5,3.762905929479089,0
claude_monet,oauth_gpt_image_2,artist_free,5,available,water,1,3,8,True,wikidata:Q67609602,water,4.288152962011595,generated:slot0576,5,5.752504343613559,5
claude_monet,oauth_gpt_image_2,artist_free,5,available,water,3,23,23,True,wikidata:Q68372814,built,4.619684291621176,generated:slot0848,5,6.321719794581301,0
claude_monet,oauth_gpt_image_2,artist_free,5,available,land,2,0,0,False,wikidata:Q79790733,built,4.649411901194399,generated:slot0478,5,4.497451180159649,0
claude_monet,oauth_gpt_image_2,artist_free,5,available,land,2,1,1,True,wikidata:Q79790741,built,3.805165089573107,generated:slot0478,5,3.8771518637818247,0
claude_monet,oauth_gpt_image_2,artist_free,5,available,water,2,0,0,False,wikidata:Q79868506,built,4.9057291382683985,generated:slot0095,5,4.6307115247560615,0
claude_monet,oauth_gpt_image_2,artist_free,5,available,land,4,5,7,True,wikidata:Q85224931,built,2.4211994543600954,generated:slot0659,5,3.979970795640846,2
claude_monet,oauth_gpt_image_2,artist_free,5,available,water,3,0,0,False,wikidata:Q87367853,water,5.540554416359723,generated:slot0601,5,4.960172567860819,0
claude_monet,oauth_gpt_image_2,artist_free,5,available,water,1,2,2,True,wikidata:Q92787519,built,5.0467179236023245,generated:slot0341,5,5.497680854812162,0
claude_monet,oauth_gpt_image_2,artist_free,5,available,land,3,0,1,True,wikidata:Q92831691,land,5.125000950092851,generated:slot0463,5,5.448544889900845,1
claude_monet,oauth_gpt_image_2,generic_named,1,available,land,1,0,0,False,wikidata:Q105099583,built,3.069087130945733,generated:slot0479,1,3.058875435148465,0
claude_monet,oauth_gpt_image_2,generic_named,1,available,water,0,0,0,False,wikidata:Q105099601,water,7.7029663702871245,generated:slot0296,1,5.144486552200364,0
claude_monet,oauth_gpt_image_2,generic_named,1,available,land,0,0,0,False,wikidata:Q105099613,built,4.543133543083758,generated:slot0354,1,3.774076896455879,0
