pipeline,metric_view,route,condition,cross_twice,energy,generated_squared_iqr_sum,generated_trace,generated_weight_effective_size,generated_within,n_generated,n_reference,prompt_painter,reference_painter,reference_squared_iqr_sum,reference_trace,reference_weight_effective_size,reference_within,squared_iqr_sum_ratio,status,target.built,target.land,target.water,trace_ratio
jpeg90_512,no_texture19,flux_2_max,named,8.03030111031605,0.9879154923361124,13.525470283371927,6.867819259072143,72.0,3.4587763411561685,72,32,paul_cezanne,paul_cezanne,8.36893982546148,7.586140709180186,18.757894736842108,3.583609276823769,1.6161509779556942,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9053113463557586
jpeg90_512,no_texture19,nano_banana_2,artist_free,12.619177296514534,2.3581926517590137,25.381346280803943,17.755181550246643,72.0,5.399708239413881,72,38,claude_monet,claude_monet,28.771463114844636,13.267233919030764,24.029339853300737,4.8612764053416395,0.8821708572654561,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3382730461078467
jpeg90_512,no_texture19,nano_banana_2,artist_free,11.437245299292028,2.453927783054379,25.381346280803943,17.755181550246643,72.0,5.399708239413881,72,32,claude_monet,paul_cezanne,8.36893982546148,7.586140709180186,18.757894736842108,3.583609276823769,3.032803056318351,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.34047616975528
jpeg90_512,no_texture19,nano_banana_2,artist_free,12.920292421047092,2.434235906421847,27.89785840033449,20.33529962997462,72.0,5.624780109283606,72,38,paul_cezanne,claude_monet,28.771463114844636,13.267233919030764,24.029339853300737,4.8612764053416395,0.9696364167848172,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.5327459931798817
jpeg90_512,no_texture19,nano_banana_2,artist_free,11.834245760527995,2.6258563744206214,27.89785840033449,20.33529962997462,72.0,5.624780109283606,72,32,paul_cezanne,paul_cezanne,8.36893982546148,7.586140709180186,18.757894736842108,3.583609276823769,3.333499700339421,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.6805856112537363
jpeg90_512,no_texture19,nano_banana_2,named,11.90771022054999,2.304983235007658,23.311744963004333,13.472231653455225,72.0,4.741450580200693,72,38,claude_monet,claude_monet,28.771463114844636,13.267233919030764,24.029339853300737,4.8612764053416395,0.8102384251350999,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0154514298666588
jpeg90_512,no_texture19,nano_banana_2,named,11.010201009500484,2.6851411524760227,23.311744963004333,13.472231653455225,72.0,4.741450580200693,72,32,claude_monet,paul_cezanne,8.36893982546148,7.586140709180186,18.757894736842108,3.583609276823769,2.7855075372965628,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.7759005757897592
jpeg90_512,no_texture19,nano_banana_2,named,10.957234541252841,2.096024245430395,14.88744492439044,9.435307420060777,72.0,3.999933890480807,72,38,paul_cezanne,claude_monet,28.771463114844636,13.267233919030764,24.029339853300737,4.8612764053416395,0.5174378815900142,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7111736687273298
jpeg90_512,no_texture19,nano_banana_2,named,9.309605303590335,1.7260621362857593,14.88744492439044,9.435307420060777,72.0,3.999933890480807,72,32,paul_cezanne,paul_cezanne,8.36893982546148,7.586140709180186,18.757894736842108,3.583609276823769,1.7788925759864114,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.243755920404016
jpeg90_512,no_texture19,oauth_gpt_image_2,artist_free,11.519862776679705,1.6559818039709837,26.793394408388203,15.391445146376515,72.0,5.002604567367082,72,38,claude_monet,claude_monet,28.771463114844636,13.267233919030764,24.029339853300737,4.8612764053416395,0.9312489358444949,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.1601095782519326
jpeg90_512,no_texture19,oauth_gpt_image_2,artist_free,10.075948537434698,1.4897346932438476,26.793394408388203,15.391445146376515,72.0,5.002604567367082,72,32,claude_monet,paul_cezanne,8.36893982546148,7.586140709180186,18.757894736842108,3.583609276823769,3.2015279076177086,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.028890016204277
jpeg90_512,no_texture19,oauth_gpt_image_2,artist_free,10.945195009095684,1.6055678469429235,21.38031353307555,11.99863705827457,72.0,4.478350756811121,72,38,paul_cezanne,claude_monet,28.771463114844636,13.267233919030764,24.029339853300737,4.8612764053416395,0.7431083170061094,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9043812094896062
jpeg90_512,no_texture19,oauth_gpt_image_2,artist_free,9.447716935951156,1.3857569023162668,21.38031353307555,11.99863705827457,72.0,4.478350756811121,72,32,paul_cezanne,paul_cezanne,8.36893982546148,7.586140709180186,18.757894736842108,3.583609276823769,2.5547218619052026,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.581652320758394
jpeg90_512,no_texture19,oauth_gpt_image_2,named,10.23635087937464,1.4946343193890623,14.204440164455036,8.99553674380888,72.0,3.8804401546439387,72,38,claude_monet,claude_monet,28.771463114844636,13.267233919030764,24.029339853300737,4.8612764053416395,0.4936989164491345,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6780265425866592
jpeg90_512,no_texture19,oauth_gpt_image_2,named,10.220803142294674,2.756753710826967,14.204440164455036,8.99553674380888,72.0,3.8804401546439387,72,32,claude_monet,paul_cezanne,8.36893982546148,7.586140709180186,18.757894736842108,3.583609276823769,1.6972807142476707,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.1857856436703247
jpeg90_512,no_texture19,oauth_gpt_image_2,named,10.249887285260904,1.71714787658909,13.355594572406032,8.231168497744447,72.0,3.6714630033301745,72,38,paul_cezanne,claude_monet,28.771463114844636,13.267233919030764,24.029339853300737,4.8612764053416395,0.46419587766863385,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6204133090573996
jpeg90_512,no_texture19,oauth_gpt_image_2,named,8.481269697217918,1.2261974170639753,13.355594572406032,8.231168497744447,72.0,3.6714630033301745,72,32,paul_cezanne,paul_cezanne,8.36893982546148,7.586140709180186,18.757894736842108,3.583609276823769,1.5958526230255907,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0850271321468763
primary512,original31,flux_2_max,artist_free,15.64442571530495,2.0609898018614405,30.622723017745503,25.360820342482516,72.0,6.304940100741639,72,38,claude_monet,claude_monet,44.75559150917482,31.42937603310564,24.029339853300737,7.27849581270187,0.6842211662305456,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.806914534853288
primary512,original31,flux_2_max,artist_free,13.286126679482907,1.9071600353257772,30.622723017745503,25.360820342482516,72.0,6.304940100741639,72,32,claude_monet,paul_cezanne,19.758806811067107,15.216564482128886,18.757894736842108,5.07402654341549,1.549826531053151,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.6666587502236503
primary512,original31,flux_2_max,artist_free,15.260594235631363,2.1991669044648106,30.686146080786436,19.76780429824284,72.0,5.782931518464682,72,38,paul_cezanne,claude_monet,44.75559150917482,31.42937603310564,24.029339853300737,7.27849581270187,0.6856382643159978,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6289594892822795
primary512,original31,flux_2_max,artist_free,12.854239985519513,1.9972819236393402,30.686146080786436,19.76780429824284,72.0,5.782931518464682,72,32,paul_cezanne,paul_cezanne,19.758806811067107,15.216564482128886,18.757894736842108,5.07402654341549,1.5530363940599297,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.2990977248155564
primary512,original31,flux_2_max,named,12.660811840914004,1.5109566621613517,14.324708916523804,8.621561381131212,72.0,3.8713593660507826,72,38,claude_monet,claude_monet,44.75559150917482,31.42937603310564,24.029339853300737,7.27849581270187,0.3200652350575517,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2743153848186431
primary512,original31,flux_2_max,named,11.174919799742819,2.229533890276546,14.324708916523804,8.621561381131212,72.0,3.8713593660507826,72,32,claude_monet,paul_cezanne,19.758806811067107,15.216564482128886,18.757894736842108,5.07402654341549,0.7249784389055512,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5665905330507958
primary512,original31,flux_2_max,named,13.532845793269404,2.152156375565327,19.53034474411161,9.45779462155425,72.0,4.102193605002207,72,38,paul_cezanne,claude_monet,44.75559150917482,31.42937603310564,24.029339853300737,7.27849581270187,0.43637775941600326,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3009221249442569
primary512,original31,flux_2_max,named,10.292392396786084,1.116172248368387,19.53034474411161,9.45779462155425,72.0,4.102193605002207,72,32,paul_cezanne,paul_cezanne,19.758806811067107,15.216564482128886,18.757894736842108,5.07402654341549,0.9884374563130233,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6215459890872194
primary512,original31,nano_banana_2,artist_free,18.281384855145916,4.496537019989305,40.16711265895685,25.448096114534962,72.0,6.506352022454741,72,38,claude_monet,claude_monet,44.75559150917482,31.42937603310564,24.029339853300737,7.27849581270187,0.897476970016644,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8096914201455864
primary512,original31,nano_banana_2,artist_free,15.64767243181793,4.0672938659477,40.16711265895685,25.448096114534962,72.0,6.506352022454741,72,32,claude_monet,paul_cezanne,19.758806811067107,15.216564482128886,18.757894736842108,5.07402654341549,2.0328713693611724,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.6723943268812427
primary512,original31,nano_banana_2,artist_free,18.720258084311993,4.673719226742445,43.50010912043134,28.96519909988878,72.0,6.768043044867678,72,38,paul_cezanne,claude_monet,44.75559150917482,31.42937603310564,24.029339853300737,7.27849581270187,0.9719480327170716,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.921596377522059
primary512,original31,nano_banana_2,artist_free,16.18756731255708,4.34549772427391,43.50010912043134,28.96519909988878,72.0,6.768043044867678,72,32,paul_cezanne,paul_cezanne,19.758806811067107,15.216564482128886,18.757894736842108,5.07402654341549,2.2015554651845926,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.9035307959235472
primary512,original31,nano_banana_2,named,16.61177301452496,3.687165950608537,35.7558370269256,19.023814992633554,72.0,5.6461112512145535,72,38,claude_monet,claude_monet,44.75559150917482,31.42937603310564,24.029339853300737,7.27849581270187,0.7989132937634331,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6052877083081483
primary512,original31,nano_banana_2,named,14.208531047486812,3.488393252856768,35.7558370269256,19.023814992633554,72.0,5.6461112512145535,72,32,claude_monet,paul_cezanne,19.758806811067107,15.216564482128886,18.757894736842108,5.07402654341549,1.8096151943192436,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.2502043424437952
primary512,original31,nano_banana_2,named,15.680734506024413,3.6140048417137205,21.60445102082767,13.457031712696786,72.0,4.7882338516088225,72,38,paul_cezanne,claude_monet,44.75559150917482,31.42937603310564,24.029339853300737,7.27849581270187,0.48272071248122805,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.42816732023321213
primary512,original31,nano_banana_2,named,12.422359820664532,2.560099425640219,21.60445102082767,13.457031712696786,72.0,4.7882338516088225,72,32,paul_cezanne,paul_cezanne,19.758806811067107,15.216564482128886,18.757894736842108,5.07402654341549,1.0934086874480093,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8843672780739315
primary512,original31,oauth_gpt_image_2,artist_free,15.72993591209542,2.670688081574312,37.65586580370953,19.717652110353384,72.0,5.780752017819239,72,38,claude_monet,claude_monet,44.75559150917482,31.42937603310564,24.029339853300737,7.27849581270187,0.8413667328246605,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.627363778701305
primary512,original31,oauth_gpt_image_2,artist_free,12.903986574083216,2.049208012848487,37.65586580370953,19.717652110353384,72.0,5.780752017819239,72,32,claude_monet,paul_cezanne,19.758806811067107,15.216564482128886,18.757894736842108,5.07402654341549,1.9057763033857946,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.2958018305321681
primary512,original31,oauth_gpt_image_2,artist_free,15.224672612477853,2.6129588336245027,31.274118032090346,16.61179949565505,72.0,5.333217966151481,72,38,paul_cezanne,claude_monet,44.75559150917482,31.42937603310564,24.029339853300737,7.27849581270187,0.6987756608172457,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5285437254038156
primary512,original31,oauth_gpt_image_2,artist_free,12.354416780729032,1.947172271162061,31.274118032090346,16.61179949565505,72.0,5.333217966151481,72,32,paul_cezanne,paul_cezanne,19.758806811067107,15.216564482128886,18.757894736842108,5.07402654341549,1.582793856488004,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0916918543055365
primary512,original31,oauth_gpt_image_2,named,14.441246371071397,2.839021108151739,18.721883683311578,10.943142994504376,72.0,4.3237294502177885,72,38,claude_monet,claude_monet,44.75559150917482,31.42937603310564,24.029339853300737,7.27849581270187,0.4183138475440242,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.34818199963555074
primary512,original31,oauth_gpt_image_2,named,13.017455727098184,3.6196997334649055,18.721883683311578,10.943142994504376,72.0,4.3237294502177885,72,32,claude_monet,paul_cezanne,19.758806811067107,15.216564482128886,18.757894736842108,5.07402654341549,0.9475209643137592,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.719159900209838
primary512,original31,oauth_gpt_image_2,named,14.650677291510098,3.27304503576579,16.47347665769863,9.870619475010313,72.0,4.099136443042438,72,38,paul_cezanne,claude_monet,44.75559150917482,31.42937603310564,24.029339853300737,7.27849581270187,0.3680763922943929,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.31405712492075094
primary512,original31,oauth_gpt_image_2,named,11.424704299345347,2.2515413128874187,16.47347665769863,9.870619475010313,72.0,4.099136443042438,72,32,paul_cezanne,paul_cezanne,19.758806811067107,15.216564482128886,18.757894736842108,5.07402654341549,0.833728312403544,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.648675953537533
primary512,nonredundant28,flux_2_max,artist_free,15.118615240254211,2.0375823760714127,28.44826549281586,23.98167289745994,72.0,6.085820522009962,72,38,claude_monet,claude_monet,41.06335524709533,29.074983170368345,24.029339853300737,6.995212342172836,0.6927896008894252,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8248215573139444
primary512,nonredundant28,flux_2_max,artist_free,12.744297544349816,1.8288465995856882,28.44826549281586,23.98167289745994,72.0,6.085820522009962,72,32,claude_monet,paul_cezanne,17.481423604051738,13.830378762328198,18.757894736842108,4.829630422754166,1.6273426087691334,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.7339852587972708
primary512,nonredundant28,flux_2_max,artist_free,14.72851160421767,2.1753548559578677,28.211802186051756,18.46867889168799,72.0,5.557944406086967,72,38,paul_cezanne,claude_monet,41.06335524709533,29.074983170368345,24.029339853300737,6.995212342172836,0.6870311014842694,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6352085840761645
primary512,nonredundant28,flux_2_max,artist_free,12.319422763399313,1.9318479345581805,28.211802186051756,18.46867889168799,72.0,5.557944406086967,72,32,paul_cezanne,paul_cezanne,17.481423604051738,13.830378762328198,18.757894736842108,4.829630422754166,1.6138160612682022,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3353704341050876
primary512,nonredundant28,flux_2_max,named,11.999083819129108,1.268366822606691,13.520796896010417,8.110655998284038,72.0,3.735504654349581,72,38,claude_monet,claude_monet,41.06335524709533,29.074983170368345,24.029339853300737,6.995212342172836,0.32926673465064277,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2789565156670488
primary512,nonredundant28,flux_2_max,named,10.137031014545972,1.5718959374422252,13.520796896010417,8.110655998284038,72.0,3.735504654349581,72,32,claude_monet,paul_cezanne,17.481423604051738,13.830378762328198,18.757894736842108,4.829630422754166,0.7734379763485995,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5864377351961035
primary512,nonredundant28,flux_2_max,named,12.824923156411566,1.9603755320280678,17.796405099352818,8.49765461833009,72.0,3.8693352822106624,72,38,paul_cezanne,claude_monet,41.06335524709533,29.074983170368345,24.029339853300737,6.995212342172836,0.4333889666897512,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.29226688003693985
primary512,nonredundant28,flux_2_max,named,9.718550695579225,1.0195849906143968,17.796405099352818,8.49765461833009,72.0,3.8693352822106624,72,32,paul_cezanne,paul_cezanne,17.481423604051738,13.830378762328198,18.757894736842108,4.829630422754166,1.0180180689190597,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6144195154999211
primary512,nonredundant28,nano_banana_2,artist_free,17.720127104873704,4.39648870828978,37.69637862752025,24.167420457467845,72.0,6.3284260544110875,72,38,claude_monet,claude_monet,41.06335524709533,29.074983170368345,24.029339853300737,6.995212342172836,0.9180053213061967,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8312101271342429
primary512,nonredundant28,nano_banana_2,artist_free,15.089913533964733,3.9318570567994797,37.69637862752025,24.167420457467845,72.0,6.3284260544110875,72,32,claude_monet,paul_cezanne,17.481423604051738,13.830378762328198,18.757894736842108,4.829630422754166,2.1563677810989725,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.7474156617674232
primary512,nonredundant28,nano_banana_2,artist_free,18.160814034108007,4.573375866062474,40.811742879410225,27.57267864160692,72.0,6.592225825872697,72,38,paul_cezanne,claude_monet,41.06335524709533,29.074983170368345,24.029339853300737,6.995212342172836,0.993872581376484,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9483299948977273
primary512,nonredundant28,nano_banana_2,artist_free,15.628232428580873,4.20637617995401,40.811742879410225,27.57267864160692,72.0,6.592225825872697,72,32,paul_cezanne,paul_cezanne,17.481423604051738,13.830378762328198,18.757894736842108,4.829630422754166,2.3345777668788443,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.993631491619782
primary512,nonredundant28,nano_banana_2,named,15.957179040216916,3.4661208483367414,34.56968364801854,18.125283574240473,72.0,5.495845849707338,72,38,claude_monet,claude_monet,41.06335524709533,29.074983170368345,24.029339853300737,6.995212342172836,0.8418621284110452,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6233979042406733
primary512,nonredundant28,nano_banana_2,named,13.502394257171616,3.176917984710112,34.56968364801854,18.125283574240473,72.0,5.495845849707338,72,32,claude_monet,paul_cezanne,17.481423604051738,13.830378762328198,18.757894736842108,4.829630422754166,1.9775096371445509,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3105413731409097
primary512,nonredundant28,nano_banana_2,named,14.989105815292348,3.3380819930813495,20.506299832128818,12.800720742115704,72.0,4.655811480038162,72,38,paul_cezanne,claude_monet,41.06335524709533,29.074983170368345,24.029339853300737,6.995212342172836,0.49938198446604914,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.44026580057186443
primary512,nonredundant28,nano_banana_2,named,11.84568328737327,2.3602413845809416,20.506299832128818,12.800720742115704,72.0,4.655811480038162,72,32,paul_cezanne,paul_cezanne,17.481423604051738,13.830378762328198,18.757894736842108,4.829630422754166,1.1730337469412955,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9255509890287948
primary512,nonredundant28,oauth_gpt_image_2,artist_free,15.15699186182988,2.527908999808183,35.98854399432243,18.892642229163034,72.0,5.633870519848861,72,38,claude_monet,claude_monet,41.06335524709533,29.074983170368345,24.029339853300737,6.995212342172836,0.8764150853666085,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6497903066171813
primary512,nonredundant28,oauth_gpt_image_2,artist_free,12.224174155876419,1.7606732132733924,35.98854399432243,18.892642229163034,72.0,5.633870519848861,72,32,claude_monet,paul_cezanne,17.481423604051738,13.830378762328198,18.757894736842108,4.829630422754166,2.058673527365427,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3660249335053394
primary512,nonredundant28,oauth_gpt_image_2,artist_free,14.641802364072328,2.476138592086281,29.38088755801569,15.740725279812683,72.0,5.170451429813211,72,38,paul_cezanne,claude_monet,41.06335524709533,29.074983170368345,24.029339853300737,6.995212342172836,0.7155013851454329,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5413838139674241
primary512,nonredundant28,oauth_gpt_image_2,artist_free,11.66689906410135,1.6668172115339743,29.38088755801569,15.740725279812683,72.0,5.170451429813211,72,32,paul_cezanne,paul_cezanne,17.481423604051738,13.830378762328198,18.757894736842108,4.829630422754166,1.6806919289574316,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.1381268402198768
primary512,nonredundant28,oauth_gpt_image_2,named,13.312023628648678,2.0896854873928525,18.03128592866832,10.537868855816987,72.0,4.227125799082989,72,38,claude_monet,claude_monet,41.06335524709533,29.074983170368345,24.029339853300737,6.995212342172836,0.4391089286339744,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.36243765969077546
primary512,nonredundant28,oauth_gpt_image_2,named,11.501649385953565,2.44489316411641,18.03128592866832,10.537868855816987,72.0,4.227125799082989,72,32,claude_monet,paul_cezanne,17.481423604051738,13.830378762328198,18.757894736842108,4.829630422754166,1.031454093045897,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7619363892274956
primary512,nonredundant28,oauth_gpt_image_2,named,14.030534033747568,3.0371796828848385,15.677333591388388,9.4916087662746,72.0,3.998142008689893,72,38,paul_cezanne,claude_monet,41.06335524709533,29.074983170368345,24.029339853300737,6.995212342172836,0.38178403827576524,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3264527690577629
primary512,nonredundant28,oauth_gpt_image_2,named,10.883863270342605,2.0560908388985464,15.677333591388388,9.4916087662746,72.0,3.998142008689893,72,32,paul_cezanne,paul_cezanne,17.481423604051738,13.830378762328198,18.757894736842108,4.829630422754166,0.8967995940419172,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6862869722793324
primary512,family_balanced31,flux_2_max,artist_free,4.972168738927865,0.660337968431381,3.1830686167545483,2.8283962454530966,72.0,2.078421613048306,72,38,claude_monet,claude_monet,4.394204420168349,2.9201513064176874,24.029339853300737,2.2334091574481776,0.7243788209180764,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9685786620840713
primary512,family_balanced31,flux_2_max,artist_free,4.28484910684892,0.6358809127752485,3.1830686167545483,2.8283962454530966,72.0,2.078421613048306,72,32,claude_monet,paul_cezanne,1.8241006755944575,1.4576516902470076,18.757894736842108,1.570546581025366,1.7450070927237695,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.9403786682220416
primary512,family_balanced31,flux_2_max,artist_free,4.831026436451653,0.7015406797876125,3.206142886056809,2.1551066391047935,72.0,1.896076599215863,72,38,paul_cezanne,claude_monet,4.394204420168349,2.9201513064176874,24.029339853300737,2.2334091574481776,0.7296298896203779,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7380119771083311
primary512,family_balanced31,flux_2_max,artist_free,4.12554224203444,0.658919061793211,3.206142886056809,2.1551066391047935,72.0,1.896076599215863,72,32,paul_cezanne,paul_cezanne,1.8241006755944575,1.4576516902470076,18.757894736842108,1.570546581025366,1.7576567614679255,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.478478468844363
primary512,family_balanced31,flux_2_max,named,3.9253581397421167,0.4469590769255525,1.4774223879564512,0.8973814061964064,72.0,1.2449899053683866,72,38,claude_monet,claude_monet,4.394204420168349,2.9201513064176874,24.029339853300737,2.2334091574481776,0.3362206776670278,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3073064756008394
primary512,family_balanced31,flux_2_max,named,3.4985050573910716,0.682968570997319,1.4774223879564512,0.8973814061964064,72.0,1.2449899053683866,72,32,claude_monet,paul_cezanne,1.8241006755944575,1.4576516902470076,18.757894736842108,1.570546581025366,0.8099456393627906,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6156350053999113
primary512,family_balanced31,flux_2_max,named,4.2224463358616955,0.6617600855135461,2.04338932209294,0.9977302649914059,72.0,1.3272770928999718,72,38,paul_cezanne,claude_monet,4.394204420168349,2.9201513064176874,24.029339853300737,2.2334091574481776,0.4650191767852836,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3416707424710048
primary512,family_balanced31,flux_2_max,named,3.2660762478751213,0.3682525739497835,2.04338932209294,0.9977302649914059,72.0,1.3272770928999718,72,32,paul_cezanne,paul_cezanne,1.8241006755944575,1.4576516902470076,18.757894736842108,1.570546581025366,1.120217403256549,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6844778294205077
primary512,family_balanced31,nano_banana_2,artist_free,5.662851290508565,1.322400863328514,4.076806738666317,2.6763852450367938,72.0,2.107041269731873,72,38,claude_monet,claude_monet,4.394204420168349,2.9201513064176874,24.029339853300737,2.2334091574481776,0.9277690222955371,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9165227976902556
primary512,family_balanced31,nano_banana_2,artist_free,4.929994976572969,1.25240712581573,4.076806738666317,2.6763852450367938,72.0,2.107041269731873,72,32,claude_monet,paul_cezanne,1.8241006755944575,1.4576516902470076,18.757894736842108,1.570546581025366,2.2349680547855306,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.8360938096146033
primary512,family_balanced31,nano_banana_2,artist_free,5.804423872397088,1.3789126622829344,4.392420803638314,3.060789661294789,72.0,2.192102052665976,72,38,paul_cezanne,claude_monet,4.394204420168349,2.9201513064176874,24.029339853300737,2.2334091574481776,0.999594097961886,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0481613245752086
primary512,family_balanced31,nano_banana_2,artist_free,5.104257050660474,1.341608416969132,4.392420803638314,3.060789661294789,72.0,2.192102052665976,72,32,paul_cezanne,paul_cezanne,1.8241006755944575,1.4576516902470076,18.757894736842108,1.570546581025366,2.407992531556332,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0998086729320913
primary512,family_balanced31,nano_banana_2,named,5.142853094353606,1.0947118910030578,3.5637549991641446,1.9698906521153612,72.0,1.814732045902371,72,38,claude_monet,claude_monet,4.394204420168349,2.9201513064176874,24.029339853300737,2.2334091574481776,0.8110125652797034,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6745851311834714
primary512,family_balanced31,nano_banana_2,named,4.4814449136159205,1.0961662866881836,3.5637549991641446,1.9698906521153612,72.0,1.814732045902371,72,32,claude_monet,paul_cezanne,1.8241006755944575,1.4576516902470076,18.757894736842108,1.570546581025366,1.9537052131197472,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3514138290345286
primary512,family_balanced31,nano_banana_2,named,4.827873211732859,1.050735433662241,2.2003849669956352,1.404309931738414,72.0,1.5437286206224405,72,38,paul_cezanne,claude_monet,4.394204420168349,2.9201513064176874,24.029339853300737,2.2334091574481776,0.5007470651334275,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4809031397284545
primary512,family_balanced31,nano_banana_2,named,3.884398717291498,0.7701235156436919,2.2003849669956352,1.404309931738414,72.0,1.5437286206224405,72,32,paul_cezanne,paul_cezanne,1.8241006755944575,1.4576516902470076,18.757894736842108,1.570546581025366,1.2062848265096717,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.963405689530978
primary512,family_balanced31,oauth_gpt_image_2,artist_free,4.933561828205468,0.8001219562185127,4.063096969808233,2.165177922479992,72.0,1.9000307145387776,72,38,claude_monet,claude_monet,4.394204420168349,2.9201513064176874,24.029339853300737,2.2334091574481776,0.9246490561885532,descriptive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7414608680452714
