painter_id,route,condition,k,status,mode,size_label,sample_size,reference_n,draw,coverage,class_n.built,class_n.land,class_n.water
claude_monet,flux_2_max,named,5,available,reference_class_counts,half_reference_n,19,38,88,0.7894736842105263,2,7,10
claude_monet,flux_2_max,named,5,available,reference_class_counts,half_reference_n,19,38,89,0.6842105263157895,2,7,10
claude_monet,flux_2_max,named,5,available,reference_class_counts,half_reference_n,19,38,90,0.7368421052631579,2,7,10
claude_monet,flux_2_max,named,5,available,reference_class_counts,half_reference_n,19,38,91,0.7894736842105263,2,7,10
claude_monet,flux_2_max,named,5,available,reference_class_counts,half_reference_n,19,38,92,0.7105263157894737,2,7,10
claude_monet,flux_2_max,named,5,available,reference_class_counts,half_reference_n,19,38,93,0.7631578947368421,2,7,10
claude_monet,flux_2_max,named,5,available,reference_class_counts,half_reference_n,19,38,94,0.7368421052631579,2,7,10
claude_monet,flux_2_max,named,5,available,reference_class_counts,half_reference_n,19,38,95,0.7105263157894737,2,7,10
claude_monet,flux_2_max,named,5,available,reference_class_counts,half_reference_n,19,38,96,0.8421052631578947,2,7,10
claude_monet,flux_2_max,named,5,available,reference_class_counts,half_reference_n,19,38,97,0.7368421052631579,2,7,10
claude_monet,flux_2_max,named,5,available,reference_class_counts,half_reference_n,19,38,98,0.7894736842105263,2,7,10
claude_monet,flux_2_max,named,5,available,reference_class_counts,half_reference_n,19,38,99,0.8157894736842105,2,7,10
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,0,0.8947368421052632,15,14,9
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,1,0.7894736842105263,10,15,13
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,2,0.868421052631579,12,15,11
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,3,0.9210526315789473,12,12,14
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,4,0.8421052631578947,14,14,10
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,5,0.8421052631578947,12,13,13
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,6,0.7894736842105263,13,14,11
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,7,0.8947368421052632,12,11,15
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,8,0.9210526315789473,13,12,13
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,9,0.8421052631578947,10,11,17
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,10,0.7894736842105263,17,14,7
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,11,0.7631578947368421,7,15,16
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,12,0.868421052631579,15,12,11
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,13,0.9210526315789473,13,14,11
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,14,0.8421052631578947,12,11,15
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,15,0.8947368421052632,12,15,11
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,16,0.8947368421052632,8,15,15
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,17,0.8421052631578947,7,15,16
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,18,0.8421052631578947,15,13,10
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,19,0.8421052631578947,17,12,9
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,20,0.9210526315789473,15,16,7
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,21,0.9210526315789473,17,9,12
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,22,0.7631578947368421,15,13,10
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,23,0.8157894736842105,11,11,16
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,24,0.868421052631579,13,13,12
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,25,0.868421052631579,15,11,12
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,26,0.8421052631578947,12,11,15
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,27,0.8947368421052632,10,15,13
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,28,0.868421052631579,16,10,12
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,29,0.8421052631578947,10,15,13
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,30,0.868421052631579,15,12,11
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,31,0.8947368421052632,13,12,13
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,32,0.8947368421052632,12,13,13
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,33,0.8421052631578947,11,12,15
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,34,0.8947368421052632,13,11,14
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,35,0.868421052631579,14,11,13
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,36,0.868421052631579,12,16,10
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,37,0.868421052631579,12,13,13
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,38,0.8421052631578947,11,16,11
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,39,0.9210526315789473,12,14,12
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,40,0.9210526315789473,16,11,11
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,41,0.9210526315789473,15,11,12
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,42,0.8947368421052632,15,10,13
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,43,0.8421052631578947,11,14,13
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,44,0.8157894736842105,13,12,13
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,45,0.9210526315789473,12,13,13
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,46,0.868421052631579,13,15,10
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,47,0.868421052631579,16,13,9
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,48,0.8947368421052632,15,11,12
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,49,0.8157894736842105,13,15,10
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,50,0.8947368421052632,14,11,13
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,51,0.9210526315789473,11,13,14
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,52,0.8421052631578947,10,14,14
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,53,0.8157894736842105,15,10,13
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,54,0.8947368421052632,15,10,13
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,55,0.8947368421052632,13,11,14
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,56,0.8157894736842105,10,14,14
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,57,0.8947368421052632,12,11,15
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,58,0.8421052631578947,13,16,9
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,59,0.8157894736842105,14,11,13
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,60,0.9210526315789473,13,11,14
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,61,0.8947368421052632,13,11,14
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,62,0.8421052631578947,15,13,10
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,63,0.9210526315789473,14,15,9
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,64,0.868421052631579,15,12,11
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,65,0.8157894736842105,12,14,12
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,66,0.8947368421052632,12,10,16
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,67,0.868421052631579,16,9,13
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,68,0.868421052631579,16,14,8
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,69,0.868421052631579,10,16,12
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,70,0.9210526315789473,16,11,11
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,71,0.9210526315789473,13,10,15
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,72,0.8421052631578947,12,13,13
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,73,0.7894736842105263,13,12,13
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,74,0.9210526315789473,15,10,13
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,75,0.7894736842105263,16,12,10
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,76,0.8421052631578947,10,12,16
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,77,0.868421052631579,18,12,8
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,78,0.8421052631578947,11,12,15
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,79,0.8421052631578947,13,13,12
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,80,0.9210526315789473,15,9,14
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,81,0.9210526315789473,8,16,14
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,82,0.8421052631578947,15,11,12
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,83,0.9210526315789473,9,15,14
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,84,0.8947368421052632,14,8,16
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,85,0.7894736842105263,13,13,12
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,86,0.9210526315789473,11,13,14
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,87,0.8421052631578947,8,15,15
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,88,0.868421052631579,13,14,11
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,89,0.8421052631578947,14,17,7
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,90,0.8947368421052632,11,12,15
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,91,0.8421052631578947,11,13,14
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,92,0.868421052631579,13,10,15
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,93,0.9210526315789473,16,8,14
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,94,0.868421052631579,11,11,16
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,95,0.9210526315789473,10,16,12
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,96,0.8157894736842105,12,11,15
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,97,0.868421052631579,9,16,13
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,98,0.8421052631578947,14,10,14
claude_monet,flux_2_max,named,5,available,uniform,reference_n,38,38,99,0.8421052631578947,13,13,12
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,0,0.7894736842105263,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,1,0.7631578947368421,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,2,0.7894736842105263,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,3,0.8157894736842105,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,4,0.868421052631579,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,5,0.7368421052631579,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,6,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,7,0.8157894736842105,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,8,0.8157894736842105,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,9,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,10,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,11,0.8157894736842105,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,12,0.8157894736842105,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,13,0.8157894736842105,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,14,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,15,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,16,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,17,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,18,0.8157894736842105,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,19,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,20,0.8157894736842105,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,21,0.8157894736842105,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,22,0.8947368421052632,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,23,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,24,0.8157894736842105,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,25,0.8157894736842105,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,26,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,27,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,28,0.7368421052631579,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,29,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,30,0.8157894736842105,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,31,0.8157894736842105,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,32,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,33,0.8947368421052632,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,34,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,35,0.868421052631579,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,36,0.8157894736842105,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,37,0.7894736842105263,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,38,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,39,0.9210526315789473,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,40,0.8157894736842105,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,41,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,42,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,43,0.9210526315789473,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,44,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,45,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,46,0.8157894736842105,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,47,0.8157894736842105,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,48,0.7894736842105263,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,49,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,50,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,51,0.8157894736842105,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,52,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,53,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,54,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,55,0.8157894736842105,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,56,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,57,0.868421052631579,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,58,0.9210526315789473,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,59,0.8157894736842105,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,60,0.8157894736842105,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,61,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,62,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,63,0.8157894736842105,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,64,0.8157894736842105,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,65,0.9210526315789473,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,66,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,67,0.9210526315789473,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,68,0.8157894736842105,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,69,0.9210526315789473,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,70,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,71,0.9210526315789473,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,72,0.8157894736842105,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,73,0.868421052631579,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,74,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,75,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,76,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,77,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,78,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,79,0.7894736842105263,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,80,0.7894736842105263,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,81,0.7631578947368421,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,82,0.868421052631579,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,83,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,84,0.7894736842105263,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,85,0.7894736842105263,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,86,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,87,0.8421052631578947,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,88,0.8157894736842105,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,89,0.868421052631579,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,90,0.8947368421052632,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,91,0.8157894736842105,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,92,0.7894736842105263,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,93,0.868421052631579,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,94,0.868421052631579,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,95,0.8157894736842105,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,96,0.9210526315789473,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,97,0.8157894736842105,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,98,0.7894736842105263,4,13,21
claude_monet,flux_2_max,named,5,available,reference_class_counts,reference_n,38,38,99,0.868421052631579,4,13,21
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,0,0.10526315789473684,4,7,8
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,1,0.05263157894736842,4,7,8
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,2,0.07894736842105263,4,10,5
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,3,0.05263157894736842,2,5,12
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,4,0.07894736842105263,5,11,3
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,5,0.07894736842105263,5,8,6
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,6,0.07894736842105263,8,7,4
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,7,0.02631578947368421,7,5,7
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,8,0.05263157894736842,3,11,5
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,9,0.05263157894736842,5,8,6
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,10,0.07894736842105263,5,8,6
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,11,0.07894736842105263,5,10,4
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,12,0.13157894736842105,9,5,5
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,13,0.10526315789473684,8,9,2
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,14,0.07894736842105263,5,7,7
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,15,0.05263157894736842,5,8,6
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,16,0.07894736842105263,5,6,8
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,17,0.10526315789473684,5,11,3
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,18,0.07894736842105263,9,4,6
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,19,0.02631578947368421,7,5,7
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,20,0.02631578947368421,4,10,5
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,21,0.07894736842105263,8,4,7
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,22,0.05263157894736842,7,5,7
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,23,0.07894736842105263,4,6,9
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,24,0.02631578947368421,7,5,7
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,25,0.13157894736842105,5,9,5
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,26,0.05263157894736842,4,6,9
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,27,0.10526315789473684,7,4,8
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,28,0.05263157894736842,6,8,5
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,29,0.07894736842105263,5,5,9
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,30,0.07894736842105263,5,10,4
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,31,0.0,5,7,7
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,32,0.10526315789473684,6,8,5
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,33,0.05263157894736842,4,7,8
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,34,0.07894736842105263,9,3,7
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,35,0.15789473684210525,9,6,4
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,36,0.05263157894736842,5,9,5
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,37,0.07894736842105263,8,2,9
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,38,0.07894736842105263,6,8,5
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,39,0.05263157894736842,5,9,5
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,40,0.13157894736842105,6,7,6
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,41,0.07894736842105263,5,6,8
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,42,0.07894736842105263,7,5,7
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,43,0.18421052631578946,10,7,2
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,44,0.15789473684210525,5,8,6
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,45,0.02631578947368421,5,5,9
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,46,0.05263157894736842,6,8,5
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,47,0.10526315789473684,6,5,8
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,48,0.05263157894736842,5,7,7
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,49,0.10526315789473684,7,5,7
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,50,0.15789473684210525,5,6,8
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,51,0.15789473684210525,9,7,3
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,52,0.05263157894736842,5,8,6
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,53,0.13157894736842105,6,6,7
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,54,0.10526315789473684,6,5,8
claude_monet,nano_banana_2,artist_free,1,available,uniform,half_reference_n,19,38,55,0.13157894736842105,7,6,6
