painter_id,basis,condition,content_class,image_id,pc1,pc2,route
claude_monet,balanced_joint,named,water,generated:slot0732,-4.55002958169622,4.153466099842249,oauth_gpt_image_2
claude_monet,balanced_joint,named,land,generated:slot0763,1.2407496970734508,-0.7097634805519627,oauth_gpt_image_2
claude_monet,balanced_joint,named,land,generated:slot0816,2.9655499960925114,2.1044398073648254,oauth_gpt_image_2
claude_monet,balanced_joint,named,built,generated:slot0823,2.006671179885491,0.08350558633074932,oauth_gpt_image_2
claude_monet,balanced_joint,named,built,generated:slot0845,0.5795472026649046,-0.2327748742904692,oauth_gpt_image_2
claude_monet,balanced_joint,named,built,generated:slot0846,1.876641081847559,-0.3935208196625042,oauth_gpt_image_2
claude_monet,balanced_joint,named,land,generated:slot0851,3.3983331960605394,-0.052129304049308205,oauth_gpt_image_2
claude_monet,balanced_joint,named,water,generated:slot0862,-0.27053542200379016,3.2490820485956737,oauth_gpt_image_2
claude_monet,balanced_joint,named,water,generated:slot0869,0.5488980827453639,0.9293320121294592,oauth_gpt_image_2
claude_monet,balanced_joint,named,water,generated:slot0879,0.9589945010476952,0.15156605032547238,oauth_gpt_image_2
claude_monet,balanced_joint,named,water,generated:slot0890,-2.0925531207593058,0.011869209818663526,oauth_gpt_image_2
claude_monet,balanced_joint,named,built,generated:slot0891,2.140276519665768,0.4455375393718672,oauth_gpt_image_2
claude_monet,balanced_joint,named,land,generated:slot0896,3.530874594555504,0.21428323860725437,oauth_gpt_image_2
claude_monet,balanced_joint,named,water,generated:slot0906,-3.550923381634294,4.183076219550405,oauth_gpt_image_2
claude_monet,balanced_joint,named,water,generated:slot0913,1.5839158815530732,3.6746087971356762,oauth_gpt_image_2
claude_monet,balanced_joint,named,land,generated:slot0959,1.3499148731141444,-0.3706827277185111,oauth_gpt_image_2
claude_monet,balanced_joint,named,built,generated:slot0996,1.436684474563902,0.941147974619372,oauth_gpt_image_2
claude_monet,balanced_joint,named,land,generated:slot1002,2.573921258441637,0.23874380527279992,oauth_gpt_image_2
claude_monet,balanced_joint,named,built,generated:slot1003,-0.24392233074481143,-0.5604821600176996,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,land,generated:slot0016,2.647360608688826,0.15233718858537967,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,water,generated:slot0034,-1.3929511695151344,2.782355143897606,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,water,generated:slot0048,-0.45737323295545224,-0.25781674931115556,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,built,generated:slot0057,2.432844328898183,0.39333099642025554,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,land,generated:slot0060,5.014729656363272,0.4381381757255152,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,land,generated:slot0078,-0.197028927046432,0.8368280250340527,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,built,generated:slot0090,2.308084308180661,0.1670554846382706,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,built,generated:slot0097,-0.09367866735010254,-0.4184567426472065,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,water,generated:slot0105,-0.33572636302804887,0.8436037875928247,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,land,generated:slot0136,1.3246251772184285,0.40157132015066566,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,built,generated:slot0148,1.3827330387314432,-0.4626782915664764,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,water,generated:slot0152,0.6473340673642326,1.234722013541901,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,built,generated:slot0162,1.977422167520875,-0.46944089963425584,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,land,generated:slot0170,2.8893639863493994,-0.39318310127928396,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,water,generated:slot0180,2.0819055353655007,2.117984628173578,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,land,generated:slot0201,4.08277311868355,-0.5008039753658317,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,water,generated:slot0203,1.189139911332543,0.20410219564481466,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,built,generated:slot0230,3.11463758974922,0.27519864513802894,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,built,generated:slot0275,0.4082200685202208,-0.9645617697982357,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,water,generated:slot0296,-2.2233680606147574,0.6919019793197649,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,land,generated:slot0300,-0.05081455963422484,0.4148638845117255,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,water,generated:slot0310,0.9041962637767014,0.9532285800622069,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,land,generated:slot0333,1.0434938808149554,0.10966914303215114,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,built,generated:slot0340,-1.0114997908485546,-0.2831850448834072,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,water,generated:slot0353,-0.8278555978667926,2.1052401477220126,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,built,generated:slot0354,1.826614658540117,-0.4413956244253807,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,land,generated:slot0371,0.4821691425611381,-0.226876819862062,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,land,generated:slot0414,-0.37822937304863136,0.1147282846532179,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,water,generated:slot0438,0.6006316049873194,0.5073159739551235,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,water,generated:slot0442,0.21824731632866115,2.802055371904035,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,built,generated:slot0457,1.8946433884039888,0.4880137116794147,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,land,generated:slot0464,3.680886579192047,-0.8673430009463342,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,built,generated:slot0468,3.0140357178875674,0.25871951048458564,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,land,generated:slot0477,3.7457960052433266,0.5782866576712999,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,built,generated:slot0479,0.6306285060202005,-0.0709553880096172,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,water,generated:slot0483,-0.8841411602360046,2.5091001189343656,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,land,generated:slot0526,5.189642183371832,-0.06560429115690625,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,built,generated:slot0535,3.6469562111620224,0.2980023585888601,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,land,generated:slot0558,2.0842524926755073,-0.7133175111917188,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,land,generated:slot0567,1.1563732534282973,-0.024117043577503768,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,water,generated:slot0575,1.4257265195588007,0.6268556051600219,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,built,generated:slot0579,1.101533129744254,0.16145628857004032,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,water,generated:slot0599,1.2076071292248927,1.0701259051575909,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,built,generated:slot0619,3.96472891659292,0.4178563835856469,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,water,generated:slot0628,1.965893442830444,0.9167535511982265,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,built,generated:slot0657,-0.9203955465973014,-0.7732199880184008,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,built,generated:slot0669,2.187999553755869,-0.28326508336121986,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,land,generated:slot0676,2.1047404016070566,-0.7117874558273131,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,water,generated:slot0683,0.2514674992855339,0.762540383524652,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,land,generated:slot0685,0.11395919118663898,0.6407953308208308,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,water,generated:slot0690,-0.7276312923111081,3.1480381441304957,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,built,generated:slot0701,0.9342794250805083,-0.7106873041440023,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,land,generated:slot0708,0.6202284631716675,-0.15862699334804603,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,water,generated:slot0731,-1.9303038860613784,1.039247740855752,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,land,generated:slot0764,1.4653715698324155,0.057526656517105125,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,land,generated:slot0814,5.256942670882785,0.3368604585399466,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,built,generated:slot0822,0.7896805462766345,-0.42631786514757763,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,built,generated:slot0844,0.7830857963647002,0.33874549713774493,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,built,generated:slot0847,1.1948405435894422,-0.33770480605746417,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,land,generated:slot0853,2.602223114226381,-0.692117958963552,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,water,generated:slot0861,-1.2668473631543655,2.1539135595450762,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,water,generated:slot0868,1.11887289427059,1.0883117892645449,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,water,generated:slot0881,-0.0853010613727311,1.6113138979845725,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,water,generated:slot0888,1.7236998301062898,0.193888459946493,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,built,generated:slot0892,2.2814375992895957,0.0017029190998198837,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,land,generated:slot0895,4.7184230757935435,0.052206438003831825,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,water,generated:slot0905,-0.874276560094401,0.2540389773456026,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,water,generated:slot0912,2.895422289713808,1.4500051074176001,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,land,generated:slot0961,1.1119611050175697,-0.7250134283236103,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,built,generated:slot0997,0.6979629519482317,0.25026383032096156,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,land,generated:slot1000,1.2821701916655168,0.26843655249041665,oauth_gpt_image_2
claude_monet,balanced_joint,generic_named,built,generated:slot1004,0.3251944207086289,-0.85251979510126,oauth_gpt_image_2
claude_monet,original_only,original,water,wikidata:Q67158045,0.17027091095292451,0.8037417774956762,original
claude_monet,original_only,original,land,wikidata:Q19967292,-1.2724930313162464,1.2713706419602104,original
claude_monet,original_only,original,built,wikidata:Q106925109,-1.8269084512395917,-0.16143311207495656,original
claude_monet,original_only,original,built,wikidata:Q47615867,4.501710044642041,-0.5082476363937963,original
claude_monet,original_only,original,water,wikidata:Q117435199,-2.623378313173658,0.9835350088998869,original
claude_monet,original_only,original,land,wikidata:Q2450237,1.908907876480729,1.6003525741903657,original
claude_monet,original_only,original,land,wikidata:Q79790741,2.8373592452293037,1.103795553086106,original
claude_monet,original_only,original,water,wikidata:Q105099626,3.2405179527333363,-0.7063393940179297,original
claude_monet,original_only,original,built,wikidata:Q116143411,-2.9790840358875372,-9.971215049376319,original
claude_monet,original_only,original,land,wikidata:Q50415977,-2.023231273320287,2.1647682843702407,original
claude_monet,original_only,original,water,wikidata:Q17493461,0.9019732630344465,0.23988891908737253,original
claude_monet,original_only,original,land,wikidata:Q3794124,4.296675455815185,1.8538221933581354,original
claude_monet,original_only,original,land,wikidata:Q105099583,-0.2641685821478681,0.9640440037150605,original
claude_monet,original_only,original,land,wikidata:Q63952037,2.7110272640598883,0.7423381256912407,original
claude_monet,original_only,original,water,wikidata:Q24953805,-3.5758975578263654,0.16533988052816448,original
claude_monet,original_only,original,land,wikidata:Q92831691,6.869930114209266,-0.5607824653231973,original
claude_monet,original_only,original,land,wikidata:Q105099613,0.9011709246042972,-0.5131065552928868,original
claude_monet,original_only,original,water,wikidata:Q59530379,-2.817257830221871,1.8048950106064126,original
claude_monet,original_only,original,water,wikidata:Q17493907,-4.8070809626066735,0.1596369822116161,original
claude_monet,original_only,original,water,wikidata:Q66126523,-3.159241195681317,1.9908529290731976,original
claude_monet,original_only,original,land,wikidata:Q106879983,3.391955041319014,-9.895444979386172,original
claude_monet,original_only,original,water,wikidata:Q79868506,-0.08470843498582853,1.556035325212746,original
claude_monet,original_only,original,water,wikidata:Q20538824,-2.2270890177985088,0.3996353212841783,original
claude_monet,original_only,original,water,wikidata:Q105099601,-3.410178764525518,-3.962585537034986,original
claude_monet,original_only,original,water,wikidata:Q50700359,-3.3776642716371312,1.3684184751248312,original
claude_monet,original_only,original,water,wikidata:Q68372814,1.7275743157471177,0.5468971305296102,original
claude_monet,original_only,original,water,wikidata:Q20538849,-3.1946142406719518,1.1342439134295383,original
claude_monet,original_only,original,built,wikidata:Q117435200,-0.4918787497243566,0.3884174715593214,original
claude_monet,original_only,original,land,wikidata:Q85224931,-1.9462670700153064,-0.36876867114990364,original
claude_monet,original_only,original,land,wikidata:Q67220780,2.6885741418099243,1.9613845148938214,original
claude_monet,original_only,original,water,wikidata:Q30093031,0.9452545535919514,2.7934095409570117,original
claude_monet,original_only,original,water,wikidata:Q17492292,-0.47761615942145813,1.8754866782618789,original
claude_monet,original_only,original,water,wikidata:Q67609602,-0.8220112553572302,-1.084467835471741,original
claude_monet,original_only,original,water,wikidata:Q20809479,-1.290223311107534,0.8057336109544164,original
claude_monet,original_only,original,water,wikidata:Q92787519,-4.22142446854965,-1.093180765455835,original
claude_monet,original_only,original,water,wikidata:Q87367853,2.9484321515114686,-1.4700527380750736,original
claude_monet,original_only,original,water,wikidata:Q113520917,2.8032208970048527,1.5352551752251342,original
claude_monet,original_only,original,land,wikidata:Q79790733,4.047862824470136,0.08232569734663041,original
claude_monet,original_only,artist_free,water,generated:slot0001,2.847444238464235,2.2630757992704607,nano_banana_2
claude_monet,original_only,artist_free,water,generated:slot0010,0.5268203999357959,1.231800703854386,nano_banana_2
claude_monet,original_only,artist_free,built,generated:slot0012,4.218616108736019,1.2013795598980148,nano_banana_2
claude_monet,original_only,artist_free,land,generated:slot0030,-0.1850428579621189,-3.4646952286937776,nano_banana_2
claude_monet,original_only,artist_free,water,generated:slot0088,5.6686255419805285,1.4784991377288705,nano_banana_2
claude_monet,original_only,artist_free,land,generated:slot0099,5.742725582268105,2.048848609548541,nano_banana_2
claude_monet,original_only,artist_free,built,generated:slot0110,4.397112582979396,0.33266909961972013,nano_banana_2
claude_monet,original_only,artist_free,land,generated:slot0113,8.735861036166705,1.793116920600988,nano_banana_2
claude_monet,original_only,artist_free,built,generated:slot0122,1.504561131526443,0.9664648983847903,nano_banana_2
claude_monet,original_only,artist_free,water,generated:slot0147,5.340498020993031,2.1474125342400026,nano_banana_2
claude_monet,original_only,artist_free,land,generated:slot0155,8.717987548958948,2.0836933021113833,nano_banana_2
claude_monet,original_only,artist_free,water,generated:slot0164,3.636814904558442,2.08699760290508,nano_banana_2
claude_monet,original_only,artist_free,built,generated:slot0167,3.4949957720673743,2.0079977436189695,nano_banana_2
claude_monet,original_only,artist_free,land,generated:slot0178,5.0400767943565405,2.0937689442233545,nano_banana_2
claude_monet,original_only,artist_free,water,generated:slot0186,2.4675285987056315,1.902241202550356,nano_banana_2
claude_monet,original_only,artist_free,built,generated:slot0208,7.112518114717968,2.188797670939763,nano_banana_2
claude_monet,original_only,artist_free,land,generated:slot0234,4.3070133192312845,1.6347666632794964,nano_banana_2
claude_monet,original_only,artist_free,built,generated:slot0238,6.542390105286282,1.245493157992265,nano_banana_2
claude_monet,original_only,artist_free,land,generated:slot0259,5.811114073149893,0.9874384662044507,nano_banana_2
claude_monet,original_only,artist_free,built,generated:slot0265,3.5293821449477236,1.7624623975872609,nano_banana_2
claude_monet,original_only,artist_free,water,generated:slot0291,-4.018107422628685,0.17744958312212064,nano_banana_2
claude_monet,original_only,artist_free,land,generated:slot0292,1.7183935031135449,-2.8713480086860117,nano_banana_2
claude_monet,original_only,artist_free,built,generated:slot0313,2.5656471816129884,0.9300492046362724,nano_banana_2
claude_monet,original_only,artist_free,water,generated:slot0321,-0.38019736673268284,1.4511962287202096,nano_banana_2
claude_monet,original_only,artist_free,water,generated:slot0322,4.4103017885039435,1.7895682551873549,nano_banana_2
claude_monet,original_only,artist_free,built,generated:slot0368,3.14364504741762,1.1379718303525803,nano_banana_2
claude_monet,original_only,artist_free,land,generated:slot0374,0.7571479169792892,-0.9114698568454216,nano_banana_2
claude_monet,original_only,artist_free,built,generated:slot0378,7.340502207887271,2.454922505171055,nano_banana_2
claude_monet,original_only,artist_free,land,generated:slot0390,3.109030882996968,1.5486242347210974,nano_banana_2
claude_monet,original_only,artist_free,land,generated:slot0399,8.941167435548838,1.4573111402664611,nano_banana_2
claude_monet,original_only,artist_free,water,generated:slot0409,4.016814341776931,1.227417871854737,nano_banana_2
claude_monet,original_only,artist_free,water,generated:slot0462,0.5183489093158891,2.0226815030447507,nano_banana_2
claude_monet,original_only,artist_free,water,generated:slot0471,1.2003255646312858,1.3526958387232146,nano_banana_2
claude_monet,original_only,artist_free,built,generated:slot0473,4.226386234939722,2.2320697255828548,nano_banana_2
claude_monet,original_only,artist_free,land,generated:slot0481,3.3687211522433222,2.8494269955757123,nano_banana_2
claude_monet,original_only,artist_free,built,generated:slot0493,4.733696528856131,1.8465188530293413,nano_banana_2
claude_monet,original_only,artist_free,land,generated:slot0514,3.9583936409668334,2.0354678617231743,nano_banana_2
claude_monet,original_only,artist_free,land,generated:slot0543,4.19584787713764,2.454110316153354,nano_banana_2
claude_monet,original_only,artist_free,water,generated:slot0556,-1.251690018833743,0.4262338117769784,nano_banana_2
claude_monet,original_only,artist_free,land,generated:slot0562,2.7172160799917617,1.2543218582976905,nano_banana_2
claude_monet,original_only,artist_free,water,generated:slot0578,2.7553465811317444,1.4552193536429254,nano_banana_2
claude_monet,original_only,artist_free,built,generated:slot0589,4.964092160885783,1.4282933656065686,nano_banana_2
claude_monet,original_only,artist_free,built,generated:slot0592,4.192974560135556,2.050021758048326,nano_banana_2
claude_monet,original_only,artist_free,built,generated:slot0597,7.746841789911872,2.824740137247958,nano_banana_2
claude_monet,original_only,artist_free,water,generated:slot0604,4.048290921888722,2.503529382250248,nano_banana_2
claude_monet,original_only,artist_free,water,generated:slot0661,-4.497290177158891,0.3487105794145196,nano_banana_2
claude_monet,original_only,artist_free,built,generated:slot0662,5.871778230126143,2.4252284121905405,nano_banana_2
claude_monet,original_only,artist_free,land,generated:slot0672,1.4125480338820242,1.6562282207472447,nano_banana_2
claude_monet,original_only,artist_free,built,generated:slot0695,2.9850678059711764,-0.24364400154478935,nano_banana_2
claude_monet,original_only,artist_free,land,generated:slot0703,5.9951622459021285,0.6840298787394204,nano_banana_2
claude_monet,original_only,artist_free,water,generated:slot0717,2.0918228394934535,1.44055770255861,nano_banana_2
claude_monet,original_only,artist_free,built,generated:slot0723,0.901391935438405,0.4966527309417612,nano_banana_2
claude_monet,original_only,artist_free,water,generated:slot0748,5.117800546638998,2.252188627292167,nano_banana_2
claude_monet,original_only,artist_free,land,generated:slot0750,3.1300073544823634,1.4086475378503545,nano_banana_2
claude_monet,original_only,artist_free,land,generated:slot0772,8.130596478176498,1.6884850225504093,nano_banana_2
claude_monet,original_only,artist_free,built,generated:slot0796,5.194205933602663,1.2918909947072776,nano_banana_2
claude_monet,original_only,artist_free,land,generated:slot0804,6.011407138024861,2.5314179372992545,nano_banana_2
claude_monet,original_only,artist_free,water,generated:slot0807,3.726753990853704,0.9460468714965551,nano_banana_2
claude_monet,original_only,artist_free,water,generated:slot0829,4.004266442348145,1.9200315254025264,nano_banana_2
claude_monet,original_only,artist_free,built,generated:slot0842,3.616958114080329,1.6894004690174371,nano_banana_2
claude_monet,original_only,artist_free,built,generated:slot0849,7.046274073381441,1.2456495733853472,nano_banana_2
claude_monet,original_only,artist_free,land,generated:slot0858,3.8178832271686143,2.2749956968378418,nano_banana_2
claude_monet,original_only,artist_free,water,generated:slot0875,6.391488433148276,1.8708716529575244,nano_banana_2
claude_monet,original_only,artist_free,land,generated:slot0904,3.4410245607686503,2.022399252853428,nano_banana_2
claude_monet,original_only,artist_free,water,generated:slot0911,2.462972047331113,1.2293791346375569,nano_banana_2
claude_monet,original_only,artist_free,land,generated:slot0923,6.531903620499685,1.9917455936226904,nano_banana_2
claude_monet,original_only,artist_free,built,generated:slot0932,3.809258296227856,2.0457399067337385,nano_banana_2
claude_monet,original_only,artist_free,water,generated:slot0934,-5.327883310424721,1.1784234360066368,nano_banana_2
claude_monet,original_only,artist_free,land,generated:slot0939,3.9873512098369135,2.5686521377513616,nano_banana_2
claude_monet,original_only,artist_free,built,generated:slot0956,0.01916428492847551,1.8311438784206917,nano_banana_2
claude_monet,original_only,artist_free,water,generated:slot0986,5.495776300716771,1.8655381258388049,nano_banana_2
claude_monet,original_only,artist_free,built,generated:slot0991,7.051241333767002,2.690880649926618,nano_banana_2
claude_monet,original_only,named,water,generated:slot0000,4.292272797158185,2.498420934650551,nano_banana_2
claude_monet,original_only,named,water,generated:slot0011,0.6745924629052653,1.5912936761999026,nano_banana_2
claude_monet,original_only,named,built,generated:slot0013,1.7270383079683966,-4.294380304106453,nano_banana_2
claude_monet,original_only,named,land,generated:slot0031,1.0561976987597115,1.5002113300368103,nano_banana_2
claude_monet,original_only,named,water,generated:slot0089,5.603984344436013,1.98528110095264,nano_banana_2
claude_monet,original_only,named,land,generated:slot0098,3.7908146392959456,0.842270367060168,nano_banana_2
claude_monet,original_only,named,built,generated:slot0109,6.882889065973863,2.003368789187212,nano_banana_2
claude_monet,original_only,named,land,generated:slot0114,9.30946951884817,2.7836285077706617,nano_banana_2
claude_monet,original_only,named,built,generated:slot0123,1.6334471935317119,1.738331107515465,nano_banana_2
claude_monet,original_only,named,water,generated:slot0146,6.1545649218512235,2.7428983884389755,nano_banana_2
claude_monet,original_only,named,land,generated:slot0154,7.037905357734402,2.6271164242584284,nano_banana_2
claude_monet,original_only,named,water,generated:slot0165,4.629124286712542,2.68641436008246,nano_banana_2
claude_monet,original_only,named,built,generated:slot0166,6.64066702655924,1.9164267513268745,nano_banana_2
claude_monet,original_only,named,land,generated:slot0179,6.361738223560598,1.6929727892169415,nano_banana_2
claude_monet,original_only,named,water,generated:slot0187,0.2592314813996637,0.8356215177767676,nano_banana_2
claude_monet,original_only,named,built,generated:slot0209,5.525138036204783,2.9118523210289684,nano_banana_2
claude_monet,original_only,named,land,generated:slot0235,5.175575680039201,2.493387473027095,nano_banana_2
claude_monet,original_only,named,built,generated:slot0239,4.556030310969906,2.0929152119627408,nano_banana_2
claude_monet,original_only,named,land,generated:slot0260,6.069523473201432,2.4438098111604534,nano_banana_2
claude_monet,original_only,named,built,generated:slot0264,4.532099454394075,2.727575207083079,nano_banana_2
claude_monet,original_only,named,water,generated:slot0290,-2.3888820082684856,1.7672278573245792,nano_banana_2
claude_monet,original_only,named,land,generated:slot0293,2.179664536142418,2.503042788698091,nano_banana_2
claude_monet,original_only,named,built,generated:slot0314,0.15291632377147646,1.2807939608217218,nano_banana_2
claude_monet,original_only,named,water,generated:slot0320,1.9204640746429762,1.8726878582693376,nano_banana_2
claude_monet,original_only,named,water,generated:slot0323,4.415491610113558,2.553277324702233,nano_banana_2
claude_monet,original_only,named,built,generated:slot0367,1.3874641990472112,0.577767618043968,nano_banana_2
claude_monet,original_only,named,land,generated:slot0375,3.9566481429203892,2.4804778511675445,nano_banana_2
claude_monet,original_only,named,built,generated:slot0379,5.9195462349047805,2.7119972208939425,nano_banana_2
claude_monet,original_only,named,land,generated:slot0389,1.4755241549343148,1.6489612369250493,nano_banana_2
claude_monet,original_only,named,land,generated:slot0398,6.8359589385205455,2.4975527269512035,nano_banana_2
claude_monet,original_only,named,water,generated:slot0410,4.8089459718304814,2.385934776559672,nano_banana_2
claude_monet,original_only,named,water,generated:slot0461,1.1525987279134355,1.4418161765995263,nano_banana_2
claude_monet,original_only,named,water,generated:slot0472,4.953740938347867,2.488748609666391,nano_banana_2
claude_monet,original_only,named,built,generated:slot0474,4.907435927194912,2.1055807047654755,nano_banana_2
claude_monet,original_only,named,land,generated:slot0482,7.463173480757753,2.2300509318058257,nano_banana_2
claude_monet,original_only,named,built,generated:slot0494,7.2716657026901155,1.7890171998475608,nano_banana_2
claude_monet,original_only,named,land,generated:slot0515,6.143812089641904,2.358078252675251,nano_banana_2
claude_monet,original_only,named,land,generated:slot0542,1.9481723959809631,1.886777001951544,nano_banana_2
claude_monet,original_only,named,water,generated:slot0555,3.0944246951325085,1.6341500885686155,nano_banana_2
claude_monet,original_only,named,land,generated:slot0563,3.2421103874520707,2.2992584042033792,nano_banana_2
claude_monet,original_only,named,water,generated:slot0577,2.022846903673048,1.8277536845555666,nano_banana_2
claude_monet,original_only,named,built,generated:slot0588,4.185596357479267,1.6277430755024007,nano_banana_2
claude_monet,original_only,named,built,generated:slot0593,3.992375411595683,2.202845057241923,nano_banana_2
claude_monet,original_only,named,built,generated:slot0598,4.2509169673572895,2.7387404601132235,nano_banana_2
claude_monet,original_only,named,water,generated:slot0605,4.361367591765571,2.4194805884331383,nano_banana_2
claude_monet,original_only,named,water,generated:slot0660,-1.8802827237172737,2.0242399828680417,nano_banana_2
claude_monet,original_only,named,built,generated:slot0663,7.987667336354792,2.6885277003151478,nano_banana_2
claude_monet,original_only,named,land,generated:slot0673,0.7098741837581165,0.5104055240179534,nano_banana_2
claude_monet,original_only,named,built,generated:slot0696,3.199042728560089,2.302866538427062,nano_banana_2
claude_monet,original_only,named,land,generated:slot0702,2.5788883385622934,0.1862698434245581,nano_banana_2
claude_monet,original_only,named,water,generated:slot0716,0.5440949158084565,1.692830273001234,nano_banana_2
claude_monet,original_only,named,built,generated:slot0722,0.7087015763519187,1.5022040283771168,nano_banana_2
claude_monet,original_only,named,water,generated:slot0747,4.310547886476136,2.3453515362374957,nano_banana_2
claude_monet,original_only,named,land,generated:slot0749,0.1965408706029426,1.5482867303961194,nano_banana_2
claude_monet,original_only,named,land,generated:slot0773,9.244999475231188,2.6869393560741934,nano_banana_2
claude_monet,original_only,named,built,generated:slot0797,5.328081174628587,1.7460251773338862,nano_banana_2
claude_monet,original_only,named,land,generated:slot0805,6.271291954666106,2.3291380488919207,nano_banana_2
claude_monet,original_only,named,water,generated:slot0806,2.8055761429006925,1.9870765019059806,nano_banana_2
claude_monet,original_only,named,water,generated:slot0828,3.588445343079821,0.7926116179983493,nano_banana_2
claude_monet,original_only,named,built,generated:slot0841,3.6271171299406886,2.110950282253148,nano_banana_2
claude_monet,original_only,named,built,generated:slot0850,6.390017699419244,2.3186400544455057,nano_banana_2
claude_monet,original_only,named,land,generated:slot0859,4.6478069102393755,2.6322056502229354,nano_banana_2
claude_monet,original_only,named,water,generated:slot0876,4.003378322908553,2.4969317575039716,nano_banana_2
claude_monet,original_only,named,land,generated:slot0903,2.999987743902341,2.0202566327692923,nano_banana_2
claude_monet,original_only,named,water,generated:slot0910,0.8494486276721034,1.4169587289765795,nano_banana_2
claude_monet,original_only,named,land,generated:slot0922,7.097416857806724,2.6058497619187975,nano_banana_2
claude_monet,original_only,named,built,generated:slot0931,4.107367349015284,2.294742602523903,nano_banana_2
claude_monet,original_only,named,water,generated:slot0933,-2.175508099963773,1.3818506906730326,nano_banana_2
claude_monet,original_only,named,land,generated:slot0940,1.4881639449648694,1.8425119353745867,nano_banana_2
claude_monet,original_only,named,built,generated:slot0955,3.015610555146533,1.0607653871133085,nano_banana_2
claude_monet,original_only,named,water,generated:slot0985,4.903955205345833,2.792964492445379,nano_banana_2
